Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1591481675927,3,11285,8175,33855,0.3333333333333333,1,0,1,3844,1,SUCCESS,33855,afdcX_4vRH6Ussd0mbg5LQ
Karl-NAB,1593156079619,3,11850,8827,35550,0.6666666666666666,1,1,2,6224,2,SUCCESS,35550,4vOOxLIsSjeL2WFaO5o_fQ
Jianlong-DBS,1592924842439,3,12514,11139,37542,0.3333333333333333,0,1,1,4072,3,SUCCESS,37542,vpsHYdBtSIq__1M9j1R21Q
Giacomo,1593229237967,3,13917,11956,41751,0.3333333333333333,1,0,1,2671,4,SUCCESS,41751,W0KfevJdRWiQfxwL4NH15g
flatearth,1593468666209,3,13935,9627,41805,1.0,2,1,3,228,5,SUCCESS,41805,9e3a9607a4e04ba2b1a49w
Fumiaki,1591093383501,3,14167,12650,42503,0.3333333333333333,0,1,1,3687,6,SUCCESS,42503,5RzBNYRAQoWVausi3eyhRg
PolishThunder,1592939091022,3,14489,11285,43467,0.6666666666666666,2,0,2,5886,7,SUCCESS,43467,qi512oGVTry8V-KtP6j2_w
Ernesto,1592040552865,3,14489,10720,43468,1.0,2,1,3,4970,8,SUCCESS,43468,8zBEAp0-S5yGbcZvytGZGQ
TARS,1593473665979,3,14553,12053,43661,1.0,2,1,3,373,9,SUCCESS,43661,e256657c1f4d40d08dfc7w
EngChi,1593553374838,3,14737,13397,44212,1.0,1,2,3,417,10,SUCCESS,44212,_6D1Z8a5ShmiBUanu2pXrg
Smiles93,1593360956155,3,14949,13339,44849,1.3333333333333333,1,3,4,407,11,SUCCESS,44849,ZQh09nrpQCmztIynuKW9bw
OneDudeDesign,1592067781983,3,15036,10217,45109,1.3333333333333333,2,2,4,2242,12,SUCCESS,45109,tLd0GWYiT0qzqq6YRFVXhg
Mentaiko-DevelopersIO,1592572250626,3,15419,11146,46258,1.0,1,2,3,364,13,SUCCESS,46258,Wt5C8BPAS0OPlzY3-txb-w
ABaykov,1592093974212,3,15482,11394,46446,1.0,2,1,3,390,14,SUCCESS,46446,aa28j7SWTd-LxMzvFoj_bA
nero-DNPds,1590991667026,3,15555,14865,46665,0.3333333333333333,0,1,1,2482,15,SUCCESS,46665,fdqnbHDPSbKcnf8kE5xuMQ
MattCamp,1592362952796,3,15997,12320,47993,1.6666666666666667,1,4,5,3663,16,SUCCESS,47993,9z8BN2mkSj-Dlb_Chg_0Hw
ShinyThings-DBS,1592041742614,3,16047,12070,48143,1.0,2,1,3,3692,17,SUCCESS,48143,_DmrtmMCQcuwssUB7luEFA
iana,1593310260978,3,16323,9937,48971,1.3333333333333333,2,2,4,46,18,SUCCESS,48971,kT1EZyf8Rwmns8U0CBRa7w
Granville777,1593258625006,3,16911,14593,50734,2.3333333333333335,2,5,7,504,19,SUCCESS,50734,a5b988d75e4c404cb9e9fw
Kire,1593335266497,3,16946,14266,50838,1.3333333333333333,1,3,4,464,20,SUCCESS,50838,N0y9CR6fQN-a4UlAFsTC5Q
DBro,1591995625422,3,17056,10388,51168,1.3333333333333333,2,2,4,3547,21,SUCCESS,51168,jEkEOpjZRhGUbyDZIfTo_A
Yeti,1593495956652,3,17555,14986,52667,1.6666666666666667,4,1,5,142,22,SUCCESS,52667,1SGxAyrnQ96tWb-rolMeBQ
GT-DevelopersIO,1592496631963,3,17652,12145,52958,2.3333333333333335,1,6,7,163,23,SUCCESS,52958,8WSp4P7ZRn-jJgZLnugwkA
BSi,1590981521433,3,18140,12833,54420,1.6666666666666667,1,4,5,1,24,SUCCESS,54420,2eb231b0a43f4940bfed3w
mayurmadnani,1593413774011,3,18228,14616,54686,1.6666666666666667,3,2,5,671,25,SUCCESS,54686,hr8K12KMRhSIDUEJbQT8fg
Duckworth,1593340592172,3,18302,16494,54906,1.3333333333333333,3,1,4,15,26,SUCCESS,54906,VIu9BQ4-Th6gUqu60ztwUQ
Galileo,1591042756885,3,18600,11994,55800,1.6666666666666667,2,3,5,338,27,SUCCESS,55800,Y79AzaaOR-u4LVKMxu1Mdw
nalbam-me,1591654652189,3,18978,15074,56935,1.6666666666666667,2,3,5,515,28,SUCCESS,56935,PnRru4vBRkeyT4xX6LOCtw
Tarun99,1593269196863,3,19342,18532,58026,1.6666666666666667,4,1,5,972,29,SUCCESS,58026,n1Jj8q-KTeuLAxB38cfkrw
HarinWu-UBC,1593382316102,3,19850,17607,59550,2.3333333333333335,4,3,7,45,30,SUCCESS,59550,8db0f348e6094beba5ec0w
hiroisojp,1593486616608,3,20380,18010,61142,3.3333333333333335,1,9,10,463,31,SUCCESS,61142,_0ZNctRRQz2bXTbPUszW1Q
Yxcas-DBS,1593154571236,3,20531,15999,61594,2.0,4,2,6,197,32,SUCCESS,61594,NdVUBlBJRqiz_zbY7Xn-2g
think,1593212446163,3,20699,17325,62098,0.6666666666666666,2,0,2,2807,33,SUCCESS,62098,IHHC4YftQLaMAs0VyXFJzw
Jackandwho,1593135573497,3,20878,13930,62634,2.0,4,2,6,956,34,SUCCESS,62634,3d91d2b9dc6f46e3847abw
X-DENSO,1593500820911,3,21559,15030,64679,2.0,4,2,6,89,35,SUCCESS,64679,gGfLcjTdQKydRi8J83b9yQ
kimwooglae,1591850527580,3,21637,17359,64912,1.0,1,2,3,2939,36,SUCCESS,64912,bOqKo-ebR_essdUaZVGO4Q
Asumi,1593174664567,3,21873,16504,65620,1.3333333333333333,2,2,4,48,37,SUCCESS,65620,Uh5qLLBPQ9-M4OuwSQJKpQ
GDMSDeepRacerRI-1,1593381444907,3,22040,20326,66121,2.6666666666666665,5,3,8,1,38,SUCCESS,66121,dbc3002fa30c49e09d3b7w
andypandyncandy,1593530841286,3,22070,12474,66212,3.6666666666666665,3,8,11,21,39,SUCCESS,66212,1d54f2f8f19c46698163aw
piano,1593508504106,3,22167,20528,66503,2.0,4,2,6,3198,40,SUCCESS,66503,UlhPeJD_R1mP1YVlotOxSA
bluetulipz,1593345884420,3,22294,18468,66882,1.6666666666666667,5,0,5,119,41,SUCCESS,66882,GrkENmL5SSi-6fRB8bWBpg
DFSpeedRacer,1593553202119,3,22658,16037,67974,3.3333333333333335,4,6,10,20,42,SUCCESS,67974,34cfca3d24ea40ba94aa6w
Wings,1593465339804,3,22891,17722,68675,2.6666666666666665,6,2,8,8,43,SUCCESS,68675,3-81_SSSQiGxpo-SOK8QgQ
anvillasoto,1593283898835,3,23056,18033,69169,3.0,5,4,9,10,44,SUCCESS,69169,71b78ee9c682401c8fcbdw
Rogue-DBS,1593319564705,3,23197,18575,69593,1.6666666666666667,4,1,5,70,45,SUCCESS,69593,BwFrh7e5QpGsoPRg_livDQ
Arcjude,1593320414159,3,23876,19492,71629,2.3333333333333335,5,2,7,51,46,SUCCESS,71629,9uDvvD4JRjWEWMYrxDGdFg
IcePandaBoom,1593554491053,3,24839,20333,74517,3.0,8,1,9,6,47,SUCCESS,74517,BTPWujqqTBOWGAFvEKyRaA
nine9,1592013646458,3,25190,22389,75572,2.3333333333333335,4,3,7,33,48,SUCCESS,75572,nh20eR6wSW2uOCJ_nRnUvg
Joffe,1592923341343,3,25620,11604,76860,2.6666666666666665,7,1,8,33,49,SUCCESS,76860,ce17e3bfe82649448e2f3w
Robin-Castro,1591003927934,3,25662,23226,76988,3.6666666666666665,3,8,11,64,50,SUCCESS,76988,qaH8R2-8TlG79mslpdPfGg
Lina,1593559801145,3,25715,19146,77147,3.0,5,4,9,2,51,SUCCESS,77147,XeBgwELvQ_uvlo7ETeWk6w
AlbS,1593530597131,3,25730,19907,77192,2.3333333333333335,6,1,7,26,52,SUCCESS,77192,1f70581c5b3745ab80b29w
Wasabi-DevelopersIO,1593436206766,3,26933,21073,80800,2.0,1,5,6,718,53,SUCCESS,80800,Fmb5j9UgQ_2xkleK0vwXOg
Kiwi,1593561343963,3,27099,22472,81299,3.3333333333333335,6,4,10,2,54,SUCCESS,81299,7f9c771107764eb182af8Q
dkracer,1593539215708,3,27307,16706,81922,3.6666666666666665,8,3,11,9,55,SUCCESS,81922,66b4449cc1b246ac979a3Q
KasztP,1593153219909,3,28555,24317,85667,5.0,1,14,15,55,56,SUCCESS,85667,B_NHhZzIT7yLboMZHKC3Qw
s1thind,1592772201283,3,28916,19188,86750,4.333333333333333,6,7,13,15,57,SUCCESS,86750,VW2LZeOaQP2xEkygggDjUg
JPMC-RogerRabbit,1593559424446,3,29162,17933,87488,5.0,6,9,15,3,58,SUCCESS,87488,DXXOncNRR1iiqhBvpPO-_A
FoscarSun,1590972055867,3,29274,22059,87822,4.0,4,8,12,2,59,SUCCESS,87822,e9865b44898743f3ae621w
Zane-L,1593351712604,3,29867,28201,89603,4.333333333333333,7,6,13,4,60,SUCCESS,89603,A3fMDdcQSEi2gOFLgYy5dg
