Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Duckworth,1688548604260,3,19710,19610,59130,0.0,0,0,0,2,SUCCESS,59130,VIu9BQ4-Th6gUqu60ztwUQ
2,PolishThunder,1688664829985,3,20287,19471,60863,0.0,0,0,0,2,SUCCESS,60863,qi512oGVTry8V-KtP6j2_w
3,DaVinciDriver,1688727267359,3,20798,20471,62395,0.0,0,0,0,1,SUCCESS,62395,XtzXYz2pRByDnXz90XNGSw
4,Ensono-Ernesto,1688371108958,3,21307,21066,63921,0.0,0,0,0,1,SUCCESS,63921,8zBEAp0-S5yGbcZvytGZGQ
5,JPMC-LONDON-HandsFree,1688570805093,3,21825,20616,65475,0.3333333333333333,0,1,1,7,SUCCESS,65475,DZAYqyd-Tp6eE15IopWCgQ
6,Eviden-Mark-Ross,1688724452135,3,22175,21935,66526,0.0,0,0,0,1,SUCCESS,66526,F_ThjPFRSx-guPadHlwEuA
7,CodeMachine,1688727818625,3,23599,20991,70797,0.6666666666666666,0,2,2,2,SUCCESS,70797,b_WzN_r8ToGPle_8bl2tMA
8,londoso-monst,1688653040452,3,23775,23543,71325,0.0,0,0,0,6,SUCCESS,71325,mQQF2PEFSvmDfnR4HGLM1Q
9,TheGreatMax#1,1688295252195,3,24753,22587,74259,1.0,0,3,3,2,SUCCESS,74259,_lLRY-ShQyG1-SUhAeHzlQ
10,BrutusRacer,1688547372436,3,25292,23796,75878,0.3333333333333333,0,1,1,23,SUCCESS,75878,Gln6WrbiT3-hGmI_zhujUw
11,GoodEveningWeAreFromUkraine,1688493572430,3,25323,23597,75969,0.3333333333333333,0,1,1,3,SUCCESS,75969,oX4dpYxLTFG2UU6NprA-7g
12,Ash-DNPds,1688604599217,3,26199,23336,78598,0.6666666666666666,0,2,2,5,SUCCESS,78598,9aced9109a634d11a3134w
13,TimJWhite,1688286654648,3,26907,25788,80723,0.0,0,0,0,12,SUCCESS,80723,3dDHylmQSi-Rzd9uUamhlQ
14,anuj-aggarwal,1688223317288,3,26928,25859,80786,0.0,0,0,0,1,SUCCESS,80786,o_BkPc7jTK68tjHZiBRQEw
15,Berbbobs,1688622422342,3,26995,26400,80986,0.0,0,0,0,15,SUCCESS,80986,bt0g0Yx0R7KyvbtojGlP4A
16,JPMC-Rogue-COL,1688735678487,3,27078,22739,81235,1.3333333333333333,0,4,4,2,SUCCESS,81235,LKdw_hyKTSu7moFuxbmiZw
17,Galileo,1688724324202,3,27251,24540,81754,1.6666666666666667,0,5,5,3,SUCCESS,81754,Y79AzaaOR-u4LVKMxu1Mdw
18,Wingism,1688619652465,3,27535,25517,82606,0.3333333333333333,0,1,1,12,SUCCESS,82606,Spey2yUETeKA1doS2t-McQ
19,IcePandaBoom,1688194045613,3,28275,25688,84826,1.6666666666666667,0,5,5,1,SUCCESS,84826,BTPWujqqTBOWGAFvEKyRaA
20,C3R0,1688658368678,3,29155,27859,87465,0.6666666666666666,0,2,2,10,SUCCESS,87465,61QIIR_GTpCM0JoUAsdwew
21,DynamicRacing,1688720618220,3,29463,28073,88390,0.3333333333333333,0,1,1,30,SUCCESS,88390,4VWteXpBTQePbAKgQCbTjw
22,makit,1688565479675,3,29796,28782,89389,0.0,0,0,0,3,SUCCESS,89389,FQ4kxx42Rn-ywzWMVEad0A
23,TPC-Tech,1688318410834,3,29884,28520,89654,1.3333333333333333,0,4,4,1,SUCCESS,89654,iEfWhIPLS865MMzpmLNdqQ
24,BSi,1688630660126,3,30928,27790,92786,2.6666666666666665,0,8,8,1,SUCCESS,92786,2eb231b0a43f4940bfed3w
25,sivas,1688371729099,3,30929,28197,92789,1.0,0,3,3,2,SUCCESS,92789,mOcZW4PTTy2BWQZjxxHPHA
26,USC-Taipei-Campus,1688453083560,3,32025,29267,96075,0.6666666666666666,0,2,2,13,SUCCESS,96075,I8oFQeBjSGmCxo4NGOdpRQ
27,JPMC-London-Adam,1688576027639,3,32284,31396,96852,0.3333333333333333,0,1,1,3,SUCCESS,96852,MKyQktY7RcKa36uMHbmmJQ
28,CrypticToken#5541,1688314553620,3,32820,31323,98460,1.6666666666666667,0,5,5,15,SUCCESS,98460,UJDQXLPtR0ODWZpMR_OGrA
29,PeterXing3,1688247966562,3,33013,30666,99041,1.3333333333333333,0,4,4,5,SUCCESS,99041,LY2uEuN1Q6ei3CBuedw4_g
30,Zeddx,1688185502998,3,33264,31798,99794,1.3333333333333333,0,4,4,5,SUCCESS,99794,lB7OvrjXS7CM0NMeM6IDPg
31,coppermannzero,1688745963210,3,33640,33130,100921,1.0,0,3,3,4,SUCCESS,100921,LXqv_TvTTi6p7jCcGd4vtg
32,sakanoued,1688453158890,3,33789,33102,101368,1.0,0,3,3,5,SUCCESS,101368,p2TabvvjQsKbZU-hrEERGw
33,733612726221-SG23-Jianlong,1688543937008,3,34178,27870,102535,2.6666666666666665,0,8,8,13,SUCCESS,102535,vpsHYdBtSIq__1M9j1R21Q
34,Gr1zzli3,1688724940758,3,34184,29271,102553,2.3333333333333335,0,7,7,11,SUCCESS,102553,yDIET1T2TTmh48Lj1Kh9kQ
35,EasyCruising,1688638573221,3,34597,34074,103793,0.0,0,0,0,5,SUCCESS,103793,UarPLMz5QN2gALpvKtBGOA
36,JPMC-LDN-CARrad,1688738620553,3,34781,32736,104344,0.3333333333333333,0,1,1,12,SUCCESS,104344,Q8rApQyJTkCRtdQN5JDaPw
37,Cheaty-McCheatface,1688617953215,3,34956,32540,104869,0.6666666666666666,0,2,2,4,SUCCESS,104869,auRW3knZQzuontcriWRF2w
38,JoeLeyba,1688744284194,3,35152,29797,105457,2.3333333333333335,0,7,7,1,SUCCESS,105457,nzfVL37yS2G5OUkCQh7omQ
39,Eviden-Sammy-Cheung,1688415458305,3,35264,32669,105792,2.6666666666666665,0,8,8,2,SUCCESS,105792,R22FBKQsSMKmRaTpNdD76A
40,D55-Hatton,1688379321366,3,35486,35124,106458,1.0,0,3,3,6,SUCCESS,106458,Zl7c5ziyTHuLBQSu71FPlw
41,Consort-NicholasV,1688367127093,3,35563,31726,106689,2.0,0,6,6,5,SUCCESS,106689,VmJ0zQ9YR2m20d9b3MibPQ
42,F1-DevelopersIO,1688530321106,3,35896,33738,107690,1.3333333333333333,0,4,4,8,SUCCESS,107690,UzQrKbzfSKyZCEf6eD2PBA
43,BHRacer,1688640503847,3,35973,35923,107920,2.0,0,6,6,28,SUCCESS,107920,6YKSzMz9R7OkhWBbFURPiw
44,AccessibleFunction#4196,1688688638641,3,36307,35807,108921,0.0,0,0,0,34,SUCCESS,108921,clgDl4g9SIKpG-f4ykYckg
45,SishyaDev,1688317285334,3,36342,31889,109026,2.3333333333333335,0,7,7,1,SUCCESS,109026,FhySs5IfTG68KSfnbTlA3w
46,BoogieTimeProductions,1688469355196,3,36688,36199,110066,2.0,0,6,6,19,SUCCESS,110066,MUyQlFafT0yFhQr1sApn9Q
47,GebaFTW,1688718413620,3,36698,31337,110096,2.6666666666666665,0,8,8,29,SUCCESS,110096,gfTMAo7aSISFQCyBv6fR7Q
48,CH#HKT,1688359549643,3,37013,34652,111039,1.3333333333333333,0,4,4,6,SUCCESS,111039,XJNMPh7lSd6ywcha-m24Cw
49,Predator96,1688170644575,3,37065,34866,111196,3.3333333333333335,0,10,10,5,SUCCESS,111196,pEZ4tYI0SCSpGKBMmPqfZw
50,JPMC-HK-TeamX,1688311734027,3,37355,37132,112067,3.0,0,9,9,27,SUCCESS,112067,wQl2h07uTuOPY9Uvk9DIEw
51,HameenHitain#42,1688378271762,3,37376,35800,112128,1.3333333333333333,0,4,4,10,SUCCESS,112128,44YjKeFtRFyv_g8ljvEg1w
52,Chinyero,1688726635094,3,37403,34986,112211,0.3333333333333333,0,1,1,2,SUCCESS,112211,6tZZhsuTQ4KWJW8J8eRekg
53,-SANTACLAWS-,1688175574613,3,37803,35466,113411,1.3333333333333333,0,4,4,1,SUCCESS,113411,X_dNmJilS8SDBQ44yzd2fg
54,FabRacer,1688378044660,3,37821,35669,113465,2.3333333333333335,0,7,7,17,SUCCESS,113465,YXjU-6WZTe65g7_YyZPJrA
55,Consort-JohannK,1688390926702,3,37838,37404,113515,0.0,0,0,0,2,SUCCESS,113515,O0MXNvXUSHO1uqvqDQt39A
56,EatMyGas,1688178891777,3,37863,37394,113589,0.0,0,0,0,33,SUCCESS,113589,G49XjRGRR76Xv00WxIMvnQ
