Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
DanM,1603095213585,3,133424,130777,400272,10.666666666666666,4,28,32,1,307,SUCCESS,400272,J-B9m-ETQ1WPvJiu-OxNWQ,
Fusca-Azul-Racer,1603387479577,3,134625,122704,403875,17.333333333333332,4,48,52,1,308,SUCCESS,403875,DT8of60OR5y6uwr3WXQTYw,
PavanV,1603737114789,3,135040,124122,405121,8.0,4,20,24,1,309,SUCCESS,405121,g2PWTxJbRySiq3GXVeSEXg,
fergo10,1603512134873,3,135724,121936,407172,13.666666666666666,3,38,41,1,310,SUCCESS,407172,-l5FRPOpRjy3XuTwlIiJ7g,
baneling-101,1602625287125,3,135976,128031,407929,19.333333333333332,2,56,58,3,311,SUCCESS,407929,_onmfB8uQW2xPje3r5aMxg,
RACERVIRTUAL,1603874086563,3,135995,110049,407986,9.0,1,26,27,12,312,SUCCESS,407986,pSB5HW4DSHKLWa_OcD036w,
LeoparFaik,1603128616697,3,136831,122361,410493,2.6666666666666665,3,5,8,9,313,SUCCESS,410493,R6GFGTU0S9-Z54x0nfIxqQ,
t-racer101,1603953861495,3,137552,125430,412658,15.0,2,43,45,2,314,SUCCESS,412658,ZyYMUioFTGG9FQBTCLakjg,
SlowButInsecure,1603510182848,3,137649,131154,412948,10.0,0,30,30,2,315,SUCCESS,412948,EC_xFk3FRzyetYfUZ5bmBQ,
MagdaRace72,1602170396721,3,138007,129687,414023,8.0,6,18,24,1,316,SUCCESS,414023,nj0JNeHlRZ2cmZUZRrgY_g,
LXG-DR,1603361211655,3,139028,135518,417085,8.333333333333334,1,24,25,2,317,SUCCESS,417085,G2N-Py3QQuyTHH2QsnlmWw,
BorettiRacer,1603112415398,3,139099,127527,417298,8.333333333333334,1,23,25,1,318,SUCCESS,417298,WydCCTNLSJKwlVfd3PxRGw,
NowakP,1603316639221,3,139814,111265,419442,16.333333333333332,2,47,49,2,319,SUCCESS,419442,1ovRFtklRv2oRdwPZCl7KQ,
COO,1603283086319,3,139964,136070,419894,17.0,3,48,51,4,320,SUCCESS,419894,NEh5IMtdSb6QbaU0d4b66w,
harrie,1603363537620,3,140652,132962,421957,8.0,3,21,24,1,321,SUCCESS,421957,mCWFDXU6R9-ig32rZI_wNA,
DanielMolnar,1602593138419,3,141267,115237,423801,9.333333333333334,1,27,28,1,322,SUCCESS,423801,2tsHyOW3Q_m7QzTtfju5Kw,
Nicole,1602116189221,3,143817,135819,431453,8.666666666666666,3,23,26,4,323,SUCCESS,431453,3f77722a18134b9c85141w,DeepRacer-Cloud
Mattchin,1603384964707,3,144130,137754,432390,11.666666666666666,2,33,35,1,324,SUCCESS,432390,HBpoBXgjQXG7VQKiSrovEQ,
JarjarPodRacer,1603372972612,3,144567,139306,433703,9.0,0,27,27,2,325,SUCCESS,433703,a6D5SF7nRzSIyGIXRfzTgw,
rasec38800,1604087936009,3,146013,131932,438039,21.0,3,60,63,1,326,SUCCESS,438039,W8sq_v0XT-KoUI8kcTlTvw,
wibblyWobblyTimeyWimey,1603799079258,3,146084,136126,438253,21.666666666666668,5,60,65,1,327,SUCCESS,438253,mBME7OuvRX2C8HjgJk0ylQ,
Deepak-P1,1603552296617,3,146195,140669,438587,9.0,0,27,27,1,328,SUCCESS,438587,99gedUNoQlq2TjbdUfuavw,
KATT,1604084584744,3,146234,142045,438702,10.0,3,27,30,2,329,SUCCESS,438702,C6otZ-_aS92DmWDn9M_SxA,
Racer202,1603695484204,3,146853,124061,440561,12.666666666666666,2,36,38,13,330,SUCCESS,440561,OQB_0KeTRpGWXwXCg8jRgQ,
Racer7Group71,1603348381276,3,147403,144871,442211,1.0,1,2,3,3,331,SUCCESS,442211,gwBKbK5wRwGkE5EHJ_84mw,
AwadheshYonaRacer2020,1603445851709,3,147553,135147,442659,8.666666666666666,1,25,26,1,332,SUCCESS,442659,cbmKHW77R7mWFTE1kuoPJA,
AliHussain53,1603527681828,3,147664,135770,442994,11.333333333333334,1,33,34,1,333,SUCCESS,442994,sUo_seqRS-SkaYCYiRgrHQ,
Tshepi,1603699785944,3,147755,141850,443267,11.666666666666666,2,33,35,1,334,SUCCESS,443267,eVRER0D6Q8KlVHkOwA9FtQ,
jiyeokan,1602336778988,3,148193,144599,444581,20.666666666666668,3,59,62,1,335,SUCCESS,444581,c9766994521741778a11ew,
Gasly-Go,1603369952598,3,149568,145430,448704,9.333333333333334,1,27,28,1,336,SUCCESS,448704,czqiDVRHQP2VxpmGttPbZw,
PatioVonGrottenstein,1602500062138,3,151661,144260,454984,21.666666666666668,3,60,65,2,337,SUCCESS,454984,M3E4okuXRlahwT0vRmKjmA,
Group-85,1603118611066,3,151697,138879,455093,13.666666666666666,5,36,41,1,338,SUCCESS,455093,iyRgvdlHTWqTJwXN3Q9uaA,
BlueWally,1603753304915,3,151887,135543,455663,21.666666666666668,0,65,65,4,339,SUCCESS,455663,EgKXg5LjTa2VfX8ZjBP1oA,
racingpj,1603856732641,3,152127,141738,456383,15.333333333333334,0,46,46,2,340,SUCCESS,456383,cdaVszpTQ3avZxLsDoZ3ow,
alphanso,1603555635220,3,152190,146265,456571,10.0,2,28,30,3,341,SUCCESS,456571,Lnm_kLVzQlm3lVNrvT6OIw,
NR-Model-07,1603450322981,3,152690,142342,458070,12.0,6,30,36,2,342,SUCCESS,458070,OsR7fnx1QSuNuZKLC0dUTw,
DeepRacerleague,1603962147309,3,153101,136860,459303,14.0,1,29,42,1,343,SUCCESS,459303,tvjLd0HmRlOVWJOx_Mx6bw,
Thunderstorm,1603701774637,3,153246,139549,459740,9.333333333333334,2,26,28,3,344,SUCCESS,459740,maJZNamlSsm2M3sQ3bUSiw,
Rajan,1603317027839,3,153852,150939,461556,12.666666666666666,2,36,38,3,345,SUCCESS,461556,jt2g468kSrKef65CJSUZgA,
SkyHighPie,1603975434647,3,155663,134747,466990,9.666666666666666,1,28,29,1,346,SUCCESS,466990,TyQ8ZRZxTOeHgGMbwJJurA,
darksith,1604160858988,3,155950,152057,467850,0.6666666666666666,2,0,2,4,347,SUCCESS,467850,l8FTyTfXStqAir-yTT1kGw,
KST-GregDANIEL,1603664522607,3,156891,131410,470673,12.666666666666666,1,36,38,1,348,SUCCESS,470673,dbkvvNtbS3KCy5AzK6_fFg,
DannyRacer,1603471981878,3,156926,140261,470780,9.333333333333334,3,25,28,2,349,SUCCESS,470780,5QmUtpgAQMauL1xd84AOnA,
mk-drcup,1603704840567,3,157965,146957,473896,10.666666666666666,3,29,32,2,350,SUCCESS,473896,P7DzC99-Re6MEuFd4iKLxw,
HJT,1603959719066,3,158195,156590,474585,2.0,1,5,6,1,351,SUCCESS,474585,IL-0naLjTJSlrzrHPRqOVA,
weapon,1603074352814,3,158666,155483,475998,21.666666666666668,4,61,65,1,352,SUCCESS,475998,-ZhlFj5jTT2t3PGamgg9zA,
prish,1602617220281,3,158760,129845,476281,23.0,4,65,69,3,353,SUCCESS,476281,75d2015210da46dfb3f63Q,
TESTING,1604060675277,3,159344,142464,478032,12.666666666666666,2,36,38,1,354,SUCCESS,478032,G-SWK6T3T6GlxovjZegfWw,
Prish,1602667904890,3,159538,141094,478614,23.0,3,66,69,4,355,SUCCESS,478614,_VJJAkZzSLiY88akevrYXw,
TonyKim,1601602951631,3,159606,155758,478819,23.666666666666668,2,69,71,3,356,SUCCESS,478819,yLiSlqkUSRaQk8OUFz8MLA,
FlyingSaucer,1603381579528,3,160374,155667,481123,14.333333333333334,1,42,43,1,357,SUCCESS,481123,ETSYY5uxS-eX_rtuogIZQg,
SVSRLeague7,1603817417782,3,161814,131406,485444,10.333333333333334,3,28,31,1,358,SUCCESS,485444,x0ZHvD2lThOMVZqgc1gKSQ,
Monasakthi,1603809158938,3,162322,141985,486966,14.0,9,33,42,1,359,SUCCESS,486966,KEHclhBrRcSylM2Wi7PBDg,
Duckholm,1603723199072,3,163015,150405,489046,12.666666666666666,1,37,38,1,360,SUCCESS,489046,2q4eJSAESrK9mj5p5XaIYg,
jb45,1603976093029,3,163195,152598,489587,6.666666666666667,2,18,20,1,361,SUCCESS,489587,5d4ELttlT7KVjzjIhs8_mg,
Shubhi,1603623680279,3,163346,143557,490038,10.666666666666666,2,30,32,5,362,SUCCESS,490038,xOuOvwsQTRCRYOjjn4tgjw,
aryan,1603551568105,3,164576,142644,493730,14.0,0,42,42,1,363,SUCCESS,493730,ctgz14hpQju_hpBcpkBQrA,
yusuke-onisaki,1603429309149,3,164652,135323,493957,14.333333333333334,2,41,43,1,364,SUCCESS,493957,Npv2OcbVTAuE6vN4w5o1wQ,
dheeraj-khati,1603196998735,3,167191,149264,501575,17.333333333333332,3,49,52,1,365,SUCCESS,501575,AzGsRgKVRvyqeq0hhZYfWQ,
Senna-21,1603972850200,3,172345,168168,517035,12.333333333333334,1,36,37,1,366,SUCCESS,517035,7wAwaGhTSPyQCI6ng7m-Og,
riavats-h393762,1602692359823,3,172560,158763,517682,22.666666666666668,8,60,68,3,367,SUCCESS,517682,qAqZ2IhMRayP0pT8Mbv1fw,
Hamilton007,1603453576438,3,174194,161015,522583,18.333333333333332,9,46,55,1,368,SUCCESS,522583,mArlDU51T1aVWE59vJqsTg,
MyLeagueRacer,1603806536214,3,175803,155493,527409,17.0,2,49,51,6,369,SUCCESS,527409,BlZKbJsBQZSA___V0D4wxw,
Vanitha,1604084845220,3,176256,149939,528768,14.666666666666666,2,42,44,1,370,SUCCESS,528768,1REUIb53RU2zsjuNl1BPxg,
Tanjiro,1602716918199,3,176465,172348,529397,12.0,0,36,36,1,371,SUCCESS,529397,Q5QpDAl7TWm1RD066A1rag,
KarthikShankarDeepRacer,1604061302105,3,176543,158981,529631,17.333333333333332,0,52,52,2,372,SUCCESS,529631,AY02KaAZQM-a6cxpyOQ7Dg,
TestModel1298,1603518707246,3,178928,172020,536786,28.0,6,78,84,1,373,SUCCESS,536786,y2c9g2E1Q7ae3a3NarfIEA,
Josephnba1992,1603874918134,3,180797,172772,542391,28.333333333333332,3,82,85,4,374,SUCCESS,542391,sVoXSNJgQvqymkAs19l_Vw,
Accenture,1603914030231,3,181365,179350,544096,19.0,3,54,57,3,375,SUCCESS,544096,U96q-8qeQEikTxVP1vaS5g,
supernova-rvm,1604171331429,3,182705,173079,548115,23.333333333333332,1,69,70,1,376,SUCCESS,548115,sZF0vHR9TT-CiIEgH38BdQ,
ACN-Model-Tim,1603765676236,3,183090,168939,549270,9.666666666666666,4,25,29,2,377,SUCCESS,549270,MVFAcvRURsenPdQR9zrD9A,
APP,1603841575207,3,184337,173470,553012,27.0,2,79,81,1,378,SUCCESS,553012,G_U99BKeSq2vbOZ4QOVWbw,
Vikrant,1603777967314,3,189777,181182,569331,17.666666666666668,2,51,53,2,379,SUCCESS,569331,g9l-9zY4SdKTEWguKvfuYw,
ShravaniChama,1603807000484,3,189824,172504,569474,18.666666666666668,2,54,56,1,380,SUCCESS,569474,X2rfP0oVRGWXda4MSTF9nQ,
Racer44,1604083328725,3,191526,181211,574580,29.0,3,84,87,2,381,SUCCESS,574580,bl_vjFfYQEqigRvmh1xpgA,
DhirajMishra,1603259539316,3,192186,183426,576559,17.333333333333332,0,52,52,2,382,SUCCESS,576559,I7AOlCFQR_OZvlKAlIC_8w,
CCrawford,1604092271928,3,193623,182400,580869,28.333333333333332,1,84,85,2,383,SUCCESS,580869,wPjgAaIVSeiN8Kj5Rl8K4g,
Smeezingtons,1604058992502,3,193950,188267,581852,29.0,2,85,87,2,384,SUCCESS,581852,b-y5D6ilS6CBBIGrdyqcJw,
ChicagoRacer,1603989711768,3,198754,186438,596263,25.333333333333332,4,72,76,1,385,SUCCESS,596263,aAkMjLZhQtmAlxSk_SHwlw,
xm4n,1601847619155,3,202040,195097,606122,27.0,2,79,81,1,386,SUCCESS,606122,ufkRKiXzQIGw_jq4R7CXNw,
Spa-Francorchamps,1603398944766,3,202427,194536,607283,15.333333333333334,2,44,46,1,387,SUCCESS,607283,tzQRYZXESFyZmBs3ymS46g,
SA1919,1603467972255,3,204553,195784,613660,19.333333333333332,1,56,58,1,388,SUCCESS,613660,7o0yQ9gfQgCSBWBYL1wSbA,
Nakor,1602727128398,3,213465,194459,640396,22.0,3,61,66,1,389,SUCCESS,640396,nmCDg6e0Q-KkHjFZb4d5ZA,
AlphansoPi,1604075900655,3,221698,209283,665095,33.666666666666664,3,98,101,4,390,SUCCESS,665095,S7ePMARbSuynzyLeTYSdWg,
shaikh,1601654840135,3,222848,217134,668545,29.333333333333332,0,88,88,1,391,SUCCESS,668545,zODlZ5N5Qv-psEWspbVLtQ,
IshaanKrishna-19042020,1603216535479,3,224418,214742,673256,32.0,5,91,96,1,392,SUCCESS,673256,U7hum2PfTCyKLr7bTxCT9g,
RSA-O,1603955151968,3,237072,218178,711217,21.333333333333332,3,61,64,1,393,SUCCESS,711217,K8fWYn7pQiChaeHsM05UBA,
hiro-race-001,1603437716237,3,241004,232990,723013,36.333333333333336,3,106,109,1,394,SUCCESS,723013,7_OSWzlxRiWfjoo7yliVoA,
DR2020-Deeptaroop-Accenture,1604136677778,3,262907,256902,788723,29.666666666666668,3,86,89,1,395,SUCCESS,788723,-v-n9WPgSJ2GxldOdJJa-w,
