Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1618257127632,3,19641,19517,58923,0.0,0,0,0,251,1,SUCCESS,58923,PRO,afdcX_4vRH6Ussd0mbg5LQ
dartjason,1618252344218,3,22324,22014,66974,0.0,0,0,0,74,2,SUCCESS,66974,PRO,JSflDq5rQgKEuA5Ots4kDQ
Karl-NAB,1618224443764,3,23220,21151,69661,0.3333333333333333,1,0,1,6,3,SUCCESS,69661,PRO,4vOOxLIsSjeL2WFaO5o_fQ
JPMC-DriftKing,1618244095087,3,23930,21865,71790,0.3333333333333333,1,0,1,41,4,SUCCESS,71790,PRO,fngewpiZSZm11yX7YgwnMA
Duckworth,1618230127456,3,25361,24287,76083,0.0,0,0,0,47,5,SUCCESS,76083,PRO,VIu9BQ4-Th6gUqu60ztwUQ
S-P-,1618247198611,3,25968,23366,77904,0.3333333333333333,0,1,1,83,6,SUCCESS,77904,PRO,MxT5p4ZvSTOcc6ANa8VZNg
AJM-Model-1,1618181493671,3,26415,22030,79246,0.6666666666666666,2,0,2,939,7,SUCCESS,79246,PRO,gdsU9bkGRWW7LTEHP4rGgQ
Ernesto,1618257576950,3,26759,22416,80277,0.6666666666666666,1,1,2,336,8,SUCCESS,80277,PRO,8zBEAp0-S5yGbcZvytGZGQ
RogerRabbit,1618160348688,3,28607,21533,85823,1.3333333333333333,3,1,4,2,9,SUCCESS,85823,PRO,DXXOncNRR1iiqhBvpPO-_A
Jochem,1617331910728,3,28891,24712,86674,0.6666666666666666,1,1,2,230,10,SUCCESS,86674,PRO,RBPhZc5eTVmEF_gpSV7skg
Rober,1617582902608,3,31650,28113,94951,0.6666666666666666,2,0,2,8,11,SUCCESS,94951,PRO,KrRSYhzKTfONjRaDUc_ubQ
kimmizian,1617298945832,3,32287,31466,96861,0.0,0,0,0,1509,12,SUCCESS,96861,PRO,t6NwFsqgS4mYnFeR3KVxsg
Mungi,1618247856667,3,33675,23539,101025,1.6666666666666667,3,2,5,17,13,SUCCESS,101025,PRO,RgTvucbNQja7yiYbgh2p9A
PolishThunder,1618146910017,3,34205,32160,102617,1.3333333333333333,2,2,4,2388,14,SUCCESS,102617,PRO,qi512oGVTry8V-KtP6j2_w
nalbam-me,1617768227600,3,34739,34412,104218,1.0,2,1,3,418,15,SUCCESS,104218,PRO,PnRru4vBRkeyT4xX6LOCtw
AIDeepRacer,1618194691671,3,34797,33593,104391,1.3333333333333333,0,4,4,53,16,SUCCESS,104391,PRO,pIRbdCx6QYatgVXm2p5GbA
SorinB,1618029836469,3,35656,32808,106969,0.6666666666666666,2,0,2,94,17,SUCCESS,106969,PRO,TFtvCas4TRWchrBPMyGh0A
GregRacing,1617984696502,3,37480,31205,112442,1.0,3,0,3,3,18,SUCCESS,112442,PRO,Ub6W3fjfSfyP6XPNdIJ-7g
nero-DNPds,1617961633426,3,39744,33972,119232,1.0,3,0,3,128,19,SUCCESS,119232,PRO,fdqnbHDPSbKcnf8kE5xuMQ
atnmn,1617256926354,3,39945,33815,119835,2.0,1,5,6,45,20,SUCCESS,119835,PRO,b3960b6c6f58458880cee615ce806578
ABaykov,1617983360047,3,40979,35470,122937,2.0,0,6,6,93,21,SUCCESS,122937,PRO,aa28j7SWTd-LxMzvFoj_bA
kimwooglae,1618232146822,3,41279,32024,123837,1.3333333333333333,3,1,4,1624,22,SUCCESS,123837,PRO,bOqKo-ebR_essdUaZVGO4Q
Maikel,1617503679595,3,41633,36953,124900,3.0,1,8,9,65,23,SUCCESS,124900,PRO,FeKoIRn0Tsa6tACAWZ_2gw
think,1618237715336,3,42218,40263,126654,1.3333333333333333,4,0,4,1623,24,SUCCESS,126654,PRO,IHHC4YftQLaMAs0VyXFJzw
Joffe,1617261848569,3,42500,35659,127502,3.0,5,4,9,1,25,SUCCESS,127502,PRO,ce17e3bfe82649448e2f37c9df58affe
RobinCastro-DBS,1618017174975,3,42871,30264,128614,3.3333333333333335,0,10,10,35,26,SUCCESS,128614,PRO,7KrbyQXvTBOxnBa0p9YuUA
gill-bates,1617290817972,3,45242,39003,135727,1.0,3,0,3,23,27,SUCCESS,135727,PRO,Ag9c1d4dQlGCDwdmo5SWhA
CaliSchwiizer,1617694210056,3,47793,41663,143381,1.3333333333333333,3,1,4,3,28,SUCCESS,143381,PRO,5058375c4d2440908e5b1e0cbcfa56e7
Mentaiko-DevelopersIO,1617523704109,3,48548,44611,145646,4.666666666666667,1,13,14,735,29,SUCCESS,145646,PRO,Wt5C8BPAS0OPlzY3-txb-w
Groovy-DNPds,1617797141499,3,49916,47003,149748,2.6666666666666665,1,7,8,7,30,SUCCESS,149748,PRO,a4fb0e167d0e4112942c1a60e640aa58
BoogieTimeProductions,1618226502440,3,50326,36625,150979,2.0,2,4,6,122,31,SUCCESS,150979,PRO,MUyQlFafT0yFhQr1sApn9Q
WaveLabCup-test,1617932404944,3,51694,32677,155083,3.3333333333333335,8,2,10,3,32,SUCCESS,155083,PRO,VoDpVnVvR6CwWViNtPYWXA
EnBW-Flitzer,1618173769876,3,53051,51282,159154,3.3333333333333335,1,9,10,83,33,SUCCESS,159154,PRO,je1HIMgRQtibB3H9325TRw
Deepak-dpk,1617347704180,3,54115,48195,162345,4.0,4,8,12,0,34,SUCCESS,162345,PRO,gDTBFK77TM6wD6uObZlulA
drunken-monkey,1617274419243,3,54318,50627,162954,2.3333333333333335,1,6,7,9,35,SUCCESS,162954,PRO,c7a82cb998e44f9abd469e974352461d
TheMontrealTurtle,1617975224544,3,56372,54960,169117,0.3333333333333333,0,1,1,1,36,SUCCESS,169117,PRO,piUAsloQT36bjs2JHuVcpw
Wasabi-DevelopersIO,1617336640709,3,57430,42806,172292,3.6666666666666665,3,8,11,186,37,SUCCESS,172292,PRO,Fmb5j9UgQ_2xkleK0vwXOg
GoodmanKR,1618202500404,3,57744,52450,173232,2.6666666666666665,2,6,8,128,38,SUCCESS,173232,PRO,f905b742ca594aadb529eeab54e1721f
VaughanDiesel,1617991383268,3,60617,58145,181851,5.333333333333333,11,5,16,1,39,SUCCESS,181851,PRO,ca37b6d347cd4f69aa20b0fe73e3ff2e
scottsfirstmodel,1618068096929,3,61245,53959,183737,1.0,0,3,3,11,40,SUCCESS,183737,PRO,90f6898176614ec8b5b88b372552059e
nikhilkala,1617256981434,3,61325,49097,183977,3.0,1,8,9,15,41,SUCCESS,183977,PRO,UKO4WitGQRSkSrTqa8ZAIA
mayurmadnani,1618065067260,3,61393,53141,184180,1.3333333333333333,2,2,4,4,42,SUCCESS,184180,PRO,hr8K12KMRhSIDUEJbQT8fg
DBro,1617266489294,3,61456,52343,184370,6.666666666666667,2,18,20,1,43,SUCCESS,184370,PRO,jEkEOpjZRhGUbyDZIfTo_A
Redfalcon5,1617589151951,3,61718,55057,185155,3.3333333333333335,4,6,10,9,44,SUCCESS,185155,PRO,72fe3611f672449f8be96fc16e2ec4ed
TonyJ,1617528604434,3,61816,56362,185448,5.666666666666667,8,9,17,0,45,SUCCESS,185448,PRO,af962be5a4ed4c57af8075bbd79a0d35
Doug-Racer,1617314337263,3,62284,50807,186853,5.0,2,13,15,6,46,SUCCESS,186853,PRO,1R021ZoDQrqxSUiHfBvyEw
My-First-Deep-Racer,1617445559116,3,62850,57255,188552,4.0,8,4,12,0,47,SUCCESS,188552,PRO,Elcr3Cw7QOG81a4Qc9Fbrw
muzi,1617705085630,3,62927,53793,188781,5.666666666666667,4,13,17,5,48,SUCCESS,188781,PRO,-MRzonoQTti4O6q-Q7tYmQ
AllenRacer,1617562734855,3,62987,54237,188963,3.6666666666666665,0,11,11,9,49,SUCCESS,188963,PRO,ASI6Udz9QCewwoQHEyDbpw
Arcjude,1617420974328,3,64543,59951,193629,5.666666666666667,2,15,17,0,50,SUCCESS,193629,PRO,9uDvvD4JRjWEWMYrxDGdFg
rosscomp1,1617242990749,3,65617,55837,196851,6.666666666666667,3,17,20,6,51,SUCCESS,196851,PRO,fb0d597a87f94697aa1c68be9366a74f
amanelso4,1617734658018,3,66107,62770,198322,5.666666666666667,2,15,17,2,52,SUCCESS,198322,PRO,gt55mbtuRXSHLyZ2Jb-Jsw
xuqian,1617845230379,3,66529,61711,199587,5.0,0,15,15,14,53,SUCCESS,199587,PRO,7aMPnHIuQcSJzzJ7dLL0QA
Fumiaki,1617274273530,3,67031,57878,201093,7.666666666666667,3,20,23,0,54,SUCCESS,201093,PRO,5RzBNYRAQoWVausi3eyhRg
NewSpeed,1618075493931,3,67602,55325,202806,4.0,0,12,12,38,55,SUCCESS,202806,PRO,O6ueG2wYT6aD1Cv_Lnf-7g
kbdyd,1617700888958,3,68805,56459,206417,6.333333333333333,1,18,19,23,56,SUCCESS,206417,PRO,L5SehNBuRi2u6fKQ2fiB9g
Galileo,1617983000632,3,69422,64950,208268,4.666666666666667,2,12,14,23,57,SUCCESS,208268,PRO,Y79AzaaOR-u4LVKMxu1Mdw
Anser,1617799627231,3,69668,49338,209004,5.333333333333333,2,14,16,23,58,SUCCESS,209004,PRO,JYzSEWNETBGuudH_UDQx7Q
Kire,1617476647207,3,70826,60136,212479,7.333333333333333,2,20,22,9,59,SUCCESS,212479,PRO,N0y9CR6fQN-a4UlAFsTC5Q
onepau,1617293355357,3,70915,63611,212746,2.3333333333333335,0,7,7,5,60,SUCCESS,212746,PRO,4bC4CaDzTL29JrcNYnFyZw
Markova,1617303157952,3,71520,67792,214562,1.6666666666666667,1,4,5,28,61,SUCCESS,214562,PRO,NEj_eoMJSmSF1XV4sGe18g
DanMeon,1617279755049,3,72266,60262,216798,7.333333333333333,4,18,22,0,62,SUCCESS,216798,PRO,DMlNOjUHQMCnBO2AM1Ahyg
s1thind,1617375504251,3,72690,64570,218070,8.333333333333334,3,22,25,0,63,SUCCESS,218070,PRO,VW2LZeOaQP2xEkygggDjUg
HarinWu,1617308901294,3,73768,67569,221304,6.0,1,17,18,0,64,SUCCESS,221304,PRO,8db0f348e6094beba5ec0848c8a1d5d9
js4064,1617256397484,3,74542,66388,223627,6.333333333333333,2,17,19,6,65,SUCCESS,223627,PRO,SvmB2LCoT5aKic4BfFdX0w
TestVinodRacer,1617678869791,3,75407,67989,226223,7.333333333333333,1,21,22,0,66,SUCCESS,226223,PRO,mwy3gUcWR3qTSJx2l1k1FA
Breadcentric,1617662046334,3,76229,62929,228687,5.333333333333333,3,13,16,0,67,SUCCESS,228687,PRO,SjNec5b-SpOk7y9b6rh4KQ
SeungJo,1617365437015,3,77684,70464,233053,7.333333333333333,3,19,22,4,68,SUCCESS,233053,PRO,KpHgwcYTRxWeDHBwy9Ug0w
jmp543,1617817131758,3,77884,74268,233652,7.0,4,17,21,4,69,SUCCESS,233652,PRO,OWV55vVEQVu5iDqbn3FZKQ
Jerec,1617245630470,3,78272,69607,234816,9.666666666666666,5,24,29,2,70,SUCCESS,234816,PRO,RH6ep-5mRmmVLqHClba8_Q
hypersky,1617347310179,3,79114,68372,237343,7.0,3,18,21,0,71,SUCCESS,237343,PRO,539a3d99c68045b4b97849dec4a9c391
heat-jr,1617835278604,3,79332,69881,237996,1.6666666666666667,1,4,5,0,72,SUCCESS,237996,PRO,0ba7a28629d0481bb1be4b774519f013
jgamblin,1617454567887,3,80345,63870,241035,8.0,7,17,24,0,73,SUCCESS,241035,PRO,6Uvs4jMuRN-eb6OFm6Lncw
racergang,1618251003064,3,87399,79140,262197,5.0,0,15,15,0,74,SUCCESS,262197,PRO,4Seuku9uRvarn2jRsUtV3g
NowSomeDonkeyCar,1617675420654,3,91235,75619,273706,10.666666666666666,4,28,32,8,75,SUCCESS,273706,PRO,d7Pg_Ma0QlmH09hFeOkSUg
NCMadMax57,1618175712761,3,91614,88349,274843,1.6666666666666667,0,5,5,1,76,SUCCESS,274843,PRO,LW-RqWnWTriAlqnAhJehaA
