Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,IcePandaBoom,1719900726620,3,23064,23001,69194,0.0,0,0,0,2,SUCCESS,23064,BTPWujqqTBOWGAFvEKyRaA
2,JPMC-London-Griffc,1719846374465,3,24485,23735,73457,0.0,0,0,0,5,SUCCESS,24485,S1EcBZeaRjW2s85WNzBBog
3,DaVinciDriver,1719900025485,3,24575,24199,73726,0.0,0,0,0,1,SUCCESS,24575,XtzXYz2pRByDnXz90XNGSw
4,PITS-TK,1720060309901,3,24665,23798,73995,0.0,0,0,0,10,SUCCESS,24665,PVc7jVR2RxqbPMpBIhjZ0g
5,Fr3d,1720045342382,3,24887,24465,74662,0.0,0,0,0,1,SUCCESS,24887,7x6nmMRlQiWawqJ8wUE7jA
6,JPMC-HYD-SpeedSters,1719854280492,3,25152,25003,75458,0.0,0,0,0,5,SUCCESS,25152,6fdcVCAkQtCCsyHEO0LNiA
7,kashi,1719877595888,3,25950,25669,77851,0.0,0,0,0,2,SUCCESS,25950,oq7yCLy5QAeEP6k7o53L8A
8,Eviden-Navn33t-Singh,1719842392959,3,26352,26268,79058,0.0,0,0,0,8,SUCCESS,26352,abV36aIgT1Kkmf-Bm6H3TA
9,Yuliya,1720024108178,3,26574,26063,79723,0.0,0,0,0,16,SUCCESS,26574,JWJgkv8bSKeMIGYZ9roR-A
10,Ansh7,1720021099365,3,26975,26800,80926,0.0,0,0,0,3,SUCCESS,26975,JCwxucKeRWO_Eij9nr98UQ
11,Guga,1719926400078,3,27220,26996,81661,0.0,0,0,0,2,SUCCESS,27220,617e83d68c1240be8b9abw
12,Liao,1720024597560,3,28047,23871,84143,0.3333333333333333,0,1,1,2,SUCCESS,28047,1mW7p6I1Q0-cB3Up-esBeQ
13,JPMC-BlessedAcceleration-Chicago,1719936887144,3,28452,24472,85357,0.3333333333333333,0,1,1,3,SUCCESS,28452,TeJiUXqUQTu71GIEMrzmSg
14,JPMC-Spyder-HongKong,1719829042546,3,29419,25938,88258,0.3333333333333333,0,1,1,1,SUCCESS,29419,zKdKXknwQVCObGdEgutObQ
15,Dexxtz,1720016883183,3,30330,29793,90991,0.0,0,0,0,5,SUCCESS,30330,tabxmSFdSiuDVkEWW34mTA
16,C3R0,1719879302433,3,30707,29530,92122,0.0,0,0,0,12,SUCCESS,30707,61QIIR_GTpCM0JoUAsdwew
17,Jianlong,1720020289169,3,31618,31394,94855,0.0,0,0,0,7,SUCCESS,31618,vpsHYdBtSIq__1M9j1R21Q
18,ThiagoD,1719879629437,3,31841,31531,95524,0.0,0,0,0,4,SUCCESS,31841,hEXm0S5DSuKhb9giUIfrwA
19,ASCIIOrder#1674,1720063793234,3,33287,31870,99862,0.0,0,0,0,22,SUCCESS,33287,p4mBVl_9SXCXSLwaQQAUIw
