Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1636290797581,3,23753,23440,71261,0.0,0,0,0,253,1,SUCCESS,71261,afdcX_4vRH6Ussd0mbg5LQ
ZhengYi-NYCU-CGI,1636520842721,3,24033,23673,72101,0.0,0,0,0,425,2,SUCCESS,72101,qY4J9IzvQS6a1N-KZXwviA
JPMC-Rogue-Hyderabad,1636632341941,3,24442,23943,73328,0.0,0,0,0,155,3,SUCCESS,73328,LKdw_hyKTSu7moFuxbmiZw
DoomBuggy,1636603012860,3,24747,24538,74241,0.0,0,0,0,1189,4,SUCCESS,74241,QakV_nzOTm2q_NhqUMwIJw
Duckworth,1636300925830,3,24776,24412,74330,0.0,0,0,0,850,5,SUCCESS,74330,VIu9BQ4-Th6gUqu60ztwUQ
Ernesto,1636590243694,3,24979,24449,74939,0.0,0,0,0,873,6,SUCCESS,74939,8zBEAp0-S5yGbcZvytGZGQ
Penguin-DNPds,1636592303133,3,25016,24590,75050,0.0,0,0,0,554,7,SUCCESS,75050,Nr3YCYWGTA631Xqa0uDPhw
JPMC-MUMBAI-FormulaAI,1636630168132,3,25484,25180,76453,0.0,0,0,0,671,8,SUCCESS,76453,Gx2StgEoSza3Gxxo4Oghug
RobinCastro-DBS,1636604614169,3,25840,25459,77522,0.0,0,0,0,1213,9,SUCCESS,77522,7KrbyQXvTBOxnBa0p9YuUA
CGS-Ultimatum,1636613194411,3,25944,25663,77833,0.0,0,0,0,1340,10,SUCCESS,77833,TV9WKnh6SqaCREjHP7EjCw
CGS-Slipstream,1636530842826,3,26002,25547,78006,0.0,0,0,0,1261,11,SUCCESS,78006,N6W21hRAQAqs-12kYgYM6Q
Yuliya,1636548751356,3,26190,25731,78570,0.0,0,0,0,871,12,SUCCESS,78570,JWJgkv8bSKeMIGYZ9roR-A
JPMC-Singapore-Chetak,1636477290544,3,26699,26270,80099,0.0,0,0,0,779,13,SUCCESS,80099,LJzDpiNuTFeHu9dsqp1APw
Aurora-DNPds,1636620505262,3,27439,27190,82317,0.0,0,0,0,362,14,SUCCESS,82317,26fba66bedca4aa3bca47w
CGS-LargeLattice,1636538516283,3,27905,27353,83715,0.0,0,0,0,506,15,SUCCESS,83715,o6NgljsnTOOelVAsofMR3g
CGS-Inception,1636587005027,3,28023,26608,84069,0.3333333333333333,0,1,1,594,16,SUCCESS,84069,F2k_OHHQSWOlYlhbzzvP5w
JPMC-HYD-CircuitBreakers,1636543963639,3,28129,27931,84388,0.0,0,0,0,99,17,SUCCESS,84388,vA_gK0vxTNWI-MTWEWLAxw
SorinB,1636383185235,3,28629,27133,85888,0.0,0,0,0,5,18,SUCCESS,85888,TFtvCas4TRWchrBPMyGh0A
Doug-Racer,1636505404786,3,28816,28614,86449,0.0,0,0,0,728,19,SUCCESS,86449,1R021ZoDQrqxSUiHfBvyEw
Fumiaki,1636471352392,3,29173,25133,87521,1.0,0,3,3,1244,20,SUCCESS,87521,5RzBNYRAQoWVausi3eyhRg
AJM-Model-1,1636522630156,3,29432,29223,88296,0.0,0,0,0,490,21,SUCCESS,88296,gdsU9bkGRWW7LTEHP4rGgQ
JPMC-BMTH-RacersOfTheLostArk,1636249097471,3,29664,28810,88992,0.0,0,0,0,276,22,SUCCESS,88992,4607b3c36ab4490cad7a4w
dartjason,1636558491277,3,31043,30668,93131,0.0,0,0,0,278,23,SUCCESS,93131,JSflDq5rQgKEuA5Ots4kDQ
UberAllen,1636439063866,3,31626,29848,94880,0.3333333333333333,0,1,1,1096,24,SUCCESS,94880,ASI6Udz9QCewwoQHEyDbpw
ep-dr-racer1,1636604050375,3,31765,28777,95297,1.0,0,3,3,464,25,SUCCESS,95297,vEZxFEnhQHeI5tKR4Tz3rQ
alexj,1636095658261,3,31864,31327,95593,0.0,0,0,0,36,26,SUCCESS,95593,Km6btE1_SFCCCqWJ4H6Fyg
atnmn,1636617512192,3,31907,31803,95721,0.0,0,0,0,1459,27,SUCCESS,95721,b3960b6c6f58458880ceew
Joffe,1636479669733,3,32630,31669,97891,0.3333333333333333,0,1,1,3,28,SUCCESS,97891,ce17e3bfe82649448e2f3w
Jianlong,1636041694359,3,33928,33576,101786,0.0,0,0,0,46,29,SUCCESS,101786,vpsHYdBtSIq__1M9j1R21Q
Yupa-DNPds,1636517004724,3,33959,32688,101878,0.3333333333333333,0,1,1,35,30,SUCCESS,101878,jgRyYla-RkS2kr2rVBdEZA
ABaykov,1636114804378,3,34216,34001,102648,0.0,0,0,0,53,31,SUCCESS,102648,aa28j7SWTd-LxMzvFoj_bA
George-Ogden,1636585051577,3,34443,34130,103331,1.0,0,3,3,240,32,SUCCESS,103331,qc3M_AUPQYm7aArDQ-X3Kg
BackloggedLoop#1107,1636637506778,3,34732,32407,104197,1.6666666666666667,0,5,5,343,33,SUCCESS,104197,CxLK5itDR7u7cqofttCr_A
Boltronic,1636607298337,3,34996,33063,104988,0.3333333333333333,0,1,1,4,34,SUCCESS,104988,Q7ydX-9KS3O0Py0QoqqNEA
ShibaInu-DevelopersIO,1636597237603,3,35433,32528,106299,1.3333333333333333,0,4,4,621,35,SUCCESS,106299,q3lEztDGTfSD-GgkF5IgTg
AIDeepRacer,1636029830730,3,36141,34130,108424,2.3333333333333335,0,7,7,110,36,SUCCESS,108424,pIRbdCx6QYatgVXm2p5GbA
Janesoki,1636020895220,3,36219,35979,108657,0.0,0,0,0,67,37,SUCCESS,108657,3SvT2_04Tl-5RIyNtDNtjA
Easy,1636498521506,3,36847,35597,110542,0.0,0,0,0,14,38,SUCCESS,110542,cgLgETS5QCGRqS1C87KqxQ
Deepak-dpk,1636005586662,3,38290,33656,114870,1.3333333333333333,0,4,4,31,39,SUCCESS,114870,gDTBFK77TM6wD6uObZlulA
Xavier,1636447994876,3,40060,39793,120180,0.0,0,0,0,59,40,SUCCESS,120180,pPhTbPBRSg-L3tYPKcCjcA
Bandwidth-RnD,1636570810855,3,41356,37318,124070,1.0,0,3,3,7,41,SUCCESS,124070,77V1kp1kRJCO5D4zgSrqxA
Ash-DNPds,1636435087962,3,42342,41323,127027,2.3333333333333335,0,7,7,162,42,SUCCESS,127027,9aced9109a634d11a3134w
JPMC-BLR-Get-Set-Go,1636396097623,3,43780,39469,131341,3.0,0,9,9,18,43,SUCCESS,131341,5QgNJ6hLRwOy2hUwgMKdig
Wingism,1636007683979,3,43823,40992,131470,0.3333333333333333,0,1,1,21,44,SUCCESS,131470,Spey2yUETeKA1doS2t-McQ
EnBW-Flitzer,1636200628879,3,44620,42128,133860,4.666666666666667,0,14,14,88,45,SUCCESS,133860,je1HIMgRQtibB3H9325TRw
Bazinga-73,1636552241697,3,45287,43052,135862,0.0,0,0,0,28,46,SUCCESS,135862,7b59005b189b443fb6433w
BoomBoomCar,1636549337171,3,46806,44727,140420,0.6666666666666666,0,2,2,1,47,SUCCESS,140420,WQGRqTl4Q3Wit-1u4WhDGg
Paradesi,1636250969291,3,47617,43930,142852,1.0,0,3,3,3,48,SUCCESS,142852,67697a7edfac47709d52dQ
CGS-on-your-12-hopefully,1636594922031,3,48462,43806,145387,1.3333333333333333,0,4,4,4,49,SUCCESS,145387,C4LEAeusQ8uY4gJ45GcKlg
anuj-aggarwal,1636091159763,3,49155,44813,147466,3.3333333333333335,0,10,10,13,50,SUCCESS,147466,o_BkPc7jTK68tjHZiBRQEw
Red-Cow-Rally-Team,1636549159415,3,49577,47246,148733,0.6666666666666666,0,2,2,1,51,SUCCESS,148733,8a9d334630f147e3938c7w
FY-Kingdom,1636021001768,3,49891,48189,149673,4.333333333333333,0,13,13,2,52,SUCCESS,149673,4e6Gre5iR2u7Ok89fa96yg
LeadingAI,1636358194391,3,50015,44957,150047,6.333333333333333,0,19,19,6,53,SUCCESS,150047,VP5wwaH5T4GciaMX2ocEvQ
JPMC-HYD-Crusaders,1635994933940,3,50371,46206,151114,1.3333333333333333,0,4,4,118,54,SUCCESS,151114,V0qPcq3FQhyn3gy0ysuUHw
Rossilon,1636395728425,3,50910,48719,152732,2.6666666666666665,0,8,8,47,55,SUCCESS,152732,oX4dpYxLTFG2UU6NprA-7g
JPMC-HYD-SPD,1636476523451,3,51355,50673,154067,0.0,0,0,0,11,56,SUCCESS,154067,u5StnMv9QNmxDwE06MKSbA
Racer0,1636005252101,3,51394,50256,154183,2.6666666666666665,0,8,8,10,57,SUCCESS,154183,dY54GPz6Q4-ri__AZcnzog
ProteusXplorer,1636024269431,3,51621,50869,154864,0.3333333333333333,0,1,1,1,58,SUCCESS,154864,iRqwbBoKQY-tP2tGpIMlxA
qnet1,1636613674971,3,51914,50319,155743,1.3333333333333333,0,4,4,111,59,SUCCESS,155743,ndHmswy4RUa6R8LcyvrxOA
AM730,1636036887581,3,51975,48007,155925,5.0,0,15,15,98,60,SUCCESS,155925,BVyCq7XIT-ObuDsJfFVtDA
mayurmadnani,1636183038634,3,52483,49847,157450,2.6666666666666665,0,8,8,18,61,SUCCESS,157450,hr8K12KMRhSIDUEJbQT8fg
RomyRacing,1636388514618,3,53621,53471,160863,0.0,0,0,0,1,62,SUCCESS,160863,lm-aIv1GShOTcqyk7IbVdQ
JPMC-Manhattan-#1,1636420238631,3,53659,51852,160977,3.3333333333333335,0,10,10,9,63,SUCCESS,160977,LHmnch7nR76PVsxm9dVaVA
drunken-monkey,1636039132841,3,53760,52160,161281,2.3333333333333335,0,7,7,1,64,SUCCESS,161281,c7a82cb998e44f9abd469Q
Kire,1636012638827,3,53824,49390,161474,3.3333333333333335,0,10,10,4,65,SUCCESS,161474,N0y9CR6fQN-a4UlAFsTC5Q
FormulaicFunction#7419,1636626668271,3,54133,46810,162399,3.0,0,9,9,7,66,SUCCESS,162399,Me8h8mGZQXyxueOQiH8C6Q
BBxiaoHAHA,1636050834289,3,54196,54050,162588,3.0,0,9,9,6,67,SUCCESS,162588,NV8Djo1HQ8-VUdqY2jtJ1w
JPMC-LDN-RDrift,1636419369022,3,54535,50939,163605,6.0,0,18,18,3,68,SUCCESS,163605,nnwMPoQdSfGiO9025TEbUA
hirosys,1636351944124,3,54579,52595,163737,0.6666666666666666,0,2,2,980,69,SUCCESS,163737,DhYHXwMpSFuKMR0_Hv3Ndg
QQKK,1636012463159,3,55219,48597,165659,5.666666666666667,0,17,17,2,70,SUCCESS,165659,wD3fjDFZTJaZd9AU7WRDlA
Galileo,1636193501488,3,55234,54034,165703,3.6666666666666665,0,11,11,58,71,SUCCESS,165703,Y79AzaaOR-u4LVKMxu1Mdw
Alone,1636298086790,3,55445,51329,166335,2.0,0,6,6,7,72,SUCCESS,166335,vVLldFpfR32KUaZOn6LfKA
EBM-UniRacer,1636296155750,3,56355,52011,169067,3.3333333333333335,0,10,10,3,73,SUCCESS,169067,MzirWvcjQpW_B88SD-776Q
ssm-DevelopersIO,1636090954825,3,56545,56325,169637,2.0,0,6,6,7,74,SUCCESS,169637,XWuPseyZQLOMJ31jSvdfog
Robomon,1636625880992,3,56712,54201,170138,5.666666666666667,0,17,17,6,75,SUCCESS,170138,9-gHhYn6T_KJjCTZQ0kLFQ
Kulgan#8585,1636417567921,3,57259,51333,171779,5.333333333333333,0,16,16,16,76,SUCCESS,171779,0VhJsA7HRQO12NcAQqxqyw
Riyadh,1636082322351,3,57670,57530,173011,4.0,0,12,12,8,77,SUCCESS,173011,XEDnTwq3S1Kz0rVPu0hfrA
iliu,1636178436508,3,57891,56606,173674,1.6666666666666667,0,5,5,8,78,SUCCESS,173674,878c0778e5244d8d99e1aw
GoodmanKR,1636104358020,3,57969,53968,173909,6.0,0,18,18,58,79,SUCCESS,173909,f905b742ca594aadb529eQ
gcjordi,1636111266342,3,58202,56068,174607,6.333333333333333,0,19,19,2,80,SUCCESS,174607,4n-0HYIyQ2241dJ4tZirRg
A20-Racer#007,1636023238124,3,58257,52330,174772,4.666666666666667,0,14,14,2,81,SUCCESS,174772,R8rAWAyfRpu0IXrVgrmIiQ
CalebT-UNT,1635993995685,3,59514,56592,178542,4.666666666666667,0,14,14,5,82,SUCCESS,178542,7Y5_pbs-S0yNw2juT2MiOQ
Spamio,1636064394287,3,59561,57063,178685,1.6666666666666667,0,5,5,5,83,SUCCESS,178685,iIzfCjX2Tdmrjz8XVzX5mQ
Ashiq,1636311573647,3,60713,56729,182140,3.0,0,9,9,4,84,SUCCESS,182140,afEastFHR7maoIMhMnROJw
racing-director,1636544339862,3,60822,54862,182466,5.666666666666667,0,17,17,3,85,SUCCESS,182466,xatwPe0GRi6-ntb20DPVpA
leolioness,1636049062139,3,61004,57052,183013,5.0,0,15,15,4,86,SUCCESS,183013,u15o2LZST_WwP-Bg2kc2cA
Groovy-DNPds,1636547428920,3,61907,57337,185723,7.333333333333333,0,22,22,167,87,SUCCESS,185723,a4fb0e167d0e4112942c1Q
bonfire,1636089125205,3,62108,60469,186324,2.6666666666666665,0,8,8,1,88,SUCCESS,186324,PDwKMGzqSXyOQG3GO_0Wmw
awsandy,1636031723600,3,62147,55663,186443,4.0,0,12,12,6,89,SUCCESS,186443,qqgllayMTaSETlvPOdz2kw
StillNotSkynet,1636014890464,3,62334,61926,187003,0.0,0,0,0,2,90,SUCCESS,187003,bGGDYr_1RuW9jN9uSm4jHg
PathingBreaker#8749,1636124414512,3,63199,53897,189598,6.666666666666667,0,20,20,3,91,SUCCESS,189598,mVHZuh39SVuCDCvjc2lqtw
justsomeotherguy,1636030690404,3,63259,61412,189778,5.333333333333333,0,16,16,5,92,SUCCESS,189778,0YYoDPzuRJi3fz_UmmQjhg
B15M1,1636486811455,3,63357,60559,190072,4.666666666666667,0,14,14,6,93,SUCCESS,190072,0z2bF9_lTDeUJZbYgSv-vA
KavyaShah,1636475728089,3,63563,61129,190691,0.6666666666666666,0,2,2,3,94,SUCCESS,190691,GhpFskAOSbSDwRkEWz0qoA
Greensnow,1636100132611,3,63575,61515,190726,6.666666666666667,0,20,20,17,95,SUCCESS,190726,4rzWntq0T1CuBxKs3wML4w
SugimotoT-MAINICHI,1636432089843,3,63619,56726,190857,5.333333333333333,0,16,16,29,96,SUCCESS,190857,epaaeU-zQEm8hURlZLBhBg
CM#99,1636052352301,3,63868,55129,191606,6.0,0,18,18,2,97,SUCCESS,191606,Pn1YzUPsTCuLdRq7hnChSg
Prijesh-D,1636560605061,3,64112,59802,192338,4.0,0,12,12,3,98,SUCCESS,192338,zpuFTLFxSt6hyvlE6Os45w
IterableNetwork#1199,1636551174960,3,64565,60085,193696,5.666666666666667,0,17,17,1,99,SUCCESS,193696,nLosG2V5R-iAdm5eRawvxQ
Euodial3,1636333758085,3,64648,52861,193944,8.333333333333334,0,25,25,5,100,SUCCESS,193944,VLcu6RhCQv6TxIHNvPzW4Q
nine9,1636015845975,3,64867,61338,194602,0.6666666666666666,0,2,2,8,101,SUCCESS,194602,nh20eR6wSW2uOCJ_nRnUvg
