Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1636029203557,3,24820,24184,74461,0.0,0,0,0,37,1,SUCCESS,74461,afdcX_4vRH6Ussd0mbg5LQ
Duckworth,1636050005870,3,26256,26027,78770,0.0,0,0,0,83,2,SUCCESS,78770,VIu9BQ4-Th6gUqu60ztwUQ
Yuliya,1636055121297,3,31375,28528,94125,0.6666666666666666,0,2,2,119,3,SUCCESS,94125,JWJgkv8bSKeMIGYZ9roR-A
RobinCastro-DBS,1636066169302,3,32068,31811,96204,0.0,0,0,0,114,4,SUCCESS,96204,7KrbyQXvTBOxnBa0p9YuUA
CGS-Ultimatum,1636042193270,3,33617,30247,100853,1.0,0,3,3,125,5,SUCCESS,100853,TV9WKnh6SqaCREjHP7EjCw
Jianlong,1636041694359,3,33928,33576,101786,0.0,0,0,0,17,6,SUCCESS,101786,vpsHYdBtSIq__1M9j1R21Q
ABaykov,1636035452369,3,34908,34414,104725,0.0,0,0,0,34,7,SUCCESS,104725,aa28j7SWTd-LxMzvFoj_bA
AIDeepRacer,1636029830730,3,36141,34130,108424,2.3333333333333335,0,7,7,110,8,SUCCESS,108424,pIRbdCx6QYatgVXm2p5GbA
Janesoki,1636020895220,3,36219,35979,108657,0.0,0,0,0,27,9,SUCCESS,108657,3SvT2_04Tl-5RIyNtDNtjA
Deepak-dpk,1636005586662,3,38290,33656,114870,1.3333333333333333,0,4,4,31,10,SUCCESS,114870,gDTBFK77TM6wD6uObZlulA
AJM-Model-1,1636051993901,3,40160,36087,120480,3.0,0,9,9,3,11,SUCCESS,120480,gdsU9bkGRWW7LTEHP4rGgQ
Fumiaki,1636057122040,3,40952,34662,122858,4.0,0,12,12,40,12,SUCCESS,122858,5RzBNYRAQoWVausi3eyhRg
CGS-Slipstream,1636029418509,3,41440,40589,124322,0.0,0,0,0,88,13,SUCCESS,124322,N6W21hRAQAqs-12kYgYM6Q
atnmn,1636061546729,3,41442,40991,124328,0.0,0,0,0,72,14,SUCCESS,124328,b3960b6c6f58458880ceew
Wingism,1636007683979,3,43823,40992,131470,0.3333333333333333,0,1,1,19,15,SUCCESS,131470,Spey2yUETeKA1doS2t-McQ
Aurora-DNPds,1636012311800,3,45841,40665,137524,4.666666666666667,0,14,14,3,16,SUCCESS,137524,26fba66bedca4aa3bca47w
UberAllen,1636034334704,3,46170,44581,138512,4.666666666666667,0,14,14,178,17,SUCCESS,138512,ASI6Udz9QCewwoQHEyDbpw
Xavier,1636001025758,3,48402,46806,145207,3.3333333333333335,0,10,10,2,18,SUCCESS,145207,pPhTbPBRSg-L3tYPKcCjcA
Bazinga-73,1636033231287,3,49019,46647,147058,0.3333333333333333,0,1,1,4,19,SUCCESS,147058,7b59005b189b443fb6433w
anuj-aggarwal,1636043320332,3,49630,45925,148892,2.3333333333333335,0,7,7,5,20,SUCCESS,148892,o_BkPc7jTK68tjHZiBRQEw
FY-Kingdom,1636021001768,3,49891,48189,149673,4.333333333333333,0,13,13,2,21,SUCCESS,149673,4e6Gre5iR2u7Ok89fa96yg
JPMC-HYD-Crusaders,1635994933940,3,50371,46206,151114,1.3333333333333333,0,4,4,60,22,SUCCESS,151114,V0qPcq3FQhyn3gy0ysuUHw
Racer0,1636005252101,3,51394,50256,154183,2.6666666666666665,0,8,8,7,23,SUCCESS,154183,dY54GPz6Q4-ri__AZcnzog
ProteusXplorer,1636024269431,3,51621,50869,154864,0.3333333333333333,0,1,1,1,24,SUCCESS,154864,iRqwbBoKQY-tP2tGpIMlxA
AM730,1636036887581,3,51975,48007,155925,5.0,0,15,15,10,25,SUCCESS,155925,BVyCq7XIT-ObuDsJfFVtDA
Yupa-DNPds,1635991335775,3,53126,47844,159380,5.333333333333333,0,16,16,1,26,SUCCESS,159380,jgRyYla-RkS2kr2rVBdEZA
drunken-monkey,1636039132841,3,53760,52160,161281,2.3333333333333335,0,7,7,1,27,SUCCESS,161281,c7a82cb998e44f9abd469Q
Kire,1636012638827,3,53824,49390,161474,3.3333333333333335,0,10,10,1,28,SUCCESS,161474,N0y9CR6fQN-a4UlAFsTC5Q
BBxiaoHAHA,1636050834289,3,54196,54050,162588,3.0,0,9,9,3,29,SUCCESS,162588,NV8Djo1HQ8-VUdqY2jtJ1w
QQKK,1636012463159,3,55219,48597,165659,5.666666666666667,0,17,17,2,30,SUCCESS,165659,wD3fjDFZTJaZd9AU7WRDlA
JPMC-BLR-Get-Set-Go,1636050713861,3,56220,51111,168660,8.333333333333334,0,25,25,1,31,SUCCESS,168660,5QgNJ6hLRwOy2hUwgMKdig
Galileo,1636027532152,3,57817,51548,173451,1.6666666666666667,0,5,5,17,32,SUCCESS,173451,Y79AzaaOR-u4LVKMxu1Mdw
A20-Racer#007,1636023238124,3,58257,52330,174772,4.666666666666667,0,14,14,2,33,SUCCESS,174772,R8rAWAyfRpu0IXrVgrmIiQ
George-Ogden,1636012665595,3,58358,51270,175076,8.0,0,24,24,4,34,SUCCESS,175076,qc3M_AUPQYm7aArDQ-X3Kg
Riyadh,1636053613295,3,59142,57602,177428,5.333333333333333,0,16,16,2,35,SUCCESS,177428,XEDnTwq3S1Kz0rVPu0hfrA
gcjordi,1636014548205,3,59298,53674,177896,7.0,0,21,21,1,36,SUCCESS,177896,4n-0HYIyQ2241dJ4tZirRg
CalebT-UNT,1635993995685,3,59514,56592,178542,4.666666666666667,0,14,14,5,37,SUCCESS,178542,7Y5_pbs-S0yNw2juT2MiOQ
Spamio,1636064394287,3,59561,57063,178685,1.6666666666666667,0,5,5,4,38,SUCCESS,178685,iIzfCjX2Tdmrjz8XVzX5mQ
JPMC-MUMBAI-FormulaAI,1636058162430,3,60630,53290,181890,9.0,0,27,27,2,39,SUCCESS,181890,Gx2StgEoSza3Gxxo4Oghug
leolioness,1636049062139,3,61004,57052,183013,5.0,0,15,15,4,40,SUCCESS,183013,u15o2LZST_WwP-Bg2kc2cA
EnBW-Flitzer,1636050553143,3,61021,58457,183063,9.0,0,27,27,17,41,SUCCESS,183063,je1HIMgRQtibB3H9325TRw
Ash-DNPds,1636000370674,3,61218,56077,183654,8.666666666666666,0,26,26,39,42,SUCCESS,183654,9aced9109a634d11a3134w
awsandy,1636031723600,3,62147,55663,186443,4.0,0,12,12,2,43,SUCCESS,186443,qqgllayMTaSETlvPOdz2kw
StillNotSkynet,1636014890464,3,62334,61926,187003,0.0,0,0,0,2,44,SUCCESS,187003,bGGDYr_1RuW9jN9uSm4jHg
justsomeotherguy,1636030690404,3,63259,61412,189778,5.333333333333333,0,16,16,2,45,SUCCESS,189778,0YYoDPzuRJi3fz_UmmQjhg
CM#99,1636052352301,3,63868,55129,191606,6.0,0,18,18,1,46,SUCCESS,191606,Pn1YzUPsTCuLdRq7hnChSg
hirosys,1636007756180,3,64020,59606,192060,6.333333333333333,0,19,19,47,47,SUCCESS,192060,DhYHXwMpSFuKMR0_Hv3Ndg
nine9,1636015845975,3,64867,61338,194602,0.6666666666666666,0,2,2,8,48,SUCCESS,194602,nh20eR6wSW2uOCJ_nRnUvg
qnet1,1636056217101,3,65306,64185,195919,5.333333333333333,0,16,16,6,49,SUCCESS,195919,ndHmswy4RUa6R8LcyvrxOA
Rbura,1636025746796,3,67337,64803,202011,6.666666666666667,0,20,20,1,50,SUCCESS,202011,iwnWOlxiQkSvjL6q_aUsgQ
FabLaud,1636038426231,3,67665,64647,202997,6.666666666666667,0,20,20,4,51,SUCCESS,202997,CQXO-S0wQW2JredIRIvhVQ
RushingBear-NUK,1636012699551,3,67698,61696,203094,7.333333333333333,0,22,22,1,52,SUCCESS,203094,R2fKLJClSIyIZKqNmDKkTA
SugimotoT-MAINICHI,1636015342627,3,68495,67137,205487,6.666666666666667,0,20,20,3,53,SUCCESS,205487,epaaeU-zQEm8hURlZLBhBg
Rossilon,1636013416255,3,68762,61282,206287,7.0,0,21,21,7,54,SUCCESS,206287,oX4dpYxLTFG2UU6NprA-7g
Rocksors,1636039852881,3,69048,58931,207144,8.0,0,24,24,4,55,SUCCESS,207144,94AJnMjyQyuBgETEYiDPDw
Penguin-DNPds,1635991560447,3,69507,67640,208521,11.666666666666666,0,35,35,1,56,SUCCESS,208521,Nr3YCYWGTA631Xqa0uDPhw
onlythree,1636002347188,3,70752,66844,212257,8.0,0,24,24,2,57,SUCCESS,212257,23e254b25ea0443389ed6w
HongJunYeong,1636034402315,3,71199,69941,213597,9.333333333333334,0,28,28,1,58,SUCCESS,213597,j7IjuAv5RdiHJNTBvalnWw
Greensnow,1636016215363,3,72935,63342,218806,9.666666666666666,0,29,29,7,59,SUCCESS,218806,4rzWntq0T1CuBxKs3wML4w
Wasabi-DevelopersIO,1636015162967,3,73507,63846,220522,6.666666666666667,0,20,20,1,60,SUCCESS,220522,Fmb5j9UgQ_2xkleK0vwXOg
