Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1598913912734,3,15640,15268,46921,0.0,0,0,0,7009,1,SUCCESS,46921,afdcX_4vRH6Ussd0mbg5LQ
ChihYu-NCTU-CGI,1598879768336,3,15679,15246,47037,0.0,0,0,0,960,2,SUCCESS,47037,ihXnNlRDTz2-KvgATVkREw
Fumiaki,1598268665144,3,16162,15790,48487,0.0,0,0,0,4074,3,SUCCESS,48487,5RzBNYRAQoWVausi3eyhRg
Karl-NAB,1598893960775,3,16742,16399,50227,0.0,0,0,0,112,4,SUCCESS,50227,4vOOxLIsSjeL2WFaO5o_fQ
Duckworth,1598257902957,3,17128,16816,51384,0.0,0,0,0,316,5,SUCCESS,51384,VIu9BQ4-Th6gUqu60ztwUQ
kimmizian,1598326853467,3,17224,16889,51672,0.0,0,0,0,6609,6,SUCCESS,51672,t6NwFsqgS4mYnFeR3KVxsg
OneDudeDesign,1597770992809,3,17238,16874,51715,0.0,0,0,0,3526,7,SUCCESS,51715,tLd0GWYiT0qzqq6YRFVXhg
IcePandaBoom,1597962371264,3,17893,17461,53680,0.0,0,0,0,67,8,SUCCESS,53680,BTPWujqqTBOWGAFvEKyRaA
FRacer,1597768980628,3,18007,17807,54023,0.0,0,0,0,901,9,SUCCESS,54023,HxBcgthFRiiQk4C-fkWf-A
Cindy-DBS,1597714097726,3,18055,17475,54166,0.0,0,0,0,622,10,SUCCESS,54166,dkX_mR9zSYy9c2CprpaycQ
MiLKB,1597312564837,3,18497,18057,55491,0.0,0,0,0,3340,11,SUCCESS,55491,8KL8u0H3RIWxgP14x_RC6w
alexj,1597223687798,3,18638,18003,55916,0.0,0,0,0,18,12,SUCCESS,55916,Km6btE1_SFCCCqWJ4H6Fyg
JPMC-LONDON-HandsFree,1598115711408,3,18734,18330,56203,0.0,0,0,0,539,13,SUCCESS,56203,DZAYqyd-Tp6eE15IopWCgQ
Ernesto-PhilJ,1596611903240,3,20221,19663,60664,0.0,0,0,0,203,14,SUCCESS,60664,8zBEAp0-S5yGbcZvytGZGQ
yhtan,1598058077053,3,20251,19943,60753,0.0,0,0,0,32,15,SUCCESS,60753,0CCegsIMSsO0eRh2cj_SEw
Deepak-dpk,1598526977709,3,20378,18920,61136,0.3333333333333333,0,1,1,17,16,SUCCESS,61136,gDTBFK77TM6wD6uObZlulA
UNO-DENSO,1597228220036,3,20457,20150,61373,0.0,0,0,0,385,17,SUCCESS,61373,18Czo8KTQMOBWsHAmK9Uig
PolishThunder,1598226751271,3,20549,20065,61649,0.0,0,0,0,3973,18,SUCCESS,61649,qi512oGVTry8V-KtP6j2_w
UncleGK-DBS,1596608916416,3,20826,19668,62480,0.0,0,0,0,48,19,SUCCESS,62480,244me6w0SIqlFPoljSZJsw
Yxcas-DBS,1596563367487,3,21048,20465,63146,0.0,0,0,0,14,20,SUCCESS,63146,NdVUBlBJRqiz_zbY7Xn-2g
JonathanRacer,1598900062555,3,21670,21518,65010,0.0,0,0,0,2131,21,SUCCESS,65010,nya9ln7uRZ6yFkb9tRzrOw
TienHoang-DBS,1598896581159,3,21742,21280,65228,0.0,0,0,0,57,22,SUCCESS,65228,6IwkeVP_SV-fxpC-59lOog
512074587813-SG23-mhaikalr,1598881215612,3,22316,22000,66950,0.0,0,0,0,364,23,SUCCESS,66950,sCFSLDNhRZCB8tZSHAqOyg
JPMC-BMTH-AlphaX,1598546874128,3,22770,20534,68312,0.3333333333333333,0,1,1,336,24,SUCCESS,68312,w-ggkAnwSy-4JMty4ympSg
Mars,1597149178358,3,23367,22689,70103,0.3333333333333333,0,1,1,12,25,SUCCESS,70103,98e911a520144a9ea1c20w
MattKreder,1598887498510,3,23405,22598,70217,0.0,0,0,0,491,26,SUCCESS,70217,cVk-aYKdRUmuL0qmjyzmag
ishizaki-SEC,1598833419956,3,24200,23830,72600,0.0,0,0,0,58,27,SUCCESS,72600,lx4A5fhAS-iaN5bF3Qf8Gw
ABaykov,1596300314898,3,24448,23944,73345,0.0,0,0,0,30,28,SUCCESS,73345,aa28j7SWTd-LxMzvFoj_bA
sasagawa-SEC,1598663290142,3,24649,24475,73948,0.0,0,0,0,74,29,SUCCESS,73948,8uYX242TT1K7GIN0avI0Ww
cho-SEC,1598882735073,3,24654,24526,73962,0.0,0,0,0,348,30,SUCCESS,73962,RE3NAXQtRNOaURoreSXedw
komine-SEC,1598728393221,3,24766,24389,74298,0.0,0,0,0,22,31,SUCCESS,74298,xLBTYrnTR1eUt4m6y9xbrQ
JPMC-LDN-WhichWayIsReverse,1596611833735,3,24856,24621,74568,0.0,0,0,0,13,32,SUCCESS,74568,nnwMPoQdSfGiO9025TEbUA
Yeti,1596669364252,3,24900,24667,74701,0.0,0,0,0,104,33,SUCCESS,74701,1SGxAyrnQ96tWb-rolMeBQ
TheGoddessOfSpeed,1598801010256,3,24947,23639,74841,0.3333333333333333,0,1,1,19,34,SUCCESS,74841,onCXmp57TE6qMMFTlgj8bQ
DBro,1596664826908,3,25170,24727,75510,0.0,0,0,0,17,35,SUCCESS,75510,jEkEOpjZRhGUbyDZIfTo_A
Beautiful-Dream,1597593670619,3,25271,24562,75814,0.3333333333333333,0,1,1,80,36,SUCCESS,75814,1aa71cbcc3584df2bea29w
Airborne,1598509877764,3,25487,24994,76463,0.0,0,0,0,16,37,SUCCESS,76463,7_kPZw4kTcGRKGqVoLSa6g
LLT,1596586733022,3,25641,23005,76924,0.3333333333333333,0,1,1,128,38,SUCCESS,76924,d5abe9e76aa24aa6b5f62w
RogerV1,1598700702453,3,25704,25399,77114,0.0,0,0,0,2,39,SUCCESS,77114,H9YWhhbnR5ONDS_VLOcJYw
FTSuan-DBS,1596685864092,3,25976,25266,77929,0.0,0,0,0,16,40,SUCCESS,77929,20690942d8b2427aa72adw
tranvietdung-DBS,1598880759420,3,26055,25662,78166,0.0,0,0,0,57,41,SUCCESS,78166,3OwVWi6tQDCpBzKpWfHj7Q
SG-JPMC-cloudcruisers,1596783291253,3,26194,24125,78582,1.0,0,3,3,147,42,SUCCESS,78582,N_mQ_JMLRjul1Dirr3mkPg
MiniMindQueenRacing,1598916330974,3,26855,22920,80567,1.0,0,3,3,4,43,SUCCESS,80567,yQnVWTdKRHOFXdBYNBaxfA
mayurmadnani,1598882107462,3,27180,26789,81542,0.0,0,0,0,1087,44,SUCCESS,81542,hr8K12KMRhSIDUEJbQT8fg
nalbam-me,1597380304800,3,27475,27408,82425,0.0,0,0,0,1327,45,SUCCESS,82425,PnRru4vBRkeyT4xX6LOCtw
OscarIVECloud-dr,1598193395703,3,27615,26667,82845,2.6666666666666665,0,8,8,34,46,SUCCESS,82845,XHLKURnAQcmC56tomfZoWA
Penguin-DNPds,1597715943627,3,27823,27272,83471,0.0,0,0,0,3,47,SUCCESS,83471,Nr3YCYWGTA631Xqa0uDPhw
sawa,1598696341326,3,28189,27648,84568,1.3333333333333333,0,4,4,54,48,SUCCESS,84568,Yvoh_-w4Q4eOVNmY58TKcw
Kire,1598230324197,3,28446,25756,85340,0.6666666666666666,0,2,2,92,49,SUCCESS,85340,N0y9CR6fQN-a4UlAFsTC5Q
SpeedForce,1596443378598,3,29040,28368,87121,0.0,0,0,0,88,50,SUCCESS,87121,UEkAmvM0RoGA9KjzD1klpw
ShivashishBorah,1597639453270,3,29127,25592,87381,1.3333333333333333,0,4,4,27,51,SUCCESS,87381,ZgH9m9lUQuKuZFdjuvFSZw
MOROCAR,1598434533932,3,29321,26790,87964,1.6666666666666667,0,5,5,43,52,SUCCESS,87964,s7WdCQAvRcypidcC_dKfiw
DarkChocolate,1598638015571,3,29621,28264,88863,1.0,0,3,3,369,53,SUCCESS,88863,ROK8anfTQWqjqiA5F3p13Q
lone-wolf-1,1596798856246,3,29852,29288,89557,0.0,0,0,0,48,54,SUCCESS,89557,360de1d6811146ed8fc94Q
Scarlet,1597571832779,3,29867,27790,89602,1.6666666666666667,0,5,5,21,55,SUCCESS,89602,0GEhmZpBR8ekeVaEoAUa_g
JQ-KMITL-RAI,1598908323448,3,30319,28529,90958,0.0,0,0,0,1,56,SUCCESS,90958,fv6brteiS-GGUPhD7SSj4g
BeyondJJ,1598918127703,3,30327,28869,90982,3.3333333333333335,0,10,10,4,57,SUCCESS,90982,0rHlGk5JQxu7y4kbKP8nQA
SameSameJ-KMITL-RAI,1598783360973,3,30421,27673,91265,1.0,0,3,3,1,58,SUCCESS,91265,RcYlQ2UZQgi1RXppRlMexw
D4N5-Albert,1596479417029,3,30422,28804,91267,0.3333333333333333,0,1,1,5,59,SUCCESS,91267,b2d21b82a49d4085afa51w
happyTimmy-001,1598693163899,3,30509,29663,91529,0.0,0,0,0,1,60,SUCCESS,91529,rsVDtDaLTBiF7uXXJylKdA
takagi-SEC,1598601845510,3,30771,29747,92314,0.3333333333333333,0,1,1,9,61,SUCCESS,92314,9iFAIFd3SM-4yBVrsEyVGw
MiniMindSpeedy,1598761327783,3,31168,29740,93504,0.3333333333333333,0,1,1,8,62,SUCCESS,93504,d-Qerc89QjGy_jVdbjrLwQ
lone-wolf-0002,1598732400589,3,31354,28843,94062,0.6666666666666666,0,2,2,13,63,SUCCESS,94062,pJJu6YjxTvWYV-r7ZbQzMA
muzi,1598858682922,3,31457,30813,94371,0.0,0,0,0,209,64,SUCCESS,94371,-MRzonoQTti4O6q-Q7tYmQ
UnsafeAtAnySpeed,1598389103804,3,31521,30940,94564,0.0,0,0,0,10,65,SUCCESS,94564,Pd7D3q0CQq-DE4e2fv4KJQ
TaylerUva,1598045627400,3,31597,30389,94792,0.3333333333333333,0,1,1,45,66,SUCCESS,94792,wCgn9WwbRTiiAjtRNDbSbw
Velvet,1596969255676,3,31706,29600,95120,1.3333333333333333,0,4,4,23,67,SUCCESS,95120,GBnM7l3KS6yuwBkXzS2wRw
QueenMindy,1598740259590,3,31768,27279,95304,1.0,0,3,3,4,68,SUCCESS,95304,Wwyjl__5T62jTzDZxX6www
kimwooglae,1597957000170,3,32241,31866,96724,0.0,0,0,0,3720,69,SUCCESS,96724,bOqKo-ebR_essdUaZVGO4Q
asada-SEC,1598849948749,3,32447,31272,97342,0.3333333333333333,0,1,1,103,70,SUCCESS,97342,YR8i__H-RvmWIn8NY-77qQ
Minimindmind,1598877739409,3,32636,23901,97908,3.0,0,9,9,3,71,SUCCESS,97908,Etl2o7xvTYCcCmHStk0Hrw
Trinity,1596625572904,3,32712,31997,98136,2.6666666666666665,0,8,8,30,72,SUCCESS,98136,7XZGXgX3TQ602_-FiuOXzw
kapil-kdn,1598891757103,3,32820,31950,98460,4.333333333333333,0,13,13,21,73,SUCCESS,98460,vrUZUm-aQQCQ0rEZjXcfOA
GAO,1597064031185,3,33124,31199,99373,3.6666666666666665,0,11,11,287,74,SUCCESS,99373,51181bbe07234d4b9d3e6w
TEAMMCMILLION,1598555495182,3,33324,31538,99973,3.6666666666666665,0,11,11,17,75,SUCCESS,99973,z9fFBmT_RyqzchqDx1v2SA
Razr,1597245303633,3,33503,30741,100511,2.0,0,6,6,11,76,SUCCESS,100511,cf4a59111c4f4cf39dfabw
Galileo,1598374375869,3,33591,32466,100773,0.3333333333333333,0,1,1,8,77,SUCCESS,100773,Y79AzaaOR-u4LVKMxu1Mdw
Jozef-Mak,1598802309380,3,33730,31914,101192,3.0,0,9,9,31,78,SUCCESS,101192,ADtIv73CS7SUDypuGuW-jA
SapthagiriCollegeOfEngineeringBengaluru,1597592727076,3,33771,31330,101314,2.0,0,6,6,20,79,SUCCESS,101314,7YLH94DZStCJzp6onr4xGQ
Francisco-Fl,1598714378680,3,33780,33472,101342,0.0,0,0,0,16,80,SUCCESS,101342,KOiLBbfTRqeuuZQwHwO-WQ
think,1598548179651,3,33861,29867,101585,3.6666666666666665,0,11,11,4240,81,SUCCESS,101585,IHHC4YftQLaMAs0VyXFJzw
TheFishFactory,1596962058305,3,33941,32805,101825,0.3333333333333333,0,1,1,395,82,SUCCESS,101825,3a1b9fa3d19146b78071eQ
Sophon-PWY,1596608364240,3,34065,32786,102197,0.3333333333333333,0,1,1,97,83,SUCCESS,102197,c4f11bacafbe4eca9647aw
Velomobile,1596395103161,3,34071,31894,102215,4.666666666666667,0,14,14,8,84,SUCCESS,102215,ff840157ad784ed3ae2baw
voyager-DNPds,1598415039132,3,34103,33197,102310,0.0,0,0,0,4,85,SUCCESS,102310,B3zclzUaQp-3Yp_EEUbkTw
BoogieTimeProductions,1598895012144,3,34145,33137,102436,0.3333333333333333,0,1,1,54,86,SUCCESS,102436,MUyQlFafT0yFhQr1sApn9Q
JPMC-MUMBAI-005,1596688765954,3,34204,32403,102614,1.3333333333333333,0,4,4,62,87,SUCCESS,102614,wsym9JMCT7uKuhqeBcuXsw
Adam-H,1597554336565,3,34223,33779,102670,0.0,0,0,0,6,88,SUCCESS,102670,63LM4ZOGRmyM9GjZ-IVJgg
YODA,1597643137821,3,34249,32322,102749,1.6666666666666667,0,5,5,15,89,SUCCESS,102749,29ad82b6eb43420fac0cdw
miaomiaomiao,1597096298293,3,34317,30672,102952,1.3333333333333333,0,4,4,94,90,SUCCESS,102952,cd66f63a8cce45f8b1581w
savageTimmy-V4,1598730274462,3,34510,29622,103532,2.0,0,6,6,1,91,SUCCESS,103532,8T8DyKVKTh2fh7dCI09LuQ
KikakuTeamA,1598595703959,3,34586,32400,103758,3.6666666666666665,0,11,11,2,92,SUCCESS,103758,ASI-IlYTSBekRgnJljV91g
mssalvadk-DBS,1596249341185,3,34590,33072,103770,1.0,0,3,3,7,93,SUCCESS,103770,c16ceff449e141249c3ddw
RafaelT,1596291236615,3,34676,33931,104029,0.3333333333333333,0,1,1,28,94,SUCCESS,104029,nh20eR6wSW2uOCJ_nRnUvg
Team-Awesome,1597660465777,3,34834,32108,104504,1.0,0,3,3,6,95,SUCCESS,104504,45eb44bf9ada4d1fb2794Q
REAGroupAsia,1597043033404,3,34837,33658,104512,1.0,0,3,3,26,96,SUCCESS,104512,75c-NTjURb2Up1yF435YXA
BikerSardinesFromEdinburgh,1596677138696,3,34938,34066,104815,1.3333333333333333,0,4,4,8,97,SUCCESS,104815,134a3cf2d86e498dad852w
SG-JPMC-03,1598193140552,3,35114,34817,105343,0.0,0,0,0,52,98,SUCCESS,105343,LJzDpiNuTFeHu9dsqp1APw
Hobey,1596517186476,3,35171,33814,105514,0.0,0,0,0,41,99,SUCCESS,105514,d180b3f7ffe441059132aw
CODEGYM,1596416239650,3,35242,34837,105727,0.0,0,0,0,28,100,SUCCESS,105727,K6EgpSaPQPC6pBx2qnZBZg
AlexXue,1596699854766,3,35257,32537,105772,5.0,0,15,15,205,101,SUCCESS,105772,11131d8e76e9481bb28e8Q
Bhuvnesh,1597121261085,3,35330,34409,105992,0.6666666666666666,0,2,2,2,102,SUCCESS,105992,c8ad73592cec49d58754bw
WaveLabCup-test,1598714073227,3,35335,33120,106006,4.0,0,12,12,17,103,SUCCESS,106006,VoDpVnVvR6CwWViNtPYWXA
AM730,1598323856935,3,35435,32267,106306,0.3333333333333333,0,1,1,611,104,SUCCESS,106306,BVyCq7XIT-ObuDsJfFVtDA
TurtleV8,1597296558826,3,35633,33395,106901,0.6666666666666666,0,2,2,18,105,SUCCESS,106901,053e5a184e89495a96955w
Kinonotabi,1596566238366,3,35675,34875,107026,0.0,0,0,0,26,106,SUCCESS,107026,CPxU3UyWQ_m5bRgnLjoIqg
onepau,1596447318274,3,35689,35397,107068,0.0,0,0,0,3,107,SUCCESS,107068,4bC4CaDzTL29JrcNYnFyZw
BOL,1597879196986,3,35766,35438,107299,0.0,0,0,0,11,108,SUCCESS,107299,tlffbHzRT_yGUt4OGma8RQ
RunBabyRun,1596450415752,3,36058,35535,108176,0.0,0,0,0,31,109,SUCCESS,108176,doD1-J-eSrOBOrxWtvFiHg
SK-DENSO,1598588638084,3,36128,35748,108386,0.0,0,0,0,18,110,SUCCESS,108386,OY7PidANQca_8oV6j3LJ2g
team-ichibanshibori,1598593735885,3,36160,33342,108481,3.0,0,9,9,9,111,SUCCESS,108481,koyOYIRATNu8iooLnEjxLA
UgeX553,1598869261026,3,36197,34673,108591,0.0,0,0,0,3,112,SUCCESS,108591,kK6tkGOpTsG4RU9VmZ1LGw
jia-DBS,1596380779373,3,36260,35791,108782,0.0,0,0,0,1,113,SUCCESS,108782,b1b0345b963a43b48f661Q
cs-structured-racers,1597678340266,3,36300,32209,108900,3.0,0,9,9,9,114,SUCCESS,108900,611ad55f0f8842448047cQ
FGAVF,1598723910079,3,36360,35678,109082,0.0,0,0,0,7,115,SUCCESS,109082,dboc_4dIQYi8ETNvjFqBzg
