Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Kamiloj-ADL,1725394016528,3,21111,20403,63333,0.0,0,0,0,1,SUCCESS,21111,jmVlUw3DTUubDDSk3oOaPA
2,Roy-NYCU-CGI,1725411302180,3,21754,21336,65263,0.0,0,0,0,1,SUCCESS,21754,dp6TI42gTkKkJnzjFzN_Mw
3,Mungi,1725164033536,3,22445,21396,67336,0.0,0,0,0,3,SUCCESS,22445,RgTvucbNQja7yiYbgh2p9A
4,PITS-TK,1725458434304,3,22462,21721,67386,0.0,0,0,0,2,SUCCESS,22462,PVc7jVR2RxqbPMpBIhjZ0g
5,Duckworth,1725177767475,3,23912,19139,71737,0.3333333333333333,0,1,1,2,SUCCESS,23912,VIu9BQ4-Th6gUqu60ztwUQ
6,Abhidnya,1725306995208,3,24465,24276,73395,0.0,0,0,0,1,SUCCESS,24465,mTpd7HeITIC-Oe3rMvWHOA
7,YA#88,1725256858824,3,25175,24412,75525,0.0,0,0,0,1,SUCCESS,25175,KBCP86t4SpaGJhXNb26AcQ
8,Jianlong,1725233115895,3,25284,25136,75854,0.0,0,0,0,5,SUCCESS,25284,vpsHYdBtSIq__1M9j1R21Q
9,TimJWhite,1725443707932,3,25864,25461,77593,0.0,0,0,0,6,SUCCESS,25864,3dDHylmQSi-Rzd9uUamhlQ
10,IcePandaBoom,1725256639005,3,27710,26199,83132,0.0,0,0,0,2,SUCCESS,27710,BTPWujqqTBOWGAFvEKyRaA
11,DaVinciDriver,1725432544927,3,28639,20989,85917,0.6666666666666666,0,2,2,1,SUCCESS,28639,XtzXYz2pRByDnXz90XNGSw
12,Origami,1725426210457,3,29306,28924,87919,0.0,0,0,0,46,SUCCESS,29306,xOcXWdU4QdeaSGZy6VYZjQ
13,mechworks,1725429791045,3,29862,29254,89588,0.0,0,0,0,2,SUCCESS,29862,VOjQIclOQVKj9OmZzX8NrQ
14,saina-r,1725247908927,3,29886,28936,89660,0.0,0,0,0,13,SUCCESS,29886,2-Nym-syQw28rSTO4RWENw
15,HameenHitain#42,1725441007088,3,30002,29333,90007,0.0,0,0,0,21,SUCCESS,30002,44YjKeFtRFyv_g8ljvEg1w
16,JPMC-Speedy-Gonzales-LATAM,1725394118325,3,30374,22661,91124,0.6666666666666666,0,2,2,3,SUCCESS,30374,McOa_W8cTW2EErfZhOoKxA
17,FabRacer,1725390233905,3,30821,29999,92463,0.0,0,0,0,21,SUCCESS,30821,YXjU-6WZTe65g7_YyZPJrA
18,PITS-Kura,1725386039174,3,32729,31661,98188,0.0,0,0,0,3,SUCCESS,32729,0KlPowM7Rsm-6depdUzXOg
19,pgebski,1725445804829,3,32819,31997,98459,0.0,0,0,0,10,SUCCESS,32819,gfTMAo7aSISFQCyBv6fR7Q
20,SilEye,1725432226918,3,32927,32199,98782,0.0,0,0,0,7,SUCCESS,32927,y-L1qKgjS2iMcNjbnxNC_Q
21,Dexxtz,1725404647011,3,33953,32463,101860,0.0,0,0,0,8,SUCCESS,33953,tabxmSFdSiuDVkEWW34mTA
22,Badgercaim,1725459047660,3,34020,33931,102060,0.0,0,0,0,4,SUCCESS,34020,8Kb4MsxhS-SIZiV6wGQiZg
23,BoltronRacingTeam,1725461619544,3,34134,26670,102404,0.6666666666666666,0,2,2,3,SUCCESS,34134,Lkrg6gQPQ5qwn61K16MHhg
24,CZ1-CapeKaos,1725449811181,3,34709,34266,104129,0.0,0,0,0,12,SUCCESS,34709,jZ6bzgY2R76ODc1I_5Mpzw
25,teamEW,1725203772942,3,35462,31174,106388,0.3333333333333333,0,1,1,6,SUCCESS,35462,Eqb88WDVTd6Eh7qqgk_42w
26,JothanCloud,1725222915360,3,36066,35597,108199,0.0,0,0,0,6,SUCCESS,36066,Sczguk9eQYuhmYroidQYCw
27,ContinuousError#2926,1725432356422,3,36684,29740,110053,0.6666666666666666,0,2,2,6,SUCCESS,36684,HUGYIpQBSsil1vcAJ44Aaw
28,Team-Chicane,1725375857985,3,37086,31988,111258,0.3333333333333333,0,1,1,4,SUCCESS,37086,eEarCTBMTe-9dFD9jM28oQ
29,gcjordi-CA,1725460923177,3,37310,35987,111930,0.0,0,0,0,6,SUCCESS,37310,XyHlt47zQC6jUaoQpocyxw
30,Guga,1725320892372,3,37352,30336,112057,0.6666666666666666,0,2,2,1,SUCCESS,37352,617e83d68c1240be8b9abw
31,RX-78-2,1725290891785,3,37558,36590,112674,0.0,0,0,0,9,SUCCESS,37558,zTHkz3K5TKOZVb32p8SX0g
32,KingoftheTrack,1725276469368,3,37621,30806,112863,0.6666666666666666,0,2,2,4,SUCCESS,37621,ACg6IYaIQNi--irQmpdiHg
33,EatMyGas,1725400042451,3,37665,37526,112995,0.0,0,0,0,22,SUCCESS,37665,G49XjRGRR76Xv00WxIMvnQ
34,Akiva,1725186960124,3,38668,33597,116006,0.3333333333333333,0,1,1,2,SUCCESS,38668,hsfJQ05mShW_UFBDkcXFyw
35,JPMC-HYD-SmartAccelerators,1725168052767,3,38727,34997,116182,0.3333333333333333,0,1,1,1,SUCCESS,38727,6jJ_fiuUQb2PZXOGkr3V7g
36,JPMC-HYD-26,1725449405165,3,39265,35535,117797,0.3333333333333333,0,1,1,2,SUCCESS,39265,n_DmP_mQS96SZ4XA8YwSaA
37,HelpfulScope#6839,1725258772664,3,39509,35598,118527,0.3333333333333333,0,1,1,2,SUCCESS,39509,8C3UMmjbRYm5p5F7IS75QA
38,UnboundConsole#8106,1725330034282,3,39750,38668,119252,0.0,0,0,0,1,SUCCESS,39750,LdeWqnCkQC2a8Fpoo5_2rg
39,KineticCruiser,1725459212934,3,40219,39999,120658,0.0,0,0,0,6,SUCCESS,40219,4gTWESbfSMOefvxyse-nlw
40,raj-1205,1725246751803,3,41417,40729,124252,0.0,0,0,0,2,SUCCESS,41417,558a49745f8843aea7db6w
41,FabioMaxV,1725371757102,3,41534,34062,124604,0.6666666666666666,0,2,2,10,SUCCESS,41534,fkCXzcxUQAu40C7Qxc3EzA
42,Kuako,1725319007134,3,42063,35398,126190,0.6666666666666666,0,2,2,5,SUCCESS,42063,g3jpBKVBQrSJ7YjOu4pYhw
43,BonnieY,1725176686433,3,42749,35474,128249,0.6666666666666666,0,2,2,1,SUCCESS,42749,qph-BYklT1qmFcLQg0DzTg
44,CodeMachine,1725150014050,3,43152,33345,129458,1.0,0,3,3,1,SUCCESS,43152,b_WzN_r8ToGPle_8bl2tMA
45,EmmaGuo,1725349904838,3,43931,37067,131794,0.6666666666666666,0,2,2,4,SUCCESS,43931,-STTQzx1SgG2l7aTxUH94g
46,Bob199110,1725156466492,3,44242,40797,132726,0.3333333333333333,0,1,1,1,SUCCESS,44242,1-ZplXIsQ0WFkyVFLM-qDQ
47,Rads1212,1725312833736,3,44573,39917,133720,1.3333333333333333,0,4,4,4,SUCCESS,44573,3keqP30TQMS6jO8SRw_1uw
48,gabrielkoo#HongKong,1725168881742,3,45243,39726,135730,0.3333333333333333,0,1,1,10,SUCCESS,45243,ydUnMZutQDmeS4U2pIDYLg
49,ASCIIOrder#1674,1725333250891,3,45287,37137,135862,0.6666666666666666,0,2,2,16,SUCCESS,45287,p4mBVl_9SXCXSLwaQQAUIw
50,gcjordi,1725218626393,3,45420,45011,136261,1.0,0,3,3,9,SUCCESS,45420,4n-0HYIyQ2241dJ4tZirRg
51,JuanQuevedo,1725226346277,3,45646,45065,136939,1.0,0,3,3,30,SUCCESS,45646,5fYD1NpsQnGWYrtp1goBqA
52,AlgoRacing,1725372177071,3,45754,35067,137262,1.0,0,3,3,3,SUCCESS,45754,1c72paSJQm2L2XsfvpXyRQ
53,JPMC-BlessedAcceleration-Chicago,1725315694646,3,45910,41596,137731,2.3333333333333335,0,7,7,1,SUCCESS,45910,TeJiUXqUQTu71GIEMrzmSg
54,MV-THEYA,1725163991290,3,46332,40670,138997,1.6666666666666667,0,5,5,1,SUCCESS,46332,lEMJa_knTkmYUf8sZq7p8w
55,drunken-monkey,1725225517343,3,46506,41995,139519,0.3333333333333333,0,1,1,2,SUCCESS,46506,c7a82cb998e44f9abd469Q
56,TKU-CSIE-410411598,1725389992878,3,46906,40134,140719,0.6666666666666666,0,2,2,16,SUCCESS,46906,sAQGISkZRQqXU75bF1iQIQ
57,godmod007,1725265211301,3,46955,39349,140866,1.6666666666666667,0,5,5,2,SUCCESS,46955,sqtQ9FnDStmvWBZ2nMrhMg
58,C3R0,1725391490580,3,47660,31523,142982,1.6666666666666667,0,5,5,5,SUCCESS,47660,61QIIR_GTpCM0JoUAsdwew
59,Groovy-DNPds,1725435543065,3,47690,47324,143072,2.0,0,6,6,3,SUCCESS,47690,a4fb0e167d0e4112942c1Q
60,gcjordi-eH,1725272154213,3,47777,45734,143332,0.0,0,0,0,2,SUCCESS,47777,hxnXJKpMRKSykoLhfHojdg
61,Fenerbahce-FAN,1725303230866,3,48245,44010,144736,1.3333333333333333,0,4,4,1,SUCCESS,48245,-yBKpK66SoKcJrJWFnLvsA
62,Navn33t-Singh,1725363243551,3,49394,44931,148182,2.3333333333333335,0,7,7,3,SUCCESS,49394,RMXf5sdlS-y4EWrenTSTbg
63,barkingdog,1725160726260,3,49422,42999,148268,1.6666666666666667,0,5,5,1,SUCCESS,49422,b3960b6c6f58458880ceew
64,gcmsrc,1725384395931,3,49596,47472,148789,0.0,0,0,0,14,SUCCESS,49596,9fCRw6P4SAWXmGE8CkIZYQ
65,tranvietdung-DBS,1725290140354,3,50606,32601,151819,1.6666666666666667,0,5,5,1,SUCCESS,50606,3OwVWi6tQDCpBzKpWfHj7Q
66,VVIK,1725163936220,3,51065,39395,153196,2.0,0,6,6,1,SUCCESS,51065,9K4Cz2EiTz2YB5ZrAauVRA
67,JPMC-JC-Speed-Daemon,1725373879309,3,51286,41343,153858,1.0,0,3,3,17,SUCCESS,51286,8afnJoZMQ66K60JaXgi0nw
68,Parv,1725174943373,3,51440,47605,154320,1.3333333333333333,0,4,4,2,SUCCESS,51440,-1uTpWs8R4e3Kn-iP8Ggdg
69,LionSita,1725430794533,3,51465,43795,154396,0.6666666666666666,0,2,2,12,SUCCESS,51465,QNHXS5UdQkiLPbx_JJQk-A
70,J-Hatton,1725446334890,3,52306,47613,156918,1.6666666666666667,0,5,5,10,SUCCESS,52306,wzVzQyEMRsG8HTwNx0foiw
