Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Mungi,1725164033536,3,22445,21396,67336,0.0,0,0,0,1,SUCCESS,22445,RgTvucbNQja7yiYbgh2p9A
2,JPMC-HYD-SmartAccelerators,1725168052767,3,38727,34997,116182,0.3333333333333333,0,1,1,1,SUCCESS,38727,6jJ_fiuUQb2PZXOGkr3V7g
3,saina-r,1725170367910,3,39195,32988,117586,0.6666666666666666,0,2,2,1,SUCCESS,39195,2-Nym-syQw28rSTO4RWENw
4,teamEW,1725151839940,3,40551,35115,121655,0.3333333333333333,0,1,1,1,SUCCESS,40551,Eqb88WDVTd6Eh7qqgk_42w
5,CodeMachine,1725150014050,3,43152,33345,129458,1.0,0,3,3,1,SUCCESS,43152,b_WzN_r8ToGPle_8bl2tMA
6,Bob199110,1725156466492,3,44242,40797,132726,0.3333333333333333,0,1,1,1,SUCCESS,44242,1-ZplXIsQ0WFkyVFLM-qDQ
7,gabrielkoo#HongKong,1725168881742,3,45243,39726,135730,0.3333333333333333,0,1,1,2,SUCCESS,45243,ydUnMZutQDmeS4U2pIDYLg
8,MV-THEYA,1725163991290,3,46332,40670,138997,1.6666666666666667,0,5,5,1,SUCCESS,46332,lEMJa_knTkmYUf8sZq7p8w
9,Dexxtz,1725151310287,3,49113,48869,147340,1.0,0,3,3,3,SUCCESS,49113,tabxmSFdSiuDVkEWW34mTA
10,barkingdog,1725160726260,3,49422,42999,148268,1.6666666666666667,0,5,5,1,SUCCESS,49422,b3960b6c6f58458880ceew
11,VVIK,1725163936220,3,51065,39395,153196,2.0,0,6,6,1,SUCCESS,51065,9K4Cz2EiTz2YB5ZrAauVRA
12,JothanCloud,1725171616303,3,53486,35270,160460,1.6666666666666667,0,5,5,3,SUCCESS,53486,Sczguk9eQYuhmYroidQYCw
13,AlphaGame#0059,1725163553152,3,53750,48989,161250,2.3333333333333335,0,7,7,2,SUCCESS,53750,Gqy4-23PRb29NSdRr7HLMA
14,JPMC-Spyder-HongKong,1725151480219,3,59224,55272,177672,3.3333333333333335,0,10,10,1,SUCCESS,59224,zKdKXknwQVCObGdEgutObQ
15,NeuralFix#3649,1725166606125,3,63784,57137,191353,2.6666666666666665,0,8,8,1,SUCCESS,63784,69kUv7qhScSY6tsp034yww
16,KujoEviden2024,1725169816527,3,63797,52874,191393,3.0,0,9,9,2,SUCCESS,63797,zoR-u0tCTb-HxNl84amjdA
17,KineticCruiser,1725152878453,3,66062,53331,198186,2.0,0,6,6,4,SUCCESS,66062,4gTWESbfSMOefvxyse-nlw
18,MiLKB,1725153459784,3,69200,68599,207600,4.0,0,12,12,2,SUCCESS,69200,8KL8u0H3RIWxgP14x_RC6w
19,Parv,1725173624206,3,71173,47539,213520,3.3333333333333335,0,10,10,1,SUCCESS,71173,-1uTpWs8R4e3Kn-iP8Ggdg
20,AlphaTest#5137,1725170293322,3,74574,68191,223724,3.6666666666666665,0,11,11,1,SUCCESS,74574,z9x4IwFITMSO74oKAI1LfQ
21,TrainingSeason-by-LLM,1725151926225,3,77913,63666,233740,4.333333333333333,0,13,13,1,SUCCESS,77913,2ZrGrnCTTLac0_y0h4IxEQ
22,EsteemedLoop#6641,1725164391739,3,78392,76727,235176,2.0,0,6,6,1,SUCCESS,78392,yhAEjWHMRve79qH0ThmgPA
23,EsteemedLoop#4842,1725172051839,3,78468,74466,235406,2.3333333333333335,0,7,7,2,SUCCESS,78468,9mHRG_nJRNOmK50I3iDiSg
24,ContinuousError#2926,1725166838699,3,79242,78519,237726,3.0,0,9,9,1,SUCCESS,79242,HUGYIpQBSsil1vcAJ44Aaw
25,Project-Zero,1725164051218,3,80713,69472,242141,5.0,0,15,15,1,SUCCESS,80713,YSbI1jRjSbazQENoTf3hBQ
26,AWSomeRacers-Gopinath,1725173137833,3,84149,78450,252447,3.3333333333333335,0,10,10,3,SUCCESS,84149,WUlZY4zrQyqKz9EnQ6hsFA
27,MachInfinity,1725154168755,3,84219,70527,252657,5.333333333333333,0,16,16,1,SUCCESS,84219,k9v4shtPSl68I4KT2wPoUA
28,SilverBullet777,1725150845098,3,84795,78260,254387,4.666666666666667,0,14,14,1,SUCCESS,84795,9tyVk4VlRF-d6J3rlZDwjg
29,AsynchronousTester#9397,1725165327127,3,84827,77003,254482,4.666666666666667,0,14,14,3,SUCCESS,84827,M3HYW7qYRz-p7grJ6GLk6A
30,TopGRacer#8889,1725152895543,3,86310,71866,258931,4.333333333333333,0,13,13,1,SUCCESS,86310,xOrnIcTTQ4ySmRsVfZ8rtw
31,BasifrankRacer,1725157786449,3,86350,79249,259050,5.666666666666667,0,17,17,1,SUCCESS,86350,SB6mlB4JQW29RWtMdVvRgA
32,QualityMachine#2305,1725160442528,3,88264,85265,264793,3.3333333333333335,0,10,10,1,SUCCESS,88264,EdgBzOdDSAuI7UuDqk4mbw
33,BrainyComment#6267,1725151512368,3,89372,74470,268117,4.333333333333333,0,12,13,1,SUCCESS,89372,HQrVVchrTr2PSWFO8NVQZA
34,Yuliya,1725163790906,3,90772,83065,272317,5.666666666666667,0,17,17,2,SUCCESS,90772,JWJgkv8bSKeMIGYZ9roR-A
35,Eustar,1725167135981,3,91867,81139,275602,6.0,0,18,18,1,SUCCESS,91867,PqVshhzdQS2_DGyd4ILE1w
36,SilEye,1725148860419,3,93267,79734,279801,6.333333333333333,0,19,19,1,SUCCESS,93267,y-L1qKgjS2iMcNjbnxNC_Q
37,NitroKnights,1725170867870,3,94930,70596,284792,5.333333333333333,0,16,16,1,SUCCESS,94930,FCMBVCW6SOeQ-qldoLnzTw
38,Akiva,1725150609507,3,100533,93865,301600,6.333333333333333,0,17,19,1,SUCCESS,100533,hsfJQ05mShW_UFBDkcXFyw
39,BetaPointer#5294,1725163315721,3,103688,98333,311065,7.333333333333333,0,20,22,1,SUCCESS,103688,gKJANW9iR1e5XgMOi-X9jQ
40,YosanoAkiko,1725164945273,3,104065,90200,312195,7.333333333333333,0,22,22,1,SUCCESS,104065,z18D1m_vTwODe-AVRUu3OQ
41,WULINZHIGUANG#1,1725161453569,3,118818,111530,356456,7.666666666666667,0,23,23,3,SUCCESS,118818,tyo4mDBNR1-EPlRsFPj8vw
42,UpdatedMetaclass#3802,1725172053354,3,125444,115265,376332,8.0,0,24,24,1,SUCCESS,125444,j7Xhz2owQKSxTXsdBceDrQ
43,JPMC-NYC-01,1725163845545,3,125469,113666,376407,9.0,0,27,27,1,SUCCESS,125469,61QqpgA2Q5u9aH4wE3B4TA
44,Deepak-dpk,1725149177174,3,144486,115594,433459,11.666666666666666,0,35,35,1,SUCCESS,144486,gDTBFK77TM6wD6uObZlulA
45,DavidLiu,1725150429616,3,149286,148192,447858,12.0,0,35,36,1,SUCCESS,149286,p8Kq8gVIS0W9DoFRPItxlA
46,DeepRacer9406,1725154927473,3,154242,111669,462727,12.0,0,36,36,1,SUCCESS,154242,oX5vK1xrTMCEcsx2I49Miw
47,BSi,1725161621809,3,160783,134083,482350,12.666666666666666,0,38,38,1,SUCCESS,160783,2eb231b0a43f4940bfed3w
48,JPMC-HK04-HongKong,1725170598976,3,161579,143670,484738,12.666666666666666,0,38,38,1,SUCCESS,161579,EgVFNiAfQeyFls3WLMSOgA
49,JuanQuevedo,1725150831234,3,172287,157188,516861,9.333333333333334,0,28,28,2,SUCCESS,172287,5fYD1NpsQnGWYrtp1goBqA
50,ProgrammingHacker#0518,1725163012070,3,180469,173332,541407,14.666666666666666,0,42,44,1,SUCCESS,180469,B1OqwzYoQZCUAoFTcD1jfA
51,TeamAMC-Parvathy,1725172895103,3,205287,184663,615862,17.0,0,51,51,2,SUCCESS,205287,sP48DB3QQDSdHMjKEbdonw
