Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
TheDirtyChicken,1619841365305,3,65025,57739,195075,3.6666666666666665,0,11,11,0,1,SUCCESS,195075,OPEN,v4yDIiO7QWuki1j0CX-hmQ
Palak-Sinha,1619838784798,3,71908,67007,215725,5.666666666666667,0,17,17,0,2,SUCCESS,215725,OPEN,N1rmF3z0T2qDopN0jPqEZA
ThisGonnaWork,1619838857951,3,77408,70141,232224,1.0,0,3,3,0,3,SUCCESS,232224,OPEN,8zjxnnZVQ8K8p0E3jP-0rw
FCUCIS,1619841324630,3,78712,72933,236137,2.6666666666666665,0,8,8,0,4,SUCCESS,236137,OPEN,mY-PAAL5RS2g7V5ZsxbswQ
CSOLU,1619837885682,3,79641,76866,238925,1.6666666666666667,0,5,5,1,5,SUCCESS,238925,OPEN,lmhgITFvToyw3Mv3ieEcvw
calebandjosh,1619832067508,3,97945,89613,293837,8.333333333333334,0,25,25,0,6,SUCCESS,293837,OPEN,EEtogVKuQwKbp4eJY6ISCg
dominguezdaniel,1619839788637,3,140973,137123,422919,16.333333333333332,0,49,49,0,7,SUCCESS,422919,OPEN,PguRx4CcQAKeeoctpGV43w
dwaf555,1619831354307,3,151481,113819,454445,14.666666666666666,0,43,44,0,8,SUCCESS,454445,OPEN,d7l8K6_GTem_MWbLqejU7w
too1,1619840545983,3,181362,168154,544086,23.333333333333332,0,70,70,1,9,SUCCESS,544086,OPEN,KN_A081wTPi1Lzb1FiwGXw
LHK-CPS-001,1619841894416,3,189890,176397,569670,27.0,0,81,81,0,10,SUCCESS,569670,OPEN,ucdS0Tk5QzCIBQLNu-ACqg
