Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
BrilliantDragon,1619903409898,3,39528,34399,118584,1.0,0,3,3,0,1,SUCCESS,118584,OPEN,jv_Q3xr0TdKdNM1dJW_RfQ
ABRacer,1619854958687,3,47791,41813,143373,4.0,0,12,12,1,2,SUCCESS,143373,OPEN,sFZaKB3SRtKp3mdiX-z65w
TheDirtyChicken,1619849571749,3,49674,45216,149022,1.0,0,3,3,3,3,SUCCESS,149022,OPEN,v4yDIiO7QWuki1j0CX-hmQ
James-Nakano,1619866576764,3,57417,53588,172253,2.6666666666666665,0,8,8,1,4,SUCCESS,172253,OPEN,8s0VwwO_SlyreqcOQVKP0g
EldritchIdeen,1619914263666,3,58446,55997,175338,4.0,0,12,12,0,5,SUCCESS,175338,OPEN,uTQgJeE6T_a3dil8udGL7A
SophiaWin,1619879484689,3,63290,59196,189871,7.666666666666667,0,23,23,0,6,SUCCESS,189871,OPEN,C4c67FxAQxKDPnVG48wkGg
IceManNCSU,1619919426376,3,63414,62383,190244,5.0,0,15,15,2,7,SUCCESS,190244,OPEN,3a7d947b99fb49f682909b73170eed21
cyyyrus,1619880100485,3,63671,59802,191014,1.6666666666666667,0,5,5,1,8,SUCCESS,191014,OPEN,foYJ1d3VQ0C0sz9QBKFVnA
GBleezy,1619906528616,3,66486,66333,199458,1.0,0,3,3,7,9,SUCCESS,199458,OPEN,Xb7WClVfR-uzQQIVYVqM_Q
Otaboroid,1619896707564,3,71518,61412,214555,8.666666666666666,0,26,26,1,10,SUCCESS,214555,OPEN,UZOXxzgqTEq-U_FlPY-vGQ
Palak-Sinha,1619838784798,3,71908,67007,215725,5.666666666666667,0,17,17,2,11,SUCCESS,215725,OPEN,N1rmF3z0T2qDopN0jPqEZA
FCUCIS,1619886044531,3,72408,68690,217225,2.6666666666666665,0,8,8,4,12,SUCCESS,217225,OPEN,mY-PAAL5RS2g7V5ZsxbswQ
singhada,1619912998662,3,74000,70674,222002,2.6666666666666665,0,8,8,1,13,SUCCESS,222002,OPEN,uZufPLrPRPqO1MFw6Td86Q
ThisGonnaWork,1619838857951,3,77408,70141,232224,1.0,0,3,3,1,14,SUCCESS,232224,OPEN,8zjxnnZVQ8K8p0E3jP-0rw
catch-me-if-you-can,1619844365891,3,79528,65323,238585,10.333333333333334,0,31,31,0,15,SUCCESS,238585,OPEN,BFj_NwrkQlypx1MsRMZTow
CSOLU,1619837885682,3,79641,76866,238925,1.6666666666666667,0,5,5,5,16,SUCCESS,238925,OPEN,lmhgITFvToyw3Mv3ieEcvw
KIM,1619845729875,3,81866,72433,245598,3.6666666666666665,0,11,11,5,17,SUCCESS,245598,OPEN,fPwpNMk1QKOdJuDFB12oXA
Danizumi,1619858566419,3,83779,74606,251337,2.6666666666666665,0,8,8,0,18,SUCCESS,251337,OPEN,nKPueyBrRiOpzupco4aTvA
WTF,1619844601631,3,85327,75527,255982,4.666666666666667,0,14,14,0,19,SUCCESS,255982,OPEN,--ucO1A2TxCMsRmCzoLkSQ
LHK-W,1619854495554,3,88449,69448,265348,3.0,0,9,9,1,20,SUCCESS,265348,OPEN,RFIoOct2TLiqnAaypWt8Dw
too1,1619855141980,3,91648,87131,274944,6.0,0,18,18,3,21,SUCCESS,274944,OPEN,KN_A081wTPi1Lzb1FiwGXw
Marina,1619853377360,3,96802,87512,290408,3.6666666666666665,0,11,11,1,22,SUCCESS,290408,OPEN,1I7aQlAwTRWRffCm6TwbnQ
D-racer,1619903704348,3,97228,78802,291685,13.666666666666666,0,41,41,1,23,SUCCESS,291685,OPEN,KCHZxtbaRjC3qAuQ6UFf4g
calebandjosh,1619832067508,3,97945,89613,293837,8.333333333333334,0,25,25,0,24,SUCCESS,293837,OPEN,EEtogVKuQwKbp4eJY6ISCg
Njspeedy0,1619887183731,3,100729,97862,302187,8.333333333333334,0,25,25,0,25,SUCCESS,302187,OPEN,nPiy9VWrQBeJ5YzXJ1xMAA
dominguezdaniel,1619839788637,3,140973,137123,422919,16.333333333333332,0,49,49,3,26,SUCCESS,422919,OPEN,PguRx4CcQAKeeoctpGV43w
dwaf555,1619831354307,3,151481,113819,454445,14.666666666666666,0,43,44,0,27,SUCCESS,454445,OPEN,d7l8K6_GTem_MWbLqejU7w
FCU20200621,1619858717899,3,173430,81537,520290,24.666666666666668,0,74,74,0,28,SUCCESS,520290,OPEN,292a14f8652a4208a29c8d8e579dd4a4
LHK-CPS-001,1619841894416,3,189890,176397,569670,27.0,0,81,81,1,29,SUCCESS,569670,OPEN,ucdS0Tk5QzCIBQLNu-ACqg
Hoda-2021-RL,1619917488014,3,264608,257749,793824,39.0,0,117,117,0,30,SUCCESS,793824,OPEN,Absjptc7Rq2I53rPdXr9aA
