Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
Yuliya,1641388108238,3,26176,25139,78529,0.0,0,0,0,59,1,SUCCESS,25139,JWJgkv8bSKeMIGYZ9roR-A
CGS-Huge-Hadr0n,1641344897548,3,27885,25192,83655,0.6666666666666666,0,2,2,1,2,SUCCESS,25192,63LA0_QCQ1-fRLzXgWmAeQ
AIDeepRacer,1641346329933,3,32172,26929,96517,1.3333333333333333,0,4,4,9,3,SUCCESS,26929,pIRbdCx6QYatgVXm2p5GbA
Aurora-DNPds,1641339778769,3,29982,27190,89946,0.6666666666666666,0,2,2,1,4,SUCCESS,27190,26fba66bedca4aa3bca47w
atnmn,1641441188064,3,29865,28604,89596,0.0,0,0,0,22,5,SUCCESS,28604,b3960b6c6f58458880ceew
Doug-Racer,1641355323287,3,30541,29669,91624,0.3333333333333333,0,1,1,1,6,SUCCESS,29669,1R021ZoDQrqxSUiHfBvyEw
ABaykov,1641394251686,3,36095,33204,108285,0.6666666666666666,0,2,2,6,7,SUCCESS,33204,aa28j7SWTd-LxMzvFoj_bA
will#42,1641415813550,3,39264,35860,117792,1.0,0,3,3,1,8,SUCCESS,35860,Shi8_qbIQMOiQa_Q9fZAeA
Bazinga-73,1641406916409,3,55441,47800,166325,3.0,0,9,9,1,9,SUCCESS,47800,7b59005b189b443fb6433w
ssm-DevelopersIO,1641440873039,3,54617,50792,163852,2.3333333333333335,0,7,7,3,10,SUCCESS,50792,XWuPseyZQLOMJ31jSvdfog
SPDSTR-Aiden,1641382649735,3,58890,52271,176672,5.666666666666667,0,17,17,3,11,SUCCESS,52271,6rVVb7HXQzigAsVTVyLg0Q
AbstractTag#2816,1641410164538,3,63245,57140,189737,4.0,0,12,12,9,12,SUCCESS,57140,HPgnpsIsTZmlUx0UcD2EpQ
rapirapi,1641371774282,3,71526,58466,214580,9.333333333333334,0,28,28,2,13,SUCCESS,58466,qsYR-A-0S2OHA1cvbeFfSg
KDE,1641442723119,3,66626,62532,199880,10.0,0,30,30,1,14,SUCCESS,62532,a6bbb717b5ee40bfaede7w
ferrite,1641443862934,3,66605,63612,199815,8.666666666666666,0,26,26,2,15,SUCCESS,63612,SRAgn9lMTCmIjaBREP7hxA
IntelligentExpression#2249,1641434678529,3,67917,63622,203752,2.6666666666666665,0,8,8,13,16,SUCCESS,63622,yJ8Twr-YTr2vDGSdi2eUvA
JM-Jez-NetAppRacer,1641369214515,3,67555,63667,202666,9.0,0,27,27,8,17,SUCCESS,63667,k3AuygCOTZ-bPaJ3H8HpKg
SolvableSequence#2199,1641380743297,3,71110,64198,213330,4.666666666666667,0,14,14,4,18,SUCCESS,64198,zU3j6TtKQEOeyuUIBAfSaw
AmberWeather,1641396622101,3,72096,64942,216289,7.0,0,21,21,9,19,SUCCESS,64942,CG_hu8b_So6PpkuFiwge6A
MachineBreaker#7764,1641353160425,3,67242,65200,201728,10.666666666666666,0,32,32,5,20,SUCCESS,65200,38xH7EvSTsKmhrlbXD-fvQ
2deep4racer,1641427882761,3,70104,65925,210312,0.6666666666666666,0,2,2,1,21,SUCCESS,65925,YW6oHeuKTWyoG1MyvzGA6w
AsynchronousWorkaround#1431,1641403150557,3,70330,66394,210992,9.0,0,27,27,4,22,SUCCESS,66394,79NImsBkQ0WCXj8SEvKABQ
SeanL81,1641332394898,3,79772,66788,239318,9.0,0,27,27,21,23,SUCCESS,66788,zhojNWJPTpK-LJq1unGxcA
Undertrained-And-Overconfident,1641431975049,3,70583,66800,211750,11.0,0,33,33,2,24,SUCCESS,66800,UjqJPCx8R-Oeonzr-SivxA
hands-on-1-kohishi3,1641389511622,3,73241,67267,219723,10.333333333333334,0,31,31,2,25,SUCCESS,67267,wxLqjGMTTpWsyZ_F4oGLiQ
Collide-o-Scope,1641384717594,3,69710,67336,209132,2.6666666666666665,0,8,8,1,26,SUCCESS,67336,43DuM5jeQSajXNrI83XDyw
TE8-Racer,1641365260338,3,75664,70936,226994,13.0,0,39,39,2,27,SUCCESS,70936,LahkHeT6SwCC1n27s6qRYA
QualifiedWorkaround#7941,1641338355598,3,81944,72971,245834,9.666666666666666,0,29,29,2,28,SUCCESS,72971,6h2qwP9ySAW3nbyoWCXu8g
BetaFormula#0503,1641418554696,3,78806,73401,236418,13.333333333333334,0,40,40,1,29,SUCCESS,73401,8rb8UDX4ReadG3j0SxoTiA
INFOXNET-KMS-DeepRacer-042454,1641442271892,3,87666,74530,262999,8.666666666666666,0,26,26,2,30,SUCCESS,74530,xkRjwgRvSY60trU7KhAlOw
ParametricShell#1409,1641439353096,3,80997,74864,242991,8.333333333333334,0,25,25,2,31,SUCCESS,74864,e-T3uZ-JSSmTzAl_tQbBcA
KangnamUniv,1641353711831,3,76732,75072,230198,12.333333333333334,0,37,37,1,32,SUCCESS,75072,tgTFoA9TT1yt5FOyn_Aapg
NeuralTech#2580,1641343758885,3,87618,77063,262856,11.333333333333334,0,34,34,1,33,SUCCESS,77063,HBQmwCfSQtCRuTU0p4Eb2Q
Erwan,1641359173003,3,78866,77534,236598,13.333333333333334,0,40,40,12,34,SUCCESS,77534,1TN1XoXNSOmY-0fHbsRb6g
BlockchainSystem#6009,1641329999821,3,94203,77667,282609,17.666666666666668,0,53,53,3,35,SUCCESS,77667,Rt8ay_CbQmuh8WeLOooWpA
PythonGame#0224,1641333514244,3,93597,77869,280793,11.666666666666666,0,35,35,1,36,SUCCESS,77869,ff2lQtT1Q5mLkS1zfpUJYA
AccessibleParameter#5682,1641433924888,3,84198,78001,252594,3.3333333333333335,0,10,10,1,37,SUCCESS,78001,4cylDLfcQpqQ5Eoi6-Nn1w
AbstractUpdate#8649,1641427795886,3,80290,78997,240870,13.333333333333334,0,40,40,7,38,SUCCESS,78997,2kHWgYEwTNe5amyr0a0OEg
RecursiveServer#4620,1641414558029,3,82999,79209,248998,10.333333333333334,0,31,31,5,39,SUCCESS,79209,KMyuzRdRStSz3ZGsoi2uZQ
AccessibleCommand#9139,1641438318210,3,82066,79731,246199,3.6666666666666665,0,11,11,5,40,SUCCESS,79731,_D1o1dsLRUO3JnZeoGpAWQ
kwt,1641372406960,3,87180,80868,261540,10.666666666666666,0,32,32,1,41,SUCCESS,80868,a442058f419d4d15941d0w
WebEnvironment#9805,1641442859307,3,88243,84004,264731,3.3333333333333335,0,10,10,1,42,SUCCESS,84004,oaoTkuQSQRiYxjK5ND9tbg
Reference486#5750,1641433102999,3,87863,85394,263591,3.0,0,9,9,1,43,SUCCESS,85394,VI3hnIwlRUul0-NtJugszg
ComplexTester#4816,1641358332614,3,89577,86793,268731,12.0,0,36,36,4,44,SUCCESS,86793,Ja7Hivq4QUm50tek5zowzw
GT-Racing,1641397127952,3,119032,86957,357096,20.333333333333332,0,61,61,15,45,SUCCESS,86957,w9zvXqmyRFWjHCr1e_v0-g
FocusedDescriptor#9794,1641326546570,3,89572,86990,268716,6.333333333333333,0,19,19,1,46,SUCCESS,86990,uSM8uQg5QZqWv2f9fpEHHQ
SequentialSandbox#0859,1641427356769,3,105067,87588,315201,8.666666666666666,0,26,26,2,47,SUCCESS,87588,2MnG7O7CTQuAP54CKNGz6Q
ProcessingMachine#8079,1641360523330,3,109419,87728,328259,23.0,0,69,69,11,48,SUCCESS,87728,d86dn3m_Q9eJt9ZiOqQr1A
Yupa-DNPds,1641433865603,3,92814,87916,278443,18.666666666666668,0,56,56,1,49,SUCCESS,87916,jgRyYla-RkS2kr2rVBdEZA
IAmGroot,1641432172295,3,95469,88143,286407,9.0,0,27,27,10,50,SUCCESS,88143,Qck0rUdRRsK8oRQlCm8gDw
CleanFormula#5032,1641336557307,3,93580,88476,280740,5.666666666666667,0,17,17,2,51,SUCCESS,88476,9Vh0ZESdRaWXcW_Y2YLz7A
AgileArgument#8073,1641422144699,3,93686,88658,281058,9.0,0,27,27,1,52,SUCCESS,88658,VTPaRLG2TBKfcPGtuElXOw
Langley,1641371769896,3,92402,88805,277208,17.0,0,51,51,1,53,SUCCESS,88805,8JXLSKkhQVin2JwAVdbPzw
Yifei,1641419958174,3,107378,91931,322134,23.0,0,69,69,2,54,SUCCESS,91931,pjHtxr_7TG21JYUvKGuIdA
FiniteBooster#8691,1641410954230,3,96520,93201,289562,3.0,0,9,9,3,55,SUCCESS,93201,gyHRPteqQ7uwrrdhCdulng
IntelligentNamespace#4310,1641409438247,3,101820,93530,305461,2.0,0,6,6,3,56,SUCCESS,93530,AaTYW4VJQ7CeqVjyrMAZ8g
TabletTable#6274,1641427314505,3,100088,94536,300264,3.3333333333333335,0,10,10,2,57,SUCCESS,94536,jyfza72QRAu1Cj75_2-dVg
VirtualDocumentation#1084,1641328928750,3,101531,95203,304594,3.3333333333333335,0,10,10,2,58,SUCCESS,95203,p5lCSo3FT9mhIuPJH20N_Q
donbarb,1641333469033,3,100126,96277,300380,12.333333333333334,0,37,37,2,59,SUCCESS,96277,uaOHBtsvQEOdjf_5CGaYaw
buggyRacer,1641363818084,3,102798,99467,308394,1.0,0,3,3,2,60,SUCCESS,99467,190a4adef8ed4c2a8551cQ
IterablePresentation#2750,1641334632282,3,113246,109873,339739,7.0,0,21,21,2,61,SUCCESS,109873,lK2rLDKbQJyEhES77N5Jng
U8ntVerstappen-1,1641427675116,3,117645,110865,352935,21.0,0,63,63,5,62,SUCCESS,110865,4UdALu6KQuGMCPSCwb-mpw
CriticalBreaker#3082,1641392657800,3,118489,110938,355468,7.0,0,21,21,2,63,SUCCESS,110938,xOrrdo-oRuenjXaWZCOZCg
CodeSandbox#6443,1641406792265,3,116757,111474,350272,9.0,0,27,27,3,64,SUCCESS,111474,qr3U2xD7SGG1Kkiggt2oWg
JavaLove,1641429242523,3,114308,111594,342924,4.333333333333333,0,13,13,4,65,SUCCESS,111594,YLGWXT0YT8GF-Qy0-LrLNg
AbstractSpec#7108,1641402963351,3,117199,111999,351599,3.3333333333333335,0,10,10,1,66,SUCCESS,111999,Dm-fqV8vScaHJap8CPPrEQ
DesktopUpgrade#0882,1641399666903,3,122713,113865,368141,9.666666666666666,0,29,29,1,67,SUCCESS,113865,xDKEwR32RxGD0DVNzc-dUQ
xjiaqing,1641352341406,3,121019,116601,363057,8.666666666666666,0,26,26,2,68,SUCCESS,116601,vX2nZYqhRw-OZmCN_dOu0Q
Shadow2068,1641334816962,3,125982,119405,377947,3.3333333333333335,0,9,10,2,69,SUCCESS,119405,pdurG7FOQ8K19vM7Ctp7Lg
PathingDiff#2809,1641337558158,3,121535,119475,364605,22.666666666666668,0,68,68,1,70,SUCCESS,119475,TNteamt6TV2xBmdsv3JaeQ
RocketBuster#2567,1641434778888,3,126086,124476,378258,9.666666666666666,0,29,29,1,71,SUCCESS,124476,bNUd2z5bSAKxCs75ItpTGA
LoopingModel#9071,1641325069639,3,143446,129066,430338,13.0,0,39,39,1,72,SUCCESS,129066,RCC939atSkShV8cJDt4H3g
SolvableError#7542,1641445412535,3,133244,131198,399733,12.333333333333334,0,37,37,1,73,SUCCESS,131198,o9N05VYxTvC1ZslvgEsN-A
UnboundEvaluation#4347,1641350817677,3,135945,131334,407837,31.333333333333332,0,94,94,1,74,SUCCESS,131334,pEbBe3CsQNqBVRcacf5CDw
mgerickson,1641411252074,3,134706,131851,404119,0.3333333333333333,0,1,1,2,75,SUCCESS,131851,8Z5qYyeWRvSV2wcT9tet2w
TabletLog#2111,1641443305390,3,165400,158933,496200,36.666666666666664,0,110,110,1,76,SUCCESS,158933,mexxi2ZbSQW4FnXIW4AXPw
Herbie-2,1641353230978,3,195423,190010,586271,29.666666666666668,0,89,89,1,77,SUCCESS,190010,NijRENS3SwW-0ChMWKx-Bw
RobotCoder#7194,1641388434038,3,204608,194160,613825,32.333333333333336,0,97,97,1,78,SUCCESS,194160,SztUrfOMQEG8ZX6yC-h-Lw
CrypticSwitch#3497,1641430809271,3,206316,195687,618948,2.0,0,6,6,1,79,SUCCESS,195687,BkoHYHvsTKmfMRsQtazYaw
ProvisionalSlice#7362,1641418294415,3,198421,195931,595265,30.666666666666668,0,92,92,1,80,SUCCESS,195931,XpkkaieFRGmEAzeDyuSQsg
UpdatedClass#8445,1641409644228,3,199534,196665,598602,31.0,0,93,93,1,81,SUCCESS,196665,uIprThYWSC2qzRl1bfr6nQ
DeepEvaluation#5819,1641376134267,3,201042,197664,603128,31.666666666666668,0,95,95,1,82,SUCCESS,197664,z0aH_nTWSRCBvw5sLGjj-g
paitest,1641429127781,3,203763,200756,611289,32.0,0,96,96,1,83,SUCCESS,200756,VhnfGTUPQB2n5R2yg1m6aQ
NestedArithmetic#0580,1641324455794,3,299741,294691,899225,69.33333333333333,0,208,208,1,84,SUCCESS,294691,4Gr1txh2Ra6OomY6I0bZyA
