Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JPMC-DriftKing-Houston,1641500300905,3,27441,24268,82323,0.6666666666666666,0,2,2,3,1,SUCCESS,24268,fngewpiZSZm11yX7YgwnMA
Yuliya,1641497196701,3,25882,25060,77647,0.0,0,0,0,129,2,SUCCESS,25060,JWJgkv8bSKeMIGYZ9roR-A
CGS-Huge-Hadr0n,1641344897548,3,27885,25192,83655,0.6666666666666666,0,2,2,1,3,SUCCESS,25192,63LA0_QCQ1-fRLzXgWmAeQ
AIDeepRacer,1641346329933,3,32172,26929,96517,1.3333333333333333,0,4,4,9,4,SUCCESS,26929,pIRbdCx6QYatgVXm2p5GbA
Aurora-DNPds,1641339778769,3,29982,27190,89946,0.6666666666666666,0,2,2,1,5,SUCCESS,27190,26fba66bedca4aa3bca47w
atnmn,1641479497244,3,31771,28457,95315,0.6666666666666666,0,2,2,251,6,SUCCESS,28457,b3960b6c6f58458880ceew
Doug-Racer,1641355323287,3,30541,29669,91624,0.3333333333333333,0,1,1,1,7,SUCCESS,29669,1R021ZoDQrqxSUiHfBvyEw
ShibaInu-DevelopersIO,1641487942850,3,34790,33094,104371,1.6666666666666667,0,5,5,1,8,SUCCESS,33094,q3lEztDGTfSD-GgkF5IgTg
ABaykov,1641394251686,3,36095,33204,108285,0.6666666666666666,0,2,2,6,9,SUCCESS,33204,aa28j7SWTd-LxMzvFoj_bA
will#42,1641415813550,3,39264,35860,117792,1.0,0,3,3,1,10,SUCCESS,35860,Shi8_qbIQMOiQa_Q9fZAeA
Wingism,1641447716900,3,41868,37987,125605,1.0,0,3,3,4,11,SUCCESS,37987,Spey2yUETeKA1doS2t-McQ
Ash-DNPds,1641513783163,3,47886,41263,143660,5.0,0,15,15,3,12,SUCCESS,41263,9aced9109a634d11a3134w
Bazinga-73,1641406916409,3,55441,47800,166325,3.0,0,9,9,1,13,SUCCESS,47800,7b59005b189b443fb6433w
AM730,1641458882196,3,56286,48266,168859,6.333333333333333,0,19,19,13,14,SUCCESS,48266,BVyCq7XIT-ObuDsJfFVtDA
ssm-DevelopersIO,1641440873039,3,54617,50792,163852,2.3333333333333335,0,7,7,4,15,SUCCESS,50792,XWuPseyZQLOMJ31jSvdfog
KangnamUniv,1641446948454,3,56442,52135,169328,6.0,0,18,18,4,16,SUCCESS,52135,tgTFoA9TT1yt5FOyn_Aapg
SPDSTR-Aiden,1641382649735,3,58890,52271,176672,5.666666666666667,0,17,17,4,17,SUCCESS,52271,6rVVb7HXQzigAsVTVyLg0Q
Yeetus,1641504780334,3,65681,56466,197043,6.666666666666667,0,20,20,2,18,SUCCESS,56466,ZVWLHiSyQCOuHqUv2Pzb1g
Reference486#5750,1641449397456,3,62644,56592,187932,1.6666666666666667,0,5,5,4,19,SUCCESS,56592,VI3hnIwlRUul0-NtJugszg
AbstractTag#2816,1641410164538,3,63245,57140,189737,4.0,0,12,12,9,20,SUCCESS,57140,HPgnpsIsTZmlUx0UcD2EpQ
SolvableSequence#2199,1641459470105,3,63819,57337,191459,2.3333333333333335,0,7,7,9,21,SUCCESS,57337,zU3j6TtKQEOeyuUIBAfSaw
rapirapi,1641371774282,3,71526,58466,214580,9.333333333333334,0,28,28,2,22,SUCCESS,58466,qsYR-A-0S2OHA1cvbeFfSg
Wasabi-DevelopersIO,1641457178440,3,65088,59470,195266,4.333333333333333,0,13,13,21,23,SUCCESS,59470,Fmb5j9UgQ_2xkleK0vwXOg
IntelligentExpression#2249,1641480253782,3,67645,59661,202935,7.333333333333333,0,22,22,21,24,SUCCESS,59661,yJ8Twr-YTr2vDGSdi2eUvA
Erwan,1641467009154,3,64554,59864,193664,8.333333333333334,0,25,25,18,25,SUCCESS,59864,1TN1XoXNSOmY-0fHbsRb6g
Super-Johno,1641479450747,3,67064,60721,201193,5.333333333333333,0,16,16,2,26,SUCCESS,60721,q2rroBv6RESgftKPkZV7mw
ProcessingMachine#8079,1641490031187,3,61422,61132,184268,8.0,0,24,24,13,27,SUCCESS,61132,d86dn3m_Q9eJt9ZiOqQr1A
ParametricShell#1409,1641500415859,3,65544,61361,196632,6.0,0,18,18,7,28,SUCCESS,61361,e-T3uZ-JSSmTzAl_tQbBcA
KDE,1641442723119,3,66626,62532,199880,10.0,0,30,30,1,29,SUCCESS,62532,a6bbb717b5ee40bfaede7w
ferrite,1641443862934,3,66605,63612,199815,8.666666666666666,0,26,26,2,30,SUCCESS,63612,SRAgn9lMTCmIjaBREP7hxA
JM-Jez-NetAppRacer,1641369214515,3,67555,63667,202666,9.0,0,27,27,9,31,SUCCESS,63667,k3AuygCOTZ-bPaJ3H8HpKg
Undertrained-And-Overconfident,1641523644227,3,73243,63989,219729,10.333333333333334,0,29,31,5,32,SUCCESS,63989,UjqJPCx8R-Oeonzr-SivxA
SequentialSandbox#0859,1641493683719,3,67798,64404,203395,8.666666666666666,0,26,26,12,33,SUCCESS,64404,2MnG7O7CTQuAP54CKNGz6Q
AmberWeather,1641396622101,3,72096,64942,216289,7.0,0,21,21,27,34,SUCCESS,64942,CG_hu8b_So6PpkuFiwge6A
MachineBreaker#7764,1641353160425,3,67242,65200,201728,10.666666666666666,0,32,32,5,35,SUCCESS,65200,38xH7EvSTsKmhrlbXD-fvQ
2deep4racer,1641427882761,3,70104,65925,210312,0.6666666666666666,0,2,2,3,36,SUCCESS,65925,YW6oHeuKTWyoG1MyvzGA6w
TrashyCrashy,1641494266370,3,69373,66333,208120,5.666666666666667,0,17,17,1,37,SUCCESS,66333,8fjmirDvSl-y3_vGN97Tlw
AsynchronousWorkaround#1431,1641403150557,3,70330,66394,210992,9.0,0,27,27,5,38,SUCCESS,66394,79NImsBkQ0WCXj8SEvKABQ
SeanL81,1641332394898,3,79772,66788,239318,9.0,0,27,27,21,39,SUCCESS,66788,zhojNWJPTpK-LJq1unGxcA
IAmGroot,1641495316548,3,77383,67084,232151,8.666666666666666,0,26,26,20,40,SUCCESS,67084,Qck0rUdRRsK8oRQlCm8gDw
hands-on-1-kohishi3,1641389511622,3,73241,67267,219723,10.333333333333334,0,31,31,2,41,SUCCESS,67267,wxLqjGMTTpWsyZ_F4oGLiQ
Collide-o-Scope,1641384717594,3,69710,67336,209132,2.6666666666666665,0,8,8,1,42,SUCCESS,67336,43DuM5jeQSajXNrI83XDyw
ocroucher,1641472299529,3,70599,67800,211799,3.6666666666666665,0,11,11,9,43,SUCCESS,67800,u92WL690Q7GW_NuoMp7RZQ
Important486#4669,1641499550875,3,83608,69663,250824,6.0,0,18,18,2,44,SUCCESS,69663,7wM277oiSw26MV_4gWVNYw
