Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1642370875145,3,24686,22861,74058,0.3333333333333333,0,1,1,2113,1,SUCCESS,22861,afdcX_4vRH6Ussd0mbg5LQ
Karl-NAB,1642640243093,3,24343,22861,73029,0.3333333333333333,0,1,1,161,2,SUCCESS,22861,4vOOxLIsSjeL2WFaO5o_fQ
AJM-Model-1,1641772422847,3,24551,24124,73653,0.0,0,0,0,1,3,SUCCESS,24124,gdsU9bkGRWW7LTEHP4rGgQ
JPMC-DriftKing-Houston,1641500300905,3,27441,24268,82323,0.6666666666666666,0,2,2,3,4,SUCCESS,24268,fngewpiZSZm11yX7YgwnMA
AIDeepRacer,1641662322298,3,24886,24330,74658,0.0,0,0,0,14,5,SUCCESS,24330,pIRbdCx6QYatgVXm2p5GbA
Duckworth,1641658212723,3,27682,24535,83047,0.6666666666666666,0,2,2,2,6,SUCCESS,24535,VIu9BQ4-Th6gUqu60ztwUQ
Penguin-DNPds,1641971530616,3,25573,24594,76719,0.0,0,0,0,14,7,SUCCESS,24594,Nr3YCYWGTA631Xqa0uDPhw
JPMC-Ace-Hyderabad,1642001923431,3,26865,24734,80597,0.6666666666666666,0,2,2,3,8,SUCCESS,24734,6fdcVCAkQtCCsyHEO0LNiA
Yuliya,1641497196701,3,25882,25060,77647,0.0,0,0,0,943,9,SUCCESS,25060,JWJgkv8bSKeMIGYZ9roR-A
CGS-Huge-Hadr0n,1641344897548,3,27885,25192,83655,0.6666666666666666,0,2,2,1,10,SUCCESS,25192,63LA0_QCQ1-fRLzXgWmAeQ
DBro,1641916460312,3,25919,25655,77757,0.0,0,0,0,4,11,SUCCESS,25655,jEkEOpjZRhGUbyDZIfTo_A
TonyJ,1642654236776,3,29710,26325,89130,1.0,0,3,3,1,12,SUCCESS,26325,af962be5a4ed4c57af807w
ep-dr-racer1,1642478458240,3,33506,26595,100518,1.6666666666666667,0,5,5,142,13,SUCCESS,26595,vEZxFEnhQHeI5tKR4Tz3rQ
BackloggedLoop#1107,1642478975436,3,30082,26726,90247,0.6666666666666666,0,2,2,144,14,SUCCESS,26726,CxLK5itDR7u7cqofttCr_A
ShibaInu-DevelopersIO,1642163294644,3,28139,27007,84417,0.0,0,0,0,723,15,SUCCESS,27007,q3lEztDGTfSD-GgkF5IgTg
Aurora-DNPds,1641339778769,3,29982,27190,89946,0.6666666666666666,0,2,2,1,16,SUCCESS,27190,26fba66bedca4aa3bca47w
atnmn,1642627175198,3,28861,27936,86585,0.0,0,0,0,2320,17,SUCCESS,27936,b3960b6c6f58458880ceew
JPMC-BA-SpeedyGonzalez,1642458664048,3,32264,28602,96792,1.0,0,3,3,46,18,SUCCESS,28602,1nhNKBkaQMKwuxDtW6koQw
GT-DevelopersIO,1642391572015,3,35531,29158,106595,2.0,0,6,6,13,19,SUCCESS,29158,8WSp4P7ZRn-jJgZLnugwkA
Ash-DNPds,1642489604706,3,30928,29341,92784,0.3333333333333333,0,1,1,122,20,SUCCESS,29341,9aced9109a634d11a3134w
Doug-Racer,1641355323287,3,30541,29669,91624,0.3333333333333333,0,1,1,1,21,SUCCESS,29669,1R021ZoDQrqxSUiHfBvyEw
George-Ogden,1642185786762,3,33970,31749,101912,0.6666666666666666,0,2,2,8,22,SUCCESS,31749,qc3M_AUPQYm7aArDQ-X3Kg
ABaykov,1641394251686,3,36095,33204,108285,0.6666666666666666,0,2,2,6,23,SUCCESS,33204,aa28j7SWTd-LxMzvFoj_bA
HigherArray#5663,1641790391452,3,35755,33734,107265,0.0,0,0,0,5,24,SUCCESS,33734,lPGH0gQYSr6ueuAHoiytGw
SPDSTR-Aiden,1642604063617,3,37485,35135,112457,0.3333333333333333,0,1,1,86,25,SUCCESS,35135,6rVVb7HXQzigAsVTVyLg0Q
Janesoki,1641697215993,3,37600,35593,112802,0.3333333333333333,0,1,1,2,26,SUCCESS,35593,3SvT2_04Tl-5RIyNtDNtjA
will#42,1641415813550,3,39264,35860,117792,1.0,0,3,3,1,27,SUCCESS,35860,Shi8_qbIQMOiQa_Q9fZAeA
Wingism,1641447716900,3,41868,37987,125605,1.0,0,3,3,4,28,SUCCESS,37987,Spey2yUETeKA1doS2t-McQ
DaVinciDriver,1642605193819,3,39842,38332,119526,0.0,0,0,0,3,29,SUCCESS,38332,XtzXYz2pRByDnXz90XNGSw
Shazbot,1642186366749,3,44150,42384,132451,0.6666666666666666,0,2,2,5,30,SUCCESS,42384,4KDqS-tGQJmCQbqzcwUDMA
EncryptedSchematic#1255,1642591396403,3,45576,44068,136728,1.3333333333333333,0,4,4,14,31,SUCCESS,44068,GA7e2MWoQHavENPv0S_guA
ProgrammingSchematic#5397,1642298543608,3,50130,44645,150390,1.6666666666666667,0,5,5,20,32,SUCCESS,44645,JgO7vRj-S5iTJWwtVVPonw
EnBW-Flitzer,1642579738206,3,52199,44929,156597,7.0,0,21,21,4,33,SUCCESS,44929,je1HIMgRQtibB3H9325TRw
Kire,1641627141831,3,52201,45009,156605,2.3333333333333335,0,7,7,5,34,SUCCESS,45009,N0y9CR6fQN-a4UlAFsTC5Q
SlowAndUnsteady,1642595678115,3,53353,46124,160060,3.0,0,9,9,70,35,SUCCESS,46124,j2Wi9JDtTlW5ZyVqcHT52g
DO,1642387178052,3,57955,46662,173865,5.333333333333333,0,16,16,1,36,SUCCESS,46662,76nNoQ0nSDm0H1YlUhHLXw
Bazinga-73,1642614273132,3,51619,47129,154858,2.0,0,6,6,7,37,SUCCESS,47129,7b59005b189b443fb6433w
HigherTech#5881,1642510246980,3,50003,47215,150010,1.3333333333333333,0,4,4,10,38,SUCCESS,47215,CQe3VgWbSbOBjPw37HgVng
qnet1,1642393964768,3,51995,47662,155986,1.0,0,3,3,44,39,SUCCESS,47662,ndHmswy4RUa6R8LcyvrxOA
ReferenceScript#4335,1642322538431,3,50197,47730,150592,1.6666666666666667,0,5,5,22,40,SUCCESS,47730,I1Fq7IAVSMecDnbhUqiOlA
YoungDevOps,1642269173784,3,52976,48132,158929,2.3333333333333335,0,7,7,16,41,SUCCESS,48132,OTqUN2Y4TfShFnbiVCw9DA
AM730,1641458882196,3,56286,48266,168859,6.333333333333333,0,19,19,39,42,SUCCESS,48266,BVyCq7XIT-ObuDsJfFVtDA
gcjordi,1641997717148,3,52553,48730,157661,5.0,0,15,15,12,43,SUCCESS,48730,4n-0HYIyQ2241dJ4tZirRg
Undertrained-And-Overconfident,1642173186866,3,56203,49184,168609,2.0,0,6,6,31,44,SUCCESS,49184,UjqJPCx8R-Oeonzr-SivxA
Rossilon,1642589142377,3,65689,49534,197069,7.333333333333333,0,22,22,17,45,SUCCESS,49534,oX4dpYxLTFG2UU6NprA-7g
JavaLove,1642476630771,3,58755,49536,176265,5.666666666666667,0,17,17,42,46,SUCCESS,49536,YLGWXT0YT8GF-Qy0-LrLNg
KDE,1641957592781,3,56018,49731,168054,6.666666666666667,0,20,20,8,47,SUCCESS,49731,a6bbb717b5ee40bfaede7w
Heyyyyyyyy-But-Byeeeeeee,1642101196234,3,56685,49930,170055,2.0,0,6,6,8,48,SUCCESS,49930,L1TpSg19ThODQ9ybQ6JPlQ
AnniGue,1642629574816,3,52668,49933,158004,1.0,0,3,3,19,49,SUCCESS,49933,hNnROr_rSJyIS6doNw1_aA
BBCar,1642317288645,3,53110,50057,159330,3.6666666666666665,0,11,11,44,50,SUCCESS,50057,j6aXOhV6QWGjC9dJY_06SA
