Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1642057764764,3,23509,22865,70527,0.0,0,0,0,768,1,SUCCESS,22865,afdcX_4vRH6Ussd0mbg5LQ
AJM-Model-1,1641772422847,3,24551,24124,73653,0.0,0,0,0,1,2,SUCCESS,24124,gdsU9bkGRWW7LTEHP4rGgQ
JPMC-DriftKing-Houston,1641500300905,3,27441,24268,82323,0.6666666666666666,0,2,2,3,3,SUCCESS,24268,fngewpiZSZm11yX7YgwnMA
AIDeepRacer,1641662322298,3,24886,24330,74658,0.0,0,0,0,14,4,SUCCESS,24330,pIRbdCx6QYatgVXm2p5GbA
Duckworth,1641658212723,3,27682,24535,83047,0.6666666666666666,0,2,2,2,5,SUCCESS,24535,VIu9BQ4-Th6gUqu60ztwUQ
Penguin-DNPds,1641971530616,3,25573,24594,76719,0.0,0,0,0,14,6,SUCCESS,24594,Nr3YCYWGTA631Xqa0uDPhw
JPMC-Ace-Hyderabad,1642001923431,3,26865,24734,80597,0.6666666666666666,0,2,2,3,7,SUCCESS,24734,6fdcVCAkQtCCsyHEO0LNiA
Yuliya,1641497196701,3,25882,25060,77647,0.0,0,0,0,612,8,SUCCESS,25060,JWJgkv8bSKeMIGYZ9roR-A
CGS-Huge-Hadr0n,1641344897548,3,27885,25192,83655,0.6666666666666666,0,2,2,1,9,SUCCESS,25192,63LA0_QCQ1-fRLzXgWmAeQ
DBro,1641916460312,3,25919,25655,77757,0.0,0,0,0,4,10,SUCCESS,25655,jEkEOpjZRhGUbyDZIfTo_A
ShibaInu-DevelopersIO,1642163294644,3,28139,27007,84417,0.0,0,0,0,126,11,SUCCESS,27007,q3lEztDGTfSD-GgkF5IgTg
Aurora-DNPds,1641339778769,3,29982,27190,89946,0.6666666666666666,0,2,2,1,12,SUCCESS,27190,26fba66bedca4aa3bca47w
atnmn,1641624912621,3,32417,28394,97251,0.6666666666666666,0,2,2,1339,13,SUCCESS,28394,b3960b6c6f58458880ceew
Ash-DNPds,1641894739354,3,35001,29600,105004,1.3333333333333333,0,4,4,70,14,SUCCESS,29600,9aced9109a634d11a3134w
Doug-Racer,1641355323287,3,30541,29669,91624,0.3333333333333333,0,1,1,1,15,SUCCESS,29669,1R021ZoDQrqxSUiHfBvyEw
George-Ogden,1642185786762,3,33970,31749,101912,0.6666666666666666,0,2,2,8,16,SUCCESS,31749,qc3M_AUPQYm7aArDQ-X3Kg
ABaykov,1641394251686,3,36095,33204,108285,0.6666666666666666,0,2,2,6,17,SUCCESS,33204,aa28j7SWTd-LxMzvFoj_bA
HigherArray#5663,1641790391452,3,35755,33734,107265,0.0,0,0,0,5,18,SUCCESS,33734,lPGH0gQYSr6ueuAHoiytGw
Janesoki,1641697215993,3,37600,35593,112802,0.3333333333333333,0,1,1,2,19,SUCCESS,35593,3SvT2_04Tl-5RIyNtDNtjA
will#42,1641415813550,3,39264,35860,117792,1.0,0,3,3,1,20,SUCCESS,35860,Shi8_qbIQMOiQa_Q9fZAeA
Wingism,1641447716900,3,41868,37987,125605,1.0,0,3,3,4,21,SUCCESS,37987,Spey2yUETeKA1doS2t-McQ
Shazbot,1642186366749,3,44150,42384,132451,0.6666666666666666,0,2,2,3,22,SUCCESS,42384,4KDqS-tGQJmCQbqzcwUDMA
Kire,1641627141831,3,52201,45009,156605,2.3333333333333335,0,7,7,5,23,SUCCESS,45009,N0y9CR6fQN-a4UlAFsTC5Q
DaVinciDriver,1641983043738,3,45062,45054,135187,0.0,0,0,0,1,24,SUCCESS,45054,XtzXYz2pRByDnXz90XNGSw
SPDSTR-Aiden,1642159248396,3,48219,47465,144658,0.0,0,0,0,45,25,SUCCESS,47465,6rVVb7HXQzigAsVTVyLg0Q
Bazinga-73,1641406916409,3,55441,47800,166325,3.0,0,9,9,1,26,SUCCESS,47800,7b59005b189b443fb6433w
qnet1,1641533335672,3,54774,48061,164324,2.0,0,6,6,19,27,SUCCESS,48061,ndHmswy4RUa6R8LcyvrxOA
AM730,1641458882196,3,56286,48266,168859,6.333333333333333,0,19,19,22,28,SUCCESS,48266,BVyCq7XIT-ObuDsJfFVtDA
gcjordi,1641997717148,3,52553,48730,157661,5.0,0,15,15,8,29,SUCCESS,48730,4n-0HYIyQ2241dJ4tZirRg
EnBW-Flitzer,1642141522097,3,51152,48783,153458,7.0,0,21,21,2,30,SUCCESS,48783,je1HIMgRQtibB3H9325TRw
Undertrained-And-Overconfident,1642173186866,3,56203,49184,168609,2.0,0,6,6,21,31,SUCCESS,49184,UjqJPCx8R-Oeonzr-SivxA
KDE,1641957592781,3,56018,49731,168054,6.666666666666667,0,20,20,5,32,SUCCESS,49731,a6bbb717b5ee40bfaede7w
Heyyyyyyyy-But-Byeeeeeee,1642101196234,3,56685,49930,170055,2.0,0,6,6,8,33,SUCCESS,49930,L1TpSg19ThODQ9ybQ6JPlQ
MachineUpgrade#5556,1642081334104,3,58066,50137,174200,5.0,0,15,15,29,34,SUCCESS,50137,GUAX-Wm0SS6GUjZBhPNrjg
ssm-DevelopersIO,1641440873039,3,54617,50792,163852,2.3333333333333335,0,7,7,8,35,SUCCESS,50792,XWuPseyZQLOMJ31jSvdfog
TrashyCrashy,1641573283074,3,58883,51990,176649,3.0,0,9,9,2,36,SUCCESS,51990,8fjmirDvSl-y3_vGN97Tlw
TameRacer,1642065466217,3,60844,52072,182533,8.333333333333334,0,25,25,6,37,SUCCESS,52072,CThkSPLERtyRM5OptykzEQ
KangnamUniv,1641446948454,3,56442,52135,169328,6.0,0,18,18,4,38,SUCCESS,52135,tgTFoA9TT1yt5FOyn_Aapg
GenerativeEnvironment#7061,1642166049655,3,53021,52537,159063,1.0,0,3,3,21,39,SUCCESS,52537,3kLCFY1gR_eY5f4Ro5-YOg
PauloLosse,1641772722444,3,60422,52597,181266,4.666666666666667,0,14,14,6,40,SUCCESS,52597,_HWsEjILTaWle9Px3hq6VQ
JavaLove,1642012445659,3,60113,53132,180339,6.0,0,18,18,27,41,SUCCESS,53132,YLGWXT0YT8GF-Qy0-LrLNg
PathingOrder#4780,1642139364850,3,55910,53136,167730,2.6666666666666665,0,8,8,6,42,SUCCESS,53136,52RgaX2FT8-PaIoDLujuGA
janice0624,1642064006621,3,57218,53326,171655,4.666666666666667,0,14,14,31,43,SUCCESS,53326,sGrfyEZYRnKByvb9JbTXqA
CrypticSwitch#3497,1641901908454,3,62510,53396,187530,3.6666666666666665,0,11,11,24,44,SUCCESS,53396,BkoHYHvsTKmfMRsQtazYaw
Wasabi-DevelopersIO,1642079413291,3,72313,53661,216940,6.333333333333333,0,19,19,204,45,SUCCESS,53661,Fmb5j9UgQ_2xkleK0vwXOg
Shadow2068-2,1642081899293,3,61096,53673,183290,6.666666666666667,0,20,20,16,46,SUCCESS,53673,qYa7IDXST82wXj0iAmUqKQ
U8ntVerstappen-1,1642089138067,3,54265,53939,162797,0.0,0,0,0,36,47,SUCCESS,53939,4UdALu6KQuGMCPSCwb-mpw
SugimotoT-MAINICHI,1642009731727,3,59623,53994,178870,2.6666666666666665,0,8,8,13,48,SUCCESS,53994,epaaeU-zQEm8hURlZLBhBg
AnniGue,1641666313356,3,61603,54532,184811,7.0,0,21,21,4,49,SUCCESS,54532,hNnROr_rSJyIS6doNw1_aA
Galileo,1641805605881,3,56672,54795,170017,0.0,0,0,0,7,50,SUCCESS,54795,Y79AzaaOR-u4LVKMxu1Mdw
Yeetus,1641504780334,3,65681,56466,197043,6.666666666666667,0,20,20,2,51,SUCCESS,56466,ZVWLHiSyQCOuHqUv2Pzb1g
Reference486#5750,1641449397456,3,62644,56592,187932,1.6666666666666667,0,5,5,18,52,SUCCESS,56592,VI3hnIwlRUul0-NtJugszg
arno67,1642095193940,3,58733,56732,176199,4.666666666666667,0,14,14,55,53,SUCCESS,56732,LtKsOyKKRJq5WqrIFGx3hg
Dolphin-DNPds,1642059595903,3,64265,56865,192795,9.0,0,27,27,4,54,SUCCESS,56865,btC_8cWwQoGQwFZKwxyuRQ
AbstractTag#2816,1641410164538,3,63245,57140,189737,4.0,0,12,12,9,55,SUCCESS,57140,HPgnpsIsTZmlUx0UcD2EpQ
