Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1590530986424,3,37346,32883,112040,0.6666666666666666,1,1,2,3256,1,SUCCESS,112040,afdcX_4vRH6Ussd0mbg5LQ
RayG,1590852056845,3,42184,36220,126554,1.0,3,0,3,4573,2,SUCCESS,126554,YNrvM9f5RteeSrCl7oFC5w
OneDudeDesign,1590925860051,3,44144,41807,132434,1.3333333333333333,3,1,4,2186,3,SUCCESS,132434,tLd0GWYiT0qzqq6YRFVXhg
GT-DevelopersIO,1590911746129,3,44994,39279,134983,1.6666666666666667,3,2,5,547,4,SUCCESS,134983,8WSp4P7ZRn-jJgZLnugwkA
Robin-Castro,1589976332016,3,46570,34058,139711,1.6666666666666667,5,0,5,3161,5,SUCCESS,139711,qaH8R2-8TlG79mslpdPfGg
nero-DNPds,1589256654575,3,47377,43517,142132,0.6666666666666666,0,2,2,483,6,SUCCESS,142132,fdqnbHDPSbKcnf8kE5xuMQ
Jianlong-DBS,1590667086912,3,47568,40621,142705,1.0,3,0,3,2991,7,SUCCESS,142705,vpsHYdBtSIq__1M9j1R21Q
Mentaiko-DevelopersIO,1590842822357,3,48086,31858,144260,2.6666666666666665,6,2,8,808,8,SUCCESS,144260,Wt5C8BPAS0OPlzY3-txb-w
MattCamp,1590466483001,3,48167,40446,144501,1.3333333333333333,4,0,4,3423,9,SUCCESS,144501,9z8BN2mkSj-Dlb_Chg_0Hw
Fumiaki,1590900120795,3,49234,44123,147703,1.6666666666666667,5,0,5,2027,10,SUCCESS,147703,5RzBNYRAQoWVausi3eyhRg
gigi-DNPds,1590738218970,3,49876,45033,149629,1.6666666666666667,3,2,5,257,11,SUCCESS,149629,nkTUmamiSOWmb8YpN0p7aw
ABaykov,1590790048316,3,50118,45486,150356,1.6666666666666667,2,3,5,220,12,SUCCESS,150356,aa28j7SWTd-LxMzvFoj_bA
PolishThunder,1588921163231,3,50839,46716,152518,1.6666666666666667,4,1,5,4008,13,SUCCESS,152518,qi512oGVTry8V-KtP6j2_w
DBro,1590056093514,3,51141,43331,153425,2.0,6,0,6,2093,14,SUCCESS,153425,jEkEOpjZRhGUbyDZIfTo_A
mayurmadnani,1589177722271,3,53200,45629,159600,2.0,3,3,6,577,15,SUCCESS,159600,hr8K12KMRhSIDUEJbQT8fg
Momotaro-DevelopersIO,1590869441796,3,53965,50471,161897,2.3333333333333335,4,3,7,72,16,SUCCESS,161897,b428ed9339684e1091025w
nalbam-me,1590514246769,3,55052,48516,165156,2.0,3,3,6,1077,17,SUCCESS,165156,PnRru4vBRkeyT4xX6LOCtw
Etaggel,1588839937737,3,56663,46915,169989,1.6666666666666667,3,2,5,999,18,SUCCESS,169989,BwHxax8oR-e8kzZqNd5_Sw
Karl-NAB,1590952148440,3,56802,52212,170406,2.6666666666666665,7,1,8,82,19,SUCCESS,170406,4vOOxLIsSjeL2WFaO5o_fQ
JPMC-HandsFree-London,1589928165545,3,56874,48659,170623,2.3333333333333335,7,0,7,72,20,SUCCESS,170623,DZAYqyd-Tp6eE15IopWCgQ
ESADE-MIBA-3,1590021464531,3,57085,55835,171257,1.6666666666666667,5,0,5,11,21,SUCCESS,171257,6c521fd7c86842d88e480w
Giacomo,1590086477192,3,57579,47085,172739,2.3333333333333335,6,1,7,45,22,SUCCESS,172739,W0KfevJdRWiQfxwL4NH15g
Galileo,1589800946589,3,57714,46817,173143,2.3333333333333335,5,2,7,252,23,SUCCESS,173143,Y79AzaaOR-u4LVKMxu1Mdw
Smiles93,1590747827877,3,59106,52091,177319,3.0,9,0,9,60,24,SUCCESS,177319,ZQh09nrpQCmztIynuKW9bw
Asumi,1590803257453,3,59471,50986,178414,1.3333333333333333,3,1,4,130,25,SUCCESS,178414,Uh5qLLBPQ9-M4OuwSQJKpQ
kimwooglae,1590477061522,3,59471,55966,178414,1.3333333333333333,1,3,4,1609,26,SUCCESS,178414,bOqKo-ebR_essdUaZVGO4Q
Chinos1,1590773137993,3,59549,51424,178647,1.3333333333333333,4,0,4,272,27,SUCCESS,178647,b8d682610741468baf694Q
ShinyThings-DBS,1590932726407,3,59756,54962,179270,3.0,8,1,9,234,28,SUCCESS,179270,_DmrtmMCQcuwssUB7luEFA
TataCalde,1590961818575,3,60605,50821,181815,2.6666666666666665,6,2,8,53,29,SUCCESS,181815,b298e1905f964ba0ac503Q
RichardFan-dr,1589228686941,3,61388,54952,184165,2.0,1,5,6,1967,30,SUCCESS,184165,oxm3h2AtTpGqAnGZ4vzYpg
ouss,1590963367640,3,61983,51807,185951,3.3333333333333335,4,6,10,38,31,SUCCESS,185951,8972d61a6c0143ae91414Q
juvchan,1589086111547,3,62672,56287,188018,1.6666666666666667,1,4,5,288,32,SUCCESS,188018,SWmpLTxVTtSX60JXqXxgbg
RIC3,1590799243332,3,63602,61957,190808,3.3333333333333335,7,3,10,14,33,SUCCESS,190808,ee625540ac0e4531beaedQ
morethanayear,1589355964433,3,63824,59700,191473,1.6666666666666667,3,2,5,16,34,SUCCESS,191473,598cb1e88c544638b8cffw
IcePandaBoom,1590968166178,3,65097,56678,195293,2.3333333333333335,6,1,7,3,35,SUCCESS,195293,BTPWujqqTBOWGAFvEKyRaA
powerpeter,1590689460476,3,65223,50961,195671,2.3333333333333335,7,0,7,12,36,SUCCESS,195671,8af7b60045f44f8b9aef1Q
Jochem,1588799759955,3,65309,59283,195929,2.0,5,1,6,21,37,SUCCESS,195929,RBPhZc5eTVmEF_gpSV7skg
satussy777,1589646209693,3,65468,61991,196406,2.3333333333333335,5,2,7,77,38,SUCCESS,196406,IYaF6LtbRWmZE9xBm87JmQ
MING-CHUN,1590054760694,3,65549,61434,196648,2.6666666666666665,7,1,8,8,39,SUCCESS,196648,qoQoafc4RhGMzWx_fwBp4w
nalbam-mz,1589186983055,3,66846,62643,200540,2.6666666666666665,4,4,8,1,40,SUCCESS,200540,a8eaea7a55ad4b579f610Q
JMajor,1590776461538,3,66854,61461,200564,4.666666666666667,11,3,14,2,41,SUCCESS,200564,d4f5da3526ca4c509b893w
PascualArroyo,1590475933104,3,66987,57394,200962,2.6666666666666665,6,2,8,38,42,SUCCESS,200962,ee9ca42e38794685b5e29w
think,1589962572796,3,68340,58754,205020,2.6666666666666665,4,4,8,1491,43,SUCCESS,205020,IHHC4YftQLaMAs0VyXFJzw
AlmostKubica,1590011264246,3,68643,66481,205931,1.6666666666666667,5,0,5,2,44,SUCCESS,205931,0f1b7d75f46f43a898cd7Q
dartjason,1590587114431,3,68871,64217,206615,0.6666666666666666,2,0,2,393,45,SUCCESS,206615,JSflDq5rQgKEuA5Ots4kDQ
BSi,1590507262010,3,69151,66530,207455,4.333333333333333,4,9,13,30,46,SUCCESS,207455,2eb231b0a43f4940bfed3w
hiroisojp,1590662489193,3,70061,58445,210185,1.6666666666666667,3,2,5,237,47,SUCCESS,210185,_0ZNctRRQz2bXTbPUszW1Q
laszlo-kiss,1589528338563,3,70134,58951,210404,2.6666666666666665,7,1,8,9,48,SUCCESS,210404,5d5749d4276540ccb704aQ
Wasabi-DevelopersIO,1590768635606,3,70225,59537,210677,1.6666666666666667,5,0,5,663,49,SUCCESS,210677,Fmb5j9UgQ_2xkleK0vwXOg
HarinWu-UBC,1590794982675,3,70570,68573,211712,2.3333333333333335,6,1,7,47,50,SUCCESS,211712,8db0f348e6094beba5ec0w
ESADE-MIBA-1,1589889636415,3,70890,51267,212672,4.0,11,1,12,1,51,SUCCESS,212672,7da3bad10d21469c899e6w
ESADE-MIBA-2,1590700290901,3,72048,57397,216144,5.0,15,0,15,1,52,SUCCESS,216144,0a13ec02b8414c06b91c1Q
wss23,1589968856166,3,72358,69892,217075,3.6666666666666665,9,2,11,2,53,SUCCESS,217075,K9q8v3GVTOucyHpASg6MYg
X-DENSO,1590454786569,3,73556,62696,220669,2.6666666666666665,4,4,8,6,54,SUCCESS,220669,gGfLcjTdQKydRi8J83b9yQ
TaiwanNumberOne,1590237342244,3,73759,70766,221277,3.3333333333333335,6,4,10,3,55,SUCCESS,221277,5a10504e6c964a2384d77Q
Tarun99,1590756047236,3,73770,68339,221312,2.6666666666666665,8,0,8,21,56,SUCCESS,221312,n1Jj8q-KTeuLAxB38cfkrw
polstar-polish,1590960968581,3,74768,70673,224305,3.6666666666666665,4,7,11,8,57,SUCCESS,224305,7853baba647548d4bf884w
RunBabyRun,1590252087584,3,74949,63911,224849,3.6666666666666665,2,9,11,38,58,SUCCESS,224849,doD1-J-eSrOBOrxWtvFiHg
leo-DNPds,1589965997017,3,75383,71092,226149,3.6666666666666665,3,8,11,38,59,SUCCESS,226149,5306ba34dbe645ed8e2bfQ
Kire,1590880554310,3,76153,71019,228460,2.6666666666666665,3,5,8,197,60,SUCCESS,228460,N0y9CR6fQN-a4UlAFsTC5Q
RAY-HAN,1590673836535,3,77282,67124,231848,2.6666666666666665,7,1,8,35,61,SUCCESS,231848,e8c79f2b91b54b1ca5e74w
Kenji,1590221802441,3,77852,74617,233558,2.3333333333333335,6,1,7,9,62,SUCCESS,233558,c72f3fed0798494a8c3b1w
SheBangsTheDrums1989,1590578587281,3,77890,72890,233671,3.6666666666666665,7,4,11,3,63,SUCCESS,233671,-UU08362QyO30ekn6aqU2A
RhysG,1590926036527,3,78336,73492,235010,4.666666666666667,13,1,14,1,64,SUCCESS,235010,8a55f6e53d1849718a2e3w
ToroMorosso,1590833255381,3,78613,68047,235839,3.6666666666666665,8,3,11,3,65,SUCCESS,235839,55dfb0da15e1423cb67abw
PaulMR,1590900972713,3,79246,59376,237740,4.333333333333333,7,6,13,3,66,SUCCESS,237740,VoHUfxP_TkWMCSzfaWndRg
AlexLenk,1589532000765,3,79921,76369,239763,0.3333333333333333,0,1,1,1,67,SUCCESS,239763,ac3de4c2af314a75bfaf8w
Hagibis,1588338784876,3,81009,80720,243028,4.0,10,2,12,5,68,SUCCESS,243028,E7q3SkKETBarlF1ThkXfgA
Ernesto,1589226458829,3,81584,67155,244754,5.0,12,3,15,9,69,SUCCESS,244754,8zBEAp0-S5yGbcZvytGZGQ
s1thind,1590482001594,3,81818,76988,245455,7.666666666666667,5,18,23,12,70,SUCCESS,245455,VW2LZeOaQP2xEkygggDjUg
Merfoulis,1590824661888,3,82167,68336,246501,3.0,6,3,9,16,71,SUCCESS,246501,ZXo038NgQoikG6lL_A5fVQ
Sid-AABG,1589108690136,3,82515,73706,247547,6.333333333333333,8,11,19,17,72,SUCCESS,247547,4b8151abbe2749bc9bb6bQ
Adam-H,1590045052550,3,82669,74247,248009,2.3333333333333335,5,2,7,5,73,SUCCESS,248009,63LM4ZOGRmyM9GjZ-IVJgg
