Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
poo,1596214549200,3,19591,18350,58773,2.6666666666666665,2,6,8,21,36,SUCCESS,58773
Groovy-DNPds,1594023086863,3,20269,14419,60807,1.3333333333333333,3,1,4,14,37,SUCCESS,60807
TARS,1594377303522,3,20300,16806,60900,1.0,1,2,3,85,38,SUCCESS,60900
Qinlin,1596192613025,3,20431,16047,61293,3.0,2,7,9,605,39,SUCCESS,61293
WenwenPon,1596193320596,3,20783,14131,62350,2.3333333333333335,5,2,7,5,40,SUCCESS,62350
Garage-ISEP,1595943689308,3,20938,11720,62815,2.3333333333333335,5,2,7,4,41,SUCCESS,62815
hiroisojp,1595404841125,3,21444,18068,64333,3.6666666666666665,2,9,11,279,42,SUCCESS,64333
Asumi,1595937070085,3,21472,15813,64418,1.0,3,0,3,8,43,SUCCESS,64418
Kire,1595884643397,3,21528,14192,64585,2.3333333333333335,3,4,7,4,44,SUCCESS,64585
kimwooglae,1595484504591,3,21693,20607,65081,3.0,2,7,9,2808,45,SUCCESS,65081
pj,1596209969629,3,22665,14982,67997,3.3333333333333335,3,7,10,24,46,SUCCESS,67997
Penguin-DNPds,1593583665557,3,22772,21556,68316,1.6666666666666667,3,2,5,23,47,SUCCESS,68316
IcePandaBoom,1596199626104,3,23349,18745,70048,1.0,3,0,3,29,48,SUCCESS,70048
Matt,1596218065185,3,23954,17299,71862,2.0,4,2,6,192,49,SUCCESS,71862
DeepLock-RaceMgr,1594014402767,3,25193,20917,75580,2.6666666666666665,4,4,8,23,50,SUCCESS,75580
s1thind,1593633457738,3,25937,21922,77811,4.333333333333333,4,9,13,6,51,SUCCESS,77811
Merfoulis,1594586717049,3,26180,21391,78542,2.3333333333333335,5,2,7,6,52,SUCCESS,78542
satussy777,1595589869032,3,26282,15906,78848,3.0,6,3,9,1,53,SUCCESS,78848
oscar,1594479179896,3,26458,18776,79375,4.333333333333333,5,8,13,4,54,SUCCESS,79375
JonathanRacer,1596224805615,3,26500,25342,79500,4.333333333333333,6,7,13,6,55,SUCCESS,79500
Loser,1595473426514,3,26553,19077,79659,6.666666666666667,1,18,20,52,56,SUCCESS,79659
NOWUCME,1595424778016,3,26607,23377,79823,4.0,4,8,12,5,57,SUCCESS,79823
Lina,1593688746595,3,26706,23401,80120,3.0,6,3,9,18,58,SUCCESS,80120
Z4,1595560514149,3,27017,20413,81052,4.666666666666667,5,9,14,6,59,SUCCESS,81052
jiyeokan,1595458876639,3,27118,18063,81354,3.0,4,5,9,6,60,SUCCESS,81354
HarinWu,1594409950943,3,27371,20524,82115,4.0,7,5,12,3,61,SUCCESS,82115
YUTAM-DENSO,1596091292461,3,27615,8823,82847,5.666666666666667,4,13,17,106,62,SUCCESS,82847
nine9,1594888830824,3,27650,24603,82951,6.666666666666667,1,19,20,14,63,SUCCESS,82951
sasuke,1596223076595,3,27727,19516,83183,2.6666666666666665,7,1,8,10,64,SUCCESS,83183
Deepak-dpk,1596236237133,3,27890,23611,83670,3.0,7,2,9,2,65,SUCCESS,83670
Sourav-DBS,1594374185261,3,28122,23594,84368,2.6666666666666665,2,6,8,66,66,SUCCESS,84368
william-IVE-Cloud,1596200379989,3,28222,26846,84668,4.333333333333333,7,6,13,1,67,SUCCESS,84668
