Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1585432233705,3,16923,16522,50769,0.0,0,0,0,3054,1,SUCCESS,50769,afdcX_4vRH6Ussd0mbg5LQ
Richard-Fan,1585472954238,3,19127,17933,57381,0.0,0,0,0,4382,2,SUCCESS,57381,oxm3h2AtTpGqAnGZ4vzYpg
leo-DNPds,1585628161626,3,20120,19073,60361,0.0,0,0,0,455,3,SUCCESS,60361,5306ba34dbe645ed8e2bfQ
RayG-DBS,1585535840703,3,20128,19562,60384,0.0,0,0,0,1196,4,SUCCESS,60384,YNrvM9f5RteeSrCl7oFC5w
Hagibis,1585619079791,3,20585,20023,61756,0.0,0,0,0,124,5,SUCCESS,61756,E7q3SkKETBarlF1ThkXfgA
Robin-Castro,1585601699026,3,20588,19803,61764,0.0,0,0,0,686,6,SUCCESS,61764,qaH8R2-8TlG79mslpdPfGg
Lazuli,1585627503756,3,23850,19854,71552,0.6666666666666666,1,1,2,236,7,SUCCESS,71552,d35b73243ea5408e9b96bw
Fumiaki,1585671697456,3,24172,20173,72517,1.0,2,1,3,45,8,SUCCESS,72517,5RzBNYRAQoWVausi3eyhRg
ABaykov,1585620267655,3,24664,21021,73993,1.6666666666666667,0,4,5,415,9,SUCCESS,73993,aa28j7SWTd-LxMzvFoj_bA
nalbam-me,1585458419801,3,28016,25317,84050,0.6666666666666666,2,0,2,1291,10,SUCCESS,84050,PnRru4vBRkeyT4xX6LOCtw
Taketo,1585624981671,3,28263,21636,84790,1.0,3,0,3,134,11,SUCCESS,84790,BRCe1fpuT5qCYPOIIOPQIw
Keaton,1584436223309,3,29117,21719,87352,2.6666666666666665,5,3,8,1674,12,SUCCESS,87352,pqS3RXTyQXGkMiQtDw3xrw
DBro,1584637772826,3,29935,28052,89805,0.6666666666666666,0,2,2,2580,13,SUCCESS,89805,jEkEOpjZRhGUbyDZIfTo_A
nero-DNPds,1585054201702,3,31212,24919,93636,3.0,6,0,9,574,14,SUCCESS,93636,fdqnbHDPSbKcnf8kE5xuMQ
kimwooglae,1584747114244,3,32559,28012,97678,4.333333333333333,4,9,13,2235,15,SUCCESS,97678,bOqKo-ebR_essdUaZVGO4Q
MING-CHUN,1585134029372,3,35268,29683,105804,2.6666666666666665,5,3,8,33,16,SUCCESS,105804,qoQoafc4RhGMzWx_fwBp4w
piano,1585188464485,3,37615,34225,112845,2.6666666666666665,4,4,8,2385,17,SUCCESS,112845,UlhPeJD_R1mP1YVlotOxSA
Kire,1585483542665,3,38744,31432,116233,5.333333333333333,5,11,16,142,18,SUCCESS,116233,N0y9CR6fQN-a4UlAFsTC5Q
Galileo,1585295654341,3,39856,33677,119568,7.0,3,18,21,158,19,SUCCESS,119568,Y79AzaaOR-u4LVKMxu1Mdw
Giaco,1584904608018,3,40324,33994,120974,3.0,6,3,9,94,20,SUCCESS,120974,W0KfevJdRWiQfxwL4NH15g
Mentaiko-DevelopersIO,1584056423288,3,44853,34853,134561,6.0,9,8,18,56,21,SUCCESS,134561,Wt5C8BPAS0OPlzY3-txb-w
chilmeran,1583653051914,3,46413,32756,139241,5.666666666666667,11,5,17,5,22,SUCCESS,139241,s7kgtIlGRp6UC6khx61AxQ
hiroisojp,1585298460703,3,47218,35683,141654,8.333333333333334,8,14,25,24,23,SUCCESS,141654,_0ZNctRRQz2bXTbPUszW1Q
GT-DevelopersIO,1583286536225,3,47330,28043,141992,6.0,12,6,18,93,24,SUCCESS,141992,8WSp4P7ZRn-jJgZLnugwkA
think,1583678929394,3,48637,42851,145912,6.666666666666667,13,7,20,2304,25,SUCCESS,145912,IHHC4YftQLaMAs0VyXFJzw
Merfoulis,1585677163504,3,49205,43114,147617,2.3333333333333335,6,0,7,23,26,SUCCESS,147617,ZXo038NgQoikG6lL_A5fVQ
Momotaro-DevelopersIO,1585559935396,3,49252,29045,147758,4.666666666666667,14,0,14,31,27,SUCCESS,147758,b428ed9339684e1091025w
TonyJ,1585596553920,3,49368,45953,148104,8.0,12,12,24,214,28,SUCCESS,148104,af962be5a4ed4c57af807w
ShibaInu-DevelopersIO,1585258229697,3,51564,41658,154694,6.333333333333333,17,2,19,2341,29,SUCCESS,154694,q3lEztDGTfSD-GgkF5IgTg
PolishThunder,1584091670202,3,51955,38584,155866,7.0,11,9,21,539,30,SUCCESS,155866,qi512oGVTry8V-KtP6j2_w
JPMC-LONDON-HandsFree,1583861482795,3,52481,31730,157445,4.0,11,1,12,45,31,SUCCESS,157445,DZAYqyd-Tp6eE15IopWCgQ
Wasabi-DevelopersIO,1584756657360,3,55508,44009,166524,13.0,5,34,39,343,32,SUCCESS,166524,Fmb5j9UgQ_2xkleK0vwXOg
RacingAbeam,1584193603425,3,55923,35915,167769,5.333333333333333,16,0,16,2,33,SUCCESS,167769,582929c4374040ad829abQ
megadriver,1585644670427,3,57542,44224,172626,7.333333333333333,7,15,22,7,34,SUCCESS,172626,d117f6774815447da2a32w
ARISE-DRC,1583591004717,3,58226,55598,174679,4.666666666666667,9,5,14,4,35,SUCCESS,174679,c958aa79bfde4155bee53w
Karl-NAB,1585660893652,3,58387,36554,175161,7.0,20,0,21,1,36,SUCCESS,175161,4vOOxLIsSjeL2WFaO5o_fQ
Dalyo,1585096141488,3,60232,45974,180698,8.333333333333334,18,6,25,23,37,SUCCESS,180698,ce7078d6e33a4e9fa28b3Q
maestrodigatto,1583899280308,3,63749,50294,191248,5.666666666666667,11,5,17,15,38,SUCCESS,191248,zzphb-pJRKixPFNl5_nzWg
Nellak,1585568939597,3,63855,49505,191567,5.0,14,1,15,14,39,SUCCESS,191567,9b6e4d0ee37c434787e4bw
Driver-Sama,1585253794798,3,64462,63704,193386,0.0,0,0,0,1,40,SUCCESS,193386,e70aaf1e15354d53bb80bw
OneDudeDesign,1585287635528,3,66103,43627,198311,9.333333333333334,21,5,28,8,41,SUCCESS,198311,tLd0GWYiT0qzqq6YRFVXhg
MinShi,1585431808800,3,66309,60825,198927,8.333333333333334,23,2,25,3,42,SUCCESS,198927,70465800d8514d5c86ff1w
Tom-Morrow-Racer,1585530446456,3,66835,40289,200506,13.0,18,18,39,5,43,SUCCESS,200506,1a7b76516dde4044bf708Q
