Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1657254927668,3,19581,19283,58743,0.0,0,0,0,138,1,SUCCESS,58743,PRO,afdcX_4vRH6Ussd0mbg5LQ
rosscomp1,1657150727979,3,19909,19465,59729,0.0,0,0,0,262,2,SUCCESS,59729,PRO,fb0d597a87f94697aa1c6w
JPMC-LONDON-HandsFree,1657220270357,3,20865,20008,62595,0.0,0,0,0,170,3,SUCCESS,62595,PRO,DZAYqyd-Tp6eE15IopWCgQ
ADA,1657038990686,3,20886,20596,62658,0.0,0,0,0,630,4,SUCCESS,62658,PRO,KiqOhQPjTamuBXicXnKGEA
ferrite,1657345237873,3,21020,20536,63060,0.0,0,0,0,97,5,SUCCESS,63060,PRO,SRAgn9lMTCmIjaBREP7hxA
barkingdog,1657377778676,3,22561,22005,67685,0.0,0,0,0,565,6,SUCCESS,67685,PRO,b3960b6c6f58458880ceew
JPMC-Chetak-Singapore,1657343565700,3,23134,22867,69403,0.0,0,0,0,131,7,SUCCESS,69403,PRO,LJzDpiNuTFeHu9dsqp1APw
JPMC-MUMBAI-FormulaAI,1657381393117,3,23340,21995,70021,0.3333333333333333,1,0,1,63,8,SUCCESS,70021,PRO,Gx2StgEoSza3Gxxo4Oghug
dartjason,1657391823790,3,24201,23329,72603,0.3333333333333333,1,0,1,19,9,SUCCESS,72603,PRO,JSflDq5rQgKEuA5Ots4kDQ
Ensono-Ernesto,1656737282501,3,24420,24263,73260,0.0,0,0,0,254,10,SUCCESS,73260,PRO,8zBEAp0-S5yGbcZvytGZGQ
AJM-Model-1,1656816591481,3,24839,24195,74518,0.0,0,0,0,493,11,SUCCESS,74518,PRO,gdsU9bkGRWW7LTEHP4rGgQ
Greenhive,1657300676116,3,25463,25397,76390,0.0,0,0,0,404,12,SUCCESS,76390,PRO,bHj4ARa2QxaqpIhff1Xf_Q
Tomorrowland-Speedway,1657080841660,3,27324,25868,81972,0.3333333333333333,1,0,1,487,13,SUCCESS,81972,PRO,AuyCOezGRKOT-zoMo85Ekg
