Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
dr10384,1658215589735,3,17374,16733,52123,0.0,0,0,0,13,1,SUCCESS,52123,OPEN,dvSI235lSC-b66qVLsdsAQ
igoon#03,1658282618826,3,17974,17865,53924,0.0,0,0,0,8,2,SUCCESS,53924,OPEN,KiipY4EIR1KqJwOyeCbjyA
Jaeyoon,1658150707523,3,19680,18473,59040,0.0,0,0,0,3,3,SUCCESS,59040,OPEN,MDPKctYXRd-P1V177yc7rA
jsh,1658290469546,3,20443,18343,61331,0.3333333333333333,0,1,1,4,4,SUCCESS,61331,OPEN,7SQaVHumR2iVRLIVH50Xmw
Ansh7,1658052461281,3,22641,22067,67924,1.0,0,3,3,109,5,SUCCESS,67924,OPEN,JCwxucKeRWO_Eij9nr98UQ
Tomorrowland-Speedway,1656635324672,3,23240,22119,69720,1.3333333333333333,0,4,4,4,6,SUCCESS,69720,OPEN,AuyCOezGRKOT-zoMo85Ekg
Lman,1657815517645,3,23715,20401,71146,1.0,0,3,3,39,7,SUCCESS,71146,OPEN,scmMmIFGSwea2W_D0pVy8g
SlowCoach,1658069043776,3,24442,22728,73326,0.6666666666666666,0,2,2,24,8,SUCCESS,73326,OPEN,tzgiczNvTDS_Zu6p9WfvHg
Megal0man,1656685156826,3,24574,22463,73723,0.6666666666666666,0,2,2,3,9,SUCCESS,73723,OPEN,jBOixZg5ROyBmCBSYg8a-Q
TheRealTeam5,1657813646723,3,25153,23732,75460,0.3333333333333333,0,1,1,1,10,SUCCESS,75460,OPEN,I_uY0xOFTG2BWPzp5qb6TA
Chicken-and-rabbit-craziest-duo,1658135900607,3,25221,24795,75664,0.0,0,0,0,44,11,SUCCESS,75664,OPEN,eocuTuXWSKOXBRTqs1nhEw
BooleanSchematic#2578,1656648434447,3,25550,22930,76650,1.6666666666666667,0,5,5,3,12,SUCCESS,76650,OPEN,mjPPkYPpQJu5EToSlJbWwQ
Rags,1656956236927,3,25906,25655,77720,1.0,0,3,3,84,13,SUCCESS,77720,OPEN,v1zM80KGQRm2OOu9UC7VUQ
Rajnikanth,1657038342202,3,26281,24036,78843,0.6666666666666666,0,2,2,21,14,SUCCESS,78843,OPEN,AdCipooySZmrcQTSzIvTjw
esbjj,1657284328483,3,26708,25397,80126,1.3333333333333333,0,4,4,13,15,SUCCESS,80126,OPEN,omkLRZbNTc2ixWvpWcQZxQ
DigitalUpdate#9602,1658293659527,3,26945,26595,80837,0.0,0,0,0,6,16,SUCCESS,80837,OPEN,LoR7JNgBRMOG11uxdgPX2A
Bajaj-Chetak,1657508932889,3,27884,24124,83653,2.0,0,6,6,12,17,SUCCESS,83653,OPEN,e73rVfD4R9mAYooYSNng6w
Connectors,1657794585434,3,27973,27792,83920,2.0,0,6,6,1,18,SUCCESS,83920,OPEN,AEGOfF6yT0KgS6YidwxB-A
TheArnonn,1657793968876,3,27974,24656,83924,1.0,0,3,3,38,19,SUCCESS,83924,OPEN,sOyog9E2TOutZcnBsa5ITg
Automation-Mx,1657745424582,3,28063,27674,84189,1.0,0,3,3,39,20,SUCCESS,84189,OPEN,wovRn-neRhmT8evFM4IcAw
DataTron35-Scott,1657441822690,3,28084,25924,84253,1.6666666666666667,0,5,5,3,21,SUCCESS,84253,OPEN,3BjGn8WWTRSpwvnxNq5qPA
AtomicShell#7104,1657808316364,3,28617,26524,85851,2.6666666666666665,0,8,8,20,22,SUCCESS,85851,OPEN,18c6mLnaSgy3ku2TuoHU-g
Real-Pegasus-Team,1657886330060,3,28910,28066,86730,0.0,0,0,0,9,23,SUCCESS,86730,OPEN,jxs_x0dVQpGsBKoFC3ZevA
raj-1205,1657304135833,3,28912,26392,86738,0.6666666666666666,0,2,2,7,24,SUCCESS,86738,OPEN,558a49745f8843aea7db6w
HameenHitain#42,1658134145540,3,28932,23929,86796,1.3333333333333333,0,4,4,33,25,SUCCESS,86796,OPEN,44YjKeFtRFyv_g8ljvEg1w
slowandcurious,1657093102832,3,28953,28535,86860,1.0,0,3,3,4,26,SUCCESS,86860,OPEN,8uqzkK_WRi-AxmRg8I6cUA
HashableWorkaroundSoundsGoodToMe#4534,1656664753564,3,29008,26000,87024,1.6666666666666667,0,5,5,2,27,SUCCESS,87024,OPEN,qfrFtX_JQ_SheMF_1Kok0A
NestedCommand#1727,1656848136396,3,29086,28459,87259,1.0,0,3,3,15,28,SUCCESS,87259,OPEN,n2TGQHx6TZeTscE1UHssew
ImmutableCallback#9739,1657031901972,3,29106,27467,87320,1.3333333333333333,0,4,4,11,29,SUCCESS,87320,OPEN,0-LQ7zGOTvuokukr_elwJQ
Premier-Padmini,1657709376786,3,29132,28724,87398,2.0,0,6,6,35,30,SUCCESS,87398,OPEN,N9iMQIxXQ5qKVS6XKjUZ1g
InfiniteMetaclass#0706,1658280835064,3,29152,28138,87458,0.3333333333333333,0,1,1,121,31,SUCCESS,87458,OPEN,0TsmQ9OPQiKoQEaeUgd80Q
Michael-TeamGrads,1656971493940,3,29198,28932,87596,2.0,0,6,6,6,32,SUCCESS,87596,OPEN,NvjRdQseRV6NOwsZGUB-yg
AsynchronousSchema#2671,1656763971623,3,29517,28872,88552,1.0,0,3,3,28,33,SUCCESS,88552,OPEN,_DnhQ9OtR5-Tt6iDaKmfHA
ThanhHoaChienThang,1657325724754,3,29619,26599,88858,1.6666666666666667,0,5,5,1,34,SUCCESS,88858,OPEN,90_Nrw9-Sbub2fmO8Osz1A
PITS-1,1658288002775,3,29648,27934,88944,1.3333333333333333,0,4,4,6,35,SUCCESS,88944,OPEN,CThkSPLERtyRM5OptykzEQ
UrgentHacker#0995,1657866809043,3,29755,23861,89267,1.6666666666666667,0,5,5,27,36,SUCCESS,89267,OPEN,vRmtNS42RCy3DfG8t-OCbQ
xge2,1656952779057,3,29825,27610,89477,1.6666666666666667,0,5,5,19,37,SUCCESS,89477,OPEN,Qlm_6VqJS3-emD7refuVIQ
