Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,rosscomp1,1736479957880,3,7998,7797,23996,0.0,0,0,0,8,SUCCESS,7998,fb0d597a87f94697aa1c6w
2,CodeMachine,1736315979195,3,8129,7870,24389,0.0,0,0,0,5,SUCCESS,8129,b_WzN_r8ToGPle_8bl2tMA
3,pmi-knk4#2630,1736419917554,3,9821,9665,29465,0.0,0,0,0,25,SUCCESS,9821,1ZYesBf7TMufV0hhreTW-w
4,godmod007,1736373438218,3,11908,11736,35725,0.0,0,0,0,3,SUCCESS,11908,sqtQ9FnDStmvWBZ2nMrhMg
5,FabioMaxV,1736269291735,3,11910,11337,35730,0.0,0,0,0,17,SUCCESS,11910,fkCXzcxUQAu40C7Qxc3EzA
6,Dexxtz,1736545585183,3,12064,10139,36194,0.3333333333333333,0,1,1,6,SUCCESS,12064,tabxmSFdSiuDVkEWW34mTA
7,KasztP,1736346822856,3,12661,12398,37983,0.0,0,0,0,5,SUCCESS,12661,B_NHhZzIT7yLboMZHKC3Qw
8,FabRacer,1736507135286,3,14041,13344,42125,0.0,0,0,0,13,SUCCESS,14041,YXjU-6WZTe65g7_YyZPJrA
9,CodeRacer,1736249183464,3,14576,12531,43730,0.3333333333333333,0,1,1,7,SUCCESS,14576,tnqWItYPQHSdeehLYjaXow
10,VNU#Brian,1736452110247,3,14975,13000,44926,0.3333333333333333,0,1,1,15,SUCCESS,14975,E0YFaeCuScykS1fW-fybUA
11,EncryptedDescriptor#1530,1736402980598,3,16419,16263,49258,0.0,0,0,0,1,SUCCESS,16419,JGBQMfvUSEqhs1WPAlqiGg
12,ProvisionalInterface#9862,1736381812457,3,17194,15400,51583,0.3333333333333333,0,1,1,1,SUCCESS,17194,pRlbmM0USQGGlTimA79TyA
13,Pacholu,1736443611722,3,17796,14066,53390,0.6666666666666666,0,2,2,5,SUCCESS,17796,eoQsP5ZCS9ukoMb46I6ACA
14,GenerativeAbstraction#6755,1736392384984,3,17796,14863,53388,0.3333333333333333,0,1,1,1,SUCCESS,17796,McNlTzqcQOqEVep8Jeg72A
15,Gabo#1995,1736530543714,3,18109,12204,54327,1.0,0,3,3,6,SUCCESS,18109,jwjbMURBSZuDUfaJQN34-Q
16,Brian#VNU,1736491563425,3,18241,15801,54723,0.3333333333333333,0,1,1,6,SUCCESS,18241,VI5RzvvvTGCkB-gJh98FkA
17,CriticalLine#8274,1736237355421,3,18598,17594,55795,0.0,0,0,0,17,SUCCESS,18598,Nc-YFZzSRp6HgkYkTWg0uQ
18,GammaUpgrade#9217,1736241815227,3,19220,15803,57662,0.6666666666666666,0,2,2,10,SUCCESS,19220,5GAlg5Y8QleLQis75XcjIA
19,IkerTrUN,1736491629772,3,19663,19000,58991,1.0,0,3,3,4,SUCCESS,19663,5em2wQLgSUiMpqjuCLqjyA
20,DraftPatch#7689,1736423484797,3,19887,18864,59662,0.0,0,0,0,1,SUCCESS,19887,JGbUZ83NSu2Dv0eoOsi7sw
21,TKU-CSIE-598,1736479379714,3,20331,14271,60993,1.0,0,3,3,1,SUCCESS,20331,Sk1HgnwlTqGB7D95-Qoy3w
22,Hypnozze,1736471821018,3,20466,16466,61400,0.6666666666666666,0,2,2,1,SUCCESS,20466,aloyCgU-Rg-7P8wYuHlPDg
23,PassingBuster#0064,1736339541448,3,20486,19672,61459,0.0,0,0,0,7,SUCCESS,20486,4A5G-7pjR2K85IaK0mMiPg
24,JIT,1736431906356,3,20552,20331,61656,0.0,0,0,0,1,SUCCESS,20552,UutVFGRCRJakJaqvn4db2w
25,Gunny,1736331762112,3,20552,17398,61657,0.3333333333333333,0,1,1,1,SUCCESS,20552,m5-I630sTqyWjEYTg5eO9Q
26,TabletNamespace#8473,1736507430408,3,20665,20197,61995,0.0,0,0,0,2,SUCCESS,20665,lFVE6ZhzS3C87ntREqFGMQ
27,CyberneticCallback#6105,1736537548172,3,21287,21063,63862,1.0,0,3,3,3,SUCCESS,21287,dIgZR7EaSP-Naam4bEIFGw
28,Zero-dayCircuit#1492,1736302232297,3,21376,17930,64129,0.6666666666666666,0,2,2,4,SUCCESS,21376,KGhQ4gxPSp2nzAOJcI7MTw
29,TheTrackBoss,1736338990951,3,21575,18127,64727,1.6666666666666667,0,5,5,1,SUCCESS,21575,8kmOVCCjRP2GsRSHapuQXw
30,SquareZone#1638,1736349391592,3,21709,15868,65129,1.0,0,3,3,8,SUCCESS,21709,CEdJ1jJhT6WZc4cygTYQew
31,BetaDescriptor#3751,1736436584207,3,21737,15005,65213,1.0,0,2,3,2,SUCCESS,21737,R5VQz_AfR7u8metJXG7JOQ
32,TabletMethod#1281,1736489992044,3,22997,22066,68991,0.0,0,0,0,5,SUCCESS,22997,POD7D1O3RiGyg9f76iB1EA
33,CyberneticByte#7636,1736256697995,3,23218,19261,69654,0.6666666666666666,0,2,2,1,SUCCESS,23218,WsjTvS48Tj6SKYukZKKL4w
34,ProcessingGrid#4451,1736415354040,3,23330,21137,69990,1.3333333333333333,0,4,4,6,SUCCESS,23330,00u8-p59Tv2NyhHkpyWddA
35,gcjordi,1736283873813,3,24085,20265,72257,1.6666666666666667,0,5,5,1,SUCCESS,24085,4n-0HYIyQ2241dJ4tZirRg
36,MemoryGrid#7161,1736230893528,3,24264,15064,72792,1.6666666666666667,0,5,5,1,SUCCESS,24264,BNwKM8-YRQCuX9ntomCRjQ
37,ParametricGlyph#3894,1736491394282,3,25466,21935,76400,1.6666666666666667,0,5,5,3,SUCCESS,25466,VMmM7adZT9KsB8VqpgWh0w
38,PathingAttention#1630,1736403210646,3,25488,21670,76465,0.6666666666666666,0,2,2,11,SUCCESS,25488,VnGfwUraRuagO7rx4q8OGg
39,QuickSwitch#4079,1736440279061,3,26398,24071,79195,0.0,0,0,0,1,SUCCESS,26398,47-GQmXeRQqdchQTOcfOwQ
40,PassingBraces#7578,1736394922985,3,27464,27393,82392,0.0,0,0,0,2,SUCCESS,27464,QsjLX2pnS3uS1Sw2ugFyUQ
41,RecursiveArgument#0042,1736319914254,3,27485,25001,82457,2.3333333333333335,0,7,7,6,SUCCESS,27485,3OREfy9oSY29YdmdR0ZBAg
42,CompleteState#8487,1736449977741,3,27977,27924,83933,0.0,0,0,0,5,SUCCESS,27977,xdTmE1PEQxSVyMapiyeDHg
43,GenerativeAnalysis#0798,1736248207783,3,28310,27998,84930,0.0,0,0,0,1,SUCCESS,28310,MXEs39-OQ_6qXbEt4IKmxg
44,BrainyDiff#0455,1736473362391,3,28531,27862,85593,0.0,0,0,0,1,SUCCESS,28531,7zLhYOedTnWmkDHIoYhlBw
45,SantaClausIsComingToTown,1736543810889,3,28551,27797,85655,3.0,0,9,9,1,SUCCESS,28551,KjLcIZ1QTfq1u-lh2RBRBA
46,jsodaghar-chwy-2025,1736248631481,3,28708,24334,86124,1.6666666666666667,0,5,5,13,SUCCESS,28708,O0b-NNFvQEarJM7kpDMNAg
47,CyberneticNamespace#1518,1736391398135,3,28819,28331,86459,1.0,0,3,3,2,SUCCESS,28819,0FQzhjTbT8mgjhk75Cq65g
48,PythonSlice#5221,1736250040394,3,28820,28537,86461,0.0,0,0,0,1,SUCCESS,28820,XjFuvIbVSk260Rr2DOcscQ
49,ReferenceSpec#9762,1736383948329,3,29443,28465,88330,0.0,0,0,0,2,SUCCESS,29443,k28sm3W2T2OuDNHIUFTQdg
50,MechanicalEvaluation#2705,1736508548011,3,29644,25926,88933,1.6666666666666667,0,5,5,2,SUCCESS,29644,0vSi8WC2RuWm3NKZAQqtJg
51,AbstractGlyph#0472,1736513718402,3,29686,29658,89059,0.0,0,0,0,1,SUCCESS,29686,p-muOAiFQU-mHXGhlcTzFg
52,QualifiedHacker#5112,1736248557391,3,29687,28731,89062,0.0,0,0,0,1,SUCCESS,29687,6_rNrTl5R92WBhwSVKdHRw
53,RocketZone#7359,1736283359222,3,29753,29532,89261,0.0,0,0,0,1,SUCCESS,29753,FSpLGIe5Sue5sIPsJ7KM-Q
54,AutomatedClass#2744,1736486742613,3,29797,29387,89391,0.0,0,0,0,1,SUCCESS,29797,9zoGiBvWSj2V3T2U2N1MHw
55,FiniteContext#2732,1736390638069,3,29952,29803,89856,0.0,0,0,0,2,SUCCESS,29952,v0rwqDXLSDmnfKAjohy7BQ
56,ComplexTest#3821,1736480721284,3,30063,24869,90190,2.0,0,6,6,5,SUCCESS,30063,DwBQzhRMQD2PDeT1nRdX6A
