Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1587683602815,3,16776,16355,50330,0.0,0,0,0,1590,1,SUCCESS,50330,afdcX_4vRH6Ussd0mbg5LQ
RichardFan-dr,1586893491273,3,17338,16450,52014,0.0,0,0,0,3893,2,SUCCESS,52014,oxm3h2AtTpGqAnGZ4vzYpg
Breadcentric,1587495727910,3,19702,19119,59108,0.3333333333333333,0,1,1,105,3,SUCCESS,59108,SjNec5b-SpOk7y9b6rh4KQ
Robin-Castro,1588006955282,3,19715,18788,59145,0.0,0,0,0,2387,4,SUCCESS,59145,qaH8R2-8TlG79mslpdPfGg
RayG,1588019168703,3,20322,19378,60967,0.3333333333333333,0,1,1,1549,5,SUCCESS,60967,YNrvM9f5RteeSrCl7oFC5w
Hagibis,1588153237539,3,20587,19900,61761,0.0,0,0,0,557,6,SUCCESS,61761,E7q3SkKETBarlF1ThkXfgA
Etaggel,1587625306713,3,23937,22862,71811,0.3333333333333333,0,1,1,764,7,SUCCESS,71811,BwHxax8oR-e8kzZqNd5_Sw
Lazuli,1586416760777,3,27933,21360,83801,1.3333333333333333,2,2,4,43,8,SUCCESS,83801,d35b73243ea5408e9b96bw
ABaykov,1586576429734,3,28102,20291,84306,1.6666666666666667,3,2,5,210,9,SUCCESS,84306,aa28j7SWTd-LxMzvFoj_bA
nalbam-me,1588038435694,3,28967,23796,86903,1.0,2,1,3,535,10,SUCCESS,86903,PnRru4vBRkeyT4xX6LOCtw
nero-DNPds,1588059230934,3,29657,24832,88972,2.0,1,5,6,702,11,SUCCESS,88972,fdqnbHDPSbKcnf8kE5xuMQ
megadriver,1586562427917,3,30511,23348,91535,1.6666666666666667,2,3,5,585,12,SUCCESS,91535,d117f6774815447da2a32w
kotaro-DNPds,1586940172709,3,41047,37573,123143,0.6666666666666666,2,0,2,7,13,SUCCESS,123143,facd02b5788a4367b9cd2w
think,1585929398692,3,42412,36738,127236,4.666666666666667,9,5,14,2310,14,SUCCESS,127236,IHHC4YftQLaMAs0VyXFJzw
