Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,TPC-Tech,1690852312989,3,33866,32537,101599,0.3333333333333333,0,1,1,1,SUCCESS,101599,iEfWhIPLS865MMzpmLNdqQ
2,barkingdog,1690852162862,3,34540,32359,103622,1.6666666666666667,0,5,5,1,SUCCESS,103622,b3960b6c6f58458880ceew
3,TimJWhite,1690849462698,3,35898,32931,107696,0.6666666666666666,0,2,2,1,SUCCESS,107696,3dDHylmQSi-Rzd9uUamhlQ
4,Eviden-Sammy-Cheung,1690852404125,3,39570,38845,118710,1.6666666666666667,0,5,5,1,SUCCESS,118710,R22FBKQsSMKmRaTpNdD76A
5,Fumiaki,1690848084705,3,44887,42182,134661,4.666666666666667,0,14,14,1,SUCCESS,134661,5RzBNYRAQoWVausi3eyhRg
6,DelarMonst,1690849560807,3,47935,42860,143805,3.6666666666666665,0,11,11,2,SUCCESS,143805,qSEKGhVTT7-GRnhNxjedug
7,MingXu,1690854584478,3,48805,44270,146417,2.3333333333333335,0,7,7,3,SUCCESS,146417,lQ1u8o2vSnGJGRvVOsyqMA
8,Polaris-DNPds,1690852556978,3,53553,49786,160661,1.3333333333333333,0,4,4,1,SUCCESS,160661,2617874c942840f0a2fdbQ
9,NickRoy,1690852615199,3,54086,50269,162259,2.0,0,6,6,1,SUCCESS,162259,rFmvGRiWSGGSXMQv6I3cpQ
10,ais,1690854135239,3,54291,52738,162874,3.3333333333333335,0,10,10,2,SUCCESS,162874,tfVQ2sN1TpSclKJdUsshSA
11,QuirkyTech-IsaiahGoh,1690848463530,3,54552,49720,163657,5.333333333333333,0,16,16,1,SUCCESS,163657,SvvoeT6xQ3WZgKR14S_xLw
12,ImmutablePointer#8960,1690853090284,3,55683,52605,167051,2.0,0,6,6,2,SUCCESS,167051,R6eT2waXTMOlZYNuefki0w
13,Eviden-SharanJeevangi,1690851070862,3,56072,49794,168218,3.0,0,9,9,2,SUCCESS,168218,gDm9X-57R0WVkYTUSbPOEw
14,EncryptedVariable#5460,1690850968988,3,57174,52462,171523,5.333333333333333,0,16,16,2,SUCCESS,171523,9PoaFWKfSr6vKbTOzlrEiQ
15,amkerr-Cheaty-McCheatface,1690855257375,3,58487,56209,175463,0.6666666666666666,0,2,2,1,SUCCESS,175463,2R1bsOUiRceGpNP9wKliAw
16,TSS-samaujs,1690848738343,3,58621,51248,175864,5.0,0,15,15,1,SUCCESS,175864,BteX7647QUyM2a2hexL2ZA
17,MisterRusu,1690851315214,3,61509,52137,184528,3.3333333333333335,0,10,10,6,SUCCESS,184528,pNGsQXAuTBucqSMRBWAOiw
18,AC3-Data-Team,1690854355767,3,62154,59143,186462,1.6666666666666667,0,5,5,2,SUCCESS,186462,jHpZ85q8Qk6BL5NeFEqMbg
19,gabrielkoo#HongKong,1690854047777,3,65878,57070,197635,4.333333333333333,0,13,13,1,SUCCESS,197635,ydUnMZutQDmeS4U2pIDYLg
20,ConnectedBuster#1803,1690849258182,3,68850,53418,206552,9.0,0,27,27,1,SUCCESS,206552,kqH21QICRwKcwHv59YXE3w
21,MLoLoLoLoL,1690855267166,3,70951,66928,212854,2.3333333333333335,0,7,7,1,SUCCESS,212854,DRZXxGZ4Q92Hl0UqRMCq2w
22,Kingpru,1690854223425,3,72842,72794,218527,8.0,0,24,24,2,SUCCESS,218527,8pAh9EY-TTC71SvGR66RQg
23,AgileDigit#8429,1690855758520,3,85158,73539,255474,7.666666666666667,0,21,23,1,SUCCESS,255474,mDCgCgBSTKWRMR76hWyVpA
24,JPMC-SG-C02-AnythingGoes,1690855279644,3,88870,87397,266610,15.333333333333334,0,46,46,1,SUCCESS,266610,WSgyYux8TK-P40l8VL8jRg
25,ASCIIModel#1648,1690853626141,3,90289,89805,270868,0.0,0,0,0,1,SUCCESS,270868,JvkUD5gtTqWk642DDYzyHg
26,DesktopHacker#2368,1690855129595,3,151664,135455,454994,34.0,0,102,102,1,SUCCESS,454994,oI-moUNoRPKEoU-XqkiqwQ
27,AsynchronousParameter#0976,1690849929934,3,178106,172786,534319,39.666666666666664,0,119,119,1,SUCCESS,534319,saW24v4gRTa5M5PJLkgzqA
