Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1593337105471,3,7732,7262,23198,0.0,0,0,0,4675,1,SUCCESS,23198,afdcX_4vRH6Ussd0mbg5LQ
Karl-NAB,1591252115343,3,7787,7383,23363,0.0,0,0,0,7084,2,SUCCESS,23363,4vOOxLIsSjeL2WFaO5o_fQ
Granville777,1593386841137,3,8206,7818,24619,0.0,0,0,0,1027,3,SUCCESS,24619,a5b988d75e4c404cb9e9fw
flatearth,1593492873305,3,8386,8002,25160,0.0,0,0,0,590,4,SUCCESS,25160,9e3a9607a4e04ba2b1a49w
PolishThunder,1593327670320,3,8388,7998,25164,0.0,0,0,0,6871,5,SUCCESS,25164,qi512oGVTry8V-KtP6j2_w
Ensono-Ernesto,1593491800115,3,8411,8009,25233,0.0,0,0,0,3155,6,SUCCESS,25233,8zBEAp0-S5yGbcZvytGZGQ
GT-DevelopersIO,1592529913361,3,8491,8038,25475,0.0,0,0,0,166,7,SUCCESS,25475,8WSp4P7ZRn-jJgZLnugwkA
OneDudeDesign,1591813248721,3,8669,8335,26008,0.0,0,0,0,3746,8,SUCCESS,26008,tLd0GWYiT0qzqq6YRFVXhg
MattCamp,1593310018133,3,8741,8330,26224,0.0,0,0,0,3665,9,SUCCESS,26224,9z8BN2mkSj-Dlb_Chg_0Hw
Yeti,1592624921107,3,8862,8559,26588,0.0,0,0,0,1172,10,SUCCESS,26588,1SGxAyrnQ96tWb-rolMeBQ
Duckworth,1593549174341,3,8988,8400,26966,0.0,0,0,0,50,11,SUCCESS,26966,VIu9BQ4-Th6gUqu60ztwUQ
Mentaiko-DevelopersIO,1592586615675,3,9029,8601,27088,0.0,0,0,0,364,12,SUCCESS,27088,Wt5C8BPAS0OPlzY3-txb-w
IcePandaBoom,1593469888203,3,9127,8471,27383,0.0,0,0,0,35,13,SUCCESS,27383,BTPWujqqTBOWGAFvEKyRaA
Carl,1593457593807,3,9211,8335,27634,0.0,0,0,0,2005,14,SUCCESS,27634,e4b63b5b770145668ba7aw
DBro,1591173645920,3,9266,9108,27799,0.0,0,0,0,5260,15,SUCCESS,27799,jEkEOpjZRhGUbyDZIfTo_A
Giacomo,1592691154035,3,9287,9048,27862,0.0,0,0,0,5069,16,SUCCESS,27862,W0KfevJdRWiQfxwL4NH15g
Yxcas-DBS,1593277838531,3,9480,9000,28441,0.0,0,0,0,212,17,SUCCESS,28441,NdVUBlBJRqiz_zbY7Xn-2g
Robin-Castro,1590998645696,3,9491,9198,28475,0.0,0,0,0,84,18,SUCCESS,28475,qaH8R2-8TlG79mslpdPfGg
Joffe,1592863982762,3,9512,8983,28536,0.0,0,0,0,364,19,SUCCESS,28536,ce17e3bfe82649448e2f3w
ShinyThings-DBS,1593506718632,3,9565,8999,28696,0.0,0,0,0,3887,20,SUCCESS,28696,_DmrtmMCQcuwssUB7luEFA
bluetulipz,1593418931185,3,9611,9195,28833,0.0,0,0,0,123,21,SUCCESS,28833,GrkENmL5SSi-6fRB8bWBpg
svenus,1591501713215,3,9636,9069,28908,0.0,0,0,0,558,22,SUCCESS,28908,215c266da23b4ca8a0c92w
Smiles93,1593502619145,3,9645,9340,28937,0.0,0,0,0,368,23,SUCCESS,28937,ZQh09nrpQCmztIynuKW9bw
GummyBear,1593536820330,3,9724,9274,29172,0.0,0,0,0,242,24,SUCCESS,29172,6ec0eaaca4ea4f518879cw
Galileo,1591555635852,3,9784,9193,29353,0.0,0,0,0,402,25,SUCCESS,29353,Y79AzaaOR-u4LVKMxu1Mdw
Fumiaki,1592225287726,3,9867,9405,29603,0.0,0,0,0,3660,26,SUCCESS,29603,5RzBNYRAQoWVausi3eyhRg
nero-DNPds,1591059613599,3,10095,9790,30285,0.0,0,0,0,2205,27,SUCCESS,30285,fdqnbHDPSbKcnf8kE5xuMQ
NewSpeed,1591365481799,3,10131,9608,30394,0.0,0,0,0,4,28,SUCCESS,30394,O6ueG2wYT6aD1Cv_Lnf-7g
Team3D-Internal-Race1,1592564257574,3,10222,10005,30667,0.0,0,0,0,35,29,SUCCESS,30667,5lCt1HnXRXiBB0FnmKAaIg
GDMSDeepRacerRI-1,1592596428443,3,10322,10015,30967,0.0,0,0,0,71,30,SUCCESS,30967,dbc3002fa30c49e09d3b7w
ABaykov,1591021848966,3,10326,9862,30978,0.0,0,0,0,87,31,SUCCESS,30978,aa28j7SWTd-LxMzvFoj_bA
Jianlong,1593325933291,3,10364,10116,31094,0.0,0,0,0,4254,32,SUCCESS,31094,vpsHYdBtSIq__1M9j1R21Q
HarinWu-UBC,1593027708501,3,10378,10169,31135,0.0,0,0,0,51,33,SUCCESS,31135,8db0f348e6094beba5ec0w
json,1590992625550,3,10388,10015,31166,0.0,0,0,0,59,34,SUCCESS,31166,2aa44b9c51fb4c0d9af59w
X-DENSO,1593552587045,3,10484,9663,31453,0.0,0,0,0,405,35,SUCCESS,31453,gGfLcjTdQKydRi8J83b9yQ
Team-3D-Internal-Race-2B,1592552554230,3,10523,9456,31570,0.3333333333333333,0,1,1,19,36,SUCCESS,31570,X44SHtocT3usAQWZ_9uefg
Test01-azusawa-001,1592534180142,3,10526,10292,31579,0.0,0,0,0,12,37,SUCCESS,31579,K7SYNhpPQ8iv3rEF8xRXAA
Garage-ISEP,1592775455778,3,10651,10329,31954,0.0,0,0,0,133,38,SUCCESS,31954,fzU7aL-jTYm9zKtUHFVFyw
EngChi,1593421616745,3,10668,10382,32006,0.0,0,0,0,434,39,SUCCESS,32006,_6D1Z8a5ShmiBUanu2pXrg
iana,1592659876629,3,10743,10130,32230,0.0,0,0,0,48,40,SUCCESS,32230,kT1EZyf8Rwmns8U0CBRa7w
Arcjude,1593341456601,3,10817,9983,32453,0.0,0,0,0,51,41,SUCCESS,32453,9uDvvD4JRjWEWMYrxDGdFg
mayurmadnani,1593024383591,3,10846,10393,32540,0.0,0,0,0,692,42,SUCCESS,32540,hr8K12KMRhSIDUEJbQT8fg
BL334,1593268770399,3,10848,10401,32545,0.0,0,0,0,39,43,SUCCESS,32545,tVMLMJIBRkesYXchW5X3zQ
hiroisojp,1593355209875,3,10998,10696,32996,0.0,0,0,0,497,44,SUCCESS,32996,_0ZNctRRQz2bXTbPUszW1Q
test-race01,1592530830185,3,11034,8874,33104,0.6666666666666666,0,2,2,6,45,SUCCESS,33104,5FdlIEplTAW6oCVTei3Ucg
anvillasoto,1593289930105,3,11060,10474,33182,0.0,0,0,0,63,46,SUCCESS,33182,71b78ee9c682401c8fcbdw
nalbam-me,1591247669246,3,11133,9859,33399,0.3333333333333333,0,1,1,511,47,SUCCESS,33399,PnRru4vBRkeyT4xX6LOCtw
VaughanDiesel,1591847699968,3,11144,11007,33433,0.0,0,0,0,27,48,SUCCESS,33433,ca37b6d347cd4f69aa20bw
