Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
Bandwidth-RnD,1630468960230,3,23375,21125,70127,0.6666666666666666,0,2,2,6,1,SUCCESS,70127,OPEN,77V1kp1kRJCO5D4zgSrqxA
CGS-BigBoson,1630468034060,3,25112,24687,75338,0.0,0,0,0,58,2,SUCCESS,75338,OPEN,U1DMLV72SSmIjLE-fPGbuw
Hyd-Batch1-League-1,1630467040399,3,26534,25069,79604,0.3333333333333333,0,1,1,8,3,SUCCESS,79604,OPEN,V0qPcq3FQhyn3gy0ysuUHw
DeepRacer02,1630475168313,3,32558,30125,97676,0.6666666666666666,0,2,2,4,4,SUCCESS,97676,OPEN,YYT8Cpu9TSOuIFRHbfxvtw
CGS-1st-percentile,1630455210413,3,34646,30731,103938,1.0,0,3,3,1,5,SUCCESS,103938,OPEN,bO07gKagTNOeBrl6ttqy0Q
LeoVim,1630476340722,3,34971,30582,104913,2.3333333333333335,0,7,7,1,6,SUCCESS,104913,OPEN,-vr0ppK9Sei4dXrz_iibXw
Aniket10,1630466424332,3,35134,34743,105404,0.0,0,0,0,1,7,SUCCESS,105404,OPEN,DDrXrwRtTCqOws9Ozvqq3A
Mike211,1630456010828,3,37329,36004,111987,3.3333333333333335,0,10,10,11,8,SUCCESS,111987,OPEN,rgZhd0J7TBGwBO4GPYC3yg
UpgradedNumber#6962,1630468948880,3,37364,35530,112092,1.3333333333333333,0,4,4,1,9,SUCCESS,112092,OPEN,JFK92XXwTbe71bcr7bl9gA
HongKong-2-HK4,1630455782527,3,37998,31874,113994,4.666666666666667,0,14,14,6,10,SUCCESS,113994,OPEN,wQl2h07uTuOPY9Uvk9DIEw
AndhyMao,1630459755954,3,38423,38405,115271,4.0,0,12,12,1,11,SUCCESS,115271,OPEN,3EPgVWiPTHS3dlwOt5hEbQ
RMIT-CODE-BADGER,1630469919015,3,38961,37272,116884,0.6666666666666666,0,2,2,2,12,SUCCESS,116884,OPEN,Rtccp4dtQI2Kb45_A_moaQ
HongKong-1-HK5,1630465570045,3,40918,37759,122754,5.0,0,15,15,2,13,SUCCESS,122754,OPEN,VpvceE1oSh6YMrECcvArOQ
Dug,1630465507671,3,41780,39279,125341,5.333333333333333,0,16,16,1,14,SUCCESS,125341,OPEN,ebaac7d1eb7b4d3f9ae5ce8ad863869f
Mafia,1630469535763,3,43070,39270,129212,3.3333333333333335,0,10,10,1,15,SUCCESS,129212,OPEN,vMBkxqxlRT2Zvl9TH9v-5w
TestingShell#7785,1630469669790,3,45910,43678,137731,6.666666666666667,0,20,20,1,16,SUCCESS,137731,OPEN,w_U1qiixRlCzIUI0N6B7aA
RunningMan,1630476267064,3,47172,42118,141517,2.3333333333333335,0,7,7,1,17,SUCCESS,141517,OPEN,e1A0P5pyQmaKTr7RU_d9ag
AutomatedHypothesis#3418,1630466215156,3,48517,43138,145551,4.666666666666667,0,14,14,2,18,SUCCESS,145551,OPEN,4i6G_hahR9uaUIlKlGIfMA
Abraham,1630470003564,3,48601,47202,145804,6.333333333333333,0,19,19,2,19,SUCCESS,145804,OPEN,Jj-YeMdiRd-dLEPfJ-aDGA
AsynchronousValue#6162,1630466380442,3,48998,41070,146995,2.0,0,6,6,1,20,SUCCESS,146995,OPEN,SzDzNdKWSDCl76geP9nSCQ
JPMC-PANDAS-Mumbai,1630468546322,3,49152,40255,147458,9.333333333333334,0,28,28,1,21,SUCCESS,147458,OPEN,ZCj8B6bLQXe3PHdAV99vKw
Robomon,1630458948424,3,50445,42793,151337,8.333333333333334,0,25,25,1,22,SUCCESS,151337,OPEN,9-gHhYn6T_KJjCTZQ0kLFQ
qnet1,1630457251565,3,52406,51794,157218,0.0,0,0,0,3,23,SUCCESS,157218,OPEN,ndHmswy4RUa6R8LcyvrxOA
Shadow-Tiger,1630464569640,3,52454,51614,157364,3.6666666666666665,0,11,11,1,24,SUCCESS,157364,OPEN,X5MfP5-SRcWtiUN1YwpHEw
plazing,1630468119873,3,54112,47136,162338,4.0,0,12,12,1,25,SUCCESS,162338,OPEN,dzn_9sbzSAaXo70UaOMs-w
PassingLanguage#7458,1630466220315,3,59249,55272,177748,1.0,0,3,3,2,26,SUCCESS,177748,OPEN,FpqK22jIR3eS98o1G2Fgdw
Reference486#5750,1630461356660,3,61823,61661,185471,2.0,0,6,6,1,27,SUCCESS,185471,OPEN,VI3hnIwlRUul0-NtJugszg
IterativeSpec#3911,1630462341791,3,71374,67184,214123,3.3333333333333335,0,10,10,1,28,SUCCESS,214123,OPEN,oj5YtvUuRby9EfVTaaC2fw
NumericDescriptor#1708,1630464161253,3,74490,65864,223472,3.0,0,9,9,1,29,SUCCESS,223472,OPEN,YWrLSo6KQEGp5M1DRbkPFw
ComplicatedScope#2797,1630474442062,3,92338,90275,277016,21.666666666666668,0,65,65,1,30,SUCCESS,277016,OPEN,kaVGgECET--R_b6c8bHhpQ
FormulaicNamespace#9846,1630457219050,3,103699,96610,311099,11.333333333333334,0,34,34,1,31,SUCCESS,311099,OPEN,CGU9YhUbQau2bU5AA2AmQw
JavaDigit#0880,1630470320057,3,114139,109147,342418,16.666666666666668,0,50,50,1,32,SUCCESS,342418,OPEN,V_Zyzv3KQUa4EmofzhhIeQ
FocusedSlice#5900,1630457493757,3,119236,103468,357710,15.333333333333334,0,46,46,1,33,SUCCESS,357710,OPEN,0Kxh1S8XQ36SyWv701Kmuw
TestableAttention#1267,1630474930564,3,119943,117950,359831,18.333333333333332,0,55,55,1,34,SUCCESS,359831,OPEN,8sS8H7fCRUablGbisFmiuw
ricer-rise,1630470479243,3,177310,174399,531932,34.0,0,102,102,1,35,SUCCESS,531932,OPEN,8bRThAKeQmWL77nrnanWJw
