Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Duckworth,1698864056501,1,23800,23800,80589,0.6666666666666666,0,2,2,2,SUCCESS,23800,VIu9BQ4-Th6gUqu60ztwUQ
2,DaVinciDriver,1698843093499,1,25135,25135,75730,0.0,0,0,0,1,SUCCESS,25135,XtzXYz2pRByDnXz90XNGSw
3,CodeMachine,1698825005610,1,25398,25398,81188,0.3333333333333333,0,1,1,1,SUCCESS,25398,b_WzN_r8ToGPle_8bl2tMA
4,IcePandaBoom,1698827010342,1,25926,25926,82887,0.3333333333333333,0,1,1,1,SUCCESS,25926,BTPWujqqTBOWGAFvEKyRaA
5,BSi,1698828145498,1,25998,25998,84124,0.3333333333333333,0,1,1,1,SUCCESS,25998,2eb231b0a43f4940bfed3w
6,Ensono-Ernesto,1698829088844,1,26070,26070,83793,0.3333333333333333,0,1,1,1,SUCCESS,26070,8zBEAp0-S5yGbcZvytGZGQ
7,JPMC-Speedy-Gonzales-LATAM,1698837864851,1,26338,26338,79798,0.0,0,0,0,1,SUCCESS,26338,McOa_W8cTW2EErfZhOoKxA
8,JPMC-tarun-HYD,1698853827906,1,32532,32532,98393,0.0,0,0,0,2,SUCCESS,32532,6jJ_fiuUQb2PZXOGkr3V7g
9,Yuliya,1698826049743,1,39930,39930,134245,2.3333333333333335,0,7,7,17,SUCCESS,39930,JWJgkv8bSKeMIGYZ9roR-A
10,Seab,1698855021601,1,40858,40858,128452,2.6666666666666665,0,8,8,1,SUCCESS,40858,mjD1OGTXQfKTXMPWVq29rg
11,JPMC-BA-MiguelG,1698842044496,1,41266,41266,144671,6.0,0,18,18,1,SUCCESS,41266,ITPfFYXmSXKi3TqsvUHRKw
12,Deepracer-Sam,1698843181822,1,42617,42617,150482,5.0,0,15,15,3,SUCCESS,42617,R22FBKQsSMKmRaTpNdD76A
13,AJM-Model-1,1698848267350,1,43940,43940,142498,2.6666666666666665,0,8,8,1,SUCCESS,43940,gdsU9bkGRWW7LTEHP4rGgQ
14,Cloti,1698797091124,1,44260,44260,153718,2.0,0,6,6,2,SUCCESS,44260,58jKQ331Sjq8hrqzcZ2RBw
15,ASCIIOrder#1674,1698800395903,1,44330,44330,137257,1.3333333333333333,0,4,4,3,SUCCESS,44330,p4mBVl_9SXCXSLwaQQAUIw
16,CaiusMuniz,1698799561117,1,45812,45812,146276,4.666666666666667,0,14,14,3,SUCCESS,45812,IBvnDOzmTKa2Zlv2dWrNnQ
17,XtremeRacer,1698840963188,1,45955,45955,165462,3.3333333333333335,0,10,10,4,SUCCESS,45955,lrpSThdeT-28Mo_GGYKFQQ
18,Gunny,1698831247357,1,46132,46132,150592,1.0,0,3,3,3,SUCCESS,46132,m5-I630sTqyWjEYTg5eO9Q
