Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1586166224580,3,22888,18995,68664,1.3333333333333333,0,4,4,2476,1,SUCCESS,68664,afdcX_4vRH6Ussd0mbg5LQ
Karl-NAB,1588111269502,3,22962,18280,68888,1.0,1,2,3,537,2,SUCCESS,68888,4vOOxLIsSjeL2WFaO5o_fQ
RayG,1587840792226,3,26204,21654,78613,0.6666666666666666,2,0,2,4145,3,SUCCESS,78613,YNrvM9f5RteeSrCl7oFC5w
PolishThunder,1588000831034,3,27561,24303,82683,0.3333333333333333,1,0,1,1259,4,SUCCESS,82683,qi512oGVTry8V-KtP6j2_w
DBro,1588024586559,3,29676,27311,89030,0.3333333333333333,1,0,1,2359,5,SUCCESS,89030,jEkEOpjZRhGUbyDZIfTo_A
RichardFan-dr,1587927654169,3,30332,21541,90997,2.3333333333333335,2,4,7,4736,6,SUCCESS,90997,oxm3h2AtTpGqAnGZ4vzYpg
nero-DNPds,1588071062628,3,30781,29409,92343,1.3333333333333333,0,4,4,975,7,SUCCESS,92343,fdqnbHDPSbKcnf8kE5xuMQ
Breadcentric,1587563731106,3,31097,24673,93292,1.0,2,1,3,56,8,SUCCESS,93292,SjNec5b-SpOk7y9b6rh4KQ
Robin-Castro,1585898974530,3,31321,27033,93965,0.6666666666666666,2,0,2,760,9,SUCCESS,93965,qaH8R2-8TlG79mslpdPfGg
Etaggel,1587600398714,3,31628,26089,94884,2.0,2,4,6,940,10,SUCCESS,94884,BwHxax8oR-e8kzZqNd5_Sw
Galileo,1586633129560,3,31733,24060,95199,2.3333333333333335,2,5,7,239,11,SUCCESS,95199,Y79AzaaOR-u4LVKMxu1Mdw
GT-DevelopersIO,1586373067624,3,32321,28751,96965,2.0,3,3,6,1018,12,SUCCESS,96965,8WSp4P7ZRn-jJgZLnugwkA
MattCamp,1588093999623,3,33111,28194,99333,3.0,2,7,9,317,13,SUCCESS,99333,9z8BN2mkSj-Dlb_Chg_0Hw
BlueDevil,1588203585941,3,33305,30486,99915,1.0,2,1,3,34,14,SUCCESS,99915,211dc2bc6cb64073baaf9w
ABaykov,1587416231143,3,33850,21769,101550,1.6666666666666667,5,0,5,231,15,SUCCESS,101550,aa28j7SWTd-LxMzvFoj_bA
Lazuli,1586408313218,3,33945,28182,101837,1.0,2,1,3,87,16,SUCCESS,101837,d35b73243ea5408e9b96bw
OneDudeDesign,1587060751350,3,34001,32619,102003,2.3333333333333335,5,2,7,275,17,SUCCESS,102003,tLd0GWYiT0qzqq6YRFVXhg
dartjason,1585911168823,3,34050,20977,102152,2.0,4,2,6,118,18,SUCCESS,102152,JSflDq5rQgKEuA5Ots4kDQ
Jochem,1587912529682,3,34452,31841,103356,2.3333333333333335,4,3,7,7,19,SUCCESS,103356,RBPhZc5eTVmEF_gpSV7skg
Keaton,1587775221645,3,34454,19369,103362,2.3333333333333335,4,3,7,4703,20,SUCCESS,103362,pqS3RXTyQXGkMiQtDw3xrw
Fumiaki,1587799896721,3,34604,24940,103814,2.0,4,2,6,1055,21,SUCCESS,103814,5RzBNYRAQoWVausi3eyhRg
Mentaiko-DevelopersIO,1587787863681,3,35126,30580,105378,1.6666666666666667,3,1,5,706,22,SUCCESS,105378,Wt5C8BPAS0OPlzY3-txb-w
