Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,rosscomp1,1732078876871,3,8017,7797,24053,0.0,0,0,0,5,SUCCESS,8017,fb0d597a87f94697aa1c6w
2,BSi,1731825215984,3,8555,8271,25665,0.0,0,0,0,18,SUCCESS,8555,2eb231b0a43f4940bfed3w
3,Guga,1730765177190,3,10088,9864,30264,0.0,0,0,0,9,SUCCESS,10088,617e83d68c1240be8b9abw
4,pmi-knk4#2630,1732108511998,3,10264,9670,30792,0.0,0,0,0,133,SUCCESS,10264,1ZYesBf7TMufV0hhreTW-w
5,Dexxtz,1731374284513,3,10331,10138,30993,0.0,0,0,0,33,SUCCESS,10331,tabxmSFdSiuDVkEWW34mTA
6,iGerry,1732066358481,3,10551,10401,31654,0.0,0,0,0,107,SUCCESS,10551,Js0yb_4NRCG0iFVSz4X2Xg
7,JPMC-HYD-X-Men,1731413841512,3,10774,10326,32324,0.0,0,0,0,112,SUCCESS,10774,sty1wzZ2QtyiGgFt1Lt_Qg
8,sungchao,1731831672741,3,10776,10605,32329,0.0,0,0,0,17,SUCCESS,10776,BjwLDJL3RJSw63fVHKwfrw
9,ryu,1731308516233,3,10796,10133,32388,0.0,0,0,0,12,SUCCESS,10796,VJ3BbvBVTJul_5HJYllepg
10,HameenHitain#42,1731667227489,3,10930,10736,32790,0.0,0,0,0,19,SUCCESS,10930,44YjKeFtRFyv_g8ljvEg1w
11,Ric-Mtl,1731017751781,3,11063,10794,33191,0.0,0,0,0,20,SUCCESS,11063,R5muw8HbTAmpfHCNU9rVpw
12,AutomatedOrder#9918,1732020824596,3,11107,10673,33323,0.0,0,0,0,88,SUCCESS,11107,yRXi5zHZSEetB7wQ9lCesw
13,AIDeepRacer,1731442370553,3,11287,10735,33861,0.0,0,0,0,8,SUCCESS,11287,pIRbdCx6QYatgVXm2p5GbA
14,Nariox,1731145377045,3,11708,11402,35124,0.0,0,0,0,1,SUCCESS,11708,AUWR9HasSr2j2V1bbAptNw
15,HardRock789#5445,1731787817108,3,11911,11204,35734,0.0,0,0,0,25,SUCCESS,11911,Fnn9s53ATqCs-R2CALOx8Q
16,KasztP,1731105476392,3,12307,12069,36923,0.0,0,0,0,60,SUCCESS,12307,B_NHhZzIT7yLboMZHKC3Qw
17,QuickNode#4405,1731686622719,3,12508,11998,37525,0.0,0,0,0,18,SUCCESS,12508,CE1UiQi9S9-yA0qZA3luRQ
18,Mr-M,1731382934146,3,12508,12322,37525,0.0,0,0,0,134,SUCCESS,12508,2ECHiXhgSUCFlZ8R-iSI9Q
19,JPMC-HYD-Optimizers,1731243725516,3,12509,12272,37528,0.0,0,0,0,2,SUCCESS,12509,agIkde1WQJy_lP-RwwHieQ
20,weiwei#sora,1731684203389,3,12555,12200,37667,0.0,0,0,0,32,SUCCESS,12555,GZu72hIYQL66v7W6O1GX0A
21,MartinNanchev,1730924074422,3,12686,12602,38059,0.0,0,0,0,23,SUCCESS,12686,dUcMJCRDRymEXu5vVXaqPw
22,LoanStarRacing1,1731383891833,3,12797,10806,38393,0.3333333333333333,0,1,1,4,SUCCESS,12797,26ewIZhKRvOgtG8yHR4cpQ
23,BON-U,1731478264726,3,12819,12599,38459,0.0,0,0,0,23,SUCCESS,12819,kpEuPhIFTgaPvneT73Lkcw
24,YunTechAaron,1731000532556,3,12864,12468,38592,0.0,0,0,0,11,SUCCESS,12864,NwrXdUcPS9udB3NKTI3JlQ
