Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Guga,1730765177190,3,10088,9864,30264,0.0,0,0,0,1,SUCCESS,10088,617e83d68c1240be8b9abw
2,rosscomp1,1730674449293,3,11598,11069,34796,0.0,0,0,0,1,SUCCESS,11598,fb0d597a87f94697aa1c6w
3,BSi,1730777006877,3,11774,11530,35323,0.0,0,0,0,2,SUCCESS,11774,2eb231b0a43f4940bfed3w
4,Dexxtz,1730739496482,3,12821,10470,38464,0.3333333333333333,0,1,1,11,SUCCESS,12821,tabxmSFdSiuDVkEWW34mTA
5,FireboltKnight,1730727064321,3,13685,13531,41056,0.0,0,0,0,2,SUCCESS,13685,8ef9b917b08c415c8845cQ
6,Team10-Aries,1730564780484,3,13752,13599,41256,0.0,0,0,0,4,SUCCESS,13752,LNYdPiKwRLSZJY1TiSWhyQ
7,DoubleC,1730729372765,3,13995,13139,41987,0.0,0,0,0,12,SUCCESS,13995,_HqdDG1dSiWojvmBqw8ptg
8,IcePandaBoom,1730726502137,3,14109,10264,42327,0.6666666666666666,0,2,2,4,SUCCESS,14109,BTPWujqqTBOWGAFvEKyRaA
9,HameenHitain#42,1730733767089,3,14199,12337,42597,0.3333333333333333,0,1,1,2,SUCCESS,14199,44YjKeFtRFyv_g8ljvEg1w
10,FocusedExpert#7259,1730674889174,3,14376,14122,43129,0.0,0,0,0,18,SUCCESS,14376,3MZZuFygRjm1Za-OUz0ufg
11,GTSI,1730688755599,3,14777,14206,44331,0.0,0,0,0,30,SUCCESS,14777,CW6ETNdiR32stUe0giduDQ
12,AIDeepRacer,1730746163061,3,15088,10739,45264,0.6666666666666666,0,2,2,2,SUCCESS,15088,pIRbdCx6QYatgVXm2p5GbA
13,Akiva,1730596973306,3,15247,12924,45741,0.3333333333333333,0,1,1,2,SUCCESS,15247,hsfJQ05mShW_UFBDkcXFyw
14,CodeMachine,1730691728074,3,15528,15132,46586,0.0,0,0,0,2,SUCCESS,15528,b_WzN_r8ToGPle_8bl2tMA
15,BA84,1730551223912,3,15617,15330,46852,0.0,0,0,0,4,SUCCESS,15617,PGA8tUQbRsOdAkFm-FY_YA
16,VirtualClass#1903,1730534065149,3,15928,15269,47785,0.0,0,0,0,10,SUCCESS,15928,nwtwg1SBTBGWfEQHn2gTyA
17,GlobalTester#4771,1730536929728,3,16085,13802,48256,0.3333333333333333,0,1,1,1,SUCCESS,16085,yEunKftHTv2ueVxOMeXuJw
18,gcjordi,1730658801965,3,16799,14739,50398,0.3333333333333333,0,1,1,13,SUCCESS,16799,4n-0HYIyQ2241dJ4tZirRg
19,ProcessingDescriptor#6738,1730552158255,3,16840,12937,50521,0.6666666666666666,0,2,2,5,SUCCESS,16840,4Bb7_Wx9SmuNMuR0lLdHHA
20,MindNet,1730644470397,3,17306,16927,51918,0.0,0,0,0,4,SUCCESS,17306,erHZCKEKT8ubA6pwLNdtuA
21,CompletePresentation#6088,1730777074541,3,17575,17205,52727,0.0,0,0,0,3,SUCCESS,17575,GwyqLTr_ThSOs9xT9jCcxQ
22,SyonC,1730725268622,3,17597,15327,52791,0.3333333333333333,0,1,1,8,SUCCESS,17597,3ec8gL2cQGa57p3-scuZjg
23,Amakhosana-IG,1730703338081,3,17685,17336,53057,0.0,0,0,0,3,SUCCESS,17685,mX_Sme_PTgKxJshut-6jyQ
24,II-025,1730700051603,3,18064,15938,54193,0.3333333333333333,0,1,1,6,SUCCESS,18064,8umtANCtQFiog5CW-2DzcQ
25,StoneDot,1730529807009,3,18084,17737,54252,0.0,0,0,0,11,SUCCESS,18084,2gyKPu4SQhOH_RfF48rxPA
26,InfraDMPSZ-Racer,1730635838970,3,18176,14258,54528,0.6666666666666666,0,2,2,1,SUCCESS,18176,MysXjjGETZKzdUVYK7AYIQ
27,SuperSnail,1730550640351,3,18262,14193,54788,0.6666666666666666,0,2,2,8,SUCCESS,18262,McGCDDYRTg6v07exVukeOQ
28,MartinNanchev,1730633527940,3,18398,17600,55194,1.0,0,3,3,9,SUCCESS,18398,dUcMJCRDRymEXu5vVXaqPw
29,SolvableGlyph#9839,1730686658214,3,18576,18339,55729,1.0,0,3,3,4,SUCCESS,18576,fNs0HyDrSeez_Wisz5YB3A
30,TooSlow-James,1730710309585,3,18596,12796,55788,1.0,0,3,3,3,SUCCESS,18596,niwaH6WrS72A9mHLWVib6w
31,zinebelgourain,1730734515341,3,18752,18268,56258,0.0,0,0,0,5,SUCCESS,18752,amwMdpDoS1aHhsjWNh8hlw
