Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JPMC-Ace-Hyderabad,1637332171430,1,28732,28732,155710,2.5,4,6,10,1,1,SUCCESS,28732,6fdcVCAkQtCCsyHEO0LNiA
Ernesto,1637332924499,1,30890,30890,70749,2.0,3,1,4,1,2,SUCCESS,30890,8zBEAp0-S5yGbcZvytGZGQ
JPMC-Rogue-Hyderabad,1637332105947,1,37455,37455,148057,5.0,4,11,15,1,3,SUCCESS,37455,LKdw_hyKTSu7moFuxbmiZw
Yi-LI-NYCU-CGI,1637316010436,1,38759,38759,136681,4.333333333333333,5,8,13,1,4,SUCCESS,38759,jrJHq8pZQAyj4gGqMw8-DQ
Penguin-DNPds,1637332818785,1,39545,39545,168831,2.25,3,6,9,1,5,SUCCESS,39545,Nr3YCYWGTA631Xqa0uDPhw
PoChun-NCTU-CGI,1637325474237,1,53995,53995,53995,7.0,1,6,7,1,6,SUCCESS,53995,P7SrLqBvRKS2fNy2goovqw
JPMC-MUM-OptimusPrime,1637331811526,1,57480,57480,157656,10.0,17,3,20,2,7,SUCCESS,57480,OshBKuAnQcem1dadRx_Iag
Helen,1637337888960,1,112391,112391,112391,11.0,5,6,11,2,8,SUCCESS,112391,TYITqjWPSXuYHHwiwm-R-A
