Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
ABHI,1625107823651,3,58596,54323,175790,0.3333333333333333,0,1,1,1,1,SUCCESS,175790,OPEN,XTSVDbOZSx6trZdnz46cKA
PhoenixG001,1625108173940,3,59291,58138,177875,2.0,0,6,6,0,2,SUCCESS,177875,OPEN,1ALmR1bOSmOD2Pg_pxzc2Q
CarMcFastCar-nul,1625099096992,3,68927,61060,206781,1.3333333333333333,0,4,4,0,3,SUCCESS,206781,OPEN,CydS7-HKQayA0_z-H5tWqA
IRNBAE,1625107374202,3,72648,65675,217944,4.333333333333333,0,13,13,0,4,SUCCESS,217944,OPEN,mfDRNO0-RnW6mGjaZm4d4A
firstasad,1625106230823,3,81822,74785,245467,11.0,0,33,33,0,5,SUCCESS,245467,OPEN,VNfSdU8yQ8qJCk_evCR6QQ
P1,1625108343984,3,83378,54734,250135,11.0,0,33,33,1,6,SUCCESS,250135,OPEN,cIRqku5ER3ytwjzci5YpdA
The-Speedy-Cheetahs,1625106777771,3,97434,92736,292303,11.666666666666666,0,35,35,1,7,SUCCESS,292303,OPEN,FaMxO30uTUKjWQusmaKeWg
Battle-Ranger-Vishwa,1625098587429,3,114554,109716,343662,17.0,0,51,51,1,8,SUCCESS,343662,OPEN,edt2ADqMRq-Xap2278TATg
SpeedyGonzalesAnna,1625102639883,3,137471,134207,412413,20.333333333333332,0,61,61,0,9,SUCCESS,412413,OPEN,jcfPrcRmR2Slh8vR4lQ77w
