Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
Edifis,1583989251208,3,85369,83856,256109,2.0,0,6,6,1,544,SUCCESS,256109
sagar,1585443998792,3,86101,85627,258303,4.0,0,11,12,3,545,SUCCESS,258303
MT-Alex,1584124930179,3,86103,77272,258309,2.6666666666666665,0,6,8,2,546,SUCCESS,258309
mrdude,1585344859976,3,86151,84264,258453,3.6666666666666665,0,11,11,1,547,SUCCESS,258453
non-clonedclonecode,1583450266566,3,86635,85199,259906,1.3333333333333333,0,4,4,1,548,SUCCESS,259906
hkdmadeepracer,1584013016153,3,86879,86365,260639,1.3333333333333333,0,3,4,3,549,SUCCESS,260639
Model-III,1584580869464,3,88836,81753,266508,18.0,0,54,54,1,550,SUCCESS,266508
RaceE1,1585318554715,3,89142,80402,267426,7.666666666666667,0,23,23,1,551,SUCCESS,267426
bdc,1583256840503,3,89185,88808,267555,3.3333333333333335,0,10,10,1,552,SUCCESS,267555
LouisChiang,1585074700174,3,90356,88131,271069,0.6666666666666666,0,2,2,4,553,SUCCESS,271069
Tooomii,1584634022825,3,91279,86426,273837,21.0,0,62,63,1,554,SUCCESS,273837
MishManners,1585284276811,3,92250,88554,276752,15.666666666666666,0,47,47,1,555,SUCCESS,276752
A173142,1583930420756,3,92629,88155,277889,13.0,0,39,39,1,556,SUCCESS,277889
olegend20,1585173883676,3,93345,92045,280035,9.333333333333334,0,28,28,1,557,SUCCESS,280035
MatFed,1584111175642,3,93857,88917,281573,2.3333333333333335,0,7,7,1,558,SUCCESS,281573
Tester12,1583743207150,3,94247,91166,282743,14.0,0,42,42,1,559,SUCCESS,282743
ASTracer,1583363589848,3,94392,89931,283177,30.666666666666668,0,92,92,2,560,SUCCESS,283177
daviddudas,1584723045931,3,94722,89983,284166,15.0,0,45,45,1,561,SUCCESS,284166
1029Xy-Denso,1583423659450,3,95960,89361,287880,30.666666666666668,0,90,92,2,562,SUCCESS,287880
Ragnar,1583228350344,3,96207,89629,288621,23.666666666666668,0,71,71,2,563,SUCCESS,288621
Model-DAD,1583987519125,3,96733,95450,290200,2.6666666666666665,0,7,8,1,564,SUCCESS,290200
Saakaar,1585029850789,3,98331,90425,294993,17.0,0,40,51,1,565,SUCCESS,294993
kito-DNPds,1584005322479,3,99502,96058,298507,1.0,0,3,3,1,566,SUCCESS,298507
SQL,1583260370116,3,100766,97462,302298,18.333333333333332,0,55,55,14,567,SUCCESS,302298
hsu,1583262289559,3,100772,95158,302317,16.333333333333332,0,49,49,1,568,SUCCESS,302317
Team1-Car2,1583515747139,3,102999,102248,308998,14.0,0,42,42,3,569,SUCCESS,308998
CBdroid,1584992378973,3,103159,99385,309477,8.666666666666666,0,26,26,4,570,SUCCESS,309477
akitactest,1584683546896,3,104143,95201,312430,21.666666666666668,0,65,65,6,571,SUCCESS,312430
CrashMcGrath,1585271283471,3,104659,104336,313979,1.0,0,3,3,1,572,SUCCESS,313979
osu-3-5-2020-v1-2-eval,1583256161599,3,107326,104515,321978,21.0,0,61,63,1,573,SUCCESS,321978
v3,1583346379696,3,110041,107779,330123,22.666666666666668,0,68,68,1,574,SUCCESS,330123
AlphaMiner,1585143829444,3,111379,101235,334137,12.333333333333334,0,33,37,2,575,SUCCESS,334137
PK,1585276693940,3,115462,102383,346388,23.666666666666668,0,71,71,1,576,SUCCESS,346388
shehzad610,1583220003213,3,116512,115731,349538,0.0,0,0,0,1,577,SUCCESS,349538
myModel,1584146706909,3,120987,117008,362962,1.0,0,2,3,1,578,SUCCESS,362962
jwh,1583585761798,3,121664,117081,364994,0.3333333333333333,0,1,1,1,579,SUCCESS,364994
heat-jr,1583217888197,3,121839,121182,365518,0.0,0,0,0,1,580,SUCCESS,365518
TRacer,1583978753089,3,123131,121295,369394,0.0,0,0,0,1,581,SUCCESS,369394
akas,1583533766370,3,123336,121004,370009,2.0,0,6,6,1,582,SUCCESS,370009
DirtFish,1583255029214,3,123698,121451,371095,2.3333333333333335,0,6,7,1,583,SUCCESS,371095
Sovit-DeepRacer,1584696459016,3,124150,120980,372452,1.6666666666666667,0,4,5,2,584,SUCCESS,372452
DLG-DeepRacer-Extravaganza,1584030026661,3,124992,124267,374977,1.0,0,2,3,1,585,SUCCESS,374977
Amalamijops,1585158587920,3,126491,119494,379474,3.0,0,9,9,1,586,SUCCESS,379474
Verone,1583325599844,3,127426,118009,382279,4.666666666666667,0,14,14,1,587,SUCCESS,382279
gelius,1584322862654,3,129166,127241,387498,3.6666666666666665,0,11,11,1,588,SUCCESS,387498
artrodri,1583457703589,3,130866,130294,392598,0.0,0,0,0,1,589,SUCCESS,392598
rhlarora84,1585627382955,3,131538,127597,394616,1.3333333333333333,0,4,4,1,590,SUCCESS,394616
LiCor,1583261381490,3,132738,127369,398216,20.333333333333332,0,58,61,2,591,SUCCESS,398216
Virtual-races-navimumbai,1584517767200,3,134263,130867,402789,9.666666666666666,0,28,29,1,592,SUCCESS,402789
kericson,1583783964263,3,137004,126372,411013,34.0,0,102,102,1,593,SUCCESS,411013
SNU-League,1584066027984,3,137194,136852,411583,0.0,0,0,0,1,594,SUCCESS,411583
Melissa,1584979943547,3,137438,137111,412314,0.3333333333333333,0,1,1,2,595,SUCCESS,412314
muki1236,1583484063301,3,137568,137129,412706,0.0,0,0,0,2,596,SUCCESS,412706
TurboT,1583695826056,3,137995,136633,413987,0.3333333333333333,0,1,1,1,597,SUCCESS,413987
Nat,1583359619146,3,139028,133825,417085,35.666666666666664,0,75,107,1,598,SUCCESS,417085
tpratap,1583459610518,3,139282,137623,417847,0.3333333333333333,0,1,1,2,599,SUCCESS,417847
ebadBot,1583832258614,3,141142,139460,423426,12.666666666666666,0,38,38,1,600,SUCCESS,423426
mlRacer,1584291794516,3,141362,137584,424088,1.0,0,3,3,1,601,SUCCESS,424088
oleks,1585668847274,3,142696,141175,428090,31.666666666666668,0,95,95,1,602,SUCCESS,428090
marcusturewicz,1585526495910,3,144330,140184,432992,18.333333333333332,0,55,55,2,603,SUCCESS,432992
Project-SpeedTail,1585676399120,3,144590,142569,433770,39.0,0,117,117,1,604,SUCCESS,433770
koen,1584201257433,3,145685,144255,437057,1.0,0,3,3,2,605,SUCCESS,437057
Testy,1585189646815,3,147976,145903,443928,1.0,0,3,3,1,606,SUCCESS,443928
Lancer,1583938924651,3,148501,145576,445504,1.0,0,3,3,1,607,SUCCESS,445504
FastCloudSprint-01,1583247328114,3,148514,143663,445544,39.666666666666664,0,119,119,1,608,SUCCESS,445544
dylans,1585366977854,3,148713,146040,446140,1.0,0,3,3,1,609,SUCCESS,446140
Wulfdream,1583379585924,3,155830,146692,467492,46.333333333333336,0,139,139,1,610,SUCCESS,467492
Basic-car,1584066015297,3,156036,153681,468108,46.0,0,138,138,5,611,SUCCESS,468108
rl-0321,1584803138531,3,162258,160775,486776,0.0,0,0,0,1,612,SUCCESS,486776
grant,1583249678871,3,165502,160990,496507,46.333333333333336,0,139,139,2,613,SUCCESS,496507
Deepracer-SF,1583340683595,3,173145,170191,519436,2.0,0,6,6,1,614,SUCCESS,519436
PocDriver,1583412339481,3,178701,168523,536104,0.3333333333333333,0,1,1,1,615,SUCCESS,536104
Seninha,1583536831760,3,191308,186472,573925,64.0,0,74,192,1,616,SUCCESS,573925
siaopei,1583656961562,3,196698,192016,590096,59.666666666666664,0,179,179,1,617,SUCCESS,590096
ljb,1584962404939,3,196784,190459,590352,41.0,0,113,123,2,618,SUCCESS,590352
Kn,1585302060454,3,200492,198783,601478,48.666666666666664,0,134,146,1,619,SUCCESS,601478
ccortez,1585578266342,3,209565,205354,628695,17.666666666666668,0,53,53,1,620,SUCCESS,628695
Model-B,1585615395316,3,213445,209750,640336,59.0,0,70,177,1,621,SUCCESS,640336
