Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
MattCamp,1675784632587,3,19729,19604,59188,0.0,0,0,0,903,1,SUCCESS,59188,9z8BN2mkSj-Dlb_Chg_0Hw
Doug-Racer,1675848482135,3,20110,19745,60331,0.0,0,0,0,684,2,SUCCESS,60331,1R021ZoDQrqxSUiHfBvyEw
ferrite,1675654227327,3,20309,19999,60929,0.0,0,0,0,19,3,SUCCESS,60929,SRAgn9lMTCmIjaBREP7hxA
ZoD,1675839248006,3,20973,20125,62920,0.0,0,0,0,238,4,SUCCESS,62920,TFtvCas4TRWchrBPMyGh0A
PolishThunder,1675802443178,3,21174,21063,63524,0.0,0,0,0,7,5,SUCCESS,63524,qi512oGVTry8V-KtP6j2_w
dartjason,1675735073346,3,21749,20873,65247,0.0,0,0,0,140,6,SUCCESS,65247,JSflDq5rQgKEuA5Ots4kDQ
Deepak-dpk,1675848014367,3,22687,22003,68062,0.0,0,0,0,91,7,SUCCESS,68062,gDTBFK77TM6wD6uObZlulA
CodeMachine,1675422527525,3,24976,24330,74929,0.0,0,0,0,16,8,SUCCESS,74929,b_WzN_r8ToGPle_8bl2tMA
IcePandaBoom,1675235578540,3,25131,23200,75393,0.3333333333333333,0,1,1,1,9,SUCCESS,75393,BTPWujqqTBOWGAFvEKyRaA
Kire,1675540244676,3,25526,24593,76580,0.0,0,0,0,67,10,SUCCESS,76580,N0y9CR6fQN-a4UlAFsTC5Q
GoodEveningWeAreFromUkraine,1675799847791,3,25973,25395,77920,0.0,0,0,0,14,11,SUCCESS,77920,oX4dpYxLTFG2UU6NprA-7g
BennyLBS,1675214803441,3,26863,26402,80590,0.0,0,0,0,2,12,SUCCESS,80590,wD3fjDFZTJaZd9AU7WRDlA
amkerr,1675839783559,3,27152,26197,81456,0.0,0,0,0,51,13,SUCCESS,81456,2R1bsOUiRceGpNP9wKliAw
DaVinciDriver,1675841090580,3,27842,27131,83527,0.0,0,0,0,5,14,SUCCESS,83527,XtzXYz2pRByDnXz90XNGSw
-SANTACLAWS-,1675844792411,3,28643,28065,85930,0.0,0,0,0,148,15,SUCCESS,85930,X_dNmJilS8SDBQ44yzd2fg
BoltronRacingTeam,1675458153423,3,32753,32001,98260,0.0,0,0,0,7,16,SUCCESS,98260,Lkrg6gQPQ5qwn61K16MHhg
XLR8-Dizze,1675726941765,3,33931,33051,101793,0.3333333333333333,0,1,1,21,17,SUCCESS,101793,LRoVfYPHRxSo77IFkxRy7Q
AIDeepRacer,1675231626309,3,34025,30809,102077,3.3333333333333335,0,10,10,3,18,SUCCESS,102077,pIRbdCx6QYatgVXm2p5GbA
CleanHacker#1729,1675570151861,3,34615,30335,103845,0.6666666666666666,0,2,2,113,19,SUCCESS,103845,2DKXcqsqSKCgFZSLE5b83A
coppermannzero,1675265566510,3,35730,31269,107192,1.3333333333333333,0,4,4,2,20,SUCCESS,107192,LXqv_TvTTi6p7jCcGd4vtg
raj-1205,1675722571608,3,35741,33001,107223,0.6666666666666666,0,2,2,59,21,SUCCESS,107223,558a49745f8843aea7db6w
JPMC-Chetak-Singapore,1675846189843,3,36265,35002,108796,1.3333333333333333,0,4,4,12,22,SUCCESS,108796,LJzDpiNuTFeHu9dsqp1APw
sincerevertigo,1675480619956,3,36464,34731,109392,0.3333333333333333,0,1,1,8,23,SUCCESS,109392,WQvennweRG6srSMexecKTA
