Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1676519533565,3,18217,17796,54652,0.0,0,0,0,7,1,SUCCESS,54652,afdcX_4vRH6Ussd0mbg5LQ
ZoD,1676396887103,3,18441,18062,55323,0.0,0,0,0,2057,2,SUCCESS,55323,TFtvCas4TRWchrBPMyGh0A
JPMC-London-WackyRacers,1676659773395,3,18997,18534,56992,0.0,0,0,0,4,3,SUCCESS,56992,S1EcBZeaRjW2s85WNzBBog
MattCamp,1676300248471,3,19219,18997,57658,0.0,0,0,0,3922,4,SUCCESS,57658,9z8BN2mkSj-Dlb_Chg_0Hw
Doug-Racer,1676386263776,3,19597,19002,58791,0.0,0,0,0,2905,5,SUCCESS,58791,1R021ZoDQrqxSUiHfBvyEw
Version-Infinite,1676712774548,3,19619,19465,58859,0.0,0,0,0,1589,6,SUCCESS,58859,N5Bzb-oJTAup8q3QAYGZww
ferrite,1675989770895,3,19620,19199,58861,0.0,0,0,0,30,7,SUCCESS,58861,SRAgn9lMTCmIjaBREP7hxA
RayG,1676454677018,3,19887,19270,59662,0.0,0,0,0,1156,8,SUCCESS,59662,YNrvM9f5RteeSrCl7oFC5w
Karl-NAB,1676691919109,3,19930,19465,59790,0.0,0,0,0,166,9,SUCCESS,59790,4vOOxLIsSjeL2WFaO5o_fQ
ADA,1676583403469,3,20199,19871,60598,0.0,0,0,0,721,10,SUCCESS,60598,KiqOhQPjTamuBXicXnKGEA
PolishThunder,1676259522846,3,20640,20197,61921,0.0,0,0,0,1260,11,SUCCESS,61921,qi512oGVTry8V-KtP6j2_w
dartjason,1676719871567,3,20954,20401,62864,0.0,0,0,0,262,12,SUCCESS,62864,JSflDq5rQgKEuA5Ots4kDQ
DaVinciDriver,1676700452404,3,20974,20801,62924,0.0,0,0,0,13,13,SUCCESS,62924,XtzXYz2pRByDnXz90XNGSw
Atubee,1676675405670,3,21264,21195,63794,0.0,0,0,0,2,14,SUCCESS,63794,1z0O0ZjuQH6joGqmg1qXtA
Deepak-dpk,1676711227203,3,21438,20935,64316,0.0,0,0,0,2641,15,SUCCESS,64316,gDTBFK77TM6wD6uObZlulA
AJM-Model-1,1675878587327,3,21486,21125,64459,0.0,0,0,0,10,16,SUCCESS,64459,gdsU9bkGRWW7LTEHP4rGgQ
kashi,1676496115204,3,21487,20735,64462,0.0,0,0,0,2,17,SUCCESS,64462,oq7yCLy5QAeEP6k7o53L8A
IcePandaBoom,1676282392235,3,23176,22658,69528,0.0,0,0,0,4,18,SUCCESS,69528,BTPWujqqTBOWGAFvEKyRaA
Jerec,1676664959399,3,23310,22935,69931,0.0,0,0,0,1215,19,SUCCESS,69931,RH6ep-5mRmmVLqHClba8_Q
--Aziz--,1676330703776,3,23354,22998,70062,0.0,0,0,0,1213,20,SUCCESS,70062,GPNPp_iMStGjxTirRZJREA
barkingdog,1676717169249,3,23484,23261,70453,0.0,0,0,0,3,21,SUCCESS,70453,b3960b6c6f58458880ceew
Cheaty-McCheatface,1676533919515,3,23842,23532,71527,0.0,0,0,0,25,22,SUCCESS,71527,auRW3knZQzuontcriWRF2w
JPMC-KWGKMY-HongKong,1676355056072,3,23866,21943,71599,0.3333333333333333,0,1,1,7,23,SUCCESS,71599,zKdKXknwQVCObGdEgutObQ
amkerr,1676219583416,3,24707,24001,74123,0.0,0,0,0,289,24,SUCCESS,74123,2R1bsOUiRceGpNP9wKliAw
CodeMachine,1675422527525,3,24976,24330,74929,0.0,0,0,0,17,25,SUCCESS,74929,b_WzN_r8ToGPle_8bl2tMA
GoodEveningWeAreFromUkraine,1675883925661,3,25486,25000,76458,0.0,0,0,0,19,26,SUCCESS,76458,oX4dpYxLTFG2UU6NprA-7g
Kire,1675540244676,3,25526,24593,76580,0.0,0,0,0,83,27,SUCCESS,76580,N0y9CR6fQN-a4UlAFsTC5Q
Atos-Mark-Ross,1676231045970,3,26196,25931,78590,0.0,0,0,0,16,28,SUCCESS,78590,F_ThjPFRSx-guPadHlwEuA
Marco-Buss,1676207954879,3,26554,23198,79662,1.0,0,3,3,1,29,SUCCESS,79662,w8Uff2rWQ5qh-8R7rpEcQw
BennyLBS,1675214803441,3,26863,26402,80590,0.0,0,0,0,2,30,SUCCESS,80590,wD3fjDFZTJaZd9AU7WRDlA
