Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
MattCamp,1675702737137,3,19995,19667,59987,0.0,0,0,0,415,1,SUCCESS,59987,9z8BN2mkSj-Dlb_Chg_0Hw
ferrite,1675654227327,3,20309,19999,60929,0.0,0,0,0,19,2,SUCCESS,60929,SRAgn9lMTCmIjaBREP7hxA
Doug-Racer,1675704843554,3,20686,20399,62059,0.0,0,0,0,221,3,SUCCESS,62059,1R021ZoDQrqxSUiHfBvyEw
ZoD,1675604288602,3,21640,21197,64921,0.0,0,0,0,194,4,SUCCESS,64921,TFtvCas4TRWchrBPMyGh0A
dartjason,1675552698340,3,22553,21535,67660,0.0,0,0,0,90,5,SUCCESS,67660,JSflDq5rQgKEuA5Ots4kDQ
CodeMachine,1675422527525,3,24976,24330,74929,0.0,0,0,0,16,6,SUCCESS,74929,b_WzN_r8ToGPle_8bl2tMA
IcePandaBoom,1675235578540,3,25131,23200,75393,0.3333333333333333,0,1,1,1,7,SUCCESS,75393,BTPWujqqTBOWGAFvEKyRaA
Kire,1675540244676,3,25526,24593,76580,0.0,0,0,0,59,8,SUCCESS,76580,N0y9CR6fQN-a4UlAFsTC5Q
BennyLBS,1675214803441,3,26863,26402,80590,0.0,0,0,0,2,9,SUCCESS,80590,wD3fjDFZTJaZd9AU7WRDlA
DaVinciDriver,1675523502086,3,29908,28738,89726,0.0,0,0,0,3,10,SUCCESS,89726,XtzXYz2pRByDnXz90XNGSw
-SANTACLAWS-,1675427805410,3,30665,28720,91995,0.6666666666666666,0,2,2,119,11,SUCCESS,91995,X_dNmJilS8SDBQ44yzd2fg
BoltronRacingTeam,1675458153423,3,32753,32001,98260,0.0,0,0,0,7,12,SUCCESS,98260,Lkrg6gQPQ5qwn61K16MHhg
AIDeepRacer,1675231626309,3,34025,30809,102077,3.3333333333333335,0,10,10,3,13,SUCCESS,102077,pIRbdCx6QYatgVXm2p5GbA
CleanHacker#1729,1675570151861,3,34615,30335,103845,0.6666666666666666,0,2,2,95,14,SUCCESS,103845,2DKXcqsqSKCgFZSLE5b83A
XLR8-Dizze,1675693128047,3,34845,32805,104536,0.3333333333333333,0,1,1,15,15,SUCCESS,104536,LRoVfYPHRxSo77IFkxRy7Q
coppermannzero,1675265566510,3,35730,31269,107192,1.3333333333333333,0,4,4,2,16,SUCCESS,107192,LXqv_TvTTi6p7jCcGd4vtg
raj-1205,1675627127933,3,35789,33724,107367,0.6666666666666666,0,2,2,38,17,SUCCESS,107367,558a49745f8843aea7db6w
sincerevertigo,1675480619956,3,36464,34731,109392,0.3333333333333333,0,1,1,8,18,SUCCESS,109392,WQvennweRG6srSMexecKTA
FabRacer,1675679395419,3,36987,35932,110963,0.0,0,0,0,8,19,SUCCESS,110963,YXjU-6WZTe65g7_YyZPJrA
SHIBAZAKI-Tetsuya#technopro,1675700075737,3,37528,37400,112584,1.0,0,3,3,13,20,SUCCESS,112584,zGkD2T4QSY26nKoy_pOsbA
Atos-Mark-Ross,1675412652804,3,38619,35003,115859,2.6666666666666665,0,8,8,3,21,SUCCESS,115859,F_ThjPFRSx-guPadHlwEuA
masaki-systems,1675608279373,3,38649,33530,115948,1.3333333333333333,0,4,4,14,22,SUCCESS,115948,V1ivpKOPSGWKc3SxuA8YmA
D55-makit,1675351666914,3,38975,36798,116926,1.3333333333333333,0,4,4,10,23,SUCCESS,116926,Nkang7fMRci-B9H63pj3LA
Adam-Niu,1675591293311,3,39398,36600,118195,0.6666666666666666,0,2,2,8,24,SUCCESS,118195,-mYtVYWFRXaby3hy_KwQWw
JPMC-DriftKing-Houston,1675343620497,3,39663,35132,118990,3.6666666666666665,0,11,11,3,25,SUCCESS,118990,fngewpiZSZm11yX7YgwnMA
hirosys,1675704927532,3,39932,38400,119798,0.3333333333333333,0,1,1,68,26,SUCCESS,119798,DhYHXwMpSFuKMR0_Hv3Ndg
jdaped,1675422360425,3,40044,35995,120133,1.0,0,3,3,1,27,SUCCESS,120133,MowBV-yeT8yKlEDGHHdbbg
AL-WIP-POC-TEST-JM,1675591242067,3,40074,37068,120224,0.6666666666666666,0,2,2,8,28,SUCCESS,120224,3Ys03wLmS0-jQ_joTD0QZw
IterableFunction#7929,1675535790281,3,40357,34673,121072,2.6666666666666665,0,8,8,6,29,SUCCESS,121072,2NXMBaezRmmIU8qQqP0_EQ
SwishJay,1675701448091,3,40479,38406,121438,0.3333333333333333,0,1,1,2,30,SUCCESS,121438,wQbSwkgBQX6bBIdNAoY0GQ
GoodmanKR,1675503006181,3,40598,38204,121796,4.666666666666667,0,14,14,7,31,SUCCESS,121796,f905b742ca594aadb529eQ
LaylaTichy,1675507163662,3,40685,39385,122056,0.0,0,0,0,11,32,SUCCESS,122056,Fr-sK3meSmu-SOhDyeLVVg
ocroucher,1675363686258,3,40886,40466,122658,0.0,0,0,0,2,33,SUCCESS,122658,u92WL690Q7GW_NuoMp7RZQ
Insper-Dynamics,1675425774273,3,40909,37997,122728,0.6666666666666666,0,2,2,2,34,SUCCESS,122728,ieOdguKWRJyTHWZZ_Z1ttQ
TheLongWayHome,1675547671820,3,41331,40802,123993,0.0,0,0,0,15,35,SUCCESS,123993,k_nvl8TiTIWq5FHNMgCFbw
ssm-DevelopersIO,1675335322008,3,41354,37740,124062,2.0,0,6,6,7,36,SUCCESS,124062,XWuPseyZQLOMJ31jSvdfog
Localiza-JoaoMarcelo,1675437300174,3,41402,39793,124208,2.3333333333333335,0,7,7,8,37,SUCCESS,124208,ROWprt77QkSdBIr18nWHZA
CircuitBreaker-BA,1675217764940,3,41599,38125,124797,3.0,0,9,9,2,38,SUCCESS,124797,Nei0UMFmTw-RGAa9f4sQ7w
TigPT-tecRacer,1675440264813,3,41694,39532,125083,1.6666666666666667,0,5,5,2,39,SUCCESS,125083,Y78dh-cqTE6EjyR_vnZXrw
OceansDeep-Gurjas,1675680265524,3,41729,41463,125189,2.0,0,6,6,19,40,SUCCESS,125189,jJZQOuYHRaW_MVJRj9RjhQ
QuickArithmetic#8298,1675244504368,3,42286,40000,126859,1.6666666666666667,0,4,5,3,41,SUCCESS,126859,EUSWllrrTRep0vB4VQ4RSg
VariableModel#3160,1675596658496,3,42440,41934,127321,0.0,0,0,0,8,42,SUCCESS,127321,16enxUGbRbOQNgvTmsA1QA
Seab,1675251941717,3,42597,39923,127793,2.6666666666666665,0,8,8,1,43,SUCCESS,127793,mjD1OGTXQfKTXMPWVq29rg
Karl-NAB,1675540919228,3,42730,38192,128191,5.333333333333333,0,16,16,1,44,SUCCESS,128191,4vOOxLIsSjeL2WFaO5o_fQ
AjayChauhan,1675668562922,3,42776,37665,128328,1.3333333333333333,0,4,4,3,45,SUCCESS,128328,IvAYBOgLQUW3JMLUQbdIVA
DesktopFix#0076,1675454804960,3,42998,40799,128995,2.6666666666666665,0,8,8,5,46,SUCCESS,128995,2a-LQelBTQSYOi6xUidYuA
Nariox,1675370581485,3,43000,38663,129000,1.0,0,3,3,16,47,SUCCESS,129000,AUWR9HasSr2j2V1bbAptNw
EduardoOliveira,1675365830157,3,43017,38063,129053,1.3333333333333333,0,4,4,9,48,SUCCESS,129053,gBaUpVVtSD6F9QS23pDoCA
PowerRacers-Gonzalo,1675404585921,3,43107,40596,129322,0.6666666666666666,0,2,2,19,49,SUCCESS,129322,3qYqQGW8Tt-4qsFyNyqRBA
RamadanMohammed,1675286959706,3,43306,43000,129918,0.0,0,0,0,2,50,SUCCESS,129918,oQtz7zmyRhCbiQFSfACaRw
Beelzebub#0495,1675234538507,3,43397,41069,130191,3.6666666666666665,0,11,11,5,51,SUCCESS,130191,DMFm_6byQ9SA3Hmd67VKEA
marumototakahiro#technopro,1675601526478,3,43931,39663,131794,2.6666666666666665,0,8,8,4,52,SUCCESS,131794,IvELAunSRwCmt_y2e6bHXQ
QualifiedAnalysis#2767,1675616855088,3,44092,42324,132277,1.0,0,3,3,30,53,SUCCESS,132277,pafJ3qijSAa1U3i9dJXQGw
BlockchainDiff#4163,1675222045093,3,44797,43261,134391,2.3333333333333335,0,7,7,3,54,SUCCESS,134391,1x2nPhTIQke-G-yBTR9Ofg
