Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
ChihYu-NCTU-CGI,1588269133697,3,11942,11511,35827,0.0,0,0,0,196,1,SUCCESS,35827,ihXnNlRDTz2-KvgATVkREw
Karl-NAB,1588162904295,3,12567,12166,37703,0.0,0,0,0,4389,2,SUCCESS,37703,4vOOxLIsSjeL2WFaO5o_fQ
Kuei-NCTU-CGI,1588085756756,3,12583,12168,37751,0.0,0,0,0,151,3,SUCCESS,37751,uIHQTGm4QtWGei52HqkUvQ
ShaoXiong-NCTU-CGI,1588175187921,3,12641,12171,37924,0.0,0,0,0,40,4,SUCCESS,37924,5iGoA9ndQwaHoJSmWA5Ltw
JJ,1588016130390,3,12688,12248,38064,0.0,0,0,0,5309,5,SUCCESS,38064,afdcX_4vRH6Ussd0mbg5LQ
dartjason,1588254856296,3,12890,12411,38670,0.0,0,0,0,4432,6,SUCCESS,38670,JSflDq5rQgKEuA5Ots4kDQ
GT-DevelopersIO,1588140634412,3,13236,12840,39710,0.0,0,0,0,1343,7,SUCCESS,39710,8WSp4P7ZRn-jJgZLnugwkA
OneDudeDesign,1587425086992,3,13621,13035,40863,0.0,0,0,0,803,8,SUCCESS,40863,tLd0GWYiT0qzqq6YRFVXhg
ShibaInu-DevelopersIO,1585938022912,3,13864,13709,41593,0.0,0,0,0,4373,9,SUCCESS,41593,q3lEztDGTfSD-GgkF5IgTg
Fumiaki,1588234266890,3,13899,13367,41698,0.0,0,0,0,1591,10,SUCCESS,41698,5RzBNYRAQoWVausi3eyhRg
Keaton,1587067223822,3,14052,13569,42156,0.0,0,0,0,6217,11,SUCCESS,42156,pqS3RXTyQXGkMiQtDw3xrw
TonyJ,1587485515702,3,14106,13906,42318,0.0,0,0,0,3,12,SUCCESS,42318,af962be5a4ed4c57af807w
MING-CHUN,1587030896815,3,14133,13496,42401,0.0,0,0,0,797,13,SUCCESS,42401,qoQoafc4RhGMzWx_fwBp4w
RayG,1587965157416,3,14155,13846,42467,0.0,0,0,0,5523,14,SUCCESS,42467,YNrvM9f5RteeSrCl7oFC5w
RichardFan-dr,1587392295489,3,14215,13755,42647,0.0,0,0,0,6102,15,SUCCESS,42647,oxm3h2AtTpGqAnGZ4vzYpg
MattCamp,1588283470952,3,14681,13361,44044,0.3333333333333333,0,1,1,334,16,SUCCESS,44044,9z8BN2mkSj-Dlb_Chg_0Hw
nero-DNPds,1587378166018,3,14820,14382,44461,0.0,0,0,0,1450,17,SUCCESS,44461,fdqnbHDPSbKcnf8kE5xuMQ
Jochem,1588004314085,3,15109,13794,45328,0.3333333333333333,0,1,1,110,18,SUCCESS,45328,RBPhZc5eTVmEF_gpSV7skg
