Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
kimwooglae,1633182575150,3,44843,41097,134530,3.3333333333333335,2,8,10,90,1,SUCCESS,134530,PRO,bOqKo-ebR_essdUaZVGO4Q
JJ,1633166097917,3,45033,37298,135100,3.6666666666666665,5,6,11,1,2,SUCCESS,135100,PRO,afdcX_4vRH6Ussd0mbg5LQ
Bandwidth-RnD,1633118077073,3,45808,40419,137424,2.3333333333333335,4,3,7,20,3,SUCCESS,137424,PRO,77V1kp1kRJCO5D4zgSrqxA
Ernesto,1633153203610,3,46318,45023,138956,4.0,1,11,12,159,4,SUCCESS,138956,PRO,8zBEAp0-S5yGbcZvytGZGQ
Elika,1633133770560,3,47359,44718,142078,2.6666666666666665,1,7,8,128,5,SUCCESS,142078,PRO,ttQ3BR0RTiGi0tdduIXIzA
Xavier,1633114420950,3,51216,42737,153649,4.0,1,11,12,65,6,SUCCESS,153649,PRO,pPhTbPBRSg-L3tYPKcCjcA
Yuliya,1633050077040,3,52290,42880,156871,2.6666666666666665,4,4,8,31,7,SUCCESS,156871,PRO,JWJgkv8bSKeMIGYZ9roR-A
atnmn,1633055846601,3,54106,46037,162320,6.666666666666667,3,17,20,143,8,SUCCESS,162320,PRO,b3960b6c6f58458880ceew
AIDeepRacer,1633086000509,3,55926,45579,167779,8.666666666666666,0,26,26,155,9,SUCCESS,167779,PRO,pIRbdCx6QYatgVXm2p5GbA
CGS-LargeLattice,1633077149737,3,56375,50723,169127,6.666666666666667,4,16,20,4,10,SUCCESS,169127,PRO,o6NgljsnTOOelVAsofMR3g
CGS-BigBoson,1633101957556,3,56598,55245,169796,8.333333333333334,0,25,25,229,11,SUCCESS,169796,PRO,U1DMLV72SSmIjLE-fPGbuw
Deepak-dpk,1633052351115,3,57839,54171,173518,4.666666666666667,4,10,14,7,12,SUCCESS,173518,PRO,gDTBFK77TM6wD6uObZlulA
Fumiaki,1633048076942,3,59994,52393,179983,6.666666666666667,2,18,20,5,13,SUCCESS,179983,PRO,5RzBNYRAQoWVausi3eyhRg
PolishThunder,1633094342869,3,60575,56470,181727,9.0,2,25,27,1,14,SUCCESS,181727,PRO,qi512oGVTry8V-KtP6j2_w
ABaykov,1633060916527,3,62792,59210,188377,7.666666666666667,3,20,23,10,15,SUCCESS,188377,PRO,aa28j7SWTd-LxMzvFoj_bA
JPMC-MUMBAI-FormulaAI,1633151506419,3,64326,52754,192978,8.333333333333334,3,22,25,2,16,SUCCESS,192978,PRO,Gx2StgEoSza3Gxxo4Oghug
JPMC-HYD-Crusaders,1633183130707,3,64938,62792,194814,4.333333333333333,2,11,13,42,17,SUCCESS,194814,PRO,V0qPcq3FQhyn3gy0ysuUHw
