Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
ABaykov,1635725000514,3,34750,34195,104251,0.0,0,0,0,6,1,SUCCESS,104251,aa28j7SWTd-LxMzvFoj_bA
Janesoki,1635723107862,3,42489,41206,127468,0.6666666666666666,0,2,2,1,2,SUCCESS,127468,3SvT2_04Tl-5RIyNtDNtjA
Xavier,1635726552327,3,49956,48532,149869,3.3333333333333335,0,10,10,2,3,SUCCESS,149869,pPhTbPBRSg-L3tYPKcCjcA
NicholasHawaii,1635725172912,3,58057,54785,174171,6.666666666666667,0,20,20,1,4,SUCCESS,174171,f4G2zbpwR92u3Of7FG9fSg
UberAllen,1635726726384,3,62265,57411,186797,8.333333333333334,0,25,25,3,5,SUCCESS,186797,ASI6Udz9QCewwoQHEyDbpw
Spamio,1635725546637,3,62660,47639,187981,5.333333333333333,0,16,16,3,6,SUCCESS,187981,iIzfCjX2Tdmrjz8XVzX5mQ
Fumiaki,1635725277121,3,63224,47960,189674,10.333333333333334,0,30,31,1,7,SUCCESS,189674,5RzBNYRAQoWVausi3eyhRg
CGS-Ultimatum,1635726319622,3,63578,55798,190736,8.0,0,24,24,3,8,SUCCESS,190736,TV9WKnh6SqaCREjHP7EjCw
AIDeepRacer,1635727088957,3,63869,60477,191609,9.0,0,27,27,2,9,SUCCESS,191609,pIRbdCx6QYatgVXm2p5GbA
Kurosaki,1635726181610,3,64330,58399,192991,5.666666666666667,0,17,17,1,10,SUCCESS,192991,vrUZUm-aQQCQ0rEZjXcfOA
hirosys,1635724903567,3,76674,73266,230022,3.0,0,9,9,1,11,SUCCESS,230022,DhYHXwMpSFuKMR0_Hv3Ndg
CGS-Inception,1635723200227,3,77487,58398,232461,8.333333333333334,0,25,25,1,12,SUCCESS,232461,F2k_OHHQSWOlYlhbzzvP5w
CGS-Slipstream,1635727014720,3,78051,73899,234154,12.333333333333334,0,37,37,1,13,SUCCESS,234154,N6W21hRAQAqs-12kYgYM6Q
Jacky-LeadingAI,1635725042632,3,78648,74474,235945,13.333333333333334,0,40,40,3,14,SUCCESS,235945,G17n-1ZGRomjX-x9WXUvhw
EvenMoreNicholas,1635725053143,3,93279,71252,279839,18.0,0,54,54,3,15,SUCCESS,279839,FFxK5Ev2QqOTcxIE2MqHFQ
MK47,1635725157201,3,110399,92460,331197,19.666666666666668,0,59,59,1,16,SUCCESS,331197,CH63rDPwQgip_ET2YICGLg
LeadingAI,1635724465382,3,114579,97267,343738,23.333333333333332,0,69,70,1,17,SUCCESS,343738,VP5wwaH5T4GciaMX2ocEvQ
Aurora-DNPds,1635726609960,3,126961,103472,380884,26.333333333333332,0,79,79,1,18,SUCCESS,380884,26fba66bedca4aa3bca47w
