Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
SorinB,1635793747720,3,32559,24551,97679,2.3333333333333335,0,7,7,19,1,SUCCESS,97679,TFtvCas4TRWchrBPMyGh0A
ABaykov,1635791492425,3,33131,32527,99394,0.0,0,0,0,38,2,SUCCESS,99394,aa28j7SWTd-LxMzvFoj_bA
UberAllen,1635788580569,3,34088,30546,102265,2.3333333333333335,0,7,7,167,3,SUCCESS,102265,ASI6Udz9QCewwoQHEyDbpw
Janesoki,1635733786183,3,39226,38998,117678,0.3333333333333333,0,1,1,18,4,SUCCESS,117678,3SvT2_04Tl-5RIyNtDNtjA
eee,1635732087600,3,39322,38850,117967,3.0,0,9,9,6,5,SUCCESS,117967,NUylk_a-R1KF_wakwVwPdA
Yuliya,1635778064639,3,39448,31401,118346,1.6666666666666667,0,5,5,86,6,SUCCESS,118346,JWJgkv8bSKeMIGYZ9roR-A
ADA,1635743269981,3,40141,38726,120423,2.3333333333333335,0,7,7,3,7,SUCCESS,120423,KiqOhQPjTamuBXicXnKGEA
Xavier,1635727696620,3,42334,33145,127002,2.0,0,6,6,12,8,SUCCESS,127002,pPhTbPBRSg-L3tYPKcCjcA
AJM-Model-1,1635732559020,3,43156,41007,129469,3.3333333333333335,0,10,10,2,9,SUCCESS,129469,gdsU9bkGRWW7LTEHP4rGgQ
Euodial3,1635732097957,3,43201,39400,129605,4.0,0,12,12,6,10,SUCCESS,129605,VLcu6RhCQv6TxIHNvPzW4Q
JPMC-Rogue-Hyderabad,1635785076097,3,43385,35870,130155,4.0,0,12,12,6,11,SUCCESS,130155,LKdw_hyKTSu7moFuxbmiZw
AmiraliBanani-WPGA,1635748369732,3,47708,41788,143124,5.0,0,15,15,1,12,SUCCESS,143124,CKRIkymbRjW0CLQJ1pCNPg
