Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
Kuei-NCTU-CGI,1590518475495,3,7686,7198,23060,0.0,0,0,0,417,1,SUCCESS,23060,uIHQTGm4QtWGei52HqkUvQ
JJ,1590222673287,3,7778,7518,23334,0.0,0,0,0,4591,2,SUCCESS,23334,afdcX_4vRH6Ussd0mbg5LQ
Karl-NAB,1590300554416,3,7858,7533,23576,0.0,0,0,0,5688,3,SUCCESS,23576,4vOOxLIsSjeL2WFaO5o_fQ
dartjason,1589756008843,3,7945,7657,23835,0.0,0,0,0,5487,4,SUCCESS,23835,JSflDq5rQgKEuA5Ots4kDQ
GT-DevelopersIO,1590758425057,3,8060,7783,24180,0.0,0,0,0,1679,5,SUCCESS,24180,8WSp4P7ZRn-jJgZLnugwkA
Keaton,1590929302121,3,8065,7757,24197,0.0,0,0,0,7493,6,SUCCESS,24197,pqS3RXTyQXGkMiQtDw3xrw
flatearth,1590961249419,3,8320,8090,24960,0.0,0,0,0,473,7,SUCCESS,24960,9e3a9607a4e04ba2b1a49w
PolishThunder,1590480724996,3,8376,8103,25129,0.0,0,0,0,6304,8,SUCCESS,25129,qi512oGVTry8V-KtP6j2_w
OneDudeDesign,1590819077982,3,8662,8352,25987,0.0,0,0,0,2384,9,SUCCESS,25987,tLd0GWYiT0qzqq6YRFVXhg
iliu,1590638630495,3,8794,8303,26382,0.0,0,0,0,45,10,SUCCESS,26382,878c0778e5244d8d99e1aw
Mentaiko-DevelopersIO,1590720248745,3,8839,8361,26518,0.0,0,0,0,1945,11,SUCCESS,26518,Wt5C8BPAS0OPlzY3-txb-w
MattCamp,1590787321132,3,9105,8780,27315,0.0,0,0,0,2476,12,SUCCESS,27315,9z8BN2mkSj-Dlb_Chg_0Hw
Robin-Castro,1590511859328,3,9220,8656,27661,0.0,0,0,0,5567,13,SUCCESS,27661,qaH8R2-8TlG79mslpdPfGg
Ernesto,1590755377471,3,9340,8998,28020,0.0,0,0,0,550,14,SUCCESS,28020,8zBEAp0-S5yGbcZvytGZGQ
Etaggel,1590669109973,3,9351,8860,28054,0.0,0,0,0,1756,15,SUCCESS,28054,BwHxax8oR-e8kzZqNd5_Sw
SchrodingerBot,1590866179557,3,9470,9168,28412,0.0,0,0,0,335,16,SUCCESS,28412,bad5ec33cea440cb991f4w
DBro,1590915369136,3,9490,8854,28472,0.0,0,0,0,3784,17,SUCCESS,28472,jEkEOpjZRhGUbyDZIfTo_A
ESADE-MIBA-2,1590729771784,3,9521,8856,28564,0.3333333333333333,0,1,1,592,18,SUCCESS,28564,0a13ec02b8414c06b91c1Q
Galileo,1590463668985,3,9647,9399,28942,0.0,0,0,0,1413,19,SUCCESS,28942,Y79AzaaOR-u4LVKMxu1Mdw
Joffe,1590160490204,3,9698,9127,29095,0.0,0,0,0,36,20,SUCCESS,29095,ce17e3bfe82649448e2f3w
Fumiaki,1590311291666,3,9781,9387,29345,0.0,0,0,0,2540,21,SUCCESS,29345,5RzBNYRAQoWVausi3eyhRg
BSi,1590402036688,3,9788,9335,29366,0.0,0,0,0,147,22,SUCCESS,29366,2eb231b0a43f4940bfed3w
Hagibis,1590553372762,3,9800,8921,29402,0.0,0,0,0,267,23,SUCCESS,29402,E7q3SkKETBarlF1ThkXfgA
juvchan,1590651336761,3,9844,9542,29532,0.0,0,0,0,1724,24,SUCCESS,29532,SWmpLTxVTtSX60JXqXxgbg
IcePandaBoom,1590742948834,3,10000,9715,30001,0.0,0,0,0,16,25,SUCCESS,30001,BTPWujqqTBOWGAFvEKyRaA
nero-DNPds,1589411176562,3,10069,9788,30208,0.0,0,0,0,1764,26,SUCCESS,30208,fdqnbHDPSbKcnf8kE5xuMQ
nalbam-me,1590683665220,3,10186,9815,30560,0.0,0,0,0,1891,27,SUCCESS,30560,PnRru4vBRkeyT4xX6LOCtw
Smiles93,1590308851848,3,10261,10104,30784,0.0,0,0,0,108,28,SUCCESS,30784,ZQh09nrpQCmztIynuKW9bw
RayG,1588387843950,3,10269,8901,30809,0.3333333333333333,0,1,1,6347,29,SUCCESS,30809,YNrvM9f5RteeSrCl7oFC5w
bluetulipz,1590848070280,3,10271,9932,30814,0.0,0,0,0,24,30,SUCCESS,30814,GrkENmL5SSi-6fRB8bWBpg
ABaykov,1588390357934,3,10407,10118,31223,0.0,0,0,0,437,31,SUCCESS,31223,aa28j7SWTd-LxMzvFoj_bA
HarinWu-UBC,1590881014473,3,10411,9993,31234,0.0,0,0,0,474,32,SUCCESS,31234,8db0f348e6094beba5ec0w
Duckworth,1590055359094,3,10429,10287,31287,0.0,0,0,0,34,33,SUCCESS,31287,VIu9BQ4-Th6gUqu60ztwUQ
json,1590924571544,3,10442,10005,31327,0.0,0,0,0,193,34,SUCCESS,31327,2aa44b9c51fb4c0d9af59w
Fighting-Deep-Racer,1590911320333,3,10567,9480,31703,0.3333333333333333,0,1,1,649,35,SUCCESS,31703,000e69ec07e34e4faad2cQ
Kire,1588761088436,3,10578,9932,31736,0.0,0,0,0,73,36,SUCCESS,31736,N0y9CR6fQN-a4UlAFsTC5Q
Jianlong-DBS,1589794201502,3,10605,10251,31815,0.0,0,0,0,4122,37,SUCCESS,31815,vpsHYdBtSIq__1M9j1R21Q
Brandonywl,1590297788843,3,10614,10442,31843,0.0,0,0,0,7,38,SUCCESS,31843,e4bb42cdbfe849fea28d9w
mayurmadnani,1590623676601,3,10624,10554,31874,0.0,0,0,0,767,39,SUCCESS,31874,hr8K12KMRhSIDUEJbQT8fg
hiroisojp,1590414271468,3,10668,10569,32004,0.0,0,0,0,222,40,SUCCESS,32004,_0ZNctRRQz2bXTbPUszW1Q
anvillasoto,1590909514944,3,10686,10196,32058,0.0,0,0,0,188,41,SUCCESS,32058,71b78ee9c682401c8fcbdw
FLNGRY,1590371662101,3,10811,10398,32435,0.0,0,0,0,557,42,SUCCESS,32435,395ef97658bc4b51ac43eQ
sunaba,1590638760628,3,10820,10393,32462,0.0,0,0,0,69,43,SUCCESS,32462,0caaa5345a1d4433a54ffQ
ShinyThings-DBS,1590623491973,3,10826,10509,32480,0.0,0,0,0,990,44,SUCCESS,32480,_DmrtmMCQcuwssUB7luEFA
kotaro-DNPds,1590621666012,3,10896,9537,32688,0.3333333333333333,0,1,1,27,45,SUCCESS,32688,facd02b5788a4367b9cd2w
atnmn,1590907026284,3,10930,10503,32790,0.0,0,0,0,61,46,SUCCESS,32790,b3960b6c6f58458880ceew
JonathanRacer,1590429199020,3,10950,10082,32852,0.3333333333333333,0,1,1,67,47,SUCCESS,32852,nya9ln7uRZ6yFkb9tRzrOw
Jochem,1588884744734,3,11113,10033,33341,0.0,0,0,0,18,48,SUCCESS,33341,RBPhZc5eTVmEF_gpSV7skg
Team3D-Internal-Race1,1590404356111,3,11158,10606,33476,0.0,0,0,0,6,49,SUCCESS,33476,5lCt1HnXRXiBB0FnmKAaIg
MING-CHUN,1588765100348,3,11330,9757,33990,0.3333333333333333,0,1,1,3,50,SUCCESS,33990,qoQoafc4RhGMzWx_fwBp4w
s1thind,1590646156800,3,11403,10391,34209,0.3333333333333333,0,1,1,31,51,SUCCESS,34209,VW2LZeOaQP2xEkygggDjUg
Zane-L,1590464931405,3,11406,10887,34220,0.0,0,0,0,934,52,SUCCESS,34220,A3fMDdcQSEi2gOFLgYy5dg
think,1589963331670,3,11415,9588,34247,0.6666666666666666,0,2,2,2290,53,SUCCESS,34247,IHHC4YftQLaMAs0VyXFJzw
Tarun99,1590834308822,3,11539,10978,34617,0.0,0,0,0,81,54,SUCCESS,34617,n1Jj8q-KTeuLAxB38cfkrw
Shrek,1590838178924,3,11644,10381,34932,0.3333333333333333,0,1,1,61,55,SUCCESS,34932,75b07da98f264391a6bacw
taishi,1590811849844,3,11685,9622,35055,0.6666666666666666,0,2,2,6,56,SUCCESS,35055,b45e710a0233490f8c73aw
leo-DNPds,1590109678067,3,11718,11608,35154,0.0,0,0,0,107,57,SUCCESS,35154,5306ba34dbe645ed8e2bfQ
MastBosch-DNPds,1590462663681,3,11810,11679,35432,0.0,0,0,0,3,58,SUCCESS,35432,KHwVzXk7RF-UpZvca_jzUg
Raptor-DR,1590914060343,3,11828,11077,35485,0.0,0,0,0,16,59,SUCCESS,35485,00eba8e7245b4983ad982Q
Myplanet-Rogue-One,1589715306349,3,11860,11618,35580,0.0,0,0,0,33,60,SUCCESS,35580,a3539eddaaa24a088dc02w
YMG-DNPds,1590580090009,3,12018,11396,36056,0.3333333333333333,0,1,1,94,61,SUCCESS,36056,d51436c74b624575b70d4w
CruzRamirez,1588865683786,3,12061,11808,36183,0.0,0,0,0,2,62,SUCCESS,36183,Zx_FEQUGTo-DLKNy6O2y-g
WenwenPon,1590683197513,3,12116,10754,36350,0.6666666666666666,0,2,2,10,63,SUCCESS,36350,4d2034f8b36f4cd38f61dw
Mano,1590245627353,3,12116,10463,36350,0.6666666666666666,0,2,2,26,64,SUCCESS,36350,7d671ee660bf4075bbcc0w
piano,1589317708765,3,12177,11994,36531,0.0,0,0,0,2676,65,SUCCESS,36531,UlhPeJD_R1mP1YVlotOxSA
meharmadnani,1590946873427,3,12196,11079,36590,0.3333333333333333,0,1,1,49,66,SUCCESS,36590,e740b80eb1c24ab190b45w
morethanayear,1589342850785,3,12204,11562,36613,0.0,0,0,0,8,67,SUCCESS,36613,598cb1e88c544638b8cffw
