Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
rosscomp1,1637160839514,1,30731,30731,175541,4.5,12,6,18,1,1,SUCCESS,30731,fb0d597a87f94697aa1c6w
Jochem,1637164223778,1,32072,32072,81696,3.0,3,3,6,2,2,SUCCESS,32072,RBPhZc5eTVmEF_gpSV7skg
Joffe,1637154209665,1,34106,34106,155331,1.5,4,2,6,1,3,SUCCESS,34106,ce17e3bfe82649448e2f3w
DBro,1637160151099,1,35212,35212,166665,3.0,7,5,12,1,4,SUCCESS,35212,jEkEOpjZRhGUbyDZIfTo_A
Duckworth,1637160099130,1,35540,35540,165043,2.5,7,3,10,1,5,SUCCESS,35540,VIu9BQ4-Th6gUqu60ztwUQ
Breadcentric,1637150663740,1,37619,37619,166638,3.0,10,2,12,1,6,SUCCESS,37619,SjNec5b-SpOk7y9b6rh4KQ
Rober,1637160384521,1,40755,40755,155253,5.333333333333333,14,2,16,2,7,SUCCESS,40755,KrRSYhzKTfONjRaDUc_ubQ
DoomBuggy,1637164364902,1,45129,45129,150545,6.333333333333333,14,5,19,2,8,SUCCESS,45129,QakV_nzOTm2q_NhqUMwIJw
Doug-Racer,1637164344088,1,47125,47125,148019,4.666666666666667,11,3,14,2,9,SUCCESS,47125,1R021ZoDQrqxSUiHfBvyEw
