Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
RobinCastro-DBS,1637503749746,3,10589,10452,31768,0.0,0,0,0,33,1,SUCCESS,31768,7KrbyQXvTBOxnBa0p9YuUA
DBro,1637447222132,3,11395,11276,34186,0.0,0,0,0,42,2,SUCCESS,34186,jEkEOpjZRhGUbyDZIfTo_A
Yuliya,1637357940271,3,11796,11444,35388,0.0,0,0,0,382,3,SUCCESS,35388,JWJgkv8bSKeMIGYZ9roR-A
ABaykov,1637509965469,3,12927,12456,38783,0.0,0,0,0,43,4,SUCCESS,38783,aa28j7SWTd-LxMzvFoj_bA
LTF-Group1,1637603620390,3,12947,12742,38843,0.0,0,0,0,20,5,SUCCESS,38843,XhZGo4L_RYqqDVvg5Cc3kA
DoomBuggy,1637077627958,3,12956,11919,38870,0.3333333333333333,0,1,1,3,6,SUCCESS,38870,QakV_nzOTm2q_NhqUMwIJw
JPMC-MUMBAI-FormulaAI,1637009648843,3,13201,12798,39605,0.0,0,0,0,5,7,SUCCESS,39605,Gx2StgEoSza3Gxxo4Oghug
CGS-Ultimatum,1637624581224,3,13298,10817,39895,0.6666666666666666,0,2,2,16,8,SUCCESS,39895,TV9WKnh6SqaCREjHP7EjCw
Doug-Racer,1637457012647,3,13353,13011,40059,0.0,0,0,0,411,9,SUCCESS,40059,1R021ZoDQrqxSUiHfBvyEw
Ernesto,1637444252428,3,13397,12059,40193,0.3333333333333333,0,1,1,14,10,SUCCESS,40193,8zBEAp0-S5yGbcZvytGZGQ
Karl-NAB,1637198293311,3,13494,12412,40483,0.3333333333333333,0,1,1,1,11,SUCCESS,40483,4vOOxLIsSjeL2WFaO5o_fQ
AIDeepRacer,1637090813031,3,13562,12333,40688,0.3333333333333333,0,1,1,3,12,SUCCESS,40688,pIRbdCx6QYatgVXm2p5GbA
S-P-,1637369701958,3,13567,12276,40702,0.3333333333333333,0,1,1,3,13,SUCCESS,40702,MxT5p4ZvSTOcc6ANa8VZNg
Galileo,1637333061312,3,13616,13331,40849,0.0,0,0,0,119,14,SUCCESS,40849,Y79AzaaOR-u4LVKMxu1Mdw
JPMC-Rogue-Hyderabad,1637399124588,3,13748,11577,41246,0.6666666666666666,0,2,2,6,15,SUCCESS,41246,LKdw_hyKTSu7moFuxbmiZw
racing-director,1637621419971,3,14187,12416,42562,0.3333333333333333,0,1,1,40,16,SUCCESS,42562,xatwPe0GRi6-ntb20DPVpA
CGS-LargeLattice,1637233230375,3,14275,12928,42826,0.3333333333333333,0,1,1,6,17,SUCCESS,42826,o6NgljsnTOOelVAsofMR3g
TonyJ,1637532691756,3,14508,14334,43525,1.0,0,3,3,1,18,SUCCESS,43525,af962be5a4ed4c57af807w
Jochem,1637183343152,3,14729,14342,44189,0.0,0,0,0,6,19,SUCCESS,44189,RBPhZc5eTVmEF_gpSV7skg
Aurora-DNPds,1637023071615,3,14894,12603,44684,0.6666666666666666,0,2,2,3,20,SUCCESS,44684,26fba66bedca4aa3bca47w
satussy777,1637598812101,3,14905,14587,44715,1.0,0,3,3,60,21,SUCCESS,44715,IYaF6LtbRWmZE9xBm87JmQ
JPMC-DriftKing-Houston,1637007354003,3,14913,14795,44740,1.0,0,3,3,3,22,SUCCESS,44740,fngewpiZSZm11yX7YgwnMA
nine9,1637582301054,3,15174,14795,45523,0.0,0,0,0,24,23,SUCCESS,45523,nh20eR6wSW2uOCJ_nRnUvg
ADA,1637072364778,3,15618,15273,46856,1.0,0,3,3,4,24,SUCCESS,46856,KiqOhQPjTamuBXicXnKGEA
Rossilon,1637420080809,3,15644,13934,46934,0.3333333333333333,0,1,1,43,25,SUCCESS,46934,oX4dpYxLTFG2UU6NprA-7g
Paradesi,1637550893395,3,16197,16007,48592,0.0,0,0,0,15,26,SUCCESS,48592,67697a7edfac47709d52dQ
5473461,1637311463454,3,16260,15727,48780,0.0,0,0,0,56,27,SUCCESS,48780,bZvqsUO2RPid7jYKLAx0Mw
Group7-2,1637559062530,3,16261,15915,48784,0.0,0,0,0,21,28,SUCCESS,48784,TQAS4TRGR1G7yudNWs0DVg
Ash-DNPds,1637216270293,3,16300,15210,48900,0.3333333333333333,0,1,1,108,29,SUCCESS,48900,9aced9109a634d11a3134w
UnlimitedHappiness-2,1637627441085,3,16376,14716,49130,0.6666666666666666,0,2,2,2,30,SUCCESS,49130,o-0H8EssSnOdpnutp931MA
JPMC-HYD-CircuitBreakers,1637166389385,3,16572,14931,49718,0.3333333333333333,0,1,1,5,31,SUCCESS,49718,vA_gK0vxTNWI-MTWEWLAxw
ZhengYi-NYCU-CGI,1637174597418,3,16640,16190,49922,1.0,0,3,3,1,32,SUCCESS,49922,qY4J9IzvQS6a1N-KZXwviA
hirosys,1637626219754,3,16842,16393,50526,0.0,0,0,0,657,33,SUCCESS,50526,DhYHXwMpSFuKMR0_Hv3Ndg
George-Ogden,1637434146819,3,16849,16536,50549,1.0,0,3,3,5,34,SUCCESS,50549,qc3M_AUPQYm7aArDQ-X3Kg
CGS-Huge-Hadr0n,1637535721489,3,17140,15997,51420,1.0,0,3,3,1,35,SUCCESS,51420,63LA0_QCQ1-fRLzXgWmAeQ
FunctionalOrder#7687,1637305764774,3,17200,16664,51600,0.0,0,0,0,1,36,SUCCESS,51600,VEaowcVMRJ-0oufSxcwBfA
8PAL,1637228630611,3,17216,16799,51648,0.0,0,0,0,28,37,SUCCESS,51648,icXhZFjJRdK4ilfKskaupA
