Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
RobinCastro-DBS,1637503749746,3,10589,10452,31768,0.0,0,0,0,33,1,SUCCESS,31768,7KrbyQXvTBOxnBa0p9YuUA
CGS-Ultimatum,1637669753024,3,10720,10394,32160,0.0,0,0,0,97,2,SUCCESS,32160,TV9WKnh6SqaCREjHP7EjCw
DBro,1637447222132,3,11395,11276,34186,0.0,0,0,0,42,3,SUCCESS,34186,jEkEOpjZRhGUbyDZIfTo_A
Yuliya,1637357940271,3,11796,11444,35388,0.0,0,0,0,458,4,SUCCESS,35388,JWJgkv8bSKeMIGYZ9roR-A
racing-director,1637658692806,3,12683,12137,38050,0.0,0,0,0,46,5,SUCCESS,38050,xatwPe0GRi6-ntb20DPVpA
DoomBuggy,1637640224542,3,12774,11330,38322,0.3333333333333333,0,1,1,4,6,SUCCESS,38322,QakV_nzOTm2q_NhqUMwIJw
ABaykov,1637509965469,3,12927,12456,38783,0.0,0,0,0,43,7,SUCCESS,38783,aa28j7SWTd-LxMzvFoj_bA
LTF-Group1,1637603620390,3,12947,12742,38843,0.0,0,0,0,21,8,SUCCESS,38843,XhZGo4L_RYqqDVvg5Cc3kA
JPMC-MUMBAI-FormulaAI,1637009648843,3,13201,12798,39605,0.0,0,0,0,5,9,SUCCESS,39605,Gx2StgEoSza3Gxxo4Oghug
Doug-Racer,1637457012647,3,13353,13011,40059,0.0,0,0,0,492,10,SUCCESS,40059,1R021ZoDQrqxSUiHfBvyEw
Ernesto,1637444252428,3,13397,12059,40193,0.3333333333333333,0,1,1,14,11,SUCCESS,40193,8zBEAp0-S5yGbcZvytGZGQ
UnlimitedHappiness-2,1637637417215,3,13438,12404,40315,0.0,0,0,0,6,12,SUCCESS,40315,o-0H8EssSnOdpnutp931MA
Karl-NAB,1637198293311,3,13494,12412,40483,0.3333333333333333,0,1,1,1,13,SUCCESS,40483,4vOOxLIsSjeL2WFaO5o_fQ
AIDeepRacer,1637090813031,3,13562,12333,40688,0.3333333333333333,0,1,1,3,14,SUCCESS,40688,pIRbdCx6QYatgVXm2p5GbA
