Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,TonyD,1712195971452,3,13132,12736,39397,0.0,0,0,0,4,SUCCESS,13132,CqZmW8kHQti0P4KOd0cLdA
2,PolishThunder,1712664451532,3,13509,13263,40528,0.0,0,0,0,10,SUCCESS,13509,qi512oGVTry8V-KtP6j2_w
3,Nariox,1712386490400,3,13774,13135,41324,0.0,0,0,0,1,SUCCESS,13774,AUWR9HasSr2j2V1bbAptNw
4,TonyJ,1712013880443,3,13797,13466,41392,0.0,0,0,0,3,SUCCESS,13797,af962be5a4ed4c57af807w
5,Ernesto-PhilJ,1712665975434,3,13995,13671,41986,0.0,0,0,0,3,SUCCESS,13995,8zBEAp0-S5yGbcZvytGZGQ
6,-SANTACLAWS-,1712619404788,3,14022,13473,42067,0.0,0,0,0,13,SUCCESS,14022,X_dNmJilS8SDBQ44yzd2fg
7,IcePandaBoom,1712558919325,3,14129,13663,42389,0.0,0,0,0,7,SUCCESS,14129,BTPWujqqTBOWGAFvEKyRaA
8,DaVinciDriver,1712562844440,3,14397,14066,43191,0.0,0,0,0,3,SUCCESS,14397,XtzXYz2pRByDnXz90XNGSw
9,Marco-Eviden,1712236889159,3,14466,14073,43399,0.0,0,0,0,7,SUCCESS,14466,Hg2CJNXMRmijQmd_jMSJyw
10,DoomBuggy,1712632188296,3,14485,14195,43457,0.0,0,0,0,6,SUCCESS,14485,QakV_nzOTm2q_NhqUMwIJw
11,barkingdog,1712105180978,3,14575,14070,43725,0.0,0,0,0,4,SUCCESS,14575,b3960b6c6f58458880ceew
12,BSi,1712114227588,3,14910,14334,44732,0.0,0,0,0,3,SUCCESS,14910,2eb231b0a43f4940bfed3w
13,Jerec,1712418300302,3,14910,13999,44731,0.0,0,0,0,31,SUCCESS,14910,RH6ep-5mRmmVLqHClba8_Q
14,Ansh7,1712628550397,3,14976,14601,44928,0.0,0,0,0,28,SUCCESS,14976,JCwxucKeRWO_Eij9nr98UQ
15,nalbam-me,1712628330797,3,15242,14871,45726,0.0,0,0,0,23,SUCCESS,15242,PnRru4vBRkeyT4xX6LOCtw
16,Duckworth,1712044067877,3,15308,14861,45925,0.0,0,0,0,1,SUCCESS,15308,VIu9BQ4-Th6gUqu60ztwUQ
