Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,AIDeepRacer,1719252572946,5,11919,11822,82955,0.8,4,0,4,2,SUCCESS,11919,pIRbdCx6QYatgVXm2p5GbA
2,Rads1212,1719248239126,5,13310,11065,86256,1.0,3,2,5,13,SUCCESS,13310,3keqP30TQMS6jO8SRw_1uw
3,Ernesto-PhilJ,1719328941156,5,13510,11201,88109,1.0,4,1,5,7,SUCCESS,13510,8zBEAp0-S5yGbcZvytGZGQ
4,rosscomp1,1719101354629,5,14646,10934,71693,0.6,3,0,3,2,SUCCESS,14646,fb0d597a87f94697aa1c6w
5,Dexxtz,1719252806478,5,15574,13521,79941,0.4,2,0,2,19,SUCCESS,15574,tabxmSFdSiuDVkEWW34mTA
6,THEYA,1719427340808,5,16075,15531,92357,1.4,5,2,7,2,SUCCESS,16075,lEMJa_knTkmYUf8sZq7p8w
7,EvidenMarkRoss,1719400401270,5,16377,8470,83857,1.4,1,6,7,7,SUCCESS,16377,9OT4p4dXQ2K2J5pOUfeGfg
8,AJM-Model-1,1719259450688,5,16667,16202,84424,0.0,0,0,0,1,SUCCESS,16667,gdsU9bkGRWW7LTEHP4rGgQ
9,Origami,1719059659777,5,18205,16797,92757,1.0,4,1,5,2,SUCCESS,18205,xOcXWdU4QdeaSGZy6VYZjQ
10,SilverBullet777,1719244898371,5,18334,14131,115793,1.6,8,0,8,2,SUCCESS,18334,9tyVk4VlRF-d6J3rlZDwjg
11,FabioMaxV,1719311628843,5,18576,12595,110837,1.6,4,4,8,20,SUCCESS,18576,fkCXzcxUQAu40C7Qxc3EzA
12,Echo1911,1719196447048,5,18843,14934,120953,2.6,7,6,13,1,SUCCESS,18843,4WgpazINRpS1KD3yKMjkrA
13,SneedRacer,1719267726896,5,18999,16999,116201,2.0,9,1,10,13,SUCCESS,18999,EprA2JZ7SsihMmzbw-RxpQ
14,VVIK,1719249577216,5,19066,17267,108973,1.8,8,1,9,4,SUCCESS,19066,9K4Cz2EiTz2YB5ZrAauVRA
15,kashi,1719134322478,5,20598,16136,123258,2.4,12,0,12,13,SUCCESS,20598,oq7yCLy5QAeEP6k7o53L8A
16,Slerman,1719413450628,5,21841,13134,119047,2.0,10,0,10,1,SUCCESS,21841,Gd2L-HaBSTqwjQ5q5Ihx9A
17,NeuralSlice#4106,1719292037670,5,22673,12603,127485,2.2,10,1,11,1,SUCCESS,22673,GtrbCRFZTkCrcNPkKT8wUA
18,UnboundHypothesis,1719027245287,5,23232,19098,124902,2.0,5,5,10,1,SUCCESS,23232,AKKdsaEmSTSB-MONeM3cbw
19,Project-Zero,1719252817877,5,23267,20669,125027,2.6,13,0,13,5,SUCCESS,23267,YSbI1jRjSbazQENoTf3hBQ
20,acoela-DNPds,1719378270172,5,23286,10731,146464,3.4,14,3,17,1,SUCCESS,23286,0lZyn5CUSVK9Llk2oSaS3w
21,PITS-TK,1719401980004,5,23799,14796,138124,3.4,11,6,17,1,SUCCESS,23799,PVc7jVR2RxqbPMpBIhjZ0g
22,Shogo,1719365726881,5,24133,18529,142300,2.8,6,8,14,2,SUCCESS,24133,LcFilcWrTrGC6xPpgsQRrA
23,nine9,1719326077874,5,24356,22331,143604,3.0,5,7,15,6,SUCCESS,24356,nh20eR6wSW2uOCJ_nRnUvg
24,HashableScope,1719027201075,5,25938,19620,150819,2.8,11,3,14,1,SUCCESS,25938,hETjovPkS1y0n1VzFbrqcA
25,TopGRacer#8889,1719187839498,5,25956,20031,129902,2.0,10,0,10,1,SUCCESS,25956,xOrnIcTTQ4ySmRsVfZ8rtw
