Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,AIDeepRacer,1719252572946,5,11919,11822,82955,0.8,4,0,4,2,SUCCESS,11919,pIRbdCx6QYatgVXm2p5GbA
2,Rads1212,1719248239126,5,13310,11065,86256,1.0,3,2,5,11,SUCCESS,13310,3keqP30TQMS6jO8SRw_1uw
3,rosscomp1,1719101354629,5,14646,10934,71693,0.6,3,0,3,2,SUCCESS,14646,fb0d597a87f94697aa1c6w
4,Dexxtz,1719252806478,5,15574,13521,79941,0.4,2,0,2,18,SUCCESS,15574,tabxmSFdSiuDVkEWW34mTA
5,AJM-Model-1,1719259450688,5,16667,16202,84424,0.0,0,0,0,1,SUCCESS,16667,gdsU9bkGRWW7LTEHP4rGgQ
6,Origami,1719059659777,5,18205,16797,92757,1.0,4,1,5,2,SUCCESS,18205,xOcXWdU4QdeaSGZy6VYZjQ
7,SilverBullet777,1719244898371,5,18334,14131,115793,1.6,8,0,8,2,SUCCESS,18334,9tyVk4VlRF-d6J3rlZDwjg
8,Echo1911,1719196447048,5,18843,14934,120953,2.6,7,6,13,1,SUCCESS,18843,4WgpazINRpS1KD3yKMjkrA
9,SneedRacer,1719267726896,5,18999,16999,116201,2.0,9,1,10,8,SUCCESS,18999,EprA2JZ7SsihMmzbw-RxpQ
10,VVIK,1719249577216,5,19066,17267,108973,1.8,8,1,9,4,SUCCESS,19066,9K4Cz2EiTz2YB5ZrAauVRA
11,kashi,1719134322478,5,20598,16136,123258,2.4,12,0,12,13,SUCCESS,20598,oq7yCLy5QAeEP6k7o53L8A
12,NeuralSlice#4106,1719292037670,5,22673,12603,127485,2.2,10,1,11,1,SUCCESS,22673,GtrbCRFZTkCrcNPkKT8wUA
13,FabioMaxV,1719242558875,5,23156,13199,152691,3.0,9,6,15,9,SUCCESS,23156,fkCXzcxUQAu40C7Qxc3EzA
14,UnboundHypothesis,1719027245287,5,23232,19098,124902,2.0,5,5,10,1,SUCCESS,23232,AKKdsaEmSTSB-MONeM3cbw
15,Project-Zero,1719252817877,5,23267,20669,125027,2.6,13,0,13,5,SUCCESS,23267,YSbI1jRjSbazQENoTf3hBQ
16,EvidenMarkRoss,1719298435250,5,24690,15064,135072,3.0,4,9,15,4,SUCCESS,24690,9OT4p4dXQ2K2J5pOUfeGfg
17,HashableScope,1719027201075,5,25938,19620,150819,2.8,11,3,14,1,SUCCESS,25938,hETjovPkS1y0n1VzFbrqcA
18,TopGRacer#8889,1719187839498,5,25956,20031,129902,2.0,10,0,10,1,SUCCESS,25956,xOrnIcTTQ4ySmRsVfZ8rtw
19,CodeMachine,1719069051545,5,31334,24074,176257,4.0,17,3,20,4,SUCCESS,31334,b_WzN_r8ToGPle_8bl2tMA
20,-SANTACLAWS-,1719137940570,5,31727,26599,176246,4.6,18,5,23,1,SUCCESS,31727,X_dNmJilS8SDBQ44yzd2fg
21,FabRacer,1719245827342,5,32021,29327,187157,3.6,15,3,18,3,SUCCESS,32021,YXjU-6WZTe65g7_YyZPJrA
22,nickyl,1719099848082,5,32125,23670,169104,2.6,13,0,13,1,SUCCESS,32125,O0GALYAoRfGA0kUV6ftgqQ
23,NateVroomMorr,1719028694315,5,32576,23804,148119,2.8,11,3,14,7,SUCCESS,32576,EGDiUP6VTJuqsCLUTdP7Qw
24,TimJWhite,1719277724134,5,32601,15203,158238,3.8,18,1,19,1,SUCCESS,32601,3dDHylmQSi-Rzd9uUamhlQ
25,BennyLBS,1719046229608,5,32666,30532,187695,5.2,22,4,26,1,SUCCESS,32666,wD3fjDFZTJaZd9AU7WRDlA
26,EsteemedArray#8548,1719242996570,5,34020,31598,206126,2.6,13,0,13,4,SUCCESS,34020,CbuUuj8iRMm43f8lkjlhTw
27,BSi,1719201556095,5,34089,29266,202707,4.2,19,2,21,1,SUCCESS,34089,2eb231b0a43f4940bfed3w
28,THEYA,1719085257178,5,34201,29073,195601,5.0,21,4,25,1,SUCCESS,34201,lEMJa_knTkmYUf8sZq7p8w
