Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1630796199342,3,20140,19790,60421,0.0,0,0,0,50,1,SUCCESS,60421,PRO,afdcX_4vRH6Ussd0mbg5LQ
CGS-Huge-Hadr0n,1630908715807,3,20526,20377,61578,0.0,0,0,0,357,2,SUCCESS,61578,PRO,63LA0_QCQ1-fRLzXgWmAeQ
ADA,1630943789070,3,22097,20417,66291,0.3333333333333333,0,1,1,12,3,SUCCESS,66291,PRO,KiqOhQPjTamuBXicXnKGEA
Duckworth,1630926366133,3,22440,21513,67321,0.0,0,0,0,207,4,SUCCESS,67321,PRO,VIu9BQ4-Th6gUqu60ztwUQ
RobinCastro-DBS,1630899423714,3,24106,23977,72320,0.0,0,0,0,471,5,SUCCESS,72320,PRO,7KrbyQXvTBOxnBa0p9YuUA
alexj,1630919212059,3,24965,24748,74896,0.0,0,0,0,22,6,SUCCESS,74896,PRO,Km6btE1_SFCCCqWJ4H6Fyg
dartjason,1630930089964,3,25840,25138,77522,0.0,0,0,0,277,7,SUCCESS,77522,PRO,JSflDq5rQgKEuA5Ots4kDQ
kimwooglae,1630649685611,3,26534,26243,79602,0.0,0,0,0,968,8,SUCCESS,79602,PRO,bOqKo-ebR_essdUaZVGO4Q
CGS-on-your-12-hopefully,1630891766212,3,28412,26407,85238,0.3333333333333333,0,1,1,40,9,SUCCESS,85238,PRO,C4LEAeusQ8uY4gJ45GcKlg
MiLKB,1630903367273,3,28593,25652,85779,1.0,0,3,3,269,10,SUCCESS,85779,PRO,8KL8u0H3RIWxgP14x_RC6w
EnBW-Flitzer,1630497893941,3,28615,25122,85845,1.0,0,3,3,127,11,SUCCESS,85845,PRO,je1HIMgRQtibB3H9325TRw
Bandwidth-RnD,1630903298661,3,29017,28918,87052,0.0,0,0,0,33,12,SUCCESS,87052,PRO,77V1kp1kRJCO5D4zgSrqxA
Mumbai-Racer-6,1630608454935,3,29806,27987,89419,0.3333333333333333,0,1,1,1,13,SUCCESS,89419,PRO,mvhmcw-ET5igAaFz3O6kGw
Janesoki,1630890006120,3,29956,29386,89869,0.0,0,0,0,95,14,SUCCESS,89869,PRO,3SvT2_04Tl-5RIyNtDNtjA
S-P-,1630896236979,3,31176,28742,93529,0.6666666666666666,0,2,2,1,15,SUCCESS,93529,PRO,MxT5p4ZvSTOcc6ANa8VZNg
CGS-BigBoson,1630917556538,3,31469,30879,94407,0.0,0,0,0,996,16,SUCCESS,94407,PRO,U1DMLV72SSmIjLE-fPGbuw
AIDeepRacer,1630562207506,3,31596,26651,94789,2.0,2,4,6,7,17,SUCCESS,94789,PRO,pIRbdCx6QYatgVXm2p5GbA
GT-DevelopersIO,1630572521082,3,31962,30616,95887,2.6666666666666665,1,7,8,1,18,SUCCESS,95887,PRO,8WSp4P7ZRn-jJgZLnugwkA
Bmth-3-Sens-AI,1630522291830,3,32271,27561,96813,1.0,1,2,3,21,19,SUCCESS,96813,PRO,4607b3c36ab4490cad7a4w
PolishThunder,1630468846896,3,32489,25216,97468,2.3333333333333335,4,3,7,1,20,SUCCESS,97468,PRO,qi512oGVTry8V-KtP6j2_w
Xavier,1630455282598,3,32555,30500,97665,0.6666666666666666,0,2,2,301,21,SUCCESS,97665,PRO,pPhTbPBRSg-L3tYPKcCjcA
CGS-LargeLattice,1630899090352,3,32816,26797,98449,1.6666666666666667,1,4,5,2,22,SUCCESS,98449,PRO,o6NgljsnTOOelVAsofMR3g
CGS-NoobRacer,1630896523538,3,33678,32230,101035,0.6666666666666666,0,2,2,753,23,SUCCESS,101035,PRO,aAzrnsy5RA-xhP44Su0AWg
JPMC-Rogue-Hyderabad,1630850568772,3,34507,31664,103522,2.6666666666666665,0,8,8,3,24,SUCCESS,103522,PRO,LKdw_hyKTSu7moFuxbmiZw
LeadingAI,1630729204251,3,35434,32900,106302,2.6666666666666665,1,7,8,7,25,SUCCESS,106302,PRO,VP5wwaH5T4GciaMX2ocEvQ
JPMC-Singapore-Chetak,1630668942079,3,35509,30346,106529,2.3333333333333335,1,6,7,51,26,SUCCESS,106529,PRO,LJzDpiNuTFeHu9dsqp1APw
Yuliya,1630547015691,3,35618,32081,106856,0.3333333333333333,0,1,1,222,27,SUCCESS,106856,PRO,JWJgkv8bSKeMIGYZ9roR-A
atnmn,1630455116954,3,35716,32587,107148,3.0,0,9,9,80,28,SUCCESS,107148,PRO,b3960b6c6f58458880ceew
JPMC-DriftKing-Houston,1630693926763,3,36115,34965,108346,3.0,3,6,9,2,29,SUCCESS,108346,PRO,fngewpiZSZm11yX7YgwnMA
CGS-Slipstream,1630882229711,3,36165,34778,108495,0.3333333333333333,0,1,1,67,30,SUCCESS,108495,PRO,N6W21hRAQAqs-12kYgYM6Q
JPMC-HYD-Crusaders,1630923277050,3,36644,36270,109933,1.0,0,3,3,123,31,SUCCESS,109933,PRO,V0qPcq3FQhyn3gy0ysuUHw
Elika,1630869988641,3,36653,34076,109961,0.6666666666666666,0,2,2,521,32,SUCCESS,109961,PRO,ttQ3BR0RTiGi0tdduIXIzA
George-Ogden,1630599876309,3,37265,36560,111795,0.3333333333333333,0,1,1,8,33,SUCCESS,111795,PRO,qc3M_AUPQYm7aArDQ-X3Kg
CGS-Today27,1630815279679,3,37357,34803,112073,1.6666666666666667,0,5,5,285,34,SUCCESS,112073,PRO,HrBlUteeSWeHMKX1iBbvQg
Mumbai-3-Evolvo,1630589869746,3,37447,35076,112342,1.6666666666666667,0,5,5,55,35,SUCCESS,112342,PRO,OshBKuAnQcem1dadRx_Iag
Easy,1630727260311,3,37960,37271,113880,0.0,0,0,0,11,36,SUCCESS,113880,PRO,cgLgETS5QCGRqS1C87KqxQ
Academy-of-AI-Leadership,1630557846354,3,37972,36676,113918,3.6666666666666665,0,11,11,2,37,SUCCESS,113918,PRO,G17n-1ZGRomjX-x9WXUvhw
ABaykov,1630501677807,3,38623,33258,115871,2.0,2,4,6,11,38,SUCCESS,115871,PRO,aa28j7SWTd-LxMzvFoj_bA
AJM-Model-1,1630461289850,3,40175,34830,120525,3.6666666666666665,2,9,11,3,39,SUCCESS,120525,PRO,gdsU9bkGRWW7LTEHP4rGgQ
BLR-3-GRacer,1630574145442,3,40932,38221,122798,2.0,0,6,6,15,40,SUCCESS,122798,PRO,LBum2P-0S-qIFFQiLpTv2A
Rober,1630490028614,3,41106,39656,123319,4.333333333333333,2,11,13,2,41,SUCCESS,123319,PRO,KrRSYhzKTfONjRaDUc_ubQ
AllenRacer,1630727611289,3,41200,37334,123601,2.3333333333333335,0,7,7,13,42,SUCCESS,123601,PRO,ASI6Udz9QCewwoQHEyDbpw
Galileo,1630783250249,3,41329,38520,123988,1.3333333333333333,1,3,4,39,43,SUCCESS,123988,PRO,Y79AzaaOR-u4LVKMxu1Mdw
mayurmadnani,1630517777989,3,41529,33660,124587,3.0,2,7,9,2,44,SUCCESS,124587,PRO,hr8K12KMRhSIDUEJbQT8fg
SSC-Tuatara,1630557919764,3,41552,40973,124656,2.3333333333333335,1,6,7,28,45,SUCCESS,124656,PRO,e5USFhVFTmmPU0Hi0EIykA
Paradesi,1630566576772,3,41944,37893,125832,1.3333333333333333,0,4,4,9,46,SUCCESS,125832,PRO,67697a7edfac47709d52dQ
Deepak-dpk,1630457199888,3,41992,37776,125977,1.6666666666666667,1,4,5,2,47,SUCCESS,125977,PRO,gDTBFK77TM6wD6uObZlulA
AM730,1630653389027,3,42298,36487,126896,3.3333333333333335,1,9,10,81,48,SUCCESS,126896,PRO,BVyCq7XIT-ObuDsJfFVtDA
drunken-monkey,1630501325405,3,42841,39196,128525,1.0,2,1,3,7,49,SUCCESS,128525,PRO,c7a82cb998e44f9abd469Q
LeaveMeAloneKimi,1630567946612,3,42940,38583,128821,2.3333333333333335,1,6,7,5,50,SUCCESS,128821,PRO,h8dZa8BuTpqNhCdo6cftgg
Hyd-04,1630901523432,3,43398,41815,130195,1.0,1,2,3,27,51,SUCCESS,130195,PRO,P3NlpEuNSISO3KBovWopJw
CGS-Toph,1630480663648,3,43605,41014,130816,1.0,0,3,3,14,52,SUCCESS,130816,PRO,139zdI5oSfacrXGrDYIapw
Mungi,1630599701372,3,44256,40378,132768,4.0,0,12,12,1,53,SUCCESS,132768,PRO,RgTvucbNQja7yiYbgh2p9A
Hyd-06,1630938342056,3,45107,41355,135323,4.0,3,9,12,84,54,SUCCESS,135323,PRO,u5StnMv9QNmxDwE06MKSbA
skoota,1630832934521,3,45183,42651,135550,7.0,0,21,21,347,55,SUCCESS,135550,PRO,-1lhRLeeRTCRUGoxx3ybDA
Red-Cow-Rally-Team,1630523898928,3,45192,42140,135577,1.0,0,3,3,2,56,SUCCESS,135577,PRO,8a9d334630f147e3938c7w
Wasabi-DevelopersIO,1630836623205,3,45414,37456,136244,2.0,1,5,6,107,57,SUCCESS,136244,PRO,Fmb5j9UgQ_2xkleK0vwXOg
Carvai,1630727323660,3,46311,42926,138933,5.0,3,12,15,5,58,SUCCESS,138933,PRO,SsDvF8JeRvaeXye0kQfvpA
BLR-1-AWSTruck,1630694356872,3,46643,44228,139930,0.3333333333333333,1,0,1,61,59,SUCCESS,139930,PRO,5QgNJ6hLRwOy2hUwgMKdig
Maxi-KK,1630636346775,3,47122,45545,141368,1.3333333333333333,0,4,4,14,60,SUCCESS,141368,PRO,SUzu0ImUSkOv8U68lX_4Pg
CGS-Strand3d,1630915228361,3,48183,45398,144549,0.6666666666666666,0,2,2,2,61,SUCCESS,144549,PRO,BoFHRlldSwSqMRMllkRMjw
CGS-9Mile,1630455043106,3,48395,44215,145186,2.0,2,4,6,4,62,SUCCESS,145186,PRO,ZPCD0DNvQwqWdAt7zw4C0Q
Doug-Racer,1630497655095,3,48591,42492,145774,3.3333333333333335,0,10,10,2,63,SUCCESS,145774,PRO,1R021ZoDQrqxSUiHfBvyEw
CaliSchwiizer,1630544742217,3,49184,42608,147553,4.0,1,10,12,2,64,SUCCESS,147553,PRO,5058375c4d2440908e5b1Q
TrickSumo,1630484656109,3,49304,48616,147912,3.0,0,9,9,3,65,SUCCESS,147912,PRO,2VZnWnmAS86BvHyXuyJoXw
Mentaiko-DevelopersIO,1630573644841,3,49335,46885,148005,0.6666666666666666,1,1,2,1,66,SUCCESS,148005,PRO,Wt5C8BPAS0OPlzY3-txb-w
SpeedRacer11,1630700888196,3,49459,41689,148378,2.3333333333333335,3,4,7,3,67,SUCCESS,148378,PRO,shaQHsh_S9qBp4_a4jej6w
MING-CHUN,1630906120159,3,49461,47609,148383,2.0,2,4,6,1,68,SUCCESS,148383,PRO,qoQoafc4RhGMzWx_fwBp4w
Ohrid,1630602546107,3,49534,49115,148604,0.0,0,0,0,9,69,SUCCESS,148604,PRO,78e6a549fe0a4a8e90b41w
BLR-2-CodeBots,1630693149230,3,50351,47888,151055,1.6666666666666667,1,4,5,4,70,SUCCESS,151055,PRO,Igj2rvcYQPiqLSD6Zzkhhw
BA-2-MICE,1630538753444,3,50607,49264,151821,6.333333333333333,0,19,19,12,71,SUCCESS,151821,PRO,em6_g8XoRJCdnEEY-COhEg
ssm-DevelopersIO,1630472589038,3,51217,47444,153651,2.6666666666666665,2,6,8,1,72,SUCCESS,153651,PRO,XWuPseyZQLOMJ31jSvdfog
HarinWu,1630600539168,3,51316,50940,153948,3.6666666666666665,1,10,11,7,73,SUCCESS,153948,PRO,8db0f348e6094beba5ec0w
Weeelz,1630503302616,3,51537,47231,154613,3.0,3,6,9,1,74,SUCCESS,154613,PRO,EQTivpt1TrW7PTaykIFbKg
