Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JPMC-LONDON-HandsFree,1654043716470,3,40045,36578,120137,5.0,3,12,15,3,1,SUCCESS,120137,PRO,DZAYqyd-Tp6eE15IopWCgQ
BennyLBS,1654046129500,3,41687,36329,125061,4.333333333333333,5,8,13,1,2,SUCCESS,125061,PRO,wD3fjDFZTJaZd9AU7WRDlA
JPMC-JerseyCity-DeepRacers,1654044601818,3,47264,39341,141794,5.333333333333333,3,13,16,1,3,SUCCESS,141794,PRO,sGrJzwIVRZ6-HawSmV1Tyg
gabrielkoo#HongKong,1654042580443,3,47530,39468,142592,6.333333333333333,5,14,19,4,4,SUCCESS,142592,PRO,ydUnMZutQDmeS4U2pIDYLg
josenk,1654042464581,3,48767,42054,146303,7.0,7,14,21,1,5,SUCCESS,146303,PRO,vSDg00EqSlKWFM_fJGWMjw
Ash-DNPds,1654042665407,3,50322,47143,150966,6.666666666666667,6,14,20,2,6,SUCCESS,150966,PRO,9aced9109a634d11a3134w
qnet1,1654044111631,3,60642,54861,181928,9.666666666666666,3,26,29,1,7,SUCCESS,181928,PRO,ndHmswy4RUa6R8LcyvrxOA
Inspector-Malan,1654045727386,3,60995,49604,182986,9.333333333333334,8,20,28,1,8,SUCCESS,182986,PRO,AWxWJNUtSR6wRnAe6gaR_Q
Fujita-MAINICHI,1654045269199,3,69976,60200,209930,10.0,3,27,30,1,9,SUCCESS,209930,PRO,MSknWGsxQjyKp9ZsGuq5wg
