Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
barkingdog,1654085087069,3,28553,22608,85661,1.6666666666666667,2,3,5,94,1,SUCCESS,85661,PRO,b3960b6c6f58458880ceew
MattCamp,1654068434220,3,33932,29336,101797,3.3333333333333335,2,8,10,5,2,SUCCESS,101797,PRO,9z8BN2mkSj-Dlb_Chg_0Hw
JPMC-LONDON-HandsFree,1654081241240,3,35089,32264,105267,3.6666666666666665,0,11,11,6,3,SUCCESS,105267,PRO,DZAYqyd-Tp6eE15IopWCgQ
JPMC-BMTH-RacersOfTheLostArk,1654079848099,3,36163,34355,108491,3.3333333333333335,2,8,10,28,4,SUCCESS,108491,PRO,4607b3c36ab4490cad7a4w
Aurora-DNPds,1654061014774,3,36219,32070,108658,3.3333333333333335,4,6,10,2,5,SUCCESS,108658,PRO,26fba66bedca4aa3bca47w
Ensono-Ernesto,1654075459174,3,36237,27536,108712,2.3333333333333335,3,4,7,2,6,SUCCESS,108712,PRO,8zBEAp0-S5yGbcZvytGZGQ
DaVinciDriver,1654062368764,3,38098,34618,114296,4.0,2,10,12,3,7,SUCCESS,114296,PRO,XtzXYz2pRByDnXz90XNGSw
Duckworth,1654065706943,3,38935,35477,116807,4.666666666666667,4,10,14,1,8,SUCCESS,116807,PRO,VIu9BQ4-Th6gUqu60ztwUQ
BennyLBS,1654053804105,3,39595,34397,118786,3.6666666666666665,3,8,11,3,9,SUCCESS,118786,PRO,wD3fjDFZTJaZd9AU7WRDlA
josenk,1654057454070,3,42684,34980,128052,5.0,0,15,15,82,10,SUCCESS,128052,PRO,vSDg00EqSlKWFM_fJGWMjw
S-P-,1654079078797,3,42815,41541,128446,5.333333333333333,2,14,16,1,11,SUCCESS,128446,PRO,MxT5p4ZvSTOcc6ANa8VZNg
gabrielkoo#HongKong,1654059017302,3,44422,44071,133266,4.0,0,12,12,6,12,SUCCESS,133266,PRO,ydUnMZutQDmeS4U2pIDYLg
ferrite,1654048429629,3,44573,32463,133720,6.0,4,14,18,2,13,SUCCESS,133720,PRO,SRAgn9lMTCmIjaBREP7hxA
nalbam-me,1654084676414,3,45189,45081,135567,6.333333333333333,3,16,19,1,14,SUCCESS,135567,PRO,PnRru4vBRkeyT4xX6LOCtw
Doug-Racer,1654060042465,3,45600,34726,136801,7.0,1,20,21,3,15,SUCCESS,136801,PRO,1R021ZoDQrqxSUiHfBvyEw
JPMC-JerseyCity-DeepRacers,1654044601818,3,47264,39341,141794,5.333333333333333,3,13,16,1,16,SUCCESS,141794,PRO,sGrJzwIVRZ6-HawSmV1Tyg
DeepNetwork#1100,1654050641736,3,47508,45141,142525,4.666666666666667,3,11,14,8,17,SUCCESS,142525,PRO,z13hqAxNQcy3yckO0d1AIg
shio-DNPds,1654066195667,3,47523,45006,142570,5.666666666666667,5,12,17,1,18,SUCCESS,142570,PRO,9WbCKQ3dQGGGHPHHZoHh0g
JPMC-Chetak-Singapore,1654081113417,3,47667,43077,143001,6.333333333333333,8,11,19,1,19,SUCCESS,143001,PRO,LJzDpiNuTFeHu9dsqp1APw
Kire,1654072162257,3,47786,43859,143360,4.666666666666667,6,8,14,7,20,SUCCESS,143360,PRO,N0y9CR6fQN-a4UlAFsTC5Q
RobinCastro-DBS,1654083218318,3,48379,44589,145139,7.666666666666667,9,14,23,1,21,SUCCESS,145139,PRO,7KrbyQXvTBOxnBa0p9YuUA
RiyadhUddin,1654066643485,3,48787,44705,146363,6.0,7,11,18,1,22,SUCCESS,146363,PRO,XEDnTwq3S1Kz0rVPu0hfrA
BoogieTimeProductions,1654052992960,3,49170,47210,147512,6.666666666666667,2,18,20,11,23,SUCCESS,147512,PRO,MUyQlFafT0yFhQr1sApn9Q
ProgrammingContext#2305,1654059968396,3,49331,43064,147995,7.0,1,20,21,2,24,SUCCESS,147995,PRO,_eWgfY79Q2qNSPM76_ZZvQ
so-DNPds,1654051344398,3,50001,46608,150005,3.0,4,5,9,4,25,SUCCESS,150005,PRO,_TGnuGKPSwCnb8FIDmUpJA
Ash-DNPds,1654042665407,3,50322,47143,150966,6.666666666666667,6,14,20,2,26,SUCCESS,150966,PRO,9aced9109a634d11a3134w
JPMC-Cloud-London,1654073393425,3,51198,40656,153594,7.0,10,11,21,2,27,SUCCESS,153594,PRO,eCmvKyWkSxSnGIKozvg20Q
