Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
rosscomp1,1671037938281,3,12731,12465,38193,0.0,0,0,0,2,1,SUCCESS,38193,fb0d597a87f94697aa1c6w
DaVinciDriver,1670796049471,3,12908,12475,38726,0.0,0,0,0,545,2,SUCCESS,38726,XtzXYz2pRByDnXz90XNGSw
Ensono-Ernesto,1671038043434,3,13085,12597,39257,0.0,0,0,0,1519,3,SUCCESS,39257,8zBEAp0-S5yGbcZvytGZGQ
RayG,1670476475784,3,13151,12666,39455,0.0,0,0,0,2,4,SUCCESS,39455,YNrvM9f5RteeSrCl7oFC5w
TonyJ,1670859727817,3,13354,12798,40064,0.0,0,0,0,958,5,SUCCESS,40064,af962be5a4ed4c57af807w
BennyLBS,1670463254689,3,13686,12866,41058,0.0,0,0,0,9,6,SUCCESS,41058,wD3fjDFZTJaZd9AU7WRDlA
IcePandaBoom,1670486810352,3,14264,13803,42792,0.0,0,0,0,5,7,SUCCESS,42792,BTPWujqqTBOWGAFvEKyRaA
nickyl,1671036374149,3,14419,13870,43259,0.0,0,0,0,3,8,SUCCESS,43259,O0GALYAoRfGA0kUV6ftgqQ
DoomBuggy,1671254666029,3,15063,14275,45190,0.0,0,0,0,5,9,SUCCESS,45190,QakV_nzOTm2q_NhqUMwIJw
JPMC-HYD-RG,1670467243340,3,15175,13665,45527,0.3333333333333333,0,1,1,2,10,SUCCESS,45527,LKdw_hyKTSu7moFuxbmiZw
Mr-Anderson,1671287323054,3,15464,14534,46394,0.0,0,0,0,26,11,SUCCESS,46394,PVsbhx4xRi6aO--P4-kcNA
5dl,1671263003462,3,15639,15395,46917,0.0,0,0,0,163,12,SUCCESS,46917,DBVc9n_uQ0-r-Cqkz3YweA
PolishThunder,1670509550904,3,16329,15929,48987,0.0,0,0,0,181,13,SUCCESS,48987,qi512oGVTry8V-KtP6j2_w
EP-RIO,1670515756616,3,16420,15732,49260,0.0,0,0,0,8,14,SUCCESS,49260,_ARh_JWqRH-khggA_9cN0Q
SonOfABrick,1670729821259,3,16619,16199,49859,0.0,0,0,0,3,15,SUCCESS,49859,m8-vwu_bTOe4AU9tGKLvpg
Tomorrowland-Speedway,1670808424399,3,17154,16805,51462,0.0,0,0,0,61,16,SUCCESS,51462,AuyCOezGRKOT-zoMo85Ekg
amkerr,1671139351345,3,17307,16535,51922,0.0,0,0,0,1863,17,SUCCESS,51922,2R1bsOUiRceGpNP9wKliAw
SquareTag#4968,1670909025974,3,18042,17607,54126,0.0,0,0,0,27,18,SUCCESS,54126,4WEpz175TDSMgy98Wl_95Q
YeeV3,1671155697405,3,18151,18001,54455,0.0,0,0,0,2,19,SUCCESS,54455,2oh5oCejTRmaLwy3yG4Qnw
Galileo,1671045462758,3,18291,16993,54873,0.3333333333333333,0,1,1,3,20,SUCCESS,54873,Y79AzaaOR-u4LVKMxu1Mdw
QualifiedGlyph#2396,1670908409346,3,18310,17999,54932,0.0,0,0,0,12,21,SUCCESS,54932,OVP001saRNasLqCE5cyTTw
JPMC-Speedy-Gonzales-BuenosAires,1671029165045,3,18376,17204,55128,0.0,0,0,0,114,22,SUCCESS,55128,McOa_W8cTW2EErfZhOoKxA
HK-William,1670707062124,3,18998,18204,56995,0.0,0,0,0,5,23,SUCCESS,56995,SOaLDMtJTQWr55eR6v710Q
CreativeSpeedyMoto,1670639276556,3,19220,18656,57661,0.0,0,0,0,7,24,SUCCESS,57661,IrbZiqxfSRez8yytp67RmQ
PrototypeModel#5262,1670892729266,3,19243,18470,57729,0.0,0,0,0,18,25,SUCCESS,57729,H968wLRYT02ssBXWIqVHHQ
Atos-Mark-Ross,1670512013126,3,19309,18596,57929,0.0,0,0,0,10,26,SUCCESS,57929,F_ThjPFRSx-guPadHlwEuA
FunctionalEngineer#7196,1670729108374,3,19330,18400,57990,0.0,0,0,0,18,27,SUCCESS,57990,vu-iCnGfQ6Ov5Tv3BDSUrQ
GoodEveningWeAreFromUkraine,1670715917182,3,19420,19327,58261,0.0,0,0,0,12,28,SUCCESS,58261,oX4dpYxLTFG2UU6NprA-7g
RocketCallback#6700,1670611647456,3,19575,19402,58727,0.0,0,0,0,32,29,SUCCESS,58727,ivi1QBgTRfK6d6wah5OOlA
BackloggedCircuit#6223,1670913868495,3,19734,18665,59203,0.0,0,0,0,32,30,SUCCESS,59203,skqo5V28TqCHGZmGO-op2Q
FabLaud79,1670919553170,3,19799,18933,59397,0.0,0,0,0,10,31,SUCCESS,59397,5krI0fmLRGyCQVe0_NTgJw
Cheaty-McCheatface,1671006152991,3,19841,17600,59523,0.6666666666666666,0,2,2,13,32,SUCCESS,59523,auRW3knZQzuontcriWRF2w
BooleanZone#1860,1670496653893,3,20330,18925,60992,0.3333333333333333,0,1,1,2,33,SUCCESS,60992,BQJyTo71SmO4K9oaDvqZTg
UsableSwitch#5159,1670765171364,3,20445,18931,61335,0.3333333333333333,0,1,1,9,34,SUCCESS,61335,K3PKNo1iStiTTHSFU51ioA
Mentaiko-DevelopersIO,1670492776555,3,20447,18134,61342,0.3333333333333333,0,1,1,1,35,SUCCESS,61342,Wt5C8BPAS0OPlzY3-txb-w
ProcessingDescriptor#4719,1670816017129,3,20754,19402,62263,0.0,0,0,0,29,36,SUCCESS,62263,3mHETsGQSkmBK_xj4lcpCw
NumericObject#9774,1670791665807,3,20776,19136,62328,0.3333333333333333,0,1,1,5,37,SUCCESS,62328,RycgoA-nR3Ked3NWUn33WA
10xUpdate#3777,1670835628666,3,20839,20667,62519,0.0,0,0,0,11,38,SUCCESS,62519,xqSMArW7Ree7tvA08tuYog
nalbam-me,1670908230897,3,20906,20725,62720,0.0,0,0,0,1166,39,SUCCESS,62720,PnRru4vBRkeyT4xX6LOCtw
-SANTACLAWS-,1670929935478,3,20909,20397,62728,0.0,0,0,0,8,40,SUCCESS,62728,X_dNmJilS8SDBQ44yzd2fg
CleanHacker#1729,1670638740124,3,21194,20979,63584,0.0,0,0,0,228,41,SUCCESS,63584,2DKXcqsqSKCgFZSLE5b83A
FormulaicDeadline#5582,1670759212870,3,21328,21135,63984,0.0,0,0,0,20,42,SUCCESS,63984,RO00sEzcRme0P7gHemawPA
