Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
ShadowClone,1659315090482,3,44442,42661,133326,4.666666666666667,0,14,14,4,1,SUCCESS,133326,OPEN,uvPSnqCZQbiS8tEoqFzRMg
Guok,1659318339285,3,44594,41463,133784,2.0,0,6,6,7,2,SUCCESS,133784,OPEN,4KEAgZjyRQ669V2MR_J2HA
RocketRequirements#3568,1659329570718,3,49486,49250,148460,0.0,0,0,0,1,3,SUCCESS,148460,OPEN,xZpZKEM4QlWokWxcOxgFog
Stuff#SP2I,1659325644127,3,50687,43937,152061,9.0,0,27,27,1,4,SUCCESS,152061,OPEN,BexJMusHSqmSz7qTcwM5zA
Dr-Virpid,1659328570543,3,53093,49815,159281,2.0,0,6,6,1,5,SUCCESS,159281,OPEN,z2Y500teSUO7oiP9Ymx-ow
Parametric-Manu,1659324255027,3,54730,50403,164192,1.3333333333333333,0,4,4,2,6,SUCCESS,164192,OPEN,ZDsYOV6IR5KOw2sG_4iDig
ProvisionalCommand#2504,1659329316595,3,55886,52592,167658,10.0,0,30,30,1,7,SUCCESS,167658,OPEN,8SQgyMCmS0epfsGO-IOzlQ
NeuralObject#3750,1659327224926,3,60376,56936,181130,0.6666666666666666,0,2,2,1,8,SUCCESS,181130,OPEN,awVJqIB9S5ekY5PhTXMg4w
Team7-HUATAH,1659316578933,3,63131,62262,189394,12.333333333333334,0,37,37,1,9,SUCCESS,189394,OPEN,ZV2FVzEyR3m3cnyPqJhpAA
a-tayo,1659313760970,3,63201,61064,189604,1.6666666666666667,0,5,5,1,10,SUCCESS,189604,OPEN,daFelJN9TqSnXumewbWPdQ
WeiXing,1659331488810,3,67465,61923,202397,2.6666666666666665,0,8,8,1,11,SUCCESS,202397,OPEN,YbQKlSXKT5--9eUUURIC0A
UnicodeBraces#5703,1659328866551,3,71087,68339,213263,2.6666666666666665,0,8,8,1,12,SUCCESS,213263,OPEN,VdyJWYIMSz-qIKdhYdpBVw
ethz,1659329462177,3,72931,72673,218793,0.0,0,0,0,1,13,SUCCESS,218793,OPEN,RJofbzrWRMKwt5G4P46C9g
BigArchitect#7391,1659332531330,3,72994,62132,218984,2.6666666666666665,0,8,8,1,14,SUCCESS,218984,OPEN,vNFbNaPfQtqb28dgfygTrw
CurlyFix#3468,1659326833204,3,75019,64386,225059,16.0,0,48,48,1,15,SUCCESS,225059,OPEN,YrEBk7N2RLuP_Ol0PvlUzA
NestedComment#5339,1659325471734,3,79982,77399,239948,7.666666666666667,0,23,23,1,16,SUCCESS,239948,OPEN,9fTSqntgQpy4Q5o7EMGlfQ
CriticalDescriptor#6446,1659322040348,3,112464,105932,337392,16.666666666666668,0,50,50,1,17,SUCCESS,337392,OPEN,t7Hp4Ea8QxeD-yBzCHvvpw
Team3-HavingFun,1659324711899,3,121374,116188,364123,21.666666666666668,0,65,65,1,18,SUCCESS,364123,OPEN,Ujxc5BVYQdqIMm-pPM5azw
Mohammed22,1659317225793,3,198064,194870,594193,11.0,0,33,33,3,19,SUCCESS,594193,OPEN,w5hGfW_fQNyA98X3_xf0YA
