Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,VelocityVirtuoso#8123,1701739824238,1,15187,15187,53400,0.6666666666666666,0,2,2,1,SUCCESS,15187,SOaLDMtJTQWr55eR6v710Q
2,barkingdog,1701742747197,1,15337,15337,47117,1.0,0,3,3,1,SUCCESS,15337,b3960b6c6f58458880ceew
3,Yuliya,1701762621865,1,17259,17259,69870,2.6666666666666665,0,7,8,4,SUCCESS,17259,JWJgkv8bSKeMIGYZ9roR-A
4,rapirapi-BIP,1701762602231,1,18753,18753,60900,1.3333333333333333,0,4,4,2,SUCCESS,18753,qsYR-A-0S2OHA1cvbeFfSg
5,BeepBeepGo,1701757554811,1,18871,18871,60560,2.3333333333333335,0,7,7,4,SUCCESS,18871,eloXue5sQAChBCU2Yes-XA
6,KingoftheTrack,1701759808373,1,19337,19337,59588,0.0,0,0,0,1,SUCCESS,19337,ACg6IYaIQNi--irQmpdiHg
7,JPMC-Rogue-COL,1701737982088,1,19806,19806,62927,1.6666666666666667,0,5,5,1,SUCCESS,19806,_W5Y-ICNSuGKBn7bvv8qzw
8,lurker64,1701747311147,1,19866,19866,64301,0.3333333333333333,0,1,1,4,SUCCESS,19866,5mK3fJpaTemuFtzL9ePVPw
9,CreativeExpert#2947,1701756785361,1,20200,20200,70683,2.0,0,6,6,6,SUCCESS,20200,ttPZHkxMSsaQCyP1DkfkEA
10,Mike211,1701734428641,1,20407,20407,64383,0.3333333333333333,0,1,1,1,SUCCESS,20407,rgZhd0J7TBGwBO4GPYC3yg
11,maimai-DNPds,1701761189142,1,20588,20588,67671,0.3333333333333333,0,1,1,1,SUCCESS,20588,ryz67FyKSXeRfzdmvfPzcg
12,AvaLoveRace,1701740929675,1,20866,20866,70287,1.6666666666666667,0,5,5,8,SUCCESS,20866,cyke2fPLS1-bLJKsxcKhmg
13,Yoga,1701744041698,1,21014,21014,63763,1.0,0,3,3,4,SUCCESS,21014,9C5BCEtKRUOa2-8axwuEFQ
14,SHHSIvan,1701749523072,1,21805,21805,66215,1.0,0,3,3,3,SUCCESS,21805,T8xWS5PkS1aVGG6glaWY_A
15,DoubleC,1701750888515,1,21991,21991,67516,1.0,0,3,3,1,SUCCESS,21991,_HqdDG1dSiWojvmBqw8ptg
16,YOUNGWOONG,1701745723711,1,22393,22393,67659,0.0,0,0,0,2,SUCCESS,22393,oOlDLq1RTR2aQNcXyN5gxg
17,QES-A-YS,1701740819369,1,22461,22461,70929,0.3333333333333333,0,1,1,5,SUCCESS,22461,OmDJ_yvhRKi32drjq24OiQ
18,HONG2,1701752908354,1,23200,23200,77258,0.6666666666666666,0,2,2,2,SUCCESS,23200,Auuqlt0wTI2fN7qTIhEG5w
19,CobraTate#8889,1701734843468,1,23460,23460,70929,0.0,0,0,0,2,SUCCESS,23460,xOrnIcTTQ4ySmRsVfZ8rtw
20,ArtificialScript#4923,1701742431117,1,23477,23477,76563,0.6666666666666666,0,2,2,1,SUCCESS,23477,qBOByIcJQRuKMTmVKOtp-g
21,EncryptedTheory#7594,1701739216343,1,23593,23593,82452,1.0,0,3,3,1,SUCCESS,23593,PJ0fZX9UQJ-wsheztDRTCw
22,ThankyouChatGPT,1701743371571,1,23723,23723,80263,0.6666666666666666,0,2,2,1,SUCCESS,23723,VI7CsVWYRj6dd44EKFOhWg
23,karan1,1701755437972,1,24560,24560,74004,1.0,0,3,3,2,SUCCESS,24560,4NgmeC3jSK6AP1WyM118rg
24,TabletTech#6718,1701748377753,1,24747,24747,75674,0.0,0,0,0,1,SUCCESS,24747,OVNs4L06SLumwpu2tGxg_Q
25,ReggieFromOEs,1701762725065,1,24920,24920,82010,0.6666666666666666,0,2,2,5,SUCCESS,24920,8sIQ2Vh_Rf6cvw9rXjaixw
26,BSi,1701758676121,1,25718,25718,77311,0.0,0,0,0,2,SUCCESS,25718,2eb231b0a43f4940bfed3w
27,tapecode,1701757089788,1,25741,25741,81402,2.3333333333333335,0,7,7,1,SUCCESS,25741,OhERisPPTWO_7akckxscDA
28,TestingFunction#8267,1701747057950,1,26067,26067,85528,1.6666666666666667,0,5,5,1,SUCCESS,26067,ESM2tshpS_CF53ZjEkOu1g
29,AsynchronousRequirements#5233,1701735971361,1,26815,26815,107777,3.6666666666666665,0,11,11,1,SUCCESS,26815,7Jhg6qy5SJyOpprEb-j-2w
30,choimyungjin,1701749223000,1,27334,27334,83003,0.0,0,0,0,2,SUCCESS,27334,LHlAjL8tQm2-xU2BCDn_pA
31,CreativeNetwork#3382,1701741414907,1,27457,27457,99316,4.333333333333333,0,12,13,1,SUCCESS,27457,iu41y6j5QfmK7BHJDjvCbg
32,ZombyTester,1701745788229,1,28468,28468,88125,0.0,0,0,0,3,SUCCESS,28468,FdIef-FzSYaphx2zqSwvpg
33,EsteemedCoder#4581,1701749344445,1,29387,29387,105007,1.3333333333333333,0,4,4,7,SUCCESS,29387,hM64FtjhSa6IyUfmtfzL1A
34,ParametricExpert#5616,1701739246942,1,29569,29569,104989,3.6666666666666665,0,11,11,1,SUCCESS,29569,zqKYWm7yTduypkZvxvdlwA
35,CCCTeam1-TC,1701744313227,1,30162,30162,107443,3.6666666666666665,0,11,11,1,SUCCESS,30162,GbMKw1MsSAyjooAOmZm8Zw
36,claudIA,1701738973527,1,30855,30855,97125,0.3333333333333333,0,1,1,1,SUCCESS,30855,xVcZGyC6Q5qUevYccVUqSw
37,Yuchan,1701744909729,1,31113,31113,99213,0.3333333333333333,0,1,1,2,SUCCESS,31113,Ya22mwgPTQ680OqE5ntzFQ
38,MatBosc#1995,1701739915480,1,32096,32096,100496,3.3333333333333335,0,10,10,1,SUCCESS,32096,7hsEVfzZToSUryfNLX72UQ
39,ThisDeadline#1512,1701748316014,1,37334,37334,122799,1.0,0,3,3,2,SUCCESS,37334,Yc0F3r5QSDObQRjz6hNFQA
40,IterativeScript#6892,1701761211868,1,41200,41200,130616,0.6666666666666666,0,2,2,1,SUCCESS,41200,19gl915PS-OD4SrQ1VBdiA
41,YourRacerNameHere,1701742345513,1,44660,44660,146146,1.0,0,3,3,1,SUCCESS,44660,b114PmkvSNSLHGtEZu_W0A
42,FiniteByte#6146,1701757958224,1,44871,44871,142815,0.6666666666666666,0,2,2,2,SUCCESS,44871,pVDsB_1-Tt2etACjnGLXmQ
43,ComplexLanguage#0694,1701747381344,1,45928,45928,140056,0.0,0,0,0,1,SUCCESS,45928,FEBCzhahQciaeJfGUFkExQ
44,VirtualNode#2068,1701755965733,1,46535,46535,154592,10.0,0,30,30,1,SUCCESS,46535,Wwj-lVyKQmGTzDKCjndmgg
45,FungibleComment#6515,1701748787171,1,47442,47442,143580,0.0,0,0,0,1,SUCCESS,47442,SCwlD31BTSeWZw8u5RbUXA
46,mynameisunknown,1701745819967,1,59395,59395,198456,5.333333333333333,0,16,16,1,SUCCESS,59395,t9wKTavDT9OcSilR5X7JRA
47,InfiniteSchema#9921,1701752808386,1,61462,61462,226778,9.0,0,27,27,2,SUCCESS,61462,RlPO7Jz0QV617cXwNPNMNQ
48,Bear-Cat-Tom,1701736601065,1,118400,118400,371392,24.666666666666668,0,74,74,1,SUCCESS,118400,r7lYIBtiRmydIO7TWlESzw
