Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
PITS-1,1664591420673,3,26562,23523,79686,0.6666666666666666,2,0,2,5,1,SUCCESS,79686,PRO,CThkSPLERtyRM5OptykzEQ
barkingdog,1664586665742,3,27954,21601,83864,1.6666666666666667,4,1,5,1,2,SUCCESS,83864,PRO,b3960b6c6f58458880ceew
JPMC-TeamOne-BuenosAires,1664588356058,3,29824,28204,89474,2.3333333333333335,1,6,7,4,3,SUCCESS,89474,PRO,Fy8bvUIzSN-N-e3D74JhPw
Ensono-Ernesto,1664612350993,3,31443,26184,94330,2.6666666666666665,3,5,8,1,4,SUCCESS,94330,PRO,8zBEAp0-S5yGbcZvytGZGQ
DaVinciDriver,1664611445554,3,33709,30234,101128,3.0,3,6,9,3,5,SUCCESS,101128,PRO,XtzXYz2pRByDnXz90XNGSw
RobinCastro-DBS,1664584466820,3,35683,32002,107049,4.0,0,12,12,1,6,SUCCESS,107049,PRO,7KrbyQXvTBOxnBa0p9YuUA
Mentaiko-DevelopersIO,1664597352221,3,37242,33909,111728,4.0,2,10,12,2,7,SUCCESS,111728,PRO,Wt5C8BPAS0OPlzY3-txb-w
VurnKambal,1664597447283,3,38233,34197,114700,4.0,2,10,12,35,8,SUCCESS,114700,PRO,rFls1ImYQjyVCfQ5Q3St4w
Tomorrowland-Speedway,1664610043928,3,39239,36194,117717,2.6666666666666665,4,4,8,18,9,SUCCESS,117717,PRO,AuyCOezGRKOT-zoMo85Ekg
SonOfBrick,1664588279210,3,40175,36868,120527,3.0,1,8,9,5,10,SUCCESS,120527,PRO,tJMfqKOwReuFufGOOoSHBA
JPMC-KWGKMY-HongKong,1664598094575,3,40462,39321,121387,5.333333333333333,3,13,16,1,11,SUCCESS,121387,PRO,zKdKXknwQVCObGdEgutObQ
JPMC-JC-RougueRunner,1664593586029,3,41508,39534,124524,4.333333333333333,1,12,13,3,12,SUCCESS,124524,PRO,PlB6UYgYSK-JUbiKTqUF8Q
Doug-Racer,1664585874440,3,41975,34341,125926,6.0,5,13,18,1,13,SUCCESS,125926,PRO,1R021ZoDQrqxSUiHfBvyEw
