Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
Rakesh-Arumalla,1593663520814,3,100583,94148,301750,1.0,3,0,3,2,55,SUCCESS,301750
CruzRamirez,1594860770778,3,101352,99333,304056,1.6666666666666667,3,2,5,15,56,SUCCESS,304056
Nicole,1596098271232,3,101412,88224,304237,8.666666666666666,0,26,26,4,57,SUCCESS,304237
messi,1595431880689,3,105371,104862,316113,1.0,2,1,3,1,58,SUCCESS,316113
Sam-xtream,1595662276507,3,105925,95054,317777,4.0,4,8,12,3,59,SUCCESS,317777
RaviPrakash-DBS,1595466136416,3,106747,101452,320242,1.6666666666666667,4,1,5,1,60,SUCCESS,320242
SAM,1595496971098,3,106791,75852,320374,9.666666666666666,4,25,29,14,61,SUCCESS,320374
EvaMod1,1594311930500,3,109542,95411,328627,3.6666666666666665,2,9,11,1,62,SUCCESS,328627
hoomy-DDSds,1594259463702,3,115661,109673,346983,13.0,4,35,39,7,63,SUCCESS,346983
speedIsAName,1593571965113,3,117273,103156,351820,3.6666666666666665,4,7,11,1,64,SUCCESS,351820
xiaoxdTest,1596096626061,3,118560,108997,355682,5.0,2,13,15,3,65,SUCCESS,355682
yui,1595505136594,3,121964,108326,365892,16.333333333333332,5,44,49,3,66,SUCCESS,365892
jiyeokan,1595461233599,3,122481,119342,367443,14.333333333333334,7,36,43,2,67,SUCCESS,367443
test-defo-15,1595297195482,3,125513,113858,376541,4.333333333333333,1,12,13,1,68,SUCCESS,376541
MyNameTaken,1593580043212,3,126015,117662,378047,3.3333333333333335,4,6,10,3,69,SUCCESS,378047
Ironman-DBS,1595395503391,3,131329,128609,393987,13.666666666666666,2,39,41,1,70,SUCCESS,393987
s1thind,1595948010613,3,136069,123358,408209,16.333333333333332,4,45,49,1,71,SUCCESS,408209
Loser,1595404782649,3,136372,131014,409117,1.0,1,2,3,11,72,SUCCESS,409117
SMYKsMagicBullet,1593601711744,3,142608,121858,427826,9.333333333333334,2,26,28,3,73,SUCCESS,427826
Rahul-racer2,1595869670943,3,146986,142567,440959,20.0,5,55,60,1,74,SUCCESS,440959
satussy777,1593600101455,3,154759,144064,464278,23.666666666666668,2,69,71,2,75,SUCCESS,464278
christopher-alexarestrepo25,1594908609918,3,155174,151465,465524,7.666666666666667,2,21,23,2,76,SUCCESS,465524
Tarun99,1596195021831,3,156077,134883,468232,21.666666666666668,1,64,65,1,77,SUCCESS,468232
rake1,1596041630968,3,158216,146818,474649,24.0,2,70,72,1,78,SUCCESS,474649
spartan0,1596096606457,3,158327,145666,474983,8.333333333333334,3,22,25,1,79,SUCCESS,474983
squat,1595700457047,3,166054,136799,498162,12.333333333333334,4,33,37,1,80,SUCCESS,498162
PCI,1596213011852,3,167151,145499,501454,21.0,3,60,63,2,81,SUCCESS,501454
firnnauriel,1593919604817,3,167154,149770,501463,24.0,6,66,72,1,82,SUCCESS,501463
GT-R,1596010496227,3,174369,161529,523108,17.333333333333332,1,51,52,1,83,SUCCESS,523108
nb1,1594354768830,3,178313,169258,534940,12.333333333333334,2,35,37,1,84,SUCCESS,534940
rubbish,1596226367222,3,182749,175049,548248,8.0,6,18,24,1,85,SUCCESS,548248
SpeedRacer69,1594296343142,3,184077,173880,552231,25.0,3,72,75,1,86,SUCCESS,552231
AA-Team-DeepRacer,1595452022924,3,187117,142597,561353,15.666666666666666,6,40,47,5,87,SUCCESS,561353
Red-Cow-Rally-Team,1595803200150,3,189179,161064,567537,28.0,7,77,84,1,88,SUCCESS,567537
YMZK-DENSO,1596035029757,3,192575,179766,577727,30.333333333333332,8,83,91,1,89,SUCCESS,577727
teklo-tekloerlandson,1596217420190,3,204214,187744,612643,32.0,4,92,96,1,90,SUCCESS,612643
Venkatesh,1593623717438,3,218229,199283,654689,22.333333333333332,4,63,67,1,91,SUCCESS,654689
graham0119-race,1594144862017,3,218922,191367,656768,23.0,2,67,69,1,92,SUCCESS,656768
speedgodjj,1596118514242,3,219528,201015,658584,29.333333333333332,3,85,88,2,93,SUCCESS,658584
Hamilton,1593967601941,3,238395,215725,715186,26.333333333333332,7,72,79,1,94,SUCCESS,715186
