Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
tanyash,1603365030509,3,128745,122323,386237,4.0,0,12,12,1,1090,SUCCESS,386237
hiro-race-001,1603430858934,3,128789,124016,386369,6.666666666666667,0,20,20,1,1091,SUCCESS,386369
jknight,1603993572832,3,128925,118829,386776,8.666666666666666,0,26,26,1,1092,SUCCESS,386776
NavoditAkshayDeepak-Airtel,1604044808741,3,129002,112471,387007,7.333333333333333,0,22,22,3,1093,SUCCESS,387007
MyBMW,1603191686195,3,129013,121651,387041,8.333333333333334,0,25,25,1,1094,SUCCESS,387041
MayankS2020,1603351795771,3,129031,114683,387093,5.666666666666667,0,17,17,3,1095,SUCCESS,387093
sid2,1601630158937,3,129171,121343,387513,5.0,0,15,15,1,1096,SUCCESS,387513
jking,1602743202296,3,129207,127299,387622,4.333333333333333,0,13,13,1,1097,SUCCESS,387622
SwastiJain,1603326304933,3,129260,120770,387781,17.333333333333332,0,52,52,4,1098,SUCCESS,387781
georgecharles,1603258612457,3,129379,112982,388137,3.6666666666666665,0,11,11,1,1099,SUCCESS,388137
nareshnayyar-honeywell,1603132125423,3,129554,114757,388662,3.3333333333333335,0,10,10,1,1100,SUCCESS,388662
AjranLerRacing1,1603878352362,3,129593,109323,388779,16.666666666666668,0,50,50,1,1101,SUCCESS,388779
4h-stars-ironman,1603788289279,3,130110,119720,390332,7.0,0,21,21,5,1102,SUCCESS,390332
Foxtyne,1603754679515,3,130154,123414,390462,17.333333333333332,0,52,52,2,1103,SUCCESS,390462
Group12LastMile,1603298600546,3,130217,118014,390653,12.0,0,36,36,2,1104,SUCCESS,390653
aexposito86,1604003958240,3,130226,122267,390679,13.333333333333334,0,40,40,1,1105,SUCCESS,390679
KappyG,1601724748575,3,130289,124401,390867,8.0,0,24,24,2,1106,SUCCESS,390867
race-condition-1,1603181070448,3,130412,126716,391238,0.6666666666666666,0,2,2,5,1107,SUCCESS,391238
Dallas-2-SunRisRs,1603714318340,3,130595,114457,391787,19.0,0,57,57,2,1108,SUCCESS,391787
KiranBandla-HON,1602513931788,3,130610,125894,391830,18.666666666666668,0,56,56,3,1109,SUCCESS,391830
michaelponti1,1603137740804,3,130684,114450,392054,3.0,0,9,9,1,1110,SUCCESS,392054
NimmyKathrynJose,1602497483956,3,130840,126851,392521,9.666666666666666,0,29,29,2,1111,SUCCESS,392521
HML2020,1603402646784,3,130986,122465,392958,9.0,0,27,27,3,1112,SUCCESS,392958
Herbie2020,1603807785075,3,131308,122087,393924,7.333333333333333,0,22,22,7,1113,SUCCESS,393924
TestModelST1,1602240976194,3,131313,127075,393940,2.3333333333333335,0,7,7,1,1114,SUCCESS,393940
EZ-Racer,1603722901288,3,131419,114358,394259,8.0,0,24,24,5,1115,SUCCESS,394259
BizIntegral,1602579790824,3,131522,116078,394568,6.333333333333333,0,19,19,7,1116,SUCCESS,394568
Jan-Race-Model-1,1603245258369,3,131884,121926,395654,3.6666666666666665,0,11,11,1,1117,SUCCESS,395654
MoodysNaman,1603573853073,3,132266,124197,396799,17.333333333333332,0,52,52,21,1118,SUCCESS,396799
Venurao,1603605409174,3,132414,121924,397244,7.333333333333333,0,22,22,2,1119,SUCCESS,397244
bluewolverine,1602519610632,3,132435,123591,397305,6.333333333333333,0,19,19,6,1120,SUCCESS,397305
PowerRacing,1604082036205,3,132467,122593,397402,16.666666666666668,0,50,50,1,1121,SUCCESS,397402
awesomehtr1,1602786796416,3,132627,124867,397881,1.3333333333333333,0,4,4,3,1122,SUCCESS,397881
Abhishekd,1602241252305,3,132931,118416,398793,8.666666666666666,0,26,26,1,1123,SUCCESS,398793
Hum77Hai,1603921217438,3,132933,125749,398801,3.3333333333333335,0,10,10,3,1124,SUCCESS,398801
RACERVIRTUAL,1603981437435,3,132940,113422,398822,8.333333333333334,0,25,25,11,1125,SUCCESS,398822
dogoyster,1601632496663,3,133082,124784,399248,8.0,0,24,24,4,1126,SUCCESS,399248
LighteningMcqueen,1603914429970,3,133555,110089,400666,18.333333333333332,0,55,55,3,1127,SUCCESS,400666
thisismichaelb,1603319296469,3,133896,123564,401689,7.666666666666667,0,23,23,1,1128,SUCCESS,401689
KimiRaikkonenAlfaRomeo,1603731731655,3,133898,121002,401695,8.333333333333334,0,25,25,1,1129,SUCCESS,401695
carrito,1602721225013,3,133940,129874,401820,5.666666666666667,0,17,17,1,1130,SUCCESS,401820
HongKong-1-HK5,1601858784135,3,133947,124798,401842,19.666666666666668,0,59,59,29,1131,SUCCESS,401842
Devesh,1604049916842,3,134052,127737,402156,7.666666666666667,0,23,23,2,1132,SUCCESS,402156
Polite,1604015807881,3,134073,123454,402220,17.0,0,51,51,2,1133,SUCCESS,402220
00-Arpit-00,1604078883095,3,134101,125007,402303,14.333333333333334,0,43,43,1,1134,SUCCESS,402303
RiskyRacer1,1601752521607,3,134311,129268,402935,11.666666666666666,0,35,35,3,1135,SUCCESS,402935
SahilHans,1603970164611,3,134324,115055,402974,19.333333333333332,0,58,58,1,1136,SUCCESS,402974
CyberSF,1601674570105,3,134534,127596,403602,7.0,0,21,21,1,1137,SUCCESS,403602
Eloi-racer,1603281287644,3,134544,116413,403634,8.0,0,24,24,2,1138,SUCCESS,403634
Shweta-DeepRacer,1602494062566,3,134700,119132,404100,9.0,0,27,27,1,1139,SUCCESS,404100
MasterRacerAWS,1601993681769,3,134781,110584,404345,19.333333333333332,0,58,58,6,1140,SUCCESS,404345
Zen,1602281238629,3,135010,123753,405032,17.0,0,51,51,6,1141,SUCCESS,405032
Maverick1,1602255112761,3,135058,122579,405176,19.333333333333332,0,58,58,7,1142,SUCCESS,405176
Group4-GauravJ,1603177530740,3,135100,129065,405301,2.0,0,6,6,1,1143,SUCCESS,405301
dpow-racing,1601653494324,3,135194,128781,405583,15.333333333333334,0,46,46,1,1144,SUCCESS,405583
Achievers-Group79,1601999686660,3,135290,121878,405872,7.333333333333333,0,22,22,2,1145,SUCCESS,405872
DebasishAWSDeepRacer,1603063181802,3,135835,117595,407507,17.333333333333332,0,52,52,1,1146,SUCCESS,407507
anwarshah,1602961371202,3,136133,132576,408401,8.666666666666666,0,26,26,1,1147,SUCCESS,408401
TeamMarvin,1602792535364,3,136242,132992,408726,18.666666666666668,0,56,56,1,1148,SUCCESS,408726
Group21,1602065599371,3,136247,126014,408741,6.666666666666667,0,20,20,4,1149,SUCCESS,408741
Gasly-Go,1603380526049,3,136260,129653,408780,6.666666666666667,0,20,20,2,1150,SUCCESS,408780
Panda-Runner,1603381169145,3,136306,135751,408920,10.0,0,30,30,2,1151,SUCCESS,408920
Group89,1601970155307,3,136569,118070,409707,15.333333333333334,0,46,46,1,1152,SUCCESS,409707
skanumuri,1603944841830,3,137045,47006,411137,67.66666666666667,0,7,203,1,1153,SUCCESS,411137
toad-kart,1603142118621,3,137047,128927,411143,3.0,0,9,9,2,1154,SUCCESS,411143
SonyValdez,1601528555907,3,137185,134482,411557,17.666666666666668,0,53,53,3,1155,SUCCESS,411557
SuperFerrie,1604132617863,3,137477,120773,412432,8.333333333333334,0,25,25,2,1156,SUCCESS,412432
LuizToledo,1603887495410,3,137611,119926,412835,10.333333333333334,0,31,31,1,1157,SUCCESS,412835
BennettusMaximus,1601636675893,3,137715,134927,413146,2.6666666666666665,0,8,8,3,1158,SUCCESS,413146
ianf,1603474729668,3,137749,126837,413247,19.0,0,57,57,1,1159,SUCCESS,413247
Group43-PL,1603135849556,3,138078,127147,414234,19.0,0,57,57,3,1160,SUCCESS,414234
ygwu,1603080004314,3,138131,133238,414394,18.0,0,54,54,1,1161,SUCCESS,414394
PPillai,1603368621781,3,138142,115192,414428,10.0,0,30,30,1,1162,SUCCESS,414428
AndyWong,1603472005635,3,138177,130731,414533,6.0,0,18,18,6,1163,SUCCESS,414533
unicorn,1604116474922,3,138247,127201,414742,12.0,0,36,36,2,1164,SUCCESS,414742
Frank,1603145788527,3,138558,127405,415675,9.666666666666666,0,29,29,2,1165,SUCCESS,415675
Vsan-1,1604172543592,3,138740,123631,416220,15.0,0,45,45,7,1166,SUCCESS,416220
Group47-Racer2020,1603264789522,3,138843,133997,416529,19.666666666666668,0,59,59,9,1167,SUCCESS,416529
Evroom,1603822905993,3,139010,129469,417032,19.666666666666668,0,59,59,1,1168,SUCCESS,417032
fy,1602259093979,3,139012,128354,417036,9.333333333333334,0,28,28,2,1169,SUCCESS,417036
Speeddemon,1603856149858,3,139186,127452,417560,10.0,0,30,30,1,1170,SUCCESS,417560
BrockB,1603337232338,3,139388,139192,418165,9.333333333333334,0,28,28,2,1171,SUCCESS,418165
laura,1604021605590,3,139521,133669,418565,12.0,0,36,36,1,1172,SUCCESS,418565
Sigita,1603541344803,3,139557,131599,418671,8.333333333333334,0,25,25,1,1173,SUCCESS,418671
thebieb,1602356924538,3,139672,137399,419018,10.333333333333334,0,31,31,2,1174,SUCCESS,419018
Manhattan-3-Clark,1602264367032,3,139748,131567,419244,12.333333333333334,0,37,37,1,1175,SUCCESS,419244
bluebolt,1602780336403,3,139987,124203,419962,12.0,0,36,36,1,1176,SUCCESS,419962
Mattchin,1603986821510,3,140035,122949,420107,11.333333333333334,0,34,34,1,1177,SUCCESS,420107
Vanitha,1603915099670,3,140174,132658,420524,12.0,0,36,36,3,1178,SUCCESS,420524
Group9,1601969330630,3,140231,132690,420693,10.333333333333334,0,31,31,1,1179,SUCCESS,420693
SriniGiridhar,1603381553442,3,140454,131270,421364,19.333333333333332,0,58,58,1,1180,SUCCESS,421364
SanjayKDave-FF,1602497938367,3,140513,138126,421541,21.333333333333332,0,64,64,1,1181,SUCCESS,421541
kdog,1601720842721,3,140639,139072,421917,19.333333333333332,0,58,58,1,1182,SUCCESS,421917
CS26,1604148462191,3,141012,126635,423037,16.333333333333332,0,49,49,1,1183,SUCCESS,423037
MX-mk1,1603685751328,3,141141,135814,423425,20.0,0,60,60,2,1184,SUCCESS,423425
Matdori,1602755546533,3,141223,134290,423671,10.666666666666666,0,32,32,2,1185,SUCCESS,423671
SATISH,1603785286014,3,141383,131082,424151,4.0,0,12,12,3,1186,SUCCESS,424151
deeplin,1602362206686,3,141718,133559,425156,9.0,0,27,27,1,1187,SUCCESS,425156
Deepminds,1601681555154,3,142018,138286,426055,10.666666666666666,0,32,32,6,1188,SUCCESS,426055
TESTEVAL,1602721406831,3,142211,124518,426635,11.333333333333334,0,34,34,4,1189,SUCCESS,426635
drarnakarick,1601978731721,3,142238,129495,426716,11.333333333333334,0,34,34,2,1190,SUCCESS,426716
speedyMcspeedyFace,1601689929645,3,142291,123256,426873,9.666666666666666,0,29,29,6,1191,SUCCESS,426873
BLR-1-AWSTruck,1602167813864,3,142348,137971,427045,21.0,0,63,63,2,1192,SUCCESS,427045
sumitagarwal,1603912290204,3,142552,138730,427658,10.333333333333334,0,31,31,1,1193,SUCCESS,427658
Racer7Group71,1603349894216,3,142591,140538,427775,0.0,0,0,0,7,1194,SUCCESS,427775
TheBoss,1603028574608,3,142635,134279,427906,13.0,0,39,39,1,1195,SUCCESS,427906
AKAshish,1603700218828,3,142862,132670,428588,5.666666666666667,0,17,17,1,1196,SUCCESS,428588
Group13N,1603355568887,3,143365,132506,430097,19.666666666666668,0,59,59,3,1197,SUCCESS,430097
Group45-AyanMukherjee,1603131267473,3,143372,137385,430116,21.666666666666668,0,63,65,2,1198,SUCCESS,430116
prish,1602617376751,3,143523,138129,430570,20.333333333333332,0,61,61,1,1199,SUCCESS,430570
ayushiJain-h235030,1602514481439,3,143612,127712,430838,22.0,0,66,66,1,1200,SUCCESS,430838
ReclamationofMining,1603962750910,3,143797,134400,431391,6.0,0,18,18,1,1201,SUCCESS,431391
Atula,1603903780871,3,143873,129558,431620,10.0,0,30,30,4,1202,SUCCESS,431620
Group44,1602157459299,3,144404,134485,433212,2.3333333333333335,0,7,7,2,1203,SUCCESS,433212
Group17,1601969774266,3,144758,138335,434274,10.333333333333334,0,31,31,1,1204,SUCCESS,434274
jayden-lee,1602916763627,3,145069,139422,435207,9.666666666666666,0,29,29,3,1205,SUCCESS,435207
snappy,1601558268882,3,145124,125546,435372,9.0,0,27,27,3,1206,SUCCESS,435372
Sing-2-SG12,1602598328144,3,145168,137384,435504,21.333333333333332,0,64,64,3,1207,SUCCESS,435504
group96priya,1601972235877,3,145224,137957,435674,16.333333333333332,0,49,49,2,1208,SUCCESS,435674
prothamRacer,1604150951880,3,145316,139148,435950,12.333333333333334,0,37,37,2,1209,SUCCESS,435950
Group6,1602077688222,3,145870,138998,437612,13.666666666666666,0,41,41,4,1210,SUCCESS,437612
Provat-RModel,1604151994583,3,146003,135627,438010,15.333333333333334,0,46,46,2,1211,SUCCESS,438010
RamyaNagarur,1602132490140,3,146331,140798,438994,1.0,0,3,3,1,1212,SUCCESS,438994
asdasd,1603180946417,3,147131,139060,441394,11.666666666666666,0,35,35,1,1213,SUCCESS,441394
purple-fog-racer,1603993974468,3,147264,138065,441793,5.666666666666667,0,17,17,2,1214,SUCCESS,441793
SourabhSharmaRacer,1601969968010,3,147414,137554,442244,15.666666666666666,0,47,47,1,1215,SUCCESS,442244
kupserj,1603891620525,3,147690,140529,443070,4.333333333333333,0,13,13,1,1216,SUCCESS,443070
Pedro-Rdz,1603060429669,3,147700,139722,443102,10.666666666666666,0,32,32,3,1217,SUCCESS,443102
PranavRacer,1603449848192,3,147964,139130,443894,7.0,0,21,21,1,1218,SUCCESS,443894
AbbyJ,1602593662898,3,148088,143858,444266,11.0,0,33,33,1,1219,SUCCESS,444266
usha999,1603978039792,3,148155,140993,444465,10.666666666666666,0,32,32,1,1220,SUCCESS,444465
G64ofFurious,1603106725345,3,148525,133013,445575,11.333333333333334,0,34,34,4,1221,SUCCESS,445575
Juz,1603387722305,3,148641,142008,445925,7.0,0,21,21,2,1222,SUCCESS,445925
OvaiseAirtelEng,1604046584824,3,148654,145840,445962,20.0,0,60,60,1,1223,SUCCESS,445962
BlueWally,1603757354314,3,148716,135061,446148,21.333333333333332,0,64,64,2,1224,SUCCESS,446148
DDRacer,1603210707218,3,148844,146651,446534,3.3333333333333335,0,10,10,6,1225,SUCCESS,446534
Supershas,1603447539130,3,149042,145791,447127,14.333333333333334,0,43,43,1,1226,SUCCESS,447127
Flintstones,1601581288842,3,149197,142867,447592,22.0,0,66,66,5,1227,SUCCESS,447592
karthik1702,1603635358185,3,149318,144599,447956,12.0,0,36,36,1,1228,SUCCESS,447956
HS2020,1602858833621,3,149616,140777,448850,11.0,0,33,33,1,1229,SUCCESS,448850
beepbeepbeep,1603369816697,3,149686,135933,449060,20.333333333333332,0,61,61,26,1230,SUCCESS,449060
testmod,1603210008431,3,149737,144197,449212,7.666666666666667,0,23,23,2,1231,SUCCESS,449212
HoneywellDeepRacer,1603133343476,3,150331,144079,450994,9.0,0,27,27,1,1232,SUCCESS,450994
JesseRacer,1602902405459,3,150574,139489,451722,18.333333333333332,0,55,55,4,1233,SUCCESS,451722
MRBABU,1603800832691,3,150681,143260,452044,10.333333333333334,0,31,31,2,1234,SUCCESS,452044
SlowDriver,1603096658006,3,150710,144196,452132,6.0,0,18,18,2,1235,SUCCESS,452132
Shani-Racer,1604088654503,3,151145,144401,453436,9.333333333333334,0,28,28,1,1236,SUCCESS,453436
DeepTrench,1601567010387,3,151185,136528,453556,19.666666666666668,0,59,59,2,1237,SUCCESS,453556
anjan-deep-racer,1602692674167,3,151281,149619,453845,5.333333333333333,0,16,16,2,1238,SUCCESS,453845
Stanley-S1-ReInvent-Training-Demo,1603504911644,3,151300,130710,453900,20.666666666666668,0,62,62,3,1239,SUCCESS,453900
ChandanLeagueTimeTrialTest,1603725782751,3,151405,120537,454217,12.333333333333334,0,29,37,1,1240,SUCCESS,454217
DrBicuspid,1603428143369,3,151483,138146,454451,22.333333333333332,0,67,67,1,1241,SUCCESS,454451
RagingBullModel,1603484352753,3,151924,140733,455774,12.0,0,36,36,3,1242,SUCCESS,455774
Subhadip,1604028081690,3,152076,145174,456230,12.333333333333334,0,37,37,4,1243,SUCCESS,456230
Group21-NavneetSampleModel,1603351889869,3,152462,150333,457388,6.666666666666667,0,20,20,6,1244,SUCCESS,457388
HimanshuChatterjee,1603548022599,3,152793,150689,458381,9.333333333333334,0,27,28,1,1245,SUCCESS,458381
LearningMachine,1603808713497,3,153097,139167,459292,22.0,0,66,66,1,1246,SUCCESS,459292
NowakP,1603122517712,3,154091,139346,462273,19.0,0,57,57,1,1247,SUCCESS,462273
Tahiti-math,1603395332043,3,154612,149603,463838,6.0,0,18,18,2,1248,SUCCESS,463838
RamPrasad,1603457231478,3,154691,151680,464073,21.666666666666668,0,65,65,1,1249,SUCCESS,464073
model98,1603075893714,3,154978,146536,464936,4.0,0,12,12,1,1250,SUCCESS,464936
Vox,1603396219615,3,155912,148808,467736,8.0,0,24,24,1,1251,SUCCESS,467736
Kaushal,1604093390265,3,156387,139661,469162,11.666666666666666,0,35,35,1,1252,SUCCESS,469162
SylvinAmelia,1603458667221,3,156485,146411,469456,11.0,0,33,33,2,1253,SUCCESS,469456
RacerGroup156,1601969324772,3,156683,136743,470051,15.333333333333334,0,46,46,1,1254,SUCCESS,470051
Run,1603482894835,3,156751,144720,470253,12.333333333333334,0,37,37,1,1255,SUCCESS,470253
mobazhar-1,1603499699226,3,157406,153563,472220,1.6666666666666667,0,5,5,2,1256,SUCCESS,472220
TinyCX,1601878189012,3,157483,143814,472449,14.333333333333334,0,43,43,1,1257,SUCCESS,472449
kioyong,1603716341175,3,157742,139467,473226,7.666666666666667,0,22,23,1,1258,SUCCESS,473226
NN,1603268195900,3,157812,151267,473436,10.666666666666666,0,32,32,1,1259,SUCCESS,473436
Greed-is-good,1603466101878,3,158106,143402,474320,12.666666666666666,0,38,38,1,1260,SUCCESS,474320
BruceBanner,1603923388771,3,158189,146526,474567,8.333333333333334,0,25,25,1,1261,SUCCESS,474567
Tampa-1-RB,1603341838096,3,158378,150535,475134,23.666666666666668,0,71,71,2,1262,SUCCESS,475134
heat-jr,1603932116985,3,158584,154809,475753,6.666666666666667,0,20,20,1,1263,SUCCESS,475753
Pereira,1603216417816,3,158870,148276,476611,14.0,0,42,42,1,1264,SUCCESS,476611
Group99,1603129510474,3,159101,149077,477305,23.666666666666668,0,71,71,4,1265,SUCCESS,477305
Spa-Francorchamps,1603397101094,3,159375,137940,478126,13.0,0,39,39,1,1266,SUCCESS,478126
VroomVr00m,1603734952170,3,159475,156753,478427,15.0,0,45,45,3,1267,SUCCESS,478427
SouravKundu,1603104892036,3,159805,153876,479416,19.0,0,57,57,1,1268,SUCCESS,479416
lightningcat,1601991404986,3,159819,155007,479458,23.666666666666668,0,71,71,3,1269,SUCCESS,479458
bosanas,1602324144075,3,159990,155963,479971,8.666666666666666,0,26,26,2,1270,SUCCESS,479971
orfitelliyo,1603914233031,3,160145,152927,480435,13.333333333333334,0,40,40,1,1271,SUCCESS,480435
jbMOM,1603680165742,3,160679,150396,482037,20.666666666666668,0,62,62,1,1272,SUCCESS,482037
Daniel-Rivera,1603211461703,3,161974,150727,485922,16.0,0,48,48,1,1273,SUCCESS,485922
CanerYarar,1603472832197,3,163010,156018,489031,10.333333333333334,0,31,31,1,1274,SUCCESS,489031
DeePRacer,1603449923406,3,163679,156330,491037,16.333333333333332,0,49,49,1,1275,SUCCESS,491037
Senna-21,1603691292392,3,163834,154246,491504,13.0,0,39,39,1,1276,SUCCESS,491504
momaverick,1603207646445,3,164213,160671,492641,17.666666666666668,0,53,53,1,1277,SUCCESS,492641
JohnnyCab,1601789064906,3,164298,161146,492895,8.333333333333334,0,25,25,1,1278,SUCCESS,492895
Ritesh,1603087293245,3,164317,154028,492952,10.666666666666666,0,32,32,1,1279,SUCCESS,492952
VJRacer,1603315749677,3,164721,139654,494164,24.333333333333332,0,66,73,1,1280,SUCCESS,494164
Speeeeeeeeed,1603675171101,3,165024,155211,495072,13.333333333333334,0,40,40,1,1281,SUCCESS,495072
raaneraeser,1603927011919,3,165434,163197,496303,15.666666666666666,0,47,47,3,1282,SUCCESS,496303
STEMPUNKS,1603856065443,3,165679,154811,497038,13.666666666666666,0,41,41,1,1283,SUCCESS,497038
hh-test-1,1601771875479,3,165787,155404,497361,20.0,0,60,60,2,1284,SUCCESS,497361
shebuilds-deepracer-0003,1601522749459,3,166264,161731,498793,21.0,0,63,63,1,1285,SUCCESS,498793
Group69,1603108103447,3,166477,163972,499433,10.666666666666666,0,31,32,1,1286,SUCCESS,499433
DongHoon,1601878342775,3,166595,156987,499786,15.0,0,45,45,2,1287,SUCCESS,499786
AWS2020,1603483917134,3,166897,146137,500693,16.0,0,48,48,1,1288,SUCCESS,500693
riri,1602834392886,3,167469,151753,502407,23.666666666666668,0,71,71,2,1289,SUCCESS,502407
kero,1603073321325,3,167804,164870,503413,11.0,0,33,33,1,1290,SUCCESS,503413
narlasumanGroup49,1602051547580,3,167899,164139,503699,16.333333333333332,0,49,49,4,1291,SUCCESS,503699
Expert-Learner1,1601992941274,3,168948,150461,506844,17.0,0,51,51,1,1292,SUCCESS,506844
GVar,1603841199651,3,169394,157741,508183,11.666666666666666,0,35,35,2,1293,SUCCESS,508183
BA-2-MICE,1602805717439,3,170058,152437,510174,26.333333333333332,0,79,79,2,1294,SUCCESS,510174
2ms,1603374357615,3,170459,166335,511379,4.666666666666667,0,14,14,1,1295,SUCCESS,511379
race-condition,1601682296957,3,170692,164593,512077,27.0,0,81,81,1,1296,SUCCESS,512077
H158961,1603386411168,3,172487,169876,517461,16.333333333333332,0,49,49,3,1297,SUCCESS,517461
FabzLR,1603271530463,3,172576,155673,517729,5.666666666666667,0,17,17,1,1298,SUCCESS,517729
supergo,1601990296094,3,172593,166384,517779,7.666666666666667,0,23,23,1,1299,SUCCESS,517779
atnmn635309,1602135624618,3,173653,162532,520959,16.333333333333332,0,49,49,3,1300,SUCCESS,520959
vtsax,1602690494117,3,175452,162400,526356,23.666666666666668,0,71,71,1,1301,SUCCESS,526356
RB5GlobalEdgeRacer,1603861306715,3,175643,170332,526929,15.0,0,45,45,2,1302,SUCCESS,526929
RaceWarrior2020,1603859857800,3,175780,152604,527342,15.666666666666666,0,47,47,2,1303,SUCCESS,527342
Zhan,1603391481751,3,177308,161939,531924,13.333333333333334,0,40,40,1,1304,SUCCESS,531924
LeoparFaik,1603025705377,3,177908,168067,533724,11.666666666666666,0,35,35,2,1305,SUCCESS,533724
brtTeam1,1601880720025,3,178208,170770,534626,18.333333333333332,0,55,55,1,1306,SUCCESS,534626
Smeezingtons,1604059024020,3,178342,155688,535026,26.0,0,78,78,3,1307,SUCCESS,535026
MandeepKaur,1603821360246,3,179772,171467,539316,9.666666666666666,0,29,29,1,1308,SUCCESS,539316
casbug-L-racer,1603308786377,3,180053,161741,540161,12.0,0,36,36,6,1309,SUCCESS,540161
Schumi1,1603461600510,3,180546,172589,541638,12.333333333333334,0,37,37,2,1310,SUCCESS,541638
FastAI-Racer,1603977938406,3,181565,168596,544695,25.333333333333332,0,76,76,4,1311,SUCCESS,544695
IC,1602647716137,3,181580,159200,544741,13.333333333333334,0,40,40,1,1312,SUCCESS,544741
GoGoMobile,1602064986918,3,181580,176062,544742,26.0,0,78,78,1,1313,SUCCESS,544742
ElRapido,1603808563584,3,181664,166914,544993,14.333333333333334,0,43,43,1,1314,SUCCESS,544993
AmiyaRacer,1602498126948,3,181891,181828,545673,28.0,0,84,84,2,1315,SUCCESS,545673
BLR-3-GRacer,1601536813883,3,183310,176249,549930,28.333333333333332,0,85,85,1,1316,SUCCESS,549930
devilstrack,1602556644681,3,183325,179065,549977,24.666666666666668,0,74,74,4,1317,SUCCESS,549977
hehehehehe,1602290760233,3,183391,181262,550175,29.333333333333332,0,88,88,1,1318,SUCCESS,550175
RickyBobbyBowden,1601655059504,3,183798,177982,551394,24.666666666666668,0,74,74,1,1319,SUCCESS,551394
mike-lakshman,1603161107258,3,184609,180228,553829,21.0,0,63,63,1,1320,SUCCESS,553829
Pierce,1603715106263,3,184859,178730,554577,29.0,0,87,87,1,1321,SUCCESS,554577
GG-DeepRacer,1603517471356,3,185076,174839,555228,11.0,0,33,33,2,1322,SUCCESS,555228
Street-Racers-Group-121,1602083823252,3,185095,175954,555287,27.0,0,81,81,3,1323,SUCCESS,555287
MB,1603087759329,3,185854,173924,557564,11.333333333333334,0,34,34,1,1324,SUCCESS,557564
SupriyaJain-DeepRacer,1603898586181,3,186319,170473,558959,14.666666666666666,0,44,44,1,1325,SUCCESS,558959
Accenture,1603912967535,3,186441,180994,559324,17.666666666666668,0,53,53,4,1326,SUCCESS,559324
KnightRider12345,1604079675450,3,187143,172877,561431,12.0,0,36,36,1,1327,SUCCESS,561431
awsdiamond,1603281822009,3,187301,162398,561905,18.0,0,54,54,1,1328,SUCCESS,561905
deepracertolibas,1603357256992,3,187955,180736,563866,11.333333333333334,0,34,34,1,1329,SUCCESS,563866
Practice,1604125767837,3,187987,183215,563961,19.666666666666668,0,59,59,5,1330,SUCCESS,563961
YU,1604123038898,3,189698,171252,569094,26.333333333333332,0,79,79,6,1331,SUCCESS,569094
navodit-akshay-deepak,1604053072729,3,191055,185196,573166,22.666666666666668,0,68,68,1,1332,SUCCESS,573166
AgentSuperfly,1603247618654,3,192721,187822,578163,20.666666666666668,0,62,62,2,1333,SUCCESS,578163
allvsds,1603096719664,3,192792,152333,578377,32.0,0,87,96,2,1334,SUCCESS,578377
zigzag88,1603786066291,3,193451,183128,580354,27.666666666666668,0,83,83,1,1335,SUCCESS,580354
taeil,1602141484979,3,193773,182575,581320,27.666666666666668,0,83,83,1,1336,SUCCESS,581320
e467451,1602498235595,3,193838,189805,581514,19.666666666666668,0,59,59,1,1337,SUCCESS,581514
Kundan,1603197838546,3,194631,185511,583893,16.0,0,45,48,1,1338,SUCCESS,583893
EagleEye,1602283076798,3,194968,188469,584905,14.0,0,42,42,1,1339,SUCCESS,584905
Group58A,1601965872305,3,195136,187416,585409,13.333333333333334,0,38,40,1,1340,SUCCESS,585409
2020DenzRacerAWS,1603484546031,3,195789,192143,587369,10.666666666666666,0,32,32,3,1341,SUCCESS,587369
sivasferrari,1602697024885,3,195918,172664,587754,29.0,0,87,87,1,1342,SUCCESS,587754
BKKR,1604068161055,3,196264,189593,588792,29.333333333333332,0,88,88,1,1343,SUCCESS,588792
DavidParamus,1602537734382,3,196631,191635,589893,12.333333333333334,0,37,37,1,1344,SUCCESS,589893
liague-ukyo,1601615647101,3,196685,159372,590056,17.333333333333332,0,52,52,1,1345,SUCCESS,590056
AmitSV-E288316-DR,1602498701845,3,196785,179656,590357,20.0,0,60,60,1,1346,SUCCESS,590357
Group47-RacerModel,1603258491872,3,197543,187491,592629,29.666666666666668,0,89,89,5,1347,SUCCESS,592629
Anil,1604048441311,3,197772,189900,593316,19.0,0,57,57,2,1348,SUCCESS,593316
Agus,1603478051119,3,198034,173275,594102,19.666666666666668,0,59,59,1,1349,SUCCESS,594102
AkshayNC-006,1602497746483,3,198055,186951,594166,29.0,0,87,87,1,1350,SUCCESS,594166
ShravaniChama,1603954049466,3,198484,189002,595453,20.333333333333332,0,61,61,1,1351,SUCCESS,595453
waymo-faster-v1,1602291575039,3,198629,188358,595889,24.0,0,72,72,1,1352,SUCCESS,595889
RacerSudu,1603699236704,3,198679,190934,596039,16.0,0,48,48,1,1353,SUCCESS,596039
Paseul,1602557245150,3,198842,195185,596526,18.0,0,54,54,1,1354,SUCCESS,596526
cloudSpeedRacer,1603912566517,3,198935,176831,596807,16.666666666666668,0,49,50,1,1355,SUCCESS,596807
TheMeanMachine,1603232510878,3,199400,197202,598201,28.666666666666668,0,86,86,1,1356,SUCCESS,598201
