Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,rosscomp1,1710900002012,1,22337,22337,69927,0.0,0,0,0,3,SUCCESS,22337,fb0d597a87f94697aa1c6w
2,JJ,1710530582022,1,22721,22721,70924,0.0,0,0,0,1,SUCCESS,22721,afdcX_4vRH6Ussd0mbg5LQ
3,ZoD,1710066443343,1,23271,23271,71262,0.0,0,0,0,1,SUCCESS,23271,TFtvCas4TRWchrBPMyGh0A
4,Duckworth,1710744537493,1,23298,23298,79490,0.3333333333333333,0,1,1,1,SUCCESS,23298,VIu9BQ4-Th6gUqu60ztwUQ
5,MattCamp,1710062189738,1,23409,23409,79314,0.3333333333333333,0,1,1,1,SUCCESS,23409,9z8BN2mkSj-Dlb_Chg_0Hw
6,CodeMachine,1710851376220,1,23596,23596,90931,1.0,0,2,3,1,SUCCESS,23596,b_WzN_r8ToGPle_8bl2tMA
7,PolishThunder,1710861575237,1,23732,23732,85665,0.6666666666666666,0,2,2,2,SUCCESS,23732,qi512oGVTry8V-KtP6j2_w
8,Nariox,1710864456142,1,23739,23739,95731,1.3333333333333333,0,4,4,1,SUCCESS,23739,AUWR9HasSr2j2V1bbAptNw
9,TonyJ,1710832189421,1,23805,23805,73192,0.0,0,0,0,1,SUCCESS,23805,af962be5a4ed4c57af807w
10,-SANTACLAWS-,1710920530067,1,24070,24070,80866,0.3333333333333333,0,1,1,9,SUCCESS,24070,X_dNmJilS8SDBQ44yzd2fg
11,DaVinciDriver,1710665208036,1,24608,24608,75024,0.0,0,0,0,1,SUCCESS,24608,XtzXYz2pRByDnXz90XNGSw
12,ferrite,1710214576599,1,24654,24654,82217,0.3333333333333333,0,0,1,1,SUCCESS,24654,SRAgn9lMTCmIjaBREP7hxA
13,BennyLBS,1710831060962,1,24665,24665,74791,0.0,0,0,0,1,SUCCESS,24665,wD3fjDFZTJaZd9AU7WRDlA
14,Ensono-Ernesto,1710409959548,1,24795,24795,80472,0.3333333333333333,0,1,1,1,SUCCESS,24795,8zBEAp0-S5yGbcZvytGZGQ
15,BSi,1710899071521,1,24802,24802,82264,0.3333333333333333,0,1,1,2,SUCCESS,24802,2eb231b0a43f4940bfed3w
16,barkingdog,1710218425526,1,25076,25076,87580,0.6666666666666666,0,2,2,1,SUCCESS,25076,b3960b6c6f58458880ceew
17,AIDeepRacer,1709273159103,1,25167,25167,83502,0.3333333333333333,0,1,1,1,SUCCESS,25167,pIRbdCx6QYatgVXm2p5GbA
18,DoomBuggy,1710478929864,1,25448,25448,78262,0.0,0,0,0,1,SUCCESS,25448,QakV_nzOTm2q_NhqUMwIJw
19,IcePandaBoom,1710188459759,1,25898,25898,79875,0.0,0,0,0,1,SUCCESS,25898,BTPWujqqTBOWGAFvEKyRaA
20,nalbam-me,1709365216197,1,25993,25993,118248,2.3333333333333335,0,7,7,1,SUCCESS,25993,PnRru4vBRkeyT4xX6LOCtw
21,Rober-rNiubo,1710533115437,1,26117,26117,79107,0.0,0,0,0,1,SUCCESS,26117,KrRSYhzKTfONjRaDUc_ubQ
22,Jochem,1710852382594,1,26460,26460,79658,0.0,0,0,0,2,SUCCESS,26460,RBPhZc5eTVmEF_gpSV7skg
23,JPMC-Speedy-Gonzales-LATAM,1710896240532,1,26536,26536,93654,0.6666666666666666,0,2,2,6,SUCCESS,26536,McOa_W8cTW2EErfZhOoKxA
24,Yuliya,1710913593175,1,26665,26665,87967,0.3333333333333333,0,1,1,6,SUCCESS,26665,JWJgkv8bSKeMIGYZ9roR-A
25,XMaroRadoX,1710872524622,1,26804,26804,102534,1.3333333333333333,0,4,4,2,SUCCESS,26804,ZMEvNhxmRoeSePlAzJQDqA
26,Ansh7,1710873147457,1,27130,27130,89658,0.3333333333333333,0,1,1,5,SUCCESS,27130,JCwxucKeRWO_Eij9nr98UQ
27,JPMC-tarun-HYD,1710579316524,1,27208,27208,84260,0.0,0,0,0,1,SUCCESS,27208,6jJ_fiuUQb2PZXOGkr3V7g
28,MadCross,1710774359744,1,27318,27318,98327,1.0,0,3,3,1,SUCCESS,27318,Msh-oGccTR2Yn31a5coUHA
29,pandora,1710837315351,1,27397,27397,95857,0.6666666666666666,0,2,2,1,SUCCESS,27397,KidKgjCARCCa5sZHpmzUVQ
30,Cloud-Ultra-Pro-Sam,1710885194346,1,27399,27399,90453,0.3333333333333333,0,1,1,7,SUCCESS,27399,R22FBKQsSMKmRaTpNdD76A
31,AI-Castle,1710071196513,1,27771,27771,92484,0.3333333333333333,0,1,1,1,SUCCESS,27771,iORNK7j_T9S0UBu_ofHlQw
32,Velocity-5dl,1710683154987,1,27794,27794,86366,0.0,0,0,0,1,SUCCESS,27794,DBVc9n_uQ0-r-Cqkz3YweA
33,MLRacer-1,1710824731331,1,27992,27992,91228,0.3333333333333333,0,1,1,1,SUCCESS,27992,BkzYLz2CSJyL3MKNeCeBrQ
34,JPMC-BA-D3,1710181507156,1,28323,28323,112099,1.6666666666666667,0,5,5,1,SUCCESS,28323,Fy8bvUIzSN-N-e3D74JhPw
35,Berbbobs,1709551014035,1,28853,28853,108596,1.3333333333333333,0,4,4,1,SUCCESS,28853,bt0g0Yx0R7KyvbtojGlP4A
36,RayG-DBS,1709655630855,1,29559,29559,91414,0.0,0,0,0,1,SUCCESS,29559,YNrvM9f5RteeSrCl7oFC5w
37,NeilSimon-PanSup,1710908492289,1,29936,29936,91398,0.0,0,0,0,2,SUCCESS,29936,caj3LxcuQz297jcW58Y--Q
38,DustyRacing,1710887126167,1,30264,30264,92585,0.0,0,0,0,11,SUCCESS,30264,Vlo2vVAfQrqWadXhqFE38A
39,LeetFormula#6781,1710886128765,1,30342,30342,99596,0.3333333333333333,0,1,1,2,SUCCESS,30342,R5muw8HbTAmpfHCNU9rVpw
40,--E2--,1710916071522,1,30399,30399,108126,1.0,0,3,3,2,SUCCESS,30399,4eJQf1tiRFK1yE7PUW6CdA
41,flame,1710894359020,1,31392,31392,99150,0.3333333333333333,0,1,1,2,SUCCESS,31392,rb1-aN2XSuySWr1GRAliAQ
42,TimJWhite,1710919281428,1,31737,31737,113601,1.0,0,3,3,4,SUCCESS,31737,3dDHylmQSi-Rzd9uUamhlQ
43,SamAu,1710841579390,1,31739,31739,104332,0.3333333333333333,0,1,1,1,SUCCESS,31739,BteX7647QUyM2a2hexL2ZA
44,sivas,1710881817419,1,32342,32342,111062,0.6666666666666666,0,1,2,2,SUCCESS,32342,mOcZW4PTTy2BWQZjxxHPHA
45,LeadingAI,1710810390432,1,32398,32398,111329,2.0,0,6,6,3,SUCCESS,32398,VP5wwaH5T4GciaMX2ocEvQ
46,JeffreyMonte-sph,1710105948042,1,32458,32458,125669,1.6666666666666667,0,5,5,1,SUCCESS,32458,GLWDtaYeS2eKxZfMhQ6Xkg
47,BackloggedInterface#8446,1709910884281,1,32903,32903,119026,1.0,0,3,3,1,SUCCESS,32903,mkM5K4YHR_GrdZHcB4yJxw
48,Jianlong,1709454467991,1,33219,33219,100799,0.0,0,0,0,1,SUCCESS,33219,vpsHYdBtSIq__1M9j1R21Q
49,DaeMonst,1710898757858,1,33258,33258,101987,0.0,0,0,0,2,SUCCESS,33258,p-9epX-cTF67FZpWi7EwGQ
50,CompleteNumber#0709,1710829443072,1,33323,33323,109671,0.3333333333333333,0,1,1,1,SUCCESS,33323,cxq6CmZGSz-gRqSXFfUmdg
51,UnicodeEnvironment#4387,1710833950899,1,33399,33399,109247,0.3333333333333333,0,1,1,1,SUCCESS,33399,NA8GXYNiTsSnyXsn0sjNbw
52,Off-track,1710105872528,1,33422,33422,116804,2.0,0,6,6,1,SUCCESS,33422,1R021ZoDQrqxSUiHfBvyEw
53,OneBig#1730,1710829759033,1,33529,33529,104459,0.0,0,0,0,1,SUCCESS,33529,U7y6uJ_zTXeAfc8gDSN7VA
54,ProgrammingLine#0821,1710832011296,1,33538,33538,103658,0.0,0,0,0,1,SUCCESS,33538,QT-m7KCSRhay_0zp4N8oAA
55,Completeddebug#9527,1710066547535,1,33758,33758,110968,0.6666666666666666,0,2,2,1,SUCCESS,33758,G3O2N8lNSdCS3l-V8OMpNw
56,AbstractBottleneck#6940,1710836523206,1,33858,33858,110056,0.3333333333333333,0,1,1,1,SUCCESS,33858,C0bSjvBcQgGR22yC4r3TRg
57,ImmutableTable#4466,1710829631845,1,33941,33941,113860,0.6666666666666666,0,2,2,1,SUCCESS,33941,WwLwqWPCRsyU1ZBc_xhkZw
