Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1644422279707,3,7926,7659,23780,0.0,0,0,0,742,1,SUCCESS,23780,OPEN,afdcX_4vRH6Ussd0mbg5LQ
Karl-NAB,1644317095900,3,8129,7724,24388,0.0,0,0,0,2737,2,SUCCESS,24388,OPEN,4vOOxLIsSjeL2WFaO5o_fQ
TonyJ,1644389646538,3,8316,8223,24949,0.0,0,0,0,1440,3,SUCCESS,24949,OPEN,af962be5a4ed4c57af807w
Doug-Racer,1644465904201,3,8640,8406,25922,0.0,0,0,0,256,4,SUCCESS,25922,OPEN,1R021ZoDQrqxSUiHfBvyEw
Duckworth,1644174728549,3,8799,8407,26398,0.0,0,0,0,701,5,SUCCESS,26398,OPEN,VIu9BQ4-Th6gUqu60ztwUQ
PolishThunder,1643879091635,3,8910,8538,26730,0.0,0,0,0,2105,6,SUCCESS,26730,OPEN,qi512oGVTry8V-KtP6j2_w
Rober,1644166644323,3,8930,8668,26791,0.0,0,0,0,40,7,SUCCESS,26791,OPEN,KrRSYhzKTfONjRaDUc_ubQ
Aurora-DNPds,1644212459359,3,9021,8663,27065,0.0,0,0,0,83,8,SUCCESS,27065,OPEN,26fba66bedca4aa3bca47w
dartjason,1644201252393,3,9463,9333,28389,0.0,0,0,0,1,9,SUCCESS,28389,OPEN,JSflDq5rQgKEuA5Ots4kDQ
nalbam-me,1644117326498,3,9463,9073,28391,0.0,0,0,0,913,10,SUCCESS,28391,OPEN,PnRru4vBRkeyT4xX6LOCtw
AJM-Model-1,1644268100948,3,9797,9670,29393,0.0,0,0,0,15,11,SUCCESS,29393,OPEN,gdsU9bkGRWW7LTEHP4rGgQ
BackloggedLoop#1107,1644236505238,3,9819,9465,29457,0.0,0,0,0,57,12,SUCCESS,29457,OPEN,CxLK5itDR7u7cqofttCr_A
JPMC-LONDON-HandsFree,1644268828089,3,9907,9333,29721,0.0,0,0,0,56,13,SUCCESS,29721,OPEN,DZAYqyd-Tp6eE15IopWCgQ
rosscomp1,1644421709014,3,9927,8123,29781,0.3333333333333333,0,1,1,150,14,SUCCESS,29781,OPEN,fb0d597a87f94697aa1c6w
ep-dr-racer1,1644207201437,3,9931,9478,29795,0.0,0,0,0,54,15,SUCCESS,29795,OPEN,vEZxFEnhQHeI5tKR4Tz3rQ
Ensono-Ernesto,1644310145237,3,10020,9735,30061,0.0,0,0,0,47,16,SUCCESS,30061,OPEN,8zBEAp0-S5yGbcZvytGZGQ
atnmn,1643913352619,3,10120,8937,30361,0.0,0,0,0,2698,17,SUCCESS,30361,OPEN,b3960b6c6f58458880ceew
DaVinciDriver,1644301079673,3,10196,9997,30589,0.0,0,0,0,20,18,SUCCESS,30589,OPEN,XtzXYz2pRByDnXz90XNGSw
ferrite,1644381320799,3,10427,10265,31281,0.0,0,0,0,27,19,SUCCESS,31281,OPEN,SRAgn9lMTCmIjaBREP7hxA
Ash-DNPds,1643758007998,3,10775,10400,32325,0.0,0,0,0,2,20,SUCCESS,32325,OPEN,9aced9109a634d11a3134w
LeadingAI,1644387736651,3,11150,9991,33451,0.3333333333333333,0,1,1,28,21,SUCCESS,33451,OPEN,VP5wwaH5T4GciaMX2ocEvQ
ABaykov,1644158446696,3,11239,10789,33719,0.0,0,0,0,18,22,SUCCESS,33719,OPEN,aa28j7SWTd-LxMzvFoj_bA
DoomBuggy,1644443354659,3,11374,10932,34122,0.0,0,0,0,9,23,SUCCESS,34122,OPEN,QakV_nzOTm2q_NhqUMwIJw
AIDeepRacer,1643829871473,3,11394,9198,34184,0.6666666666666666,0,2,2,4,24,SUCCESS,34184,OPEN,pIRbdCx6QYatgVXm2p5GbA
RobinCastro-DBS,1644213246507,3,11406,10262,34218,0.0,0,0,0,8,25,SUCCESS,34218,OPEN,7KrbyQXvTBOxnBa0p9YuUA
JPMC-Singapore-Chetak,1644035042994,3,11486,10656,34460,0.3333333333333333,0,1,1,22,26,SUCCESS,34460,OPEN,LJzDpiNuTFeHu9dsqp1APw
Yupa-DNPds,1644367044826,3,11685,9926,35057,0.6666666666666666,0,2,2,30,27,SUCCESS,35057,OPEN,jgRyYla-RkS2kr2rVBdEZA
Paradesi,1643858075929,3,11732,11535,35196,0.0,0,0,0,4,28,SUCCESS,35196,OPEN,67697a7edfac47709d52dQ
EnBW-Flitzer,1644470172588,3,11797,10728,35393,0.3333333333333333,0,1,1,34,29,SUCCESS,35393,OPEN,je1HIMgRQtibB3H9325TRw
ZoD,1644429006413,3,12453,12142,37359,1.0,0,3,3,40,30,SUCCESS,37359,OPEN,TFtvCas4TRWchrBPMyGh0A
SolvableEngineer#9469,1644109818904,3,13266,12934,39798,0.0,0,0,0,45,31,SUCCESS,39798,OPEN,iut90qU-R_S8xqd5hjCdUw
