Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
Janeybop,1614793834339,3,111376,106170,334129,5.0,0,15,15,1,121,SUCCESS,334129
aryaray,1614947924417,3,114007,105675,342022,3.3333333333333335,0,10,10,0,122,SUCCESS,342022
AllyAraujo10,1614908515178,3,114098,109880,342295,7.0,0,21,21,2,123,SUCCESS,342295
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,124,SUCCESS,342611
myfirstracer,1614867848099,3,114374,112112,343123,0.0,0,0,0,10,125,SUCCESS,343123
Teste001,1614910844886,3,115393,108936,346181,3.0,0,9,9,1,126,SUCCESS,346181
DK2048,1614779702601,3,115406,108694,346220,5.0,0,15,15,0,127,SUCCESS,346220
ukantMod1,1614947201272,3,115664,103266,346993,11.333333333333334,0,34,34,0,128,SUCCESS,346993
Brian-Cheungs-racer,1614728656736,3,116627,110607,349883,6.0,0,18,18,0,129,SUCCESS,349883
DRacerNeerajU,1614947103048,3,116850,108925,350550,3.0,0,9,9,0,130,SUCCESS,350550
Diallo-3948,1614777538578,3,116890,113073,350671,6.666666666666667,0,20,20,2,131,SUCCESS,350671
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,132,SUCCESS,352322
Mahmut,1614848329998,3,117496,115141,352490,0.0,0,0,0,1,133,SUCCESS,352490
alex2,1614872550123,3,118270,114800,354812,1.0,0,3,3,12,134,SUCCESS,354812
Teste01,1614733096426,3,118420,115206,355260,2.6666666666666665,0,8,8,0,135,SUCCESS,355260
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,2,136,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,137,SUCCESS,356267
LT,1614946960592,3,118865,112337,356595,5.333333333333333,0,16,16,1,138,SUCCESS,356595
AltRanger196766,1614871701141,3,119750,110869,359252,5.333333333333333,0,16,16,3,139,SUCCESS,359252
DeepFlyer,1614733956168,3,119776,115545,359330,2.3333333333333335,0,7,7,4,140,SUCCESS,359330
sathya,1614946826518,3,119865,109866,359595,17.0,0,51,51,0,141,SUCCESS,359595
DH,1614939275483,3,120591,120265,361774,15.0,0,45,45,8,142,SUCCESS,361774
ata-test,1614873492821,3,120634,117065,361903,5.666666666666667,0,17,17,1,143,SUCCESS,361903
DelRey69,1614844658906,3,121277,117063,363831,5.666666666666667,0,17,17,0,144,SUCCESS,363831
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,145,SUCCESS,367465
LawrenceWong-hk,1614923351158,3,123928,116342,371785,9.333333333333334,0,28,28,2,146,SUCCESS,371785
AVK1,1614946763163,3,124212,110833,372636,3.0,0,9,9,0,147,SUCCESS,372636
Aramis0512,1614751199821,3,124415,111530,373245,7.666666666666667,0,23,23,1,148,SUCCESS,373245
WCNT,1614882788456,3,124909,121860,374728,5.666666666666667,0,17,17,0,149,SUCCESS,374728
rahku,1614948055243,3,124999,120921,374999,2.6666666666666665,0,7,8,1,150,SUCCESS,374999
random,1614693393117,3,126799,117876,380397,6.333333333333333,0,19,19,0,151,SUCCESS,380397
avaderbcar,1614730788866,3,127055,118556,381167,2.3333333333333335,0,7,7,0,152,SUCCESS,381167
Ligue1,1614733096531,3,128301,124864,384905,0.3333333333333333,0,1,1,0,153,SUCCESS,384905
DRLM1,1614935338198,3,130120,124934,390362,2.3333333333333335,0,7,7,1,154,SUCCESS,390362
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,155,SUCCESS,390477
Anuj,1614947586857,3,130225,126805,390677,2.3333333333333335,0,7,7,0,156,SUCCESS,390677
FSgeorgetoo,1614671147460,3,132397,128538,397192,2.3333333333333335,0,7,7,5,157,SUCCESS,397192
AlphonsaDavies,1614766650933,3,132983,122680,398950,4.666666666666667,0,14,14,6,158,SUCCESS,398950
TorillaTavataan,1614791580194,3,133991,130731,401975,4.333333333333333,0,13,13,1,159,SUCCESS,401975
AlexModel,1614722990618,3,134427,132224,403281,3.6666666666666665,0,9,11,7,160,SUCCESS,403281
Icy,1614948866386,3,134726,131966,404179,0.6666666666666666,0,2,2,2,161,SUCCESS,404179
Yan-QW,1614867980920,3,136115,133842,408346,15.666666666666666,0,47,47,2,162,SUCCESS,408346
lkotta,1614946928299,3,136328,127729,408984,7.666666666666667,0,23,23,0,163,SUCCESS,408984
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,164,SUCCESS,409388
Champi0n,1614847478888,3,137848,131284,413545,1.3333333333333333,0,4,4,0,165,SUCCESS,413545
tigui,1614871765427,3,138165,132456,414495,19.0,0,57,57,0,166,SUCCESS,414495
Jairo,1614944390606,3,141587,125995,424763,10.666666666666666,0,32,32,0,167,SUCCESS,424763
vivmishra,1614948124345,3,141608,137332,424824,3.3333333333333335,0,10,10,0,168,SUCCESS,424824
brazenmaniac,1614947128761,3,142065,136795,426196,8.333333333333334,0,25,25,1,169,SUCCESS,426196
abhikashyap,1614945783901,3,142813,130239,428440,20.333333333333332,0,61,61,0,170,SUCCESS,428440
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,171,SUCCESS,428547
RCube,1614836378590,3,143036,110012,429109,9.0,0,26,27,1,172,SUCCESS,429109
PrinceG,1614936155322,3,143301,135067,429903,4.333333333333333,0,13,13,3,173,SUCCESS,429903
Teste01-AM,1614733096642,3,146411,132800,439234,8.666666666666666,0,26,26,0,174,SUCCESS,439234
DirtFish2,1614804828505,3,147348,130001,442044,20.666666666666668,0,62,62,0,175,SUCCESS,442044
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,176,SUCCESS,447550
CarritoChocon,1614789287680,3,149262,144396,447787,9.0,0,27,27,0,177,SUCCESS,447787
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,178,SUCCESS,448754
KnightRacers,1614946806188,3,149849,137952,449548,15.0,0,45,45,0,179,SUCCESS,449548
quewa,1614846207546,3,149888,134974,449666,20.666666666666668,0,62,62,1,180,SUCCESS,449666
SasiDeloitteRace,1614946811204,3,151885,148204,455657,7.666666666666667,0,23,23,0,181,SUCCESS,455657
GunXD,1614946791304,3,156349,146933,469049,16.333333333333332,0,49,49,0,182,SUCCESS,469049
R4D4,1614805627890,3,158568,151112,475705,10.333333333333334,0,31,31,3,183,SUCCESS,475705
zongfu,1614731528065,3,167859,162444,503578,1.6666666666666667,0,5,5,1,184,SUCCESS,503578
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,185,SUCCESS,507365
akgautam,1614946960704,3,171283,168532,513849,18.666666666666668,0,56,56,0,186,SUCCESS,513849
GCM,1614931887040,3,173849,143259,521547,25.0,0,75,75,5,187,SUCCESS,521547
AlphaBetaTheta,1614710143687,3,174655,171796,523965,15.666666666666666,0,47,47,2,188,SUCCESS,523965
pbhardwaj,1614948019532,3,174785,169459,524355,1.6666666666666667,0,5,5,0,189,SUCCESS,524355
Qwerty,1614944088313,3,176106,167515,528318,26.666666666666668,0,80,80,0,190,SUCCESS,528318
akalbhor,1614946929178,3,179505,156841,538517,22.333333333333332,0,67,67,0,191,SUCCESS,538517
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,192,SUCCESS,548293
GrabCarBoy,1614683104945,3,183195,178721,549586,25.333333333333332,0,76,76,1,193,SUCCESS,549586
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,194,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,195,SUCCESS,567800
Arcelik2,1614850834629,3,195087,182732,585262,12.666666666666666,0,38,38,3,196,SUCCESS,585262
RohitMahajan,1614946749570,3,199547,190802,598643,16.0,0,48,48,0,197,SUCCESS,598643
rnarukulla-1,1614947240599,3,202601,200331,607804,21.333333333333332,0,64,64,0,198,SUCCESS,607804
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,199,SUCCESS,631225
mezzat,1614776032005,3,211175,205925,633525,21.666666666666668,0,65,65,0,200,SUCCESS,633525
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,201,SUCCESS,653114
SpeedRunnerES,1614690160220,3,219104,203866,657312,25.666666666666668,0,77,77,1,202,SUCCESS,657312
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,203,SUCCESS,660851
myleaguevish,1614757970493,3,231694,223544,695084,22.666666666666668,0,68,68,0,204,SUCCESS,695084
vinD,1614946736310,3,231806,216412,695419,35.0,0,105,105,0,205,SUCCESS,695419
AGURRU,1614797877716,3,240025,234831,720077,29.333333333333332,0,88,88,1,206,SUCCESS,720077
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,207,SUCCESS,723851
amurakami-deep-racer,1614697323677,3,244848,233895,734544,32.0,0,96,96,0,208,SUCCESS,734544
M1Sg,1614946800912,3,254655,232275,763966,37.333333333333336,0,112,112,0,209,SUCCESS,763966
AIDeepRacer,1614921176883,3,273887,259272,821663,42.666666666666664,0,128,128,0,210,SUCCESS,821663
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,211,SUCCESS,887450
grant-schnettgoecke,1614832206395,3,296728,290795,890186,47.0,0,141,141,0,212,SUCCESS,890186
TorillaTavataan2,1614772499075,3,298658,289635,895974,38.666666666666664,0,116,116,1,213,SUCCESS,895974
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,214,SUCCESS,984609
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,215,SUCCESS,1114460
souravdeepracer,1614946835239,3,387117,368903,1161351,60.333333333333336,0,181,181,0,216,SUCCESS,1161351
