Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
LuckyMan,1614753765135,3,55954,52993,167862,1.6666666666666667,0,5,5,3,18,SUCCESS,167862
seren-kim,1614785317290,3,56003,51703,168010,1.6666666666666667,0,5,5,2,19,SUCCESS,168010
Groovy-DNPds,1614770368267,3,56172,53791,168517,0.3333333333333333,0,1,1,3,20,SUCCESS,168517
MarsLander,1614732309802,3,57324,53540,171973,3.6666666666666665,0,11,11,14,21,SUCCESS,171973
PacemakersEh,1614738921917,3,57490,49404,172470,2.3333333333333335,0,7,7,3,22,SUCCESS,172470
ConnorSutton-01,1614670187316,3,59569,55871,178707,0.6666666666666666,0,2,2,13,23,SUCCESS,178707
Heisenberg,1614632479798,3,60420,58674,181262,0.3333333333333333,0,1,1,6,24,SUCCESS,181262
funny,1614607726948,3,62475,62192,187426,0.0,0,0,0,3,25,SUCCESS,187426
SPS-GottaGoFast,1614632918599,3,66254,57842,198764,2.6666666666666665,0,8,8,5,26,SUCCESS,198764
jgamblin,1614771225268,3,66583,54083,199749,4.0,0,12,12,16,27,SUCCESS,199749
RedRacer2021,1614599582318,3,67052,66149,201158,0.3333333333333333,0,1,1,1,28,SUCCESS,201158
GT-Racing,1614802901884,3,67704,63243,203112,0.6666666666666666,0,2,2,6,29,SUCCESS,203112
satussy777,1614811768705,3,67928,63595,203785,7.666666666666667,0,23,23,5,30,SUCCESS,203785
s1thind,1614609685801,3,68432,63456,205297,6.0,0,18,18,6,31,SUCCESS,205297
ironbarrel1,1614600330074,3,68432,62218,205297,3.0,0,9,9,4,32,SUCCESS,205297
daisuke2010311345,1614781410327,3,70356,67996,211069,1.0,0,3,3,10,33,SUCCESS,211069
Dharani1,1614791993964,3,70580,65669,211742,4.0,0,12,12,5,34,SUCCESS,211742
BA-1-TeamOne,1614811668587,3,71369,65995,214108,5.0,0,15,15,2,35,SUCCESS,214108
jimmitjoo,1614612684418,3,73905,68509,221717,0.3333333333333333,0,1,1,1,36,SUCCESS,221717
BugRacer,1614617062639,3,74168,73471,222505,0.0,0,0,0,1,37,SUCCESS,222505
Fluxracer,1614764170077,3,75661,71392,226984,0.6666666666666666,0,2,2,10,38,SUCCESS,226984
LM-AFS1,1614704717253,3,75801,75382,227403,3.0,0,9,9,4,39,SUCCESS,227403
KaiRacer,1614663640744,3,77643,70855,232931,4.0,0,12,12,4,40,SUCCESS,232931
KeisukeKondo,1614741831525,3,78184,72979,234552,5.0,0,15,15,28,41,SUCCESS,234552
mayumi-nakagawa,1614742313338,3,79097,78205,237292,4.0,0,12,12,3,42,SUCCESS,237292
tenihil,1614642395699,3,81097,75335,243291,3.0,0,9,9,2,43,SUCCESS,243291
BT-Racer-McLarenF1-Series,1614723386263,3,84903,76321,254709,4.666666666666667,0,14,14,0,44,SUCCESS,254709
Green-Hill-Products-and-Services-Number1,1614732564198,3,85090,75602,255272,8.666666666666666,0,26,26,6,45,SUCCESS,255272
GrumpyMonkey,1614803062819,3,85299,82602,255898,0.3333333333333333,0,1,1,0,46,SUCCESS,255898
TechGenius,1614672753031,3,86122,83403,258368,0.3333333333333333,0,1,1,1,47,SUCCESS,258368
GeraldHinton,1614645951280,3,86325,76255,258976,4.666666666666667,0,14,14,0,48,SUCCESS,258976
JMo,1614744690322,3,86535,83593,259605,7.666666666666667,0,23,23,1,49,SUCCESS,259605
HarinWu,1614711512843,3,86558,82926,259674,7.666666666666667,0,23,23,2,50,SUCCESS,259674
VikingOne,1614672652858,3,86849,85066,260547,0.3333333333333333,0,1,1,4,51,SUCCESS,260547
Nyx,1614774404548,3,88842,88075,266528,0.0,0,0,0,1,52,SUCCESS,266528
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,53,SUCCESS,273205
PreyRacer,1614668195790,3,92278,89688,276834,0.6666666666666666,0,2,2,8,54,SUCCESS,276834
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,55,SUCCESS,281413
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,56,SUCCESS,286509
MariusAndersen,1614810740794,3,96820,87930,290461,4.666666666666667,0,14,14,8,57,SUCCESS,290461
voidalpha,1614714684204,3,97230,88402,291691,1.0,0,2,3,7,58,SUCCESS,291691
vasmos,1614754852711,3,97308,95142,291925,0.0,0,0,0,6,59,SUCCESS,291925
DePauwRacer,1614646389166,3,97973,95586,293921,4.333333333333333,0,13,13,0,60,SUCCESS,293921
Twitter,1614686377029,3,98168,98066,294506,0.0,0,0,0,0,61,SUCCESS,294506
RobK,1614816612692,3,98251,93020,294754,1.0,0,3,3,0,62,SUCCESS,294754
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,63,SUCCESS,299084
Biene87,1614787432128,3,99782,97480,299346,0.3333333333333333,0,1,1,2,64,SUCCESS,299346
Woodys-DeepRacer,1614737870237,3,100241,97873,300723,0.0,0,0,0,2,65,SUCCESS,300723
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,66,SUCCESS,301497
dsh01,1614790975585,3,101807,100539,305421,0.0,0,0,0,19,67,SUCCESS,305421
FredtheGoat,1614816507775,3,102377,96936,307133,0.6666666666666666,0,2,2,0,68,SUCCESS,307133
Upjumper,1614622012120,3,102706,99338,308118,0.3333333333333333,0,1,1,1,69,SUCCESS,308118
DR-1,1614750569576,3,103468,89727,310405,12.666666666666666,0,38,38,5,70,SUCCESS,310405
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,71,SUCCESS,315908
sag,1614730055633,3,106230,98138,318691,4.333333333333333,0,13,13,1,72,SUCCESS,318691
GaryAflalo,1614809030811,3,107221,98191,321664,1.3333333333333333,0,4,4,2,73,SUCCESS,321664
Jazzer,1614697856200,3,107727,103134,323182,0.3333333333333333,0,1,1,0,74,SUCCESS,323182
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,75,SUCCESS,325000
ksvanaasen,1614696228315,3,108770,107211,326310,1.0,0,3,3,1,76,SUCCESS,326310
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,77,SUCCESS,333562
Janeybop,1614793834339,3,111376,106170,334129,5.0,0,15,15,1,78,SUCCESS,334129
JP01v2,1614734425903,3,111379,102873,334139,1.6666666666666667,0,5,5,4,79,SUCCESS,334139
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,80,SUCCESS,342611
DK2048,1614779702601,3,115406,108694,346220,5.0,0,15,15,0,81,SUCCESS,346220
Brian-Cheungs-racer,1614728656736,3,116627,110607,349883,6.0,0,18,18,0,82,SUCCESS,349883
Diallo-3948,1614777538578,3,116890,113073,350671,6.666666666666667,0,20,20,2,83,SUCCESS,350671
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,84,SUCCESS,352322
Teste01,1614733096426,3,118420,115206,355260,2.6666666666666665,0,8,8,0,85,SUCCESS,355260
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,2,86,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,87,SUCCESS,356267
Otaboroid,1614610619984,3,119732,114403,359198,17.0,0,51,51,1,88,SUCCESS,359198
DeepFlyer,1614733956168,3,119776,115545,359330,2.3333333333333335,0,7,7,0,89,SUCCESS,359330
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,90,SUCCESS,367465
ata-test,1614813750159,3,122751,122267,368253,6.0,0,18,18,0,91,SUCCESS,368253
Aramis0512,1614751199821,3,124415,111530,373245,7.666666666666667,0,23,23,1,92,SUCCESS,373245
alex2,1614639112801,3,125688,119733,377066,1.0,0,3,3,11,93,SUCCESS,377066
AltRanger196766,1614769189002,3,125961,118949,377883,2.0,0,6,6,2,94,SUCCESS,377883
random,1614693393117,3,126799,117876,380397,6.333333333333333,0,19,19,0,95,SUCCESS,380397
avaderbcar,1614730788866,3,127055,118556,381167,2.3333333333333335,0,7,7,0,96,SUCCESS,381167
Ligue1,1614733096531,3,128301,124864,384905,0.3333333333333333,0,1,1,0,97,SUCCESS,384905
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,98,SUCCESS,390477
ClaudioRace,1614735152018,3,130704,114947,392112,4.333333333333333,0,13,13,6,99,SUCCESS,392112
FSgeorgetoo,1614671147460,3,132397,128538,397192,2.3333333333333335,0,7,7,5,100,SUCCESS,397192
AlphonsaDavies,1614766650933,3,132983,122680,398950,4.666666666666667,0,14,14,6,101,SUCCESS,398950
TorillaTavataan,1614791580194,3,133991,130731,401975,4.333333333333333,0,13,13,1,102,SUCCESS,401975
AlexModel,1614722990618,3,134427,132224,403281,3.6666666666666665,0,9,11,7,103,SUCCESS,403281
AllyAraujo10,1614733478733,3,135818,130251,407456,4.666666666666667,0,14,14,0,104,SUCCESS,407456
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,105,SUCCESS,409388
DH,1614571274580,3,139037,126724,417111,17.333333333333332,0,52,52,0,106,SUCCESS,417111
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,107,SUCCESS,428547
Teste01-AM,1614733096642,3,146411,132800,439234,8.666666666666666,0,26,26,0,108,SUCCESS,439234
DirtFish2,1614804828505,3,147348,130001,442044,20.666666666666668,0,62,62,0,109,SUCCESS,442044
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,110,SUCCESS,447550
CarritoChocon,1614789287680,3,149262,144396,447787,9.0,0,27,27,0,111,SUCCESS,447787
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,112,SUCCESS,448754
R4D4,1614805627890,3,158568,151112,475705,10.333333333333334,0,31,31,3,113,SUCCESS,475705
RCube,1614575327912,3,159032,132039,477098,12.0,0,36,36,0,114,SUCCESS,477098
LawrenceWong-hk,1614757257179,3,159259,156137,477779,9.333333333333334,0,28,28,0,115,SUCCESS,477779
zongfu,1614731528065,3,167859,162444,503578,1.6666666666666667,0,5,5,1,116,SUCCESS,503578
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,117,SUCCESS,507365
AlphaBetaTheta,1614710143687,3,174655,171796,523965,15.666666666666666,0,47,47,2,118,SUCCESS,523965
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,119,SUCCESS,548293
GrabCarBoy,1614683104945,3,183195,178721,549586,25.333333333333332,0,76,76,1,120,SUCCESS,549586
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,121,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,122,SUCCESS,567800
Teste001,1614733114435,3,190032,175709,570097,9.0,0,27,27,0,123,SUCCESS,570097
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,124,SUCCESS,631225
mezzat,1614776032005,3,211175,205925,633525,21.666666666666668,0,65,65,0,125,SUCCESS,633525
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,126,SUCCESS,653114
SpeedRunnerES,1614690160220,3,219104,203866,657312,25.666666666666668,0,77,77,1,127,SUCCESS,657312
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,128,SUCCESS,660851
myleaguevish,1614757970493,3,231694,223544,695084,22.666666666666668,0,68,68,0,129,SUCCESS,695084
AGURRU,1614797877716,3,240025,234831,720077,29.333333333333332,0,88,88,1,130,SUCCESS,720077
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,131,SUCCESS,723851
amurakami-deep-racer,1614697323677,3,244848,233895,734544,32.0,0,96,96,0,132,SUCCESS,734544
quewa,1614805498266,3,251002,240648,753008,30.0,0,90,90,0,133,SUCCESS,753008
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,134,SUCCESS,887450
TorillaTavataan2,1614772499075,3,298658,289635,895974,38.666666666666664,0,116,116,1,135,SUCCESS,895974
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,136,SUCCESS,984609
Arcelik2,1614781573944,3,339068,320667,1017206,30.333333333333332,0,91,91,0,137,SUCCESS,1017206
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,138,SUCCESS,1114460
VinayM,1614675753640,3,377964,370524,1133892,54.666666666666664,0,164,164,0,139,SUCCESS,1133892
Kurahara,1614735181360,3,392128,384608,1176386,55.666666666666664,0,167,167,0,140,SUCCESS,1176386
