Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
GeraldHinton,1614645951280,3,86325,76255,258976,4.666666666666667,0,14,14,0,26,SUCCESS,258976
HarinWu,1614711512843,3,86558,82926,259674,7.666666666666667,0,23,23,2,27,SUCCESS,259674
VikingOne,1614672652858,3,86849,85066,260547,0.3333333333333333,0,1,1,3,28,SUCCESS,260547
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,29,SUCCESS,273205
PreyRacer,1614668195790,3,92278,89688,276834,0.6666666666666666,0,2,2,6,30,SUCCESS,276834
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,31,SUCCESS,281413
Dharani1,1614567227623,3,94853,90202,284561,9.666666666666666,0,29,29,2,32,SUCCESS,284561
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,33,SUCCESS,286509
Green-Hill-Products-and-Services-Number1,1614641163959,3,96018,91839,288055,10.666666666666666,0,32,32,1,34,SUCCESS,288055
voidalpha,1614714684204,3,97230,88402,291691,1.0,0,2,3,5,35,SUCCESS,291691
DePauwRacer,1614646389166,3,97973,95586,293921,4.333333333333333,0,13,13,0,36,SUCCESS,293921
Twitter,1614686377029,3,98168,98066,294506,0.0,0,0,0,0,37,SUCCESS,294506
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,38,SUCCESS,299084
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,39,SUCCESS,301497
Woodys-DeepRacer,1614714886442,3,100649,95941,301948,0.6666666666666666,0,2,2,1,40,SUCCESS,301948
Upjumper,1614622012120,3,102706,99338,308118,0.3333333333333333,0,1,1,1,41,SUCCESS,308118
DR-1,1614588653474,3,104970,85636,314911,11.666666666666666,0,35,35,2,42,SUCCESS,314911
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,43,SUCCESS,315908
MariusAndersen,1614594600699,3,105781,94939,317345,11.0,0,33,33,3,44,SUCCESS,317345
satussy777,1614715468479,3,106504,97151,319513,14.666666666666666,0,44,44,1,45,SUCCESS,319513
Jazzer,1614697856200,3,107727,103134,323182,0.3333333333333333,0,1,1,0,46,SUCCESS,323182
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,47,SUCCESS,325000
KeisukeKondo,1614643101168,3,108395,100260,325187,11.333333333333334,0,34,34,18,48,SUCCESS,325187
ksvanaasen,1614696228315,3,108770,107211,326310,1.0,0,3,3,1,49,SUCCESS,326310
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,50,SUCCESS,333562
vasmos,1614664708480,3,113997,113681,341992,0.3333333333333333,0,1,1,3,51,SUCCESS,341992
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,52,SUCCESS,342611
JP01v2,1614721800512,3,115018,106371,345054,2.3333333333333335,0,7,7,1,53,SUCCESS,345054
JMo,1614702162285,3,115282,102128,345847,13.0,0,39,39,0,54,SUCCESS,345847
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,55,SUCCESS,352322
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,2,56,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,57,SUCCESS,356267
Otaboroid,1614610619984,3,119732,114403,359198,17.0,0,51,51,1,58,SUCCESS,359198
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,59,SUCCESS,367465
alex2,1614639112801,3,125688,119733,377066,1.0,0,3,3,5,60,SUCCESS,377066
random,1614693393117,3,126799,117876,380397,6.333333333333333,0,19,19,0,61,SUCCESS,380397
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,62,SUCCESS,390477
FSgeorgetoo,1614671147460,3,132397,128538,397192,2.3333333333333335,0,7,7,5,63,SUCCESS,397192
AltRanger196766,1614691972808,3,133883,123310,401649,6.0,0,18,18,1,64,SUCCESS,401649
dsh01,1614601965254,3,134794,132067,404383,0.3333333333333333,0,1,1,16,65,SUCCESS,404383
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,66,SUCCESS,409388
DH,1614571274580,3,139037,126724,417111,17.333333333333332,0,52,52,0,67,SUCCESS,417111
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,68,SUCCESS,428547
AlexModel,1614635083886,3,146033,131632,438101,5.0,0,13,15,1,69,SUCCESS,438101
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,70,SUCCESS,447550
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,71,SUCCESS,448754
AlphonsaDavies,1614711297578,3,149881,146249,449643,8.333333333333334,0,25,25,5,72,SUCCESS,449643
RCube,1614575327912,3,159032,132039,477098,12.0,0,36,36,0,73,SUCCESS,477098
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,74,SUCCESS,507365
zongfu,1614704218916,3,169635,164200,508907,1.6666666666666667,0,5,5,0,75,SUCCESS,508907
AlphaBetaTheta,1614710143687,3,174655,171796,523965,15.666666666666666,0,47,47,2,76,SUCCESS,523965
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,77,SUCCESS,548293
GrabCarBoy,1614683104945,3,183195,178721,549586,25.333333333333332,0,76,76,1,78,SUCCESS,549586
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,79,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,80,SUCCESS,567800
daisuke2010311345,1614690268149,3,190286,165547,570860,20.333333333333332,0,61,61,1,81,SUCCESS,570860
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,82,SUCCESS,631225
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,83,SUCCESS,653114
SpeedRunnerES,1614690160220,3,219104,203866,657312,25.666666666666668,0,77,77,1,84,SUCCESS,657312
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,85,SUCCESS,660851
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,86,SUCCESS,723851
amurakami-deep-racer,1614697323677,3,244848,233895,734544,32.0,0,96,96,0,87,SUCCESS,734544
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,88,SUCCESS,887450
Fluxracer,1614702346871,3,327481,309587,982445,45.0,0,135,135,0,89,SUCCESS,982445
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,90,SUCCESS,984609
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,91,SUCCESS,1114460
VinayM,1614675753640,3,377964,370524,1133892,54.666666666666664,0,164,164,0,92,SUCCESS,1133892
