Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
VaughanDiesel,1614807526257,3,29157,27727,87471,0.0,0,0,0,8,1,SUCCESS,87471
jmp543,1614828429003,3,37515,34347,112546,0.6666666666666666,0,2,2,25,2,SUCCESS,112546
GregRacing,1614654939079,3,41347,35795,124042,1.0,0,3,3,2,3,SUCCESS,124042
hypersky,1614659253981,3,41683,39660,125051,0.3333333333333333,0,1,1,13,4,SUCCESS,125051
WaveLabCup-test,1614766164753,3,42201,37131,126605,1.6666666666666667,0,5,5,3,5,SUCCESS,126605
Kalky,1614755412104,3,42633,40704,127901,0.3333333333333333,0,1,1,10,6,SUCCESS,127901
Redfalcon5,1614692007009,3,43105,42790,129315,0.0,0,0,0,15,7,SUCCESS,129315
drunken-monkey,1614698648381,3,44177,40399,132532,0.6666666666666666,0,2,2,5,8,SUCCESS,132532
seren-kim,1614825928871,3,46696,43010,140090,0.6666666666666666,0,2,2,3,9,SUCCESS,140090
GB2000,1614677905002,3,48088,47538,144264,3.0,0,9,9,6,10,SUCCESS,144264
NowSomeDonkeyCar,1614676282383,3,49230,45473,147690,2.6666666666666665,0,8,8,74,11,SUCCESS,147690
GoodmanKR,1614822701233,3,49361,40684,148085,2.6666666666666665,0,8,8,79,12,SUCCESS,148085
Wasabi-DevelopersIO,1614798609647,3,49971,43333,149915,1.3333333333333333,0,4,4,25,13,SUCCESS,149915
My-First-Deep-Racer,1614796167164,3,51106,46936,153320,0.6666666666666666,0,2,2,0,14,SUCCESS,153320
GummyBear,1614778347646,3,51926,48387,155780,0.6666666666666666,0,2,2,0,15,SUCCESS,155780
Holden-Grapes,1614828290375,3,53371,51799,160115,2.3333333333333335,0,7,7,1,16,SUCCESS,160115
Groovy-DNPds,1614826247355,3,54145,53701,162437,0.0,0,0,0,4,17,SUCCESS,162437
Liluter-Dron,1614649072565,3,54196,51515,162589,0.6666666666666666,0,2,2,0,18,SUCCESS,162589
10namarie,1614787037117,3,55059,52980,165178,0.3333333333333333,0,1,1,2,19,SUCCESS,165178
muzi,1614780468087,3,55610,51736,166831,3.6666666666666665,0,11,11,10,20,SUCCESS,166831
LuckyMan,1614753765135,3,55954,52993,167862,1.6666666666666667,0,5,5,3,21,SUCCESS,167862
MarsLander,1614732309802,3,57324,53540,171973,3.6666666666666665,0,11,11,14,22,SUCCESS,171973
PacemakersEh,1614738921917,3,57490,49404,172470,2.3333333333333335,0,7,7,4,23,SUCCESS,172470
ConnorSutton-01,1614670187316,3,59569,55871,178707,0.6666666666666666,0,2,2,13,24,SUCCESS,178707
Heisenberg,1614632479798,3,60420,58674,181262,0.3333333333333333,0,1,1,6,25,SUCCESS,181262
funny,1614607726948,3,62475,62192,187426,0.0,0,0,0,3,26,SUCCESS,187426
test-race-haoting,1614825767030,3,64827,59298,194481,2.0,0,6,6,0,27,SUCCESS,194481
SPS-GottaGoFast,1614632918599,3,66254,57842,198764,2.6666666666666665,0,8,8,5,28,SUCCESS,198764
jgamblin,1614771225268,3,66583,54083,199749,4.0,0,12,12,16,29,SUCCESS,199749
amanelso4,1614826896054,3,67033,64538,201100,1.3333333333333333,0,4,4,1,30,SUCCESS,201100
RedRacer2021,1614599582318,3,67052,66149,201158,0.3333333333333333,0,1,1,1,31,SUCCESS,201158
GT-Racing,1614802901884,3,67704,63243,203112,0.6666666666666666,0,2,2,6,32,SUCCESS,203112
satussy777,1614811768705,3,67928,63595,203785,7.666666666666667,0,23,23,5,33,SUCCESS,203785
s1thind,1614609685801,3,68432,63456,205297,6.0,0,18,18,6,34,SUCCESS,205297
ironbarrel1,1614600330074,3,68432,62218,205297,3.0,0,9,9,4,35,SUCCESS,205297
daisuke2010311345,1614781410327,3,70356,67996,211069,1.0,0,3,3,10,36,SUCCESS,211069
Dharani1,1614791993964,3,70580,65669,211742,4.0,0,12,12,6,37,SUCCESS,211742
BA-1-TeamOne,1614811668587,3,71369,65995,214108,5.0,0,15,15,2,38,SUCCESS,214108
jimmitjoo,1614612684418,3,73905,68509,221717,0.3333333333333333,0,1,1,1,39,SUCCESS,221717
BugRacer,1614617062639,3,74168,73471,222505,0.0,0,0,0,1,40,SUCCESS,222505
Fluxracer,1614764170077,3,75661,71392,226984,0.6666666666666666,0,2,2,10,41,SUCCESS,226984
LM-AFS1,1614704717253,3,75801,75382,227403,3.0,0,9,9,4,42,SUCCESS,227403
KaiRacer,1614663640744,3,77643,70855,232931,4.0,0,12,12,4,43,SUCCESS,232931
KeisukeKondo,1614741831525,3,78184,72979,234552,5.0,0,15,15,28,44,SUCCESS,234552
mayumi-nakagawa,1614742313338,3,79097,78205,237292,4.0,0,12,12,3,45,SUCCESS,237292
tenihil,1614642395699,3,81097,75335,243291,3.0,0,9,9,2,46,SUCCESS,243291
BT-Racer-McLarenF1-Series,1614723386263,3,84903,76321,254709,4.666666666666667,0,14,14,0,47,SUCCESS,254709
Green-Hill-Products-and-Services-Number1,1614732564198,3,85090,75602,255272,8.666666666666666,0,26,26,6,48,SUCCESS,255272
GrumpyMonkey,1614803062819,3,85299,82602,255898,0.3333333333333333,0,1,1,0,49,SUCCESS,255898
TechGenius,1614672753031,3,86122,83403,258368,0.3333333333333333,0,1,1,1,50,SUCCESS,258368
GeraldHinton,1614645951280,3,86325,76255,258976,4.666666666666667,0,14,14,0,51,SUCCESS,258976
JMo,1614744690322,3,86535,83593,259605,7.666666666666667,0,23,23,2,52,SUCCESS,259605
HarinWu,1614829518565,3,86537,83056,259611,7.666666666666667,0,23,23,5,53,SUCCESS,259611
VikingOne,1614672652858,3,86849,85066,260547,0.3333333333333333,0,1,1,4,54,SUCCESS,260547
Nyx,1614774404548,3,88842,88075,266528,0.0,0,0,0,1,55,SUCCESS,266528
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,56,SUCCESS,273205
PreyRacer,1614668195790,3,92278,89688,276834,0.6666666666666666,0,2,2,8,57,SUCCESS,276834
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,58,SUCCESS,281413
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,59,SUCCESS,286509
MariusAndersen,1614810740794,3,96820,87930,290461,4.666666666666667,0,14,14,8,60,SUCCESS,290461
voidalpha,1614714684204,3,97230,88402,291691,1.0,0,2,3,7,61,SUCCESS,291691
vasmos,1614754852711,3,97308,95142,291925,0.0,0,0,0,6,62,SUCCESS,291925
DePauwRacer,1614646389166,3,97973,95586,293921,4.333333333333333,0,13,13,0,63,SUCCESS,293921
Twitter,1614686377029,3,98168,98066,294506,0.0,0,0,0,0,64,SUCCESS,294506
RobK,1614816612692,3,98251,93020,294754,1.0,0,3,3,0,65,SUCCESS,294754
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,66,SUCCESS,299084
Biene87,1614787432128,3,99782,97480,299346,0.3333333333333333,0,1,1,2,67,SUCCESS,299346
Woodys-DeepRacer,1614737870237,3,100241,97873,300723,0.0,0,0,0,2,68,SUCCESS,300723
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,69,SUCCESS,301497
dsh01,1614790975585,3,101807,100539,305421,0.0,0,0,0,19,70,SUCCESS,305421
FredtheGoat,1614816507775,3,102377,96936,307133,0.6666666666666666,0,2,2,1,71,SUCCESS,307133
Upjumper,1614622012120,3,102706,99338,308118,0.3333333333333333,0,1,1,1,72,SUCCESS,308118
DR-1,1614750569576,3,103468,89727,310405,12.666666666666666,0,38,38,5,73,SUCCESS,310405
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,74,SUCCESS,315908
sag,1614730055633,3,106230,98138,318691,4.333333333333333,0,13,13,1,75,SUCCESS,318691
GaryAflalo,1614809030811,3,107221,98191,321664,1.3333333333333333,0,4,4,2,76,SUCCESS,321664
Jazzer,1614697856200,3,107727,103134,323182,0.3333333333333333,0,1,1,0,77,SUCCESS,323182
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,78,SUCCESS,325000
ksvanaasen,1614696228315,3,108770,107211,326310,1.0,0,3,3,1,79,SUCCESS,326310
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,80,SUCCESS,333562
Janeybop,1614793834339,3,111376,106170,334129,5.0,0,15,15,1,81,SUCCESS,334129
JP01v2,1614734425903,3,111379,102873,334139,1.6666666666666667,0,5,5,5,82,SUCCESS,334139
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,83,SUCCESS,342611
DK2048,1614779702601,3,115406,108694,346220,5.0,0,15,15,0,84,SUCCESS,346220
Brian-Cheungs-racer,1614728656736,3,116627,110607,349883,6.0,0,18,18,0,85,SUCCESS,349883
Diallo-3948,1614777538578,3,116890,113073,350671,6.666666666666667,0,20,20,2,86,SUCCESS,350671
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,87,SUCCESS,352322
Teste01,1614733096426,3,118420,115206,355260,2.6666666666666665,0,8,8,0,88,SUCCESS,355260
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,2,89,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,90,SUCCESS,356267
Otaboroid,1614610619984,3,119732,114403,359198,17.0,0,51,51,1,91,SUCCESS,359198
DeepFlyer,1614733956168,3,119776,115545,359330,2.3333333333333335,0,7,7,0,92,SUCCESS,359330
testmiya,1614828882615,3,121858,118599,365575,0.0,0,0,0,0,93,SUCCESS,365575
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,94,SUCCESS,367465
ata-test,1614813750159,3,122751,122267,368253,6.0,0,18,18,0,95,SUCCESS,368253
Aramis0512,1614751199821,3,124415,111530,373245,7.666666666666667,0,23,23,1,96,SUCCESS,373245
alex2,1614639112801,3,125688,119733,377066,1.0,0,3,3,11,97,SUCCESS,377066
AltRanger196766,1614769189002,3,125961,118949,377883,2.0,0,6,6,2,98,SUCCESS,377883
random,1614693393117,3,126799,117876,380397,6.333333333333333,0,19,19,0,99,SUCCESS,380397
avaderbcar,1614730788866,3,127055,118556,381167,2.3333333333333335,0,7,7,0,100,SUCCESS,381167
Ligue1,1614733096531,3,128301,124864,384905,0.3333333333333333,0,1,1,0,101,SUCCESS,384905
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,102,SUCCESS,390477
ClaudioRace,1614735152018,3,130704,114947,392112,4.333333333333333,0,13,13,6,103,SUCCESS,392112
FSgeorgetoo,1614671147460,3,132397,128538,397192,2.3333333333333335,0,7,7,5,104,SUCCESS,397192
