Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
GregRacing,1614654939079,3,41347,35795,124042,1.0,0,3,3,1,1,SUCCESS,124042
hypersky,1614659253981,3,41683,39660,125051,0.3333333333333333,0,1,1,4,2,SUCCESS,125051
Redfalcon5,1614654571286,3,44962,42743,134888,0.3333333333333333,0,1,1,8,3,SUCCESS,134888
Kalky,1614587539566,3,46614,42730,139844,1.6666666666666667,0,5,5,3,4,SUCCESS,139844
jmp543,1614645195442,3,49032,46339,147096,1.3333333333333333,0,4,4,9,5,SUCCESS,147096
drunken-monkey,1614612859706,3,49276,41858,147830,1.3333333333333333,0,4,4,1,6,SUCCESS,147830
NowSomeDonkeyCar,1614643794108,3,50903,40332,152710,3.0,0,9,9,27,7,SUCCESS,152710
GoodmanKR,1614611458230,3,51872,51264,155617,3.0,0,9,9,54,8,SUCCESS,155617
Liluter-Dron,1614649072565,3,54196,51515,162589,0.6666666666666666,0,2,2,0,9,SUCCESS,162589
Heisenberg,1614632479798,3,60420,58674,181262,0.3333333333333333,0,1,1,3,10,SUCCESS,181262
funny,1614607726948,3,62475,62192,187426,0.0,0,0,0,3,11,SUCCESS,187426
LuckyMan,1614644594200,3,62836,50726,188509,4.0,0,12,12,1,12,SUCCESS,188509
ConnorSutton-01,1614655952193,3,64573,54975,193720,1.6666666666666667,0,5,5,9,13,SUCCESS,193720
SPS-GottaGoFast,1614632918599,3,66254,57842,198764,2.6666666666666665,0,8,8,3,14,SUCCESS,198764
RedRacer2021,1614599582318,3,67052,66149,201158,0.3333333333333333,0,1,1,1,15,SUCCESS,201158
s1thind,1614609685801,3,68432,63456,205297,6.0,0,18,18,6,16,SUCCESS,205297
ironbarrel1,1614600330074,3,68432,62218,205297,3.0,0,9,9,4,17,SUCCESS,205297
GB2000,1614621793811,3,69027,65887,207083,0.6666666666666666,0,2,2,2,18,SUCCESS,207083
jimmitjoo,1614612684418,3,73905,68509,221717,0.3333333333333333,0,1,1,1,19,SUCCESS,221717
BugRacer,1614617062639,3,74168,73471,222505,0.0,0,0,0,0,20,SUCCESS,222505
KaiRacer,1614663640744,3,77643,70855,232931,4.0,0,12,12,3,21,SUCCESS,232931
jgamblin,1614653769060,3,80321,79821,240963,0.0,0,0,0,4,22,SUCCESS,240963
tenihil,1614642395699,3,81097,75335,243291,3.0,0,9,9,2,23,SUCCESS,243291
LM-AFS1,1614633263807,3,83630,83460,250891,0.0,0,0,0,3,24,SUCCESS,250891
GeraldHinton,1614645951280,3,86325,76255,258976,4.666666666666667,0,14,14,0,25,SUCCESS,258976
TechGenius,1614591271767,3,86816,84342,260449,1.3333333333333333,0,4,4,0,26,SUCCESS,260449
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,27,SUCCESS,273205
VikingOne,1614608559116,3,93659,89461,280978,0.6666666666666666,0,2,2,1,28,SUCCESS,280978
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,29,SUCCESS,281413
Dharani1,1614567227623,3,94853,90202,284561,9.666666666666666,0,29,29,2,30,SUCCESS,284561
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,31,SUCCESS,286509
Green-Hill-Products-and-Services-Number1,1614641163959,3,96018,91839,288055,10.666666666666666,0,32,32,1,32,SUCCESS,288055
DePauwRacer,1614646389166,3,97973,95586,293921,4.333333333333333,0,13,13,0,33,SUCCESS,293921
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,34,SUCCESS,299084
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,35,SUCCESS,301497
Upjumper,1614622012120,3,102706,99338,308118,0.3333333333333333,0,1,1,1,36,SUCCESS,308118
DR-1,1614588653474,3,104970,85636,314911,11.666666666666666,0,35,35,1,37,SUCCESS,314911
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,38,SUCCESS,315908
MariusAndersen,1614594600699,3,105781,94939,317345,11.0,0,33,33,2,39,SUCCESS,317345
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,40,SUCCESS,325000
KeisukeKondo,1614643101168,3,108395,100260,325187,11.333333333333334,0,34,34,15,41,SUCCESS,325187
voidalpha,1614624060587,3,109368,105597,328105,0.3333333333333333,0,1,1,4,42,SUCCESS,328105
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,43,SUCCESS,333562
vasmos,1614664708480,3,113997,113681,341992,0.3333333333333333,0,1,1,3,44,SUCCESS,341992
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,45,SUCCESS,342611
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,46,SUCCESS,352322
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,1,47,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,48,SUCCESS,356267
Otaboroid,1614610619984,3,119732,114403,359198,17.0,0,51,51,1,49,SUCCESS,359198
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,50,SUCCESS,367465
alex2,1614639112801,3,125688,119733,377066,1.0,0,3,3,3,51,SUCCESS,377066
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,52,SUCCESS,390477
dsh01,1614601965254,3,134794,132067,404383,0.3333333333333333,0,1,1,7,53,SUCCESS,404383
FSgeorgetoo,1614625673057,3,135374,130313,406122,2.6666666666666665,0,8,8,1,54,SUCCESS,406122
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,55,SUCCESS,409388
DH,1614571274580,3,139037,126724,417111,17.333333333333332,0,52,52,0,56,SUCCESS,417111
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,57,SUCCESS,428547
AlexModel,1614635083886,3,146033,131632,438101,5.0,0,13,15,1,58,SUCCESS,438101
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,59,SUCCESS,447550
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,60,SUCCESS,448754
satussy777,1614619058328,3,151405,146283,454215,23.0,0,69,69,0,61,SUCCESS,454215
RCube,1614575327912,3,159032,132039,477098,12.0,0,36,36,0,62,SUCCESS,477098
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,63,SUCCESS,507365
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,64,SUCCESS,548293
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,65,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,66,SUCCESS,567800
AlphonsaDavies,1614617596302,3,189783,186191,569349,16.333333333333332,0,49,49,2,67,SUCCESS,569349
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,68,SUCCESS,631225
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,69,SUCCESS,653114
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,70,SUCCESS,660851
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,71,SUCCESS,723851
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,72,SUCCESS,887450
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,73,SUCCESS,984609
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,74,SUCCESS,1114460
