Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1620271359075,3,23904,23331,71713,0.0,0,0,0,1,1,SUCCESS,71713,PRO,afdcX_4vRH6Ussd0mbg5LQ
PolishThunder,1619976016071,3,36833,35833,110499,1.6666666666666667,0,5,5,825,2,SUCCESS,110499,PRO,qi512oGVTry8V-KtP6j2_w
kimwooglae,1620132042535,3,40251,37243,120753,2.3333333333333335,0,7,7,740,3,SUCCESS,120753,PRO,bOqKo-ebR_essdUaZVGO4Q
kimmizian,1620285258368,3,41165,38536,123496,1.3333333333333333,0,4,4,310,4,SUCCESS,123496,PRO,t6NwFsqgS4mYnFeR3KVxsg
drunken-monkey,1619955579561,3,43233,40900,129700,0.3333333333333333,0,1,1,5,5,SUCCESS,129700,PRO,c7a82cb998e44f9abd469e974352461d
SorinB,1619997090729,3,46214,38939,138642,2.3333333333333335,0,7,7,316,6,SUCCESS,138642,PRO,TFtvCas4TRWchrBPMyGh0A
Ohrid,1620187030428,3,46339,44380,139019,0.3333333333333333,1,0,1,23,7,SUCCESS,139019,PRO,78e6a549fe0a4a8e90b4125cdc40589f
think,1620059346241,3,47580,42080,142740,4.0,3,9,12,425,8,SUCCESS,142740,PRO,IHHC4YftQLaMAs0VyXFJzw
AJM-Model-1,1620251734977,3,48011,29572,144034,3.6666666666666665,4,7,11,10,9,SUCCESS,144034,PRO,gdsU9bkGRWW7LTEHP4rGgQ
Jochem,1619853838425,3,49810,48522,149432,4.0,1,11,12,1,10,SUCCESS,149432,PRO,RBPhZc5eTVmEF_gpSV7skg
RobinCastro-DBS,1619926853756,3,53201,40041,159605,5.333333333333333,0,16,16,6,11,SUCCESS,159605,PRO,7KrbyQXvTBOxnBa0p9YuUA
Rober,1619834253992,3,53653,45750,160959,5.333333333333333,2,14,16,0,12,SUCCESS,160959,PRO,KrRSYhzKTfONjRaDUc_ubQ
Mungi,1620052307981,3,55530,50221,166592,4.666666666666667,0,14,14,4,13,SUCCESS,166592,PRO,RgTvucbNQja7yiYbgh2p9A
kim,1620290305776,3,57141,53561,171424,2.6666666666666665,0,8,8,1,14,SUCCESS,171424,PRO,cgo09VQyRNmKhJfNfwbAgQ
Maikel,1620322498352,3,59493,57547,178479,6.333333333333333,7,12,19,14,15,SUCCESS,178479,PRO,FeKoIRn0Tsa6tACAWZ_2gw
Duckworth,1620108778756,3,61678,50509,185034,6.333333333333333,3,16,19,0,16,SUCCESS,185034,PRO,VIu9BQ4-Th6gUqu60ztwUQ
ABaykov,1620099963676,3,62510,51499,187531,5.666666666666667,2,15,17,35,17,SUCCESS,187531,PRO,aa28j7SWTd-LxMzvFoj_bA
GT-DevelopersIO,1620317584339,3,62713,59106,188139,6.333333333333333,3,16,19,0,18,SUCCESS,188139,PRO,8WSp4P7ZRn-jJgZLnugwkA
Deepak-dpk,1620280564277,3,64400,51270,193200,5.333333333333333,4,12,16,0,19,SUCCESS,193200,PRO,gDTBFK77TM6wD6uObZlulA
mayurmadnani,1619850730125,3,64982,61615,194948,1.6666666666666667,0,5,5,0,20,SUCCESS,194948,PRO,hr8K12KMRhSIDUEJbQT8fg
MeAgain,1620301543842,3,65794,57676,197382,2.3333333333333335,1,6,7,6,21,SUCCESS,197382,PRO,_kH7SId6QaCb50zUbBVONw
scottsfirstmodel,1619882256345,3,66744,61772,200234,2.0,1,5,6,0,22,SUCCESS,200234,PRO,90f6898176614ec8b5b88b372552059e
DBro,1620029679509,3,67617,64444,202853,7.333333333333333,2,20,22,1,23,SUCCESS,202853,PRO,jEkEOpjZRhGUbyDZIfTo_A
Awaken,1619968026777,3,69383,62872,208151,2.3333333333333335,0,7,7,0,24,SUCCESS,208151,PRO,mbSnus44R8erkCVWzACUAQ
SumoBoy,1620017033217,3,70845,59712,212536,5.0,2,13,15,0,25,SUCCESS,212536,PRO,LfKFez5GSgC9oENReriiHA
Galileo,1620074233276,3,71305,69037,213915,5.333333333333333,1,15,16,24,26,SUCCESS,213915,PRO,Y79AzaaOR-u4LVKMxu1Mdw
Redfalcon5,1619965287564,3,74577,53446,223731,4.666666666666667,0,14,14,1,27,SUCCESS,223731,PRO,72fe3611f672449f8be96fc16e2ec4ed
gill-bates,1619986018263,3,77189,69179,231567,7.333333333333333,8,14,22,0,28,SUCCESS,231567,PRO,Ag9c1d4dQlGCDwdmo5SWhA
GoodmanKR,1620259270213,3,78301,76648,234905,6.333333333333333,1,18,19,6,29,SUCCESS,234905,PRO,f905b742ca594aadb529eeab54e1721f
Paul-NAB,1620197919916,3,78481,78058,235443,7.0,0,21,21,8,30,SUCCESS,235443,PRO,06339a1ca89d41a5b6d982da9671f3a7
badger,1620140874911,3,78681,68507,236045,5.0,2,13,15,1,31,SUCCESS,236045,PRO,9Vk5nDXNR-WZArdn86jCoA
